,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
175,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-11-14 07:34:10.000000,2024-11-14 07:05:47,3477.0,171.0,716.0,145.0,129.0,104.0,346.0,6293.0,Fit interpretable models. Explain blackbox machine learning.,48.0,33,True,2024-10-24 09:46:19,0.6.5,47.0,interpret,,,,['jupyter'],785.0,785.0,https://pypi.org/project/interpret,116368.0,116368.0,,,,,,,,1.0,,,,,,,,,,,,
176,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-11-11 06:54:04.000000,2024-11-11 06:53:58,2440.0,30.0,646.0,95.0,274.0,490.0,569.0,5680.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",101.0,33,True,2024-10-27 20:17:04,1.16.5,100.0,clearml,,allegroai/trains,,,1378.0,1378.0,https://pypi.org/project/clearml,320210.0,320720.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30296.0,2.0,2924.0,,,,,,,,,,,
177,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-11-13 20:02:07.000000,2024-11-11 10:47:29,2219.0,12.0,316.0,46.0,2194.0,364.0,664.0,5219.0,Aim An easy-to-use & supercharged open-source experiment tracker.,76.0,33,True,2024-11-06 12:12:10,3.25.1,67.0,aim,conda-forge/aim,,,,733.0,733.0,https://pypi.org/project/aim,895848.0,897971.0,https://anaconda.org/conda-forge/aim,2024-06-14 16:22:37.168,84924.0,,,,,2.0,,,,,,,,,,,,
178,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-11-14 13:58:26.000000,2024-11-14 13:55:14,3916.0,20.0,540.0,83.0,608.0,110.0,496.0,5084.0,Online machine learning in Python.,122.0,33,True,2024-07-09 02:21:03,0.21.2,16.0,river,conda-forge/river,,,,588.0,588.0,https://pypi.org/project/river,574405.0,576408.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,86148.0,,,,,2.0,,,,,,,,,,,,
179,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-11-06 01:12:46.000000,2024-11-06 01:12:46,4201.0,66.0,1079.0,154.0,1741.0,387.0,900.0,3908.0,Fast data visualization and GUI tools for scientific / engineering applications.,295.0,33,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,10638.0,10638.0,https://pypi.org/project/pyqtgraph,382602.0,394166.0,https://anaconda.org/conda-forge/pyqtgraph,2024-05-02 20:24:38.556,612913.0,,,,,2.0,,,,,,,,,,,,
180,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-11-14 11:05:07.000000,2024-11-14 11:05:07,1612.0,99.0,549.0,59.0,1561.0,135.0,843.0,2110.0,The official Python client for the Huggingface Hub.,208.0,33,True,2024-10-28 14:49:11,0.26.2,90.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,47780963.0,47832626.0,https://anaconda.org/conda-forge/huggingface_hub,2024-10-29 14:27:12.142,2324838.0,,,,,3.0,,,,,,,,,,,,
181,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-11-14 03:37:54.000000,2024-11-09 01:21:35,11605.0,57.0,241.0,55.0,12329.0,205.0,2218.0,983.0,Cloud-native genomic dataframes and batch computing.,97.0,33,True,2024-10-04 20:32:46,0.2.133,100.0,hail,,,,['spark'],147.0,147.0,https://pypi.org/project/hail,86905.0,86905.0,,,,,,,,2.0,,,,,,,,,,,,
182,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-11-14 16:08:14.000000,2024-11-14 14:35:11,18830.0,254.0,4866.0,398.0,5592.0,101.0,3965.0,26780.0,Platform for building AI that can learn and answer questions over federated data.,861.0,32,True,2024-11-12 14:50:08,24.11.2.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,16443.0,16443.0,,,,,,,,3.0,,,,,,,,,,,,
183,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2024-11-13 02:02:48.000000,2024-11-10 17:43:54,332.0,17.0,3016.0,155.0,55.0,124.0,142.0,20566.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",21.0,32,True,2024-10-31 13:48:33,1.8.7,100.0,vit-pytorch,,,,['pytorch'],551.0,551.0,https://pypi.org/project/vit-pytorch,32916.0,32916.0,,,,,,,,2.0,,,,,,,,,,,,
184,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000000,2020-10-14 16:36:49,6226.0,,4206.0,1017.0,1869.0,327.0,658.0,17707.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,1015.0,1015.0,https://pypi.org/project/zipline,2959.0,3139.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,9031.0,,,,,1.0,,,,,,,,,,,,
185,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-11-14 02:44:23.000000,2024-11-14 01:21:13,794.0,150.0,991.0,147.0,899.0,99.0,461.0,17210.0,MLX: An array framework for Apple silicon.,127.0,32,True,2024-11-05 21:23:04,0.20.0,40.0,mlx,,,,,654.0,654.0,https://pypi.org/project/mlx,41987.0,41987.0,,,,,,,,3.0,,,,,,,,,,,,
186,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-08-31 11:57:00.000000,2024-08-31 11:55:45,1340.0,1.0,2187.0,335.0,1603.0,383.0,1860.0,14255.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",173.0,32,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1256.0,1256.0,https://pypi.org/project/horovod,102381.0,102381.0,,,,,,,,2.0,,,,,,stable/horovod,,,,,,
187,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,,2035.0,283.0,3401.0,50.0,1494.0,10492.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,219.0,32,True,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],257.0,257.0,https://pypi.org/project/parlai,3405.0,3405.0,,,,,,,,2.0,,,,,,,,,,,,
188,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-11-11 11:56:21.895000,2024-11-10 14:19:33,580.0,4.0,2281.0,217.0,255.0,102.0,418.0,10171.0,A little word cloud generator in Python.,72.0,32,True,2024-11-10 14:21:42,1.9.4,14.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1662505.0,1673314.0,https://anaconda.org/conda-forge/wordcloud,2024-11-11 11:56:21.895,562093.0,,,,,2.0,,,,,,,2.0,,,,,
189,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2024-06-27 17:56:28.000000,2024-06-27 17:56:21,2895.0,,2107.0,179.0,1152.0,16.0,1429.0,6770.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,192.0,32,True,2024-03-18 14:01:33,3.5.1,50.0,OpenNMT-py,,,,['pytorch'],299.0,299.0,https://pypi.org/project/OpenNMT-py,12113.0,12113.0,,,,,,,,2.0,,,,,,,,,,,,
190,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-11-14 15:05:13.000000,2024-08-12 17:08:04,2710.0,,1139.0,211.0,1051.0,25.0,615.0,6727.0,An open source library for deep learning end-to-end dialog systems and chatbots.,77.0,32,True,2024-08-12 17:09:11,1.7.0,64.0,deeppavlov,,,,['tensorflow'],417.0,417.0,https://pypi.org/project/deeppavlov,13176.0,13176.0,,,,,,,,2.0,,deeppavlov/DeepPavlov,,,,,,,,,,
191,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2024-11-13 16:22:43.000000,2024-11-13 16:22:43,2338.0,4.0,1107.0,191.0,238.0,233.0,285.0,5849.0,Distributed Evolutionary Algorithms in Python.,88.0,32,True,,,6.0,deap,conda-forge/deap,,,,5440.0,5440.0,https://pypi.org/project/deap,327855.0,337174.0,https://anaconda.org/conda-forge/deap,2024-09-03 13:46:04.210,456664.0,,,,,2.0,,,,,,,,,,,,
192,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-11-13 16:49:16.000000,2024-11-13 16:49:16,30522.0,282.0,1588.0,184.0,2202.0,12.0,1612.0,5113.0,"mlpack: a fast, header-only C++ machine learning library.",324.0,32,True,2024-09-18 13:09:07,4.5.0,48.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,11847.0,16872.0,https://anaconda.org/conda-forge/mlpack,2024-09-22 00:54:14.076,266371.0,,,,,3.0,,,,,,,,,,,,
193,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2024-11-11 21:45:50.000000,2024-11-11 21:45:50,1655.0,9.0,859.0,115.0,537.0,131.0,345.0,4908.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,110.0,32,True,2024-11-05 14:14:47,0.23.2,30.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],15992.0,15992.0,https://pypi.org/project/mlxtend,691427.0,697757.0,https://anaconda.org/conda-forge/mlxtend,2024-11-05 19:19:36.709,329192.0,,,,,1.0,,,,,,,,,,,,
194,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-11-14 17:05:24.000000,2024-11-14 17:05:22,12182.0,19.0,1055.0,164.0,468.0,622.0,756.0,4268.0,Probabilistic reasoning and statistical analysis in TensorFlow.,496.0,32,True,2024-11-08 16:30:13,0.25.0,52.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],2.0,2.0,https://pypi.org/project/tensorflow-probability,1395723.0,1399099.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-05-27 12:58:13.692,151935.0,,,,,2.0,,,,,,,,,,,,
195,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2024-10-22 09:21:38.000000,2024-10-22 09:21:38,1351.0,7.0,370.0,70.0,375.0,100.0,460.0,4254.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",106.0,32,True,2024-08-26 09:22:38,0.8.6,14.0,sacred,conda-forge/sacred,,,,3261.0,3261.0,https://pypi.org/project/sacred,126668.0,126861.0,https://anaconda.org/conda-forge/sacred,2023-11-28 14:54:27.704,6982.0,,,,,2.0,,,,,,,,,,,,
196,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/sktime/pytorch-forecasting,https://github.com/sktime/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2024-11-13 08:46:22.000000,2024-11-13 08:46:12,1917.0,126.0,621.0,43.0,915.0,479.0,310.0,3994.0,Time series forecasting with PyTorch.,56.0,32,True,2024-09-09 09:08:32,1.1.1,33.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,445.0,445.0,https://pypi.org/project/pytorch-forecasting,53075.0,54411.0,https://anaconda.org/conda-forge/pytorch-forecasting,2023-06-16 19:21:40.268,66820.0,,,,,2.0,,sktime/pytorch-forecasting,,,,,,,,,,
197,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2024-11-12 16:33:46.000000,2024-11-12 16:22:00,1116.0,16.0,349.0,58.0,1381.0,80.0,184.0,3960.0,A Python toolbox for performing gradient-free optimization.,57.0,32,True,2024-09-25 16:22:54,1.0.5,34.0,nevergrad,conda-forge/nevergrad,,,,777.0,777.0,https://pypi.org/project/nevergrad,152896.0,153925.0,https://anaconda.org/conda-forge/nevergrad,2024-01-09 16:02:07.312,55566.0,,,,,2.0,,,,,,,,,,,,
198,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-11-03 16:06:54.000000,2024-11-03 16:06:44,1359.0,6.0,317.0,61.0,245.0,60.0,450.0,3664.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,41.0,32,True,2024-07-09 04:43:23,1.13.0,27.0,stumpy,conda-forge/stumpy,,,,933.0,933.0,https://pypi.org/project/stumpy,233834.0,253375.0,https://anaconda.org/conda-forge/stumpy,2024-07-09 04:54:55.949,1035673.0,,,,,2.0,,,,,,,,,,,,
199,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2024-11-01 20:17:04.000000,2024-09-27 22:14:33,3900.0,15.0,538.0,58.0,916.0,339.0,981.0,3579.0,A highly efficient implementation of Gaussian Processes in PyTorch.,135.0,32,True,2024-09-06 21:42:56,1.13,34.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],2457.0,2457.0,https://pypi.org/project/gpytorch,242269.0,245659.0,https://anaconda.org/conda-forge/gpytorch,2024-09-07 18:14:18.267,183072.0,,,,,2.0,,,,,,,,,,,,
200,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-11-09 15:17:22.000000,2024-11-09 15:17:22,7402.0,7.0,611.0,115.0,1190.0,325.0,1115.0,3326.0,High-performance interactive 2D/3D data visualization library.,199.0,32,True,2024-06-17 12:39:47,0.14.3,37.0,vispy,conda-forge/vispy,,,['jupyter'],1743.0,1743.0,https://pypi.org/project/vispy,362196.0,374969.0,https://anaconda.org/conda-forge/vispy,2024-09-04 12:47:04.775,638174.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,10.0,,,,,,,
201,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-11-12 17:03:42.000000,2024-11-12 10:50:35,1290.0,47.0,281.0,29.0,1154.0,69.0,511.0,3163.0,A python library for self-supervised learning on images.,59.0,32,True,2024-11-07 08:33:15,1.5.14,100.0,lightly,,,,['pytorch'],338.0,338.0,https://pypi.org/project/lightly,43774.0,43774.0,,,,,,,,2.0,,,,,,,,,,,,
202,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116000,2021-10-12 13:32:38,1570.0,,513.0,63.0,546.0,254.0,393.0,2743.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,6858.0,6858.0,https://pypi.org/project/scikit-optimize,929294.0,944026.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,751366.0,,,,,2.0,,,,,,,,,,,,
203,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-09-17 00:19:55.000000,2024-09-17 00:19:55,953.0,9.0,254.0,48.0,350.0,156.0,141.0,2034.0,Evaluate: A library for easily evaluating machine learning models and datasets.,129.0,32,True,2024-09-11 10:17:30,0.4.3,11.0,evaluate,,,,,14077.0,14077.0,https://pypi.org/project/evaluate,2347892.0,2347892.0,,,,,,,,2.0,,,,,,,,,,,,
204,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2024-11-10 13:22:24.000000,2024-11-10 13:22:22,2896.0,52.0,184.0,27.0,732.0,92.0,461.0,1683.0,A Python library for learning and evaluating knowledge graph embeddings.,41.0,32,True,2024-10-29 16:35:05,1.11.0,21.0,pykeen,,,,,250.0,250.0,https://pypi.org/project/pykeen,12830.0,12834.0,,,,,,,,2.0,218.0,,,,,,,,,,,
205,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2024-11-14 17:47:20.000000,2024-11-14 12:22:10,4435.0,168.0,49.0,170.0,591.0,157.0,478.0,1571.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,32,True,2024-10-25 16:22:16,4.5.1,82.0,lets-plot,,,,,137.0,137.0,https://pypi.org/project/lets-plot,61811.0,61832.0,,,,,,,,2.0,1303.0,,,,,,,,,,,
206,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-10-21 08:31:36.000000,2024-10-21 08:31:36,1194.0,1.0,349.0,67.0,616.0,262.0,360.0,1490.0,A Jupyter - Leaflet.js bridge.,90.0,32,True,2024-07-22 08:00:52,0.19.2,73.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],12303.0,12303.0,https://pypi.org/project/ipyleaflet,202483.0,233424.0,https://anaconda.org/conda-forge/ipyleaflet,2024-07-22 12:26:50.743,1298769.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,6890.0,,,,,,,
207,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2024-11-06 08:59:15.000000,2024-11-05 17:47:01,1157.0,24.0,246.0,50.0,546.0,26.0,186.0,1340.0,ARCH models in Python.,35.0,32,True,2024-11-04 15:56:53,7.2.0,49.0,arch,conda-forge/arch-py,,,,2105.0,2105.0,https://pypi.org/project/arch,561614.0,569721.0,https://anaconda.org/conda-forge/arch-py,2024-11-05 00:36:23.711,429699.0,,,,,1.0,,,,,,,,,,,,
208,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2024-07-30 07:34:33.171000,2024-07-30 00:56:56,1557.0,,151.0,40.0,133.0,4.0,644.0,1173.0,A Python data analysis library that is optimized for humans instead of machines.,53.0,32,True,,,15.0,agate,conda-forge/agate,,,,4046.0,4046.0,https://pypi.org/project/agate,11721418.0,11727373.0,https://anaconda.org/conda-forge/agate,2024-07-30 07:34:33.171,250119.0,,,,,2.0,,,,,,,,,,,,
209,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-11-07 14:47:16.000000,2024-11-07 14:47:13,730.0,27.0,109.0,26.0,589.0,351.0,458.0,1134.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",50.0,32,True,2024-10-17 08:19:52,0.11.1,22.0,hvplot,conda-forge/hvplot,,,,6078.0,6078.0,https://pypi.org/project/hvplot,212126.0,224783.0,https://anaconda.org/conda-forge/hvplot,2024-10-17 10:29:45.764,670866.0,,,,,2.0,,,,,,,,,,,,
210,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-11-13 10:09:18.000000,2024-11-13 10:09:18,14232.0,277.0,289.0,34.0,1897.0,405.0,676.0,1072.0,Python package for earth-observing satellite data processing.,170.0,32,True,2024-11-08 15:42:14,0.53.0,69.0,satpy,conda-forge/satpy,,,,150.0,150.0,https://pypi.org/project/satpy,14356.0,18731.0,https://anaconda.org/conda-forge/satpy,2024-11-09 03:23:38.486,231907.0,,,,,3.0,,,,,,,,,,,,
211,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-10-29 16:47:11.000000,2024-10-29 16:47:10,533.0,2.0,2831.0,386.0,125.0,215.0,561.0,25921.0,Deezer source separation library including pretrained models.,21.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],821.0,821.0,https://pypi.org/project/spleeter,23991.0,83517.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,96390.0,,,,,2.0,3533175.0,,,,,,,,,,,
212,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-08-01 02:26:10.000000,2024-08-01 02:26:04,1422.0,,3651.0,753.0,1140.0,371.0,589.0,19175.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,31,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],541.0,541.0,https://pypi.org/project/magenta,7348.0,7348.0,,,,,,,,2.0,,,,,,,,,,,,
213,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000000,2024-08-07 03:17:23,2667.0,,2068.0,182.0,1006.0,570.0,727.0,12732.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",70.0,31,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1771.0,1771.0,https://pypi.org/project/paddlehub,5054.0,5065.0,,,,,,,,2.0,807.0,,,,,,,,,,,
214,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-11-14 10:24:59.000000,2024-11-14 10:24:54,866.0,2.0,1291.0,423.0,90.0,32.0,161.0,9775.0,TensorFlow-based neural network library.,59.0,31,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1355.0,1355.0,https://pypi.org/project/dm-sonnet,20154.0,20748.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,35673.0,,,,,3.0,,google-deepmind/sonnet,,,,,,,,,,
215,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-10-23 14:54:18.000000,2024-10-23 14:54:18,1743.0,18.0,738.0,90.0,803.0,94.0,271.0,9754.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",52.0,31,True,2024-09-26 16:45:26,2.7.0,18.0,cleanlab,conda-forge/cleanlab,,,,401.0,401.0,https://pypi.org/project/cleanlab,27350.0,28097.0,https://anaconda.org/conda-forge/cleanlab,2024-06-26 17:29:18.404,32139.0,,,,,2.0,,,,,,,,,,,,
216,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-07-25 10:51:05.000000,2024-02-23 19:03:07,2440.0,,1544.0,288.0,434.0,282.0,639.0,9736.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,31,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],3071.0,3071.0,https://pypi.org/project/tpot,46313.0,51515.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,275725.0,,,,,2.0,,,,,,,,,,,,
217,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-11-05 17:02:12.000000,2024-11-05 17:02:12,1393.0,2.0,1377.0,301.0,897.0,143.0,759.0,9152.0,AutoML library for deep learning.,145.0,31,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,,['tensorflow'],761.0,761.0,https://pypi.org/project/autokeras,30502.0,30727.0,,,,,,,,2.0,18965.0,,,,,,,,,,,
218,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2024-11-02 21:06:21.000000,2024-11-02 21:06:21,2496.0,11.0,963.0,200.0,2328.0,232.0,847.0,8553.0,Deep universal probabilistic programming with Python and PyTorch.,158.0,31,True,2024-06-02 00:37:00,1.9.1,35.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,321516.0,326142.0,https://anaconda.org/conda-forge/pyro-ppl,2024-06-03 00:37:06.159,203578.0,,,,,2.0,,,,,,,,,,,,
219,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2024-11-04 08:44:59.011000,2024-11-01 07:23:05,1189.0,10.0,1326.0,100.0,661.0,660.0,527.0,8407.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,129.0,31,True,,,4.0,,conda-forge/nvidia-apex,,,['pytorch'],2819.0,2819.0,,,7176.0,https://anaconda.org/conda-forge/nvidia-apex,2024-11-04 08:44:59.011,351644.0,,,,,2.0,,,,,,,,,,,,
