,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
166,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-07-18 00:24:01.000000,2024-07-16 00:43:27,2259.0,70.0,869.0,100.0,2526.0,290.0,1055.0,7467.0,Fast and Accurate ML in 3 Lines of Code.,122.0,33,True,2024-06-14 20:28:33,1.1.1,33.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",768.0,768.0,https://pypi.org/project/autogluon,74853.0,75003.0,,,,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,9003.0,2.0,,,,,,,,,,,,
167,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-07-15 17:03:53.000000,2024-06-21 13:43:40,1379.0,28.0,857.0,155.0,1729.0,146.0,865.0,7140.0,An open source python library for automated feature engineering.,72.0,33,True,2024-05-14 18:59:20,1.31.0,100.0,featuretools,conda-forge/featuretools,,,,1688.0,1688.0,https://pypi.org/project/featuretools,53972.0,57939.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,194405.0,,,,,2.0,,,,,,,,,,,,
168,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-07-18 01:17:39.000000,2024-07-11 16:50:26,32476.0,54.0,1971.0,387.0,6845.0,2752.0,6635.0,6808.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",268.0,33,True,,,,h2o,,,,,21.0,21.0,https://pypi.org/project/h2o,269351.0,269351.0,,,,,,,,2.0,,,,,,,,,,,,
169,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50.000,2024-07-18 10:45:45.000000,2024-07-18 09:06:06,3170.0,514.0,1184.0,248.0,9189.0,902.0,1520.0,6302.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, Phi, etc.) on..",105.0,33,True,2023-11-13 02:02:20,2.4.0,19.0,bigdl,,,,,52.0,52.0,https://pypi.org/project/bigdl,4924.0,4930.0,,,,,,,,2.0,563.0,intel-analytics/ipex-llm,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
170,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-07-18 04:30:20.000000,2024-07-18 04:28:40,3244.0,133.0,711.0,145.0,119.0,97.0,340.0,6147.0,Fit interpretable models. Explain blackbox machine learning.,46.0,33,True,2024-06-23 04:35:43,0.6.2,44.0,interpret,,,,['jupyter'],721.0,721.0,https://pypi.org/project/interpret,71219.0,71219.0,,,,,,,,1.0,,,,,,,,,,,,
171,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-07-17 15:22:28.000000,2024-04-01 08:13:40,1215.0,,640.0,63.0,134.0,57.0,438.0,5876.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",41.0,33,True,2024-04-01 08:16:02,2.5.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1660.0,1660.0,https://pypi.org/project/pytorch-metric-learning,603744.0,603958.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11601.0,,,,,1.0,,,,,,,,,,,,
172,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-07-17 19:21:03.000000,2024-07-03 21:25:42,1102.0,16.0,470.0,255.0,778.0,197.0,336.0,4719.0,Model interpretability and understanding for PyTorch.,114.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],2219.0,2219.0,https://pypi.org/project/captum,217803.0,219066.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,39162.0,,,,,1.0,,,,,,,,,,,,
173,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-07-18 14:47:15.000000,2024-07-08 16:51:15,7391.0,17.0,609.0,116.0,1177.0,315.0,1112.0,3262.0,High-performance interactive 2D/3D data visualization library.,196.0,33,True,2024-06-17 12:39:47,0.14.3,37.0,vispy,conda-forge/vispy,,,['jupyter'],1597.0,1597.0,https://pypi.org/project/vispy,142131.0,153868.0,https://anaconda.org/conda-forge/vispy,2024-06-17 18:49:49.669,539623.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,7.0,,,,,,,
174,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-07-18 04:40:07.000000,2024-07-14 04:39:45,1343.0,54.0,286.0,56.0,235.0,57.0,434.0,3088.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,38.0,33,True,2024-07-09 04:43:23,1.13.0,27.0,stumpy,conda-forge/stumpy,,,,815.0,815.0,https://pypi.org/project/stumpy,280622.0,300987.0,https://anaconda.org/conda-forge/stumpy,2024-07-09 04:54:55.949,997902.0,,,,,1.0,,,,,,,,,,,,
175,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116000,2021-10-12 13:32:38,1570.0,,517.0,63.0,546.0,254.0,393.0,2735.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,6199.0,6199.0,https://pypi.org/project/scikit-optimize,797836.0,813393.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,731221.0,,,,,2.0,,,,,,,,,,,,
176,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-06-27 16:03:16.815000,2024-06-26 15:35:26,2300.0,7.0,539.0,69.0,483.0,251.0,708.0,2322.0,Survival analysis in Python.,118.0,33,True,2024-06-26 15:36:26,0.29.0,100.0,lifelines,conda-forge/lifelines,,,,2672.0,2672.0,https://pypi.org/project/lifelines,655902.0,662866.0,https://anaconda.org/conda-forge/lifelines,2024-06-27 16:03:16.815,348236.0,,,,,2.0,,,,,,,,,,,,
177,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-07-18 14:57:49.000000,2024-07-18 08:11:17,1485.0,109.0,472.0,59.0,1427.0,119.0,733.0,1855.0,The official Python client for the Huggingface Hub.,176.0,33,True,2024-07-17 13:41:09,0.24.0,77.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,35851903.0,35898660.0,https://anaconda.org/conda-forge/huggingface_hub,2024-06-17 21:39:16.441,1917073.0,,,,,3.0,,,,,,,,,,,,
178,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2024-05-31 16:33:41.797000,2024-05-27 17:21:31,1555.0,20.0,149.0,41.0,133.0,4.0,643.0,1166.0,A Python data analysis library that is optimized for humans instead of machines.,53.0,33,True,,,14.0,agate,conda-forge/agate,,,,3471.0,3471.0,https://pypi.org/project/agate,8040565.0,8045797.0,https://anaconda.org/conda-forge/agate,2024-05-31 16:33:41.797,198852.0,,,,,2.0,,,,,,,,,,,,
179,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2024-07-12 00:37:08.000000,2024-07-12 00:37:08,5889.0,38.0,250.0,37.0,820.0,103.0,404.0,636.0,Python package to access a cacophony of neuro-imaging file formats.,104.0,33,True,2024-02-27 04:17:30,5.2.1,40.0,nibabel,conda-forge/nibabel,,,,20210.0,20210.0,https://pypi.org/project/nibabel,507855.0,522836.0,https://anaconda.org/conda-forge/nibabel,2024-02-27 14:41:50.570,734106.0,,,,,2.0,,,,,,,,,,,,
180,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-06-18 08:08:50.000000,2022-06-10 09:12:18,238.0,,13125.0,1561.0,229.0,742.0,587.0,52444.0,The worlds simplest facial recognition api for Python and the command line.,54.0,32,False,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],21.0,21.0,https://pypi.org/project/face_recognition,101436.0,101939.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,22519.0,,,,,2.0,1233.0,,,,,,,,,,,
181,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-07-18 16:39:44.000000,2024-07-18 14:18:58,18500.0,576.0,4817.0,396.0,5170.0,144.0,3708.0,25575.0,The platform for building AI from enterprise data.,832.0,32,True,2024-07-16 10:49:41,24.7.3.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,18187.0,18187.0,,,,,,,,3.0,,,,,,,,,,,,
182,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-06-11 16:30:05.000000,2023-07-11 13:03:36,1421.0,,3650.0,754.0,1138.0,366.0,589.0,19025.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],515.0,515.0,https://pypi.org/project/magenta,4537.0,4537.0,,,,,,,,2.0,,,,,,,,,,,,
183,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-07-13 14:03:45.000000,2024-05-18 14:08:15,800.0,9.0,4437.0,446.0,451.0,399.0,1729.0,18070.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,179.0,32,True,2023-10-10 12:57:04,1.1.5,16.0,fbprophet,conda-forge/prophet,,,,21.0,21.0,https://pypi.org/project/fbprophet,406249.0,437151.0,https://anaconda.org/conda-forge/prophet,2023-10-20 01:36:39.935,1204037.0,,,,,2.0,2691.0,,,,,,-1.0,,,,,
184,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000000,2020-10-14 16:36:49,6226.0,,4168.0,1007.0,1869.0,326.0,658.0,17307.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,1004.0,1004.0,https://pypi.org/project/zipline,2350.0,2527.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,8177.0,,,,,1.0,,,,,,,,,,,,
185,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-07-18 14:35:37.000000,2024-07-18 14:35:35,607.0,125.0,898.0,140.0,707.0,106.0,361.0,15817.0,MLX: An array framework for Apple silicon.,104.0,32,True,2024-07-11 18:44:11,0.16.0,27.0,mlx,,,,,467.0,467.0,https://pypi.org/project/mlx,19113.0,19113.0,,,,,,,,3.0,,,,,,,,,,,,
186,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,,2039.0,284.0,3401.0,50.0,1494.0,10453.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,217.0,32,True,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],250.0,250.0,https://pypi.org/project/parlai,2091.0,2091.0,,,,,,,,2.0,,,,,,,,,,,,
187,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-07-18 03:57:34.000000,2024-07-18 03:57:31,1717.0,92.0,699.0,89.0,775.0,97.0,264.0,9146.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",49.0,32,True,2024-06-25 23:10:38,2.6.6,17.0,cleanlab,conda-forge/cleanlab,,,,349.0,349.0,https://pypi.org/project/cleanlab,23402.0,24053.0,https://anaconda.org/conda-forge/cleanlab,2024-06-26 17:29:18.404,25394.0,,,,,2.0,,,,,,,,,,,,
188,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-03-20 22:02:13.000000,2024-03-20 22:02:12,1391.0,,1375.0,302.0,894.0,141.0,759.0,9100.0,AutoML library for deep learning.,143.0,32,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,,['tensorflow'],705.0,705.0,https://pypi.org/project/autokeras,15070.0,15301.0,,,,,,,,2.0,18494.0,,,,,,,,,,,
189,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-07-11 14:30:03.000000,2024-07-10 11:21:08,2920.0,7.0,1650.0,89.0,1658.0,219.0,1858.0,8436.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",124.0,32,True,2023-10-18 03:54:18,2.9.0,19.0,paddleseg,,,,['paddle'],1241.0,1241.0,https://pypi.org/project/paddleseg,2762.0,2762.0,,,,,,,,2.0,,,,,,,,,,,,
190,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2024-07-16 21:02:21.000000,2024-05-05 04:04:50,542.0,3.0,2291.0,281.0,156.0,283.0,318.0,8191.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",50.0,32,True,2024-05-05 04:42:09,3.10.4,29.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,913530.0,917607.0,https://anaconda.org/conda-forge/speechrecognition,2024-05-06 02:00:59.322,191644.0,,,,,2.0,,,,,,,,,,,,
191,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2024-06-16 00:44:29.000000,2023-11-12 14:28:03,528.0,,852.0,85.0,275.0,74.0,376.0,7832.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,32,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,46061.0,46061.0,https://pypi.org/project/tensorboardX,1886556.0,1911318.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1188366.0,,,,,2.0,433.0,,,,,,,,,,,
192,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-07-18 17:51:50.000000,2024-07-08 09:13:19,1223.0,34.0,822.0,59.0,991.0,239.0,1233.0,7605.0,A python library for user-friendly forecasting and anomaly detection on time series.,120.0,32,True,2024-06-19 16:22:16,0.30.0,43.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,664.0,664.0,https://pypi.org/project/u8darts,23914.0,25333.0,https://anaconda.org/conda-forge/u8darts-all,2024-06-21 14:16:42.811,50813.0,https://hub.docker.com/r/unit8/darts,2024-04-17 11:31:17.149896,,613.0,2.0,,,,,,,,,,,,
193,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-07-09 12:07:57.000000,2024-03-13 09:36:57,2708.0,,1134.0,208.0,1049.0,23.0,615.0,6610.0,An open source library for deep learning end-to-end dialog systems and chatbots.,77.0,32,True,2024-03-13 10:47:20,1.6.0,63.0,deeppavlov,,,,['tensorflow'],399.0,399.0,https://pypi.org/project/deeppavlov,8393.0,8393.0,,,,,,,,2.0,,deeppavlov/DeepPavlov,,,,,,,,,,
194,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-07-17 20:01:48.000000,2024-07-17 12:52:56,2201.0,23.0,302.0,44.0,2167.0,338.0,661.0,4981.0,Aim An easy-to-use & supercharged open-source experiment tracker.,73.0,32,True,2024-07-15 14:03:07,3.23.0,64.0,aim,conda-forge/aim,,,,615.0,615.0,https://pypi.org/project/aim,120963.0,122542.0,https://anaconda.org/conda-forge/aim,2024-06-14 16:22:37.168,56845.0,,,,,2.0,,,,,,,,,,,,
195,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-07-16 00:11:52.000000,2024-07-16 00:11:50,12148.0,17.0,1030.0,163.0,464.0,608.0,748.0,4161.0,Probabilistic reasoning and statistical analysis in TensorFlow.,493.0,32,True,2024-03-12 19:43:46,0.24.0,51.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],1.0,1.0,https://pypi.org/project/tensorflow-probability,2065050.0,2068322.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-05-27 12:58:13.692,134152.0,,,,,1.0,,,,,,,,,,,,
196,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2024-07-17 17:09:29.000000,2024-07-12 15:38:07,3880.0,27.0,524.0,58.0,901.0,321.0,976.0,3472.0,A highly efficient implementation of Gaussian Processes in PyTorch.,133.0,32,True,2024-06-27 15:53:07,1.12,33.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],2201.0,2201.0,https://pypi.org/project/gpytorch,187140.0,190472.0,https://anaconda.org/conda-forge/gpytorch,2024-06-28 20:37:43.289,166610.0,,,,,1.0,,,,,,,,,,,,
197,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-07-15 00:12:33.000000,2024-07-15 00:12:25,2975.0,33.0,679.0,75.0,889.0,251.0,631.0,2662.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",127.0,32,True,2024-03-08 20:41:28,0.1.25,15.0,pgmpy,,,,,1083.0,1083.0,https://pypi.org/project/pgmpy,48121.0,48130.0,,,,,,,,1.0,481.0,,,,,,,,,,,
198,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2024-07-18 11:34:33.000000,2024-07-17 00:49:47,1969.0,271.0,373.0,29.0,2081.0,43.0,108.0,1804.0,Pytorch domain library for recommendation systems.,251.0,32,True,2024-04-25 01:39:04,0.7.0,15.0,torchrec,,,,,121.0,121.0,https://pypi.org/project/torchrec,9399.0,9399.0,,,,,,,,1.0,,,,,,,,,,,,
199,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-07-18 16:59:52.000000,2024-07-18 08:40:25,13691.0,254.0,280.0,36.0,1823.0,392.0,641.0,1041.0,Python package for earth-observing satellite data processing.,156.0,32,True,2024-06-05 06:36:23,0.49.0,64.0,satpy,conda-forge/satpy,,,,134.0,134.0,https://pypi.org/project/satpy,8400.0,12598.0,https://anaconda.org/conda-forge/satpy,2024-06-06 20:49:04.465,205741.0,,,,,3.0,,,,,,,,,,,,
200,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-07-18 17:50:33.000000,2024-07-16 15:24:09,11532.0,83.0,233.0,57.0,12226.0,196.0,2197.0,955.0,Cloud-native genomic dataframes and batch computing.,92.0,32,True,2024-07-09 18:03:57,0.2.132,100.0,hail,,,,['spark'],137.0,137.0,https://pypi.org/project/hail,40308.0,40308.0,,,,,,,,2.0,,,,,,,,,,,,
201,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-06-21 15:38:00.000000,2023-07-13 08:50:20,531.0,,2772.0,384.0,121.0,205.0,562.0,25332.0,Deezer source separation library including pretrained models.,19.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],749.0,749.0,https://pypi.org/project/spleeter,14496.0,73300.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,87136.0,,,,,2.0,3263177.0,,,,,,,,,,,
202,Retrieval-based-Voice-Conversion-WebUI,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,audio,,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,MIT,2023-03-27 09:59:10.000,2024-07-18 05:08:36.000000,2024-07-05 10:41:23,862.0,14.0,2840.0,157.0,669.0,287.0,1231.0,21180.0,Easily train a good VC model with voice data = 10 mins!.,111.0,31,True,2024-06-05 06:45:23,2.2.231006,7.0,,,,,,,,,,64155.0,,,,,,,,2.0,64155.0,,,,,,,,,,,
203,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2024-07-18 02:41:26.000000,2024-07-11 09:59:18,1990.0,31.0,2500.0,288.0,933.0,206.0,687.0,14636.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",133.0,31,True,2024-05-24 08:17:09,0.9.5,21.0,pyqlib,,,,['pytorch'],21.0,21.0,https://pypi.org/project/pyqlib,2656.0,2669.0,,,,,,,,1.0,628.0,,,,,,,,,,,
204,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2066.0,184.0,1005.0,571.0,726.0,12616.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,31,False,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1680.0,1680.0,https://pypi.org/project/paddlehub,6822.0,6833.0,,,,,,,,2.0,734.0,,,,,,,,,,,
205,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-06-18 06:55:50.000000,2023-12-09 05:39:53,576.0,,2272.0,217.0,246.0,101.0,417.0,10020.0,A little word cloud generator in Python.,72.0,31,True,2023-12-09 13:50:41,1.9.3,13.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1856548.0,1867087.0,https://anaconda.org/conda-forge/wordcloud,2024-03-19 22:44:23.623,505887.0,,,,,2.0,,,,,,,,,,,,
206,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-04-08 20:21:16.000000,2024-04-08 20:21:10,864.0,,1281.0,422.0,87.0,32.0,161.0,9729.0,TensorFlow-based neural network library.,59.0,31,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1317.0,1317.0,https://pypi.org/project/dm-sonnet,14241.0,14793.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,30921.0,,,,,3.0,,google-deepmind/sonnet,,,,,,,,,,
207,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-07-18 17:33:41.000000,2024-06-20 17:42:27,10417.0,5.0,1863.0,352.0,3427.0,131.0,1136.0,8451.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,337.0,31,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,48984.0,53062.0,https://anaconda.org/conda-forge/vowpalwabbit,2024-04-26 11:19:26.965,183513.0,,,,,3.0,,,,,,,,,,,,
208,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2024-07-17 19:14:35.000000,2024-07-14 00:11:08,2478.0,12.0,962.0,200.0,2311.0,230.0,843.0,8445.0,Deep universal probabilistic programming with Python and PyTorch.,154.0,31,True,2024-06-02 00:37:00,1.9.1,35.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,250590.0,255050.0,https://anaconda.org/conda-forge/pyro-ppl,2024-06-03 00:37:06.159,178417.0,,,,,2.0,,,,,,,,,,,,
209,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-07-18 17:57:14.000000,2024-07-15 04:43:30,6010.0,44.0,1050.0,121.0,1668.0,91.0,675.0,7992.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2024-05-23 08:03:19,2.10.1,53.0,perspective-python,conda-forge/perspective,,,['jupyter'],129.0,129.0,https://pypi.org/project/perspective-python,6014.0,26617.0,https://anaconda.org/conda-forge/perspective,2024-07-04 05:23:59.009,762651.0,,,,,2.0,3541.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,4744.0,,,,,,,
