,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
121,imgaug,aleju/imgaug,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000,2025-04-22 14:57:06.395000,2020-06-01 14:58:26,2913.0,,2428.0,227.0,349.0,291.0,226.0,14610.0,Image augmentation for machine learning experiments.,36.0,35,False,2020-02-06 06:18:40,0.4.0,3.0,imgaug,conda-forge/imgaug,,,,26210.0,26210.0,https://pypi.org/project/imgaug,394209.0,397268.0,https://anaconda.org/conda-forge/imgaug,2025-04-22 14:57:06.395,223344.0,,,,,2.0,,,,,,,,,,,,
122,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2025-04-22 14:56:58.184000,2022-12-08 17:49:19,746.0,,1085.0,134.0,246.0,326.0,274.0,9446.0,Manipulate audio with a simple and easy high level interface.,95.0,35,False,2021-03-10 02:10:41,0.25.1,31.0,pydub,conda-forge/pydub,,,,104969.0,104969.0,https://pypi.org/project/pydub,7811860.0,7815311.0,https://anaconda.org/conda-forge/pydub,2025-04-22 14:56:58.184,179470.0,,,,,1.0,,,,,,,,,,,,
123,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2025-07-03 18:20:48.000000,2025-07-03 15:51:29,41152.0,583.0,949.0,157.0,12285.0,999.0,5967.0,9020.0,cuDF - GPU DataFrame Library.,307.0,35,True,2025-06-05 17:31:28,25.06.00,62.0,cudf,,,,,62.0,62.0,https://pypi.org/project/cudf,2770.0,2770.0,,,,,,,,1.0,,,,,,,,,,,,
124,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2025-07-03 11:41:51.000000,2025-07-03 11:40:20,410.0,12.0,1514.0,131.0,193.0,6.0,380.0,8301.0,A Python implementation of global optimization with gaussian processes.,51.0,35,True,2025-07-02 08:54:58,3.0.1,23.0,bayesian-optimization,,,,,3833.0,3833.0,https://pypi.org/project/bayesian-optimization,407755.0,407756.0,,,,,,,,1.0,177.0,,,,bayesian-optimization/BayesianOptimization,2.0,,,,,,
125,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2025-07-03 09:06:35.000000,2025-07-03 09:06:33,3610.0,79.0,842.0,80.0,3999.0,130.0,990.0,7848.0,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines,..",221.0,35,True,2025-06-30 02:33:25,1.4.17,100.0,bentoml,,,,,2738.0,2738.0,https://pypi.org/project/bentoml,89339.0,89350.0,,,,,,,,2.0,358.0,,,,,,,,,,,
126,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2025-07-02 21:28:03.000000,2025-07-02 21:27:58,12884.0,307.0,1209.0,97.0,1527.0,8.0,895.0,5368.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",146.0,35,True,2025-06-30 11:58:47,1.20.0,63.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,761.0,761.0,https://pypi.org/project/adversarial-robustness-toolbox,20970.0,22240.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2025-06-30 15:27:20.349,76236.0,,,,,1.0,,,,,,,,,,,,
127,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2025-06-30 22:26:34.000000,2025-06-30 22:20:07,1349.0,72.0,525.0,296.0,1053.0,220.0,348.0,5295.0,Model interpretability and understanding for PyTorch.,131.0,35,True,2025-03-27 04:51:30,0.8.0,10.0,captum,conda-forge/captum,,,['pytorch'],3415.0,3415.0,https://pypi.org/project/captum,358411.0,361318.0,https://anaconda.org/conda-forge/captum,2025-04-22 14:58:08.009,125012.0,,,,,1.0,,,,,,,,,,,,
128,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2025-07-01 06:32:58.000000,2025-07-01 06:32:58,3199.0,76.0,842.0,75.0,1194.0,240.0,776.0,2992.0,Python Library for Causal and Probabilistic Modeling using Bayesian Networks.,165.0,35,True,2025-03-31 18:26:31,1.0.0,17.0,pgmpy,,,,,1696.0,1696.0,https://pypi.org/project/pgmpy,170446.0,170456.0,,,,,,,,1.0,644.0,,,,,,,,,,,
129,ag2,ag2ai/ag2,agents,,https://github.com/ag2ai/ag2,https://github.com/ag2ai/ag2,Apache-2.0,2024-11-11 20:43:34.000,2025-07-03 08:43:26.000000,2025-06-28 04:59:42,4651.0,172.0,365.0,68.0,1125.0,246.0,543.0,2939.0,AG2 (formerly AutoGen): The Open-Source AgentOS. Join us at: https://discord.gg/pAbnFJrkgZ.,428.0,35,True,2025-06-28 05:21:03,0.9.4,46.0,ag2,,,,,470.0,470.0,https://pypi.org/project/ag2,571395.0,571395.0,,,,,,,,3.0,,,,,,,,,,,,
130,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,,2013-11-04 16:36:27.000,2025-06-05 11:48:52.000000,2025-06-05 11:48:51,3938.0,12.0,537.0,141.0,1279.0,148.0,1728.0,2373.0,Rasterio reads and writes geospatial raster datasets.,167.0,35,True,2024-12-02 16:44:51,1.4.3,85.0,rasterio,conda-forge/rasterio,,,,18134.0,18134.0,https://pypi.org/project/rasterio,2358844.0,2448459.0,https://anaconda.org/conda-forge/rasterio,2025-04-22 14:56:21.283,4838795.0,,,,,2.0,1022.0,,,,,,,,,,,
131,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2025-06-11 11:21:53.000000,2025-06-10 06:31:17,5196.0,27.0,1114.0,154.0,1438.0,60.0,804.0,2015.0,Documentation and samples for ArcGIS API for Python.,97.0,35,True,2025-04-07 20:25:27,2.4.1,37.0,arcgis,,esridocker/arcgis-api-python-notebook,,,978.0,978.0,https://pypi.org/project/arcgis,161589.0,161733.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,2.0,15328.0,,,,,,,,,,,
132,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2025-06-19 13:12:24.000000,2025-06-19 13:12:24,1212.0,16.0,348.0,65.0,632.0,265.0,366.0,1526.0,A Jupyter - Leaflet.js bridge.,94.0,35,True,2025-06-13 08:24:28,0.20.0,74.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],17973.0,17973.0,https://pypi.org/project/ipyleaflet,200051.0,225322.0,https://anaconda.org/conda-forge/ipyleaflet,2025-06-13 19:35:58.799,1488524.0,,,,,2.0,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,1263.0,,,,,,,,
133,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/uxlfoundation/scikit-learn-intelex,https://github.com/uxlfoundation/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2025-07-03 17:44:26.000000,2025-07-03 09:04:49,2212.0,116.0,178.0,24.0,2279.0,46.0,208.0,1294.0,Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,85.0,35,True,2025-06-26 14:51:10,2025.6.1,36.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],13754.0,13754.0,https://pypi.org/project/scikit-learn-intelex,77106.0,88514.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2025-06-26 14:54:09.760,581853.0,,,,,1.0,,,,,uxlfoundation/scikit-learn-intelex,,,,,,,
134,unsloth,unslothai/unsloth,nlp,,https://github.com/unslothai/unsloth,https://github.com/unslothai/unsloth,Apache-2.0,2023-11-29 16:50:09.000,2025-07-03 01:03:03.000000,2025-07-02 23:59:56,1412.0,230.0,3281.0,237.0,580.0,610.0,1608.0,41476.0,"Fine-tuning & Reinforcement Learning for LLMs. Train Qwen3, Llama 4, DeepSeek-R1, Gemma 3, TTS 2x faster with 70% less..",62.0,34,True,2025-06-26 16:25:47,June-2025,14.0,unsloth,,,,,,,https://pypi.org/project/unsloth,569027.0,569034.0,,,,,,,,2.0,85.0,,,,,,,,,,,
135,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2025-06-23 08:54:21.000000,2025-06-23 08:51:51,1546.0,6.0,7350.0,391.0,707.0,462.0,3090.0,32279.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",279.0,34,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],2553.0,2553.0,https://pypi.org/project/detectron2,1.0,12135.0,https://anaconda.org/conda-forge/detectron2,2025-06-02 19:54:55.795,728062.0,,,,,2.0,,,,,,,,,,,,
136,agno,agno-agi/agno,agents,,https://github.com/agno-agi/agno,https://github.com/agno-agi/agno,MPL-2.0,2022-05-04 15:23:02.000,2025-07-03 16:46:05.000000,2025-07-03 16:01:12,3812.0,617.0,3703.0,187.0,1822.0,79.0,1001.0,29208.0,"Full-stack framework for building Multi-Agent Systems with memory, knowledge and reasoning.",224.0,34,True,2025-06-26 18:26:25,1.7.0,74.0,agno,,,,,,,https://pypi.org/project/agno,244721.0,244721.0,,,,,,,,3.0,,,,,,,,,,,,
137,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-09-24 11:24:36.000000,2024-09-24 11:18:06,618.0,,3331.0,323.0,276.0,457.0,605.0,27157.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,34,True,2024-09-24 11:24:36,1.7.2,23.0,easyocr,,,,,16326.0,16326.0,https://pypi.org/project/easyocr,996254.0,1376040.0,,,,,,,,2.0,23166975.0,,,,,,,,,,,
138,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2025-04-22 14:56:42.880000,2024-03-13 15:16:33,391.0,,4612.0,846.0,268.0,466.0,611.0,26265.0,Library for fast text representation and classification.,68.0,34,False,2020-04-28 09:51:33,0.9.2,4.0,fasttext,conda-forge/fasttext,,,,8017.0,8017.0,https://pypi.org/project/fasttext,956681.0,959092.0,https://anaconda.org/conda-forge/fasttext,2025-04-22 14:56:42.880,139843.0,,,,,2.0,,,,,,,,,,,,
139,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2025-07-03 17:51:28.000000,2025-07-03 17:51:28,36933.0,228.0,13162.0,932.0,26732.0,,,25001.0,Apache Flink Python API.,2026.0,34,True,,,,apache-flink,,,,,21.0,21.0,https://pypi.org/project/apache-flink,434987.0,434987.0,,,,,,,,2.0,,,,,,,,,,,,
140,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2025-06-30 13:51:58.000000,2025-05-08 19:01:52,9137.0,83.0,3171.0,282.0,1334.0,163.0,723.0,20432.0,Best Practices on Recommendation Systems.,137.0,34,True,2024-12-24 07:39:57,1.2.1,14.0,recommenders,,,,,177.0,177.0,https://pypi.org/project/recommenders,20508.0,20517.0,,,,,,,,1.0,749.0,,,,recommenders-team/recommenders,,,,,,,
141,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2025-05-30 11:37:13.000000,2025-05-30 11:33:16,830.0,12.0,4550.0,452.0,477.0,441.0,1739.0,19362.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,187.0,34,True,2025-05-30 11:37:13,1.1.7-patched,20.0,fbprophet,conda-forge/prophet,,,,21.0,21.0,https://pypi.org/project/fbprophet,136635.0,165398.0,https://anaconda.org/conda-forge/prophet,2025-04-22 14:57:50.177,1465346.0,,,,,1.0,3112.0,,,,,,,,,,,
142,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2025-07-01 21:02:10.000000,2025-02-01 10:46:42,1341.0,,2205.0,333.0,1608.0,380.0,1867.0,14522.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",174.0,34,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1413.0,1413.0,https://pypi.org/project/horovod,67414.0,67414.0,,,,,,,,2.0,,,,,,,stable/horovod,,,,,
143,trl,huggingface/trl,reinforcement-learning,,https://github.com/huggingface/trl,https://github.com/huggingface/trl,Apache-2.0,2020-03-27 10:54:55.000,2025-07-03 17:45:37.000000,2025-07-03 17:45:37,1575.0,189.0,1974.0,93.0,1754.0,418.0,1464.0,14438.0,Train transformer language models with reinforcement learning.,355.0,34,True,2025-06-21 14:04:10,0.19.0,57.0,trl,,,,,1.0,1.0,https://pypi.org/project/trl,1280481.0,1280481.0,,,,,,,,2.0,,,,,,,,,,,,
144,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2025-04-22 14:56:27.546000,2024-07-29 00:37:39,894.0,,1185.0,314.0,271.0,60.0,346.0,13829.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,34,True,2023-06-14 16:34:48,1.17.3,22.0,annoy,conda-forge/python-annoy,,,,5268.0,5268.0,https://pypi.org/project/annoy,727175.0,739368.0,https://anaconda.org/conda-forge/python-annoy,2025-04-22 14:56:27.546,707214.0,,,,,3.0,,,,,,,,,,,,
145,PyCaret,pycaret/pycaret,hyperopt,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2025-04-22 14:57:34.170000,2025-03-06 20:05:48,5371.0,,1788.0,135.0,1068.0,387.0,1958.0,9396.0,"An open-source, low-code machine learning library in Python.",142.0,34,True,2024-04-28 18:46:27,3.3.2,29.0,pycaret,conda-forge/pycaret,,,,7832.0,7832.0,https://pypi.org/project/pycaret,397733.0,398971.0,https://anaconda.org/conda-forge/pycaret,2025-04-22 14:57:34.170,72349.0,,,,,2.0,731.0,,,,,,,,,,,
146,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2025-06-30 01:29:45.000000,2025-06-30 01:28:36,3735.0,43.0,746.0,146.0,141.0,102.0,367.0,6605.0,Fit interpretable models. Explain blackbox machine learning.,51.0,34,True,2025-06-28 17:43:51,0.6.13,54.0,interpret,,,,['jupyter'],913.0,913.0,https://pypi.org/project/interpret,186432.0,186432.0,,,,,,,,1.0,,,,,,,,,,,,
147,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2025-07-02 17:28:12.000000,2025-07-02 17:28:11,10609.0,16.0,1821.0,142.0,2693.0,506.0,1247.0,6080.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",258.0,34,True,2024-04-03 16:21:23,2.8.0,20.0,deepchem,conda-forge/deepchem,,,['tensorflow'],636.0,636.0,https://pypi.org/project/deepchem,40255.0,42171.0,https://anaconda.org/conda-forge/deepchem,2025-04-22 14:57:21.461,116918.0,,,,,1.0,,,,,,,,,,,,
148,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2025-07-01 14:21:01.000000,2025-06-27 13:03:56,4359.0,15.0,1100.0,156.0,1828.0,421.0,921.0,4108.0,Fast data visualization and GUI tools for scientific / engineering applications.,305.0,34,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,12753.0,12753.0,https://pypi.org/project/pyqtgraph,444390.0,456811.0,https://anaconda.org/conda-forge/pyqtgraph,2025-04-22 14:56:31.078,757705.0,,,,,2.0,,,,,,,,,,,,
149,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2025-07-03 14:55:59.000000,2025-07-03 14:41:09,1569.0,12.0,370.0,92.0,817.0,135.0,463.0,3423.0,Quickly and accurately render even the largest data.,62.0,34,True,2025-04-10 16:54:56,0.18.0,38.0,datashader,conda-forge/datashader,,,,6208.0,6208.0,https://pypi.org/project/datashader,224832.0,249017.0,https://anaconda.org/conda-forge/datashader,2025-05-08 09:24:48.325,1499483.0,,,,,2.0,,,,,,,,,,,,
150,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2025-07-02 21:13:54.000000,2025-07-02 21:10:13,2225.0,55.0,422.0,50.0,1991.0,63.0,514.0,3289.0,Bayesian optimization in PyTorch.,144.0,34,True,2025-05-06 15:42:16,0.14.0,48.0,botorch,conda-forge/botorch,,,['pytorch'],1551.0,1551.0,https://pypi.org/project/botorch,277781.0,280521.0,https://anaconda.org/conda-forge/botorch,2025-05-07 00:07:41.829,161715.0,,,,,2.0,,,,,,,,,,,,
151,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2025-07-03 14:57:53.000000,2025-06-24 08:51:46,5603.0,80.0,576.0,20.0,1718.0,1126.0,810.0,2518.0,"This is the development home of the workflow management system Snakemake. For general information, see.",379.0,34,True,2025-06-24 08:52:16,9.6.2,321.0,snakemake,bioconda/snakemake,,,,2431.0,2431.0,https://pypi.org/project/snakemake,83266.0,95609.0,https://anaconda.org/bioconda/snakemake,2025-06-24 09:38:55.848,1444183.0,,,,,2.0,,,,,,,,,,,,
152,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2025-07-03 15:26:41.000000,2025-07-03 15:22:32,2665.0,222.0,526.0,36.0,2922.0,75.0,155.0,2257.0,Pytorch domain library for recommendation systems.,367.0,34,True,2025-06-06 17:00:58,1.2.0,27.0,torchrec,,,,,229.0,229.0,https://pypi.org/project/torchrec,58064.0,58064.0,,,,,,,,1.0,,,,,,,,,,,,
153,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2025-06-12 16:20:21.000000,2025-06-12 16:20:20,3182.0,38.0,380.0,57.0,1254.0,283.0,1008.0,1507.0,Cartopy - a cartographic python library with matplotlib support.,136.0,34,True,2024-10-08 23:19:04,0.24.1,27.0,cartopy,conda-forge/cartopy,,,,7873.0,7873.0,https://pypi.org/project/cartopy,612460.0,693151.0,https://anaconda.org/conda-forge/cartopy,2025-04-22 14:56:20.995,5002864.0,,,,,2.0,,,,,,,,,,,,
154,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2025-04-22 14:56:20.833000,2025-02-20 23:53:44,1571.0,,202.0,46.0,634.0,34.0,779.0,1195.0,Fiona reads and writes geographic data files.,78.0,34,True,2024-09-16 20:20:31,1.10.1,51.0,fiona,conda-forge/fiona,,,,26459.0,26459.0,https://pypi.org/project/fiona,4814716.0,4931543.0,https://anaconda.org/conda-forge/fiona,2025-04-22 14:56:20.833,7009676.0,,,,,3.0,,,,,,,,,,,,
155,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2025-06-16 05:23:39.000000,2025-06-16 05:23:39,2367.0,8.0,5584.0,512.0,196.0,1184.0,1391.0,25737.0,State-of-the-art 2D and 3D Face Analysis Project.,66.0,33,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],4663.0,4663.0,https://pypi.org/project/insightface,259337.0,584111.0,,,,,,,,2.0,8768920.0,,,,,,,,,,,
156,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2025-07-03 02:37:58.000000,2025-07-03 02:37:58,1228.0,155.0,1245.0,174.0,1385.0,127.0,643.0,21298.0,MLX: An array framework for Apple silicon.,155.0,33,True,2025-07-01 22:08:34,0.26.2,55.0,mlx,,,,,,,https://pypi.org/project/mlx,153796.0,153796.0,,,,,,,,3.0,,,,,,,,,,,,
157,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2025-05-06 02:21:29.000000,2025-01-17 12:10:18,1423.0,,3701.0,744.0,1144.0,377.0,589.0,19546.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,33,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],592.0,592.0,https://pypi.org/project/magenta,9695.0,9695.0,,,,,,,,2.0,,,,,,,,,,,,
158,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2025-05-29 02:17:25.000000,2025-05-29 02:17:22,2695.0,9.0,752.0,104.0,509.0,577.0,1281.0,10155.0,An open source multi-tool for exploring and publishing data.,82.0,33,True,2024-11-29 01:13:13,0.65.1,100.0,datasette,conda-forge/datasette,,,,1570.0,1570.0,https://pypi.org/project/datasette,192688.0,193972.0,https://anaconda.org/conda-forge/datasette,2025-04-22 14:57:50.610,65480.0,,,,,2.0,74.0,,,,,,,datasette,,,,
159,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2025-07-03 15:33:06.000000,2025-07-03 15:29:36,1220.0,11.0,1339.0,150.0,189.0,269.0,1394.0,9352.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,163.0,33,True,2024-09-13 14:37:23,V0.7.8,19.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1338.0,1338.0,https://pypi.org/project/pytorch3d,3289.0,8266.0,https://anaconda.org/pytorch3d/pytorch3d,2025-03-25 16:29:23.925,338449.0,,,,,2.0,,,,,,,,,,,,
160,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2025-07-02 16:54:29.987000,2025-07-02 05:04:09,6386.0,91.0,1208.0,125.0,1836.0,103.0,778.0,9230.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",100.0,33,True,2025-07-02 06:36:30,3.7.1,72.0,perspective-python,conda-forge/perspective,,,['jupyter'],185.0,185.0,https://pypi.org/project/perspective-python,13329.0,49431.0,https://anaconda.org/conda-forge/perspective,2025-07-02 16:54:29.987,2151553.0,,,,,2.0,13246.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,280.0,,,,,,,,
161,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2025-05-18 15:01:35.000000,2025-05-18 15:01:35,786.0,28.0,2319.0,274.0,215.0,287.0,342.0,8784.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",54.0,33,True,2025-05-12 23:42:38,3.14.3,36.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,1563216.0,1567863.0,https://anaconda.org/conda-forge/speechrecognition,2025-05-12 19:22:07.059,274199.0,,,,,2.0,,,,,,,,,,,,
162,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2025-07-03 15:38:07.000000,2025-06-19 00:06:35,32634.0,16.0,2002.0,380.0,6979.0,2825.0,6723.0,7216.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",281.0,33,True,,,,h2o,,,,,98.0,98.0,https://pypi.org/project/h2o,206434.0,206434.0,,,,,,,,2.0,,,,,,,,,,,,
163,ClearML,allegroai/clearml,ml-experiments,,https://github.com/clearml/clearml,https://github.com/clearml/clearml,Apache-2.0,2019-06-10 08:18:32.000,2025-07-03 06:07:24.000000,2025-07-03 06:07:15,2538.0,42.0,677.0,94.0,295.0,494.0,634.0,6072.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",104.0,33,True,2025-06-26 14:31:54,2.0.1,100.0,clearml,,allegroai/trains,,,1859.0,1859.0,https://pypi.org/project/clearml,359786.0,360256.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30966.0,2.0,3330.0,,,,clearml/clearml,,,,,,,
164,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2025-07-01 14:14:47.000000,2025-03-17 18:20:57,3891.0,,874.0,54.0,1756.0,387.0,1274.0,4371.0,"Serve, optimize and scale PyTorch models in production.",220.0,33,True,2024-09-30 22:46:39,0.12.0,25.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],884.0,884.0,https://pypi.org/project/torchserve,87913.0,117249.0,https://anaconda.org/pytorch/torchserve,2025-03-25 16:24:31.948,514193.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,32.0,1452559.0,2.0,7839.0,,,,,,,,,,,
