,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
153,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-03-20 22:02:13.000,2024-03-20 22:02:12,1391.0,4.0,1380.0,302.0,894.0,132.0,759.0,9053.0,AutoML library for deep learning.,143.0,33,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,,['tensorflow'],658.0,658.0,https://pypi.org/project/autokeras,21097.0,21330.0,,,,,,,,2.0,17948.0,,,,,,,,,,,
154,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-03-28 15:39:12.000,2024-03-21 15:41:34,10411.0,13.0,1865.0,350.0,3422.0,130.0,1134.0,8398.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,336.0,33,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,82019.0,85398.0,https://anaconda.org/conda-forge/vowpalwabbit,2024-03-26 18:31:32.556,141935.0,,,,,3.0,,,,,,,,,,,,
155,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2024-04-02 11:07:27.000,2024-04-02 11:07:23,530.0,44.0,2249.0,283.0,147.0,277.0,315.0,7997.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",50.0,33,True,2024-03-30 15:17:23,3.10.3,28.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,749528.0,753571.0,https://anaconda.org/conda-forge/speechrecognition,2024-03-30 17:20:06.402,177902.0,,,,,2.0,,,,,,,,,,,,
156,PyOD,yzhao062/pyod,ml-frameworks,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2024-04-03 14:33:19.000,2024-03-16 17:36:36,1731.0,9.0,1294.0,147.0,208.0,179.0,145.0,7901.0,A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection).,50.0,33,True,2024-02-09 06:52:05,1.1.3,39.0,pyod,conda-forge/pyod,,,,3460.0,3460.0,https://pypi.org/project/pyod,684052.0,686022.0,https://anaconda.org/conda-forge/pyod,2024-02-09 07:53:55.073,92610.0,,,,,3.0,,,,,,,,,,,,
157,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2024-02-11 06:38:37.000,2024-02-11 06:36:31,669.0,5.0,325.0,68.0,107.0,29.0,136.0,7853.0,"Flexible and powerful tensor operations for readable and reliable code (for pytorch, jax, TF and others).",26.0,33,True,2023-10-01 01:13:00,0.7.0,13.0,einops,conda-forge/einops,,,,30363.0,30363.0,https://pypi.org/project/einops,6752012.0,6756650.0,https://anaconda.org/conda-forge/einops,2023-10-01 10:01:09.036,194832.0,,,,,3.0,,,,,,,,,,,,
158,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-04-03 18:03:50.000,2024-04-02 22:59:55,886.0,72.0,679.0,279.0,1172.0,246.0,367.0,7516.0,"Build and manage real-life ML, AI, and data science projects with ease!.",83.0,33,True,2024-03-29 18:23:37,2.11.9,104.0,metaflow,conda-forge/metaflow,,,,616.0,616.0,https://pypi.org/project/metaflow,252855.0,256469.0,https://anaconda.org/conda-forge/metaflow,2024-03-29 10:01:52.330,162672.0,,,,,2.0,,,,,,,,,,,,
159,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-04-04 17:55:53.000,2024-04-03 22:10:19,38537.0,502.0,819.0,147.0,9388.0,982.0,5060.0,7197.0,cuDF - GPU DataFrame Library.,276.0,33,True,2024-02-27 15:12:35,24.02.02,48.0,cudf,,,,,52.0,52.0,https://pypi.org/project/cudf,2972.0,2972.0,,,,,,,,2.0,,,,,,,,,,,,
160,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-04-04 15:45:36.000,2024-04-04 01:17:41,2142.0,61.0,819.0,98.0,2389.0,315.0,920.0,7036.0,"AutoGluon: AutoML for Image, Text, Time Series, and Tabular Data.",117.0,33,True,2023-11-30 05:56:34,1.0.0,30.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",652.0,652.0,https://pypi.org/project/autogluon,75382.0,75509.0,,,,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,7259.0,2.0,,,,,,,,,,4.0,,
161,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-04-02 22:34:34.000,2024-04-02 22:34:33,1351.0,36.0,835.0,158.0,1694.0,171.0,824.0,7000.0,An open source python library for automated feature engineering.,72.0,33,True,2024-02-26 17:28:49,1.30.0,100.0,featuretools,conda-forge/featuretools,,,,1578.0,1578.0,https://pypi.org/project/featuretools,53274.0,57134.0,https://anaconda.org/conda-forge/featuretools,2024-02-27 14:54:50.393,177570.0,,,,,2.0,,,,,,,,,,,,
162,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-04-04 16:41:50.000,2024-03-26 04:35:34,32393.0,95.0,1960.0,385.0,6789.0,2669.0,6582.0,6693.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",262.0,33,True,,,,h2o,,,,,21.0,21.0,https://pypi.org/project/h2o,378032.0,378032.0,,,,,,,,2.0,,,,,,,,,,,,
163,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-04-04 17:24:44.000,2024-04-04 17:13:40,3095.0,159.0,696.0,139.0,100.0,90.0,328.0,5974.0,Fit interpretable models. Explain blackbox machine learning.,42.0,33,True,2024-03-18 15:53:29,0.6.0,42.0,interpret,,,,['jupyter'],648.0,648.0,https://pypi.org/project/interpret,91965.0,91965.0,,,,,,,,1.0,,,,,,,,,,,,
164,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-04-03 00:26:51.000,2024-03-26 22:58:37,1083.0,32.0,457.0,236.0,757.0,177.0,333.0,4517.0,Model interpretability and understanding for PyTorch.,110.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],1924.0,1924.0,https://pypi.org/project/captum,230322.0,231120.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,22350.0,,,,,1.0,,,,,,,,,,,,
165,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-04-04 17:37:34.000,2024-04-03 21:26:43,12195.0,64.0,1089.0,101.0,1330.0,122.0,746.0,4415.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",133.0,33,True,2024-02-17 23:58:41,1.17.1,56.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,503.0,503.0,https://pypi.org/project/adversarial-robustness-toolbox,27936.0,28748.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-02-18 02:39:29.665,36563.0,,,,,1.0,,,,,,,,,,,,
166,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-04-01 16:33:05.000,2024-04-01 16:33:04,12127.0,91.0,1027.0,163.0,463.0,592.0,745.0,4119.0,Probabilistic reasoning and statistical analysis in TensorFlow.,489.0,33,True,2024-03-12 19:43:46,0.24.0,51.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,3070634.0,3073859.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-01-09 01:12:57.968,122585.0,,,,,1.0,,,,,,,,,,,,
167,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-04-04 07:57:35.000,2024-04-03 21:43:19,1142.0,23.0,573.0,114.0,865.0,279.0,1039.0,4016.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",163.0,33,True,2023-11-01 14:46:14,7.1,36.0,coremltools,conda-forge/coremltools,,,,3694.0,3694.0,https://pypi.org/project/coremltools,191833.0,193231.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,53805.0,,,,,2.0,9256.0,,,,,,,,,,,
168,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-03-22 23:25:46.000,2023-12-03 03:47:34,490.0,,559.0,65.0,216.0,182.0,156.0,3970.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,33,True,2023-12-03 03:49:47,0.8.0,9.0,hnswlib,conda-forge/hnswlib,,,,6234.0,6234.0,https://pypi.org/project/hnswlib,779721.0,783163.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,137707.0,,,,,3.0,,,,,,,,,,,,
169,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-04-04 17:02:29.000,2024-04-04 16:58:58,1273.0,21.0,236.0,36.0,428.0,81.0,210.0,3499.0,Lightning fast forecasting with statistical and econometric models.,38.0,33,True,2024-02-05 21:44:48,1.7.3,28.0,statsforecast,conda-forge/statsforecast,,,,778.0,778.0,https://pypi.org/project/statsforecast,509682.0,512130.0,https://anaconda.org/conda-forge/statsforecast,2024-02-06 03:02:36.606,61219.0,,,,,1.0,,,,,,,,,,,,
170,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-03-21 13:59:09.000,2024-03-21 13:59:08,7368.0,18.0,607.0,117.0,1161.0,310.0,1108.0,3204.0,High-performance interactive 2D/3D data visualization library.,194.0,33,True,2024-03-14 16:50:16,0.14.2,36.0,vispy,conda-forge/vispy,,,['jupyter'],1468.0,1468.0,https://pypi.org/project/vispy,87579.0,98363.0,https://anaconda.org/conda-forge/vispy,2024-03-15 02:52:28.032,463406.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,8.0,,,,,,,
171,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-04-04 13:00:31.000,2024-04-04 13:00:31,2941.0,13.0,677.0,77.0,858.0,236.0,629.0,2606.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",125.0,33,True,2024-03-08 20:41:28,0.1.25,15.0,pgmpy,,,,,900.0,900.0,https://pypi.org/project/pgmpy,61498.0,61504.0,,,,,,,,1.0,316.0,,,,,,,,,,,
172,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-03-07 12:10:22.000,2024-03-07 12:10:22,2293.0,5.0,536.0,69.0,481.0,242.0,702.0,2277.0,Survival analysis in Python.,117.0,33,True,2024-01-03 22:00:43,0.28.0,100.0,lifelines,conda-forge/lifelines,,,,2339.0,2339.0,https://pypi.org/project/lifelines,485740.0,492520.0,https://anaconda.org/conda-forge/lifelines,2023-09-13 16:31:11.545,318669.0,,,,,2.0,,,,,,,,,,,,
173,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-03-28 12:36:49.000,2024-03-01 15:29:40,1173.0,8.0,346.0,66.0,599.0,236.0,349.0,1450.0,A Jupyter - Leaflet.js bridge.,88.0,33,True,2024-01-23 17:51:37,0.18.2,70.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],8012.0,8012.0,https://pypi.org/project/ipyleaflet,143902.0,176930.0,https://anaconda.org/conda-forge/ipyleaflet,2024-01-23 20:31:49.209,1110912.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,9392.0,,,,,,,
174,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-02-24 12:51:59.000,2022-06-10 09:12:18,238.0,,13028.0,1566.0,227.0,731.0,584.0,51559.0,The worlds simplest facial recognition api for Python and the command line.,54.0,32,False,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],21.0,21.0,https://pypi.org/project/face_recognition,164993.0,165471.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,19977.0,,,,,2.0,1227.0,,,,,,,,,,,
175,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-04-04 18:09:43.000,2024-04-04 15:24:33,4053.0,750.0,2578.0,263.0,3433.0,90.0,476.0,23479.0,You like pytorch? You like micrograd? You love tinygrad!.,295.0,32,True,2024-01-09 18:16:07,0.8.0,5.0,,,,,['pytorch'],55.0,55.0,,,,,,,,,,,1.0,,tinygrad/tinygrad,,,,,,,,,,
176,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2024-04-02 09:33:47.000,2023-12-24 05:29:03,2283.0,,5056.0,499.0,153.0,1036.0,1354.0,21021.0,State-of-the-art 2D and 3D Face Analysis Project.,58.0,32,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],1912.0,1912.0,https://pypi.org/project/insightface,447625.0,666305.0,,,,,,,,2.0,2624163.0,,,,,,,,,,,
177,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-04-03 20:11:26.000,2023-07-11 13:03:36,1421.0,,3635.0,755.0,1135.0,362.0,588.0,18906.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],499.0,499.0,https://pypi.org/project/magenta,3056.0,3056.0,,,,,,,,2.0,,,,,,,,,,,,
178,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-04-04 18:10:15.000,2024-04-01 14:00:47,2500.0,327.0,1104.0,114.0,2737.0,187.0,826.0,17563.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",98.0,32,True,2024-04-01 15:08:49,1.8.4,67.0,qdrant-client,,,,,,,https://pypi.org/project/qdrant-client,407084.0,407672.0,,,,,,,,3.0,21189.0,,,,,,,,,,,
179,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-03-27 20:19:41.000,2024-03-25 12:37:43,1333.0,1.0,2157.0,334.0,1588.0,368.0,1857.0,13917.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,32,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1119.0,1119.0,https://pypi.org/project/horovod,54512.0,54512.0,,,,,,,,2.0,,,,,,stable/horovod,,,,,,
180,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-04-04 18:01:56.000,2024-04-04 17:59:15,454.0,288.0,766.0,124.0,531.0,85.0,269.0,13685.0,MLX: An array framework for Apple silicon.,88.0,32,True,2024-03-28 23:19:13,0.9.0,15.0,mlx,,,,,247.0,247.0,https://pypi.org/project/mlx,20036.0,20036.0,,,,,,,,3.0,,,,,,,,,,,,
181,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000,2021-07-29 23:17:25,531.0,,1745.0,263.0,114.0,90.0,535.0,11240.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,5299.0,5299.0,https://pypi.org/project/lime,361647.0,363915.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,199621.0,,,,,2.0,,,,,,,,,,,,
182,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-03-19 22:44:23.623,2023-12-09 05:39:53,576.0,,2264.0,221.0,245.0,96.0,416.0,9927.0,A little word cloud generator in Python.,72.0,32,True,2023-12-09 13:50:41,1.9.3,13.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1557156.0,1567431.0,https://anaconda.org/conda-forge/wordcloud,2024-03-19 22:44:23.623,462390.0,,,,,2.0,,,,,,,,,,,,
183,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-04-02 16:39:05.000,2024-04-02 16:39:00,863.0,1.0,1271.0,419.0,86.0,32.0,159.0,9684.0,TensorFlow-based neural network library.,59.0,32,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1263.0,1263.0,https://pypi.org/project/dm-sonnet,23223.0,23734.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,27113.0,,,,,3.0,,google-deepmind/sonnet,,,,,,,,,,
184,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-04-03 04:02:25.000,2024-04-03 01:11:50,1150.0,21.0,1217.0,148.0,165.0,241.0,1246.0,8225.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,142.0,32,True,2024-02-22 18:30:39,0.7.6,17.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],761.0,761.0,https://pypi.org/project/pytorch3d,7406.0,11172.0,https://anaconda.org/pytorch3d/pytorch3d,2023-10-31 20:03:11.190,199632.0,,,,,2.0,,,,,,,,,,,,
185,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-03-28 11:13:27.000,2024-03-08 03:19:52,2899.0,4.0,1621.0,87.0,1635.0,202.0,1834.0,8187.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",119.0,32,True,2023-10-18 03:54:18,2.9.0,19.0,paddleseg,,,,['paddle'],1152.0,1152.0,https://pypi.org/project/paddleseg,2850.0,2850.0,,,,,,,,2.0,,,,,,,,,,,,
186,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-04-04 17:36:23.000,2024-04-04 01:48:20,1588.0,92.0,633.0,82.0,704.0,99.0,238.0,8180.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",46.0,32,True,2024-03-19 22:08:25,2.6.3,14.0,cleanlab,conda-forge/cleanlab,,,,287.0,287.0,https://pypi.org/project/cleanlab,15057.0,15630.0,https://anaconda.org/conda-forge/cleanlab,2024-03-25 10:23:11.703,20649.0,,,,,2.0,,,,,,,,,,,,
187,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-04-04 15:35:02.000,2024-04-04 14:09:31,1163.0,41.0,779.0,61.0,927.0,238.0,1136.0,7183.0,A python library for user-friendly forecasting and anomaly detection on time series.,113.0,32,True,2024-03-05 10:03:59,0.28.0,41.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,563.0,563.0,https://pypi.org/project/u8darts,23463.0,24693.0,https://anaconda.org/conda-forge/u8darts-all,2024-03-06 11:14:27.080,40369.0,https://hub.docker.com/r/unit8/darts,2024-03-05 10:14:43.603879,,528.0,2.0,,,,,,,,,,,,
188,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2024-04-04 08:20:52.000,2024-03-01 05:10:21,4343.0,102.0,844.0,141.0,478.0,95.0,774.0,7021.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,32,True,2024-03-01 06:47:02,1.8.1,22.0,stanza,stanfordnlp/stanza,,,,2611.0,2611.0,https://pypi.org/project/stanza,228958.0,229108.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,7383.0,,,,,2.0,,,,,,,,,,,,
189,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-03-13 10:47:19.000,2024-03-13 09:36:57,2708.0,3.0,1117.0,209.0,1048.0,20.0,615.0,6526.0,An open source library for deep learning end-to-end dialog systems and chatbots.,77.0,32,True,2024-03-13 10:47:20,1.6.0,63.0,deeppavlov,,,,['tensorflow'],382.0,382.0,https://pypi.org/project/deeppavlov,8991.0,8991.0,,,,,,,,2.0,,deeppavlov/DeepPavlov,,,,,,,,,,
190,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-04-01 08:16:02.000,2024-04-01 08:13:40,1215.0,6.0,636.0,63.0,133.0,54.0,435.0,5721.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",41.0,32,True,2024-04-01 08:16:02,2.5.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1359.0,1359.0,https://pypi.org/project/pytorch-metric-learning,368201.0,368422.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11278.0,,,,,1.0,,,,,,,,,,,,
191,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2024-03-31 13:12:23.000,2024-03-31 13:12:23,1645.0,8.0,831.0,118.0,527.0,125.0,340.0,4753.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,106.0,32,True,2024-01-05 08:47:39,0.23.1,29.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],12778.0,12778.0,https://pypi.org/project/mlxtend,783159.0,789828.0,https://anaconda.org/conda-forge/mlxtend,2024-01-05 18:58:45.309,300142.0,,,,,2.0,,,,,,,,,,,,
192,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-04-03 20:01:55.000,2024-03-22 10:52:33,2173.0,30.0,277.0,43.0,2136.0,315.0,654.0,4727.0,Aim An easy-to-use & supercharged open-source experiment tracker.,64.0,32,True,2024-03-22 10:54:33,3.19.2,59.0,aim,conda-forge/aim,,,,503.0,503.0,https://pypi.org/project/aim,74853.0,76147.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,42706.0,,,,,2.0,,,,,,,,,,,,
193,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-04-03 16:13:47.000,2024-03-15 01:19:18,1424.0,31.0,452.0,56.0,771.0,38.0,476.0,3616.0,NeuralProphet: A simple forecasting package.,52.0,32,True,2024-02-23 20:22:32,0.8.0,34.0,neuralprophet,,,,['pytorch'],409.0,409.0,https://pypi.org/project/neuralprophet,121362.0,121362.0,,,,,,,,2.0,,,,,,,,,,,,
194,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-04-04 11:10:47.000,2024-02-13 11:57:59,1492.0,3.0,357.0,90.0,737.0,129.0,441.0,3191.0,Quickly and accurately render even the largest data.,55.0,32,True,2023-10-26 15:10:16,0.16.0,33.0,datashader,conda-forge/datashader,,,,3828.0,3828.0,https://pypi.org/project/datashader,96117.0,113158.0,https://anaconda.org/conda-forge/datashader,2023-10-27 12:10:53.716,800943.0,,,,,2.0,,,,,,,,,,,,
195,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2024-04-03 05:59:42.000,2024-03-29 16:41:33,833.0,45.0,345.0,42.0,909.0,33.0,282.0,2925.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",45.0,32,True,2024-03-04 14:50:47,0.8.1,15.0,python-doctr,,,,"['tensorflow', 'pytorch']",277.0,277.0,https://pypi.org/project/python-doctr,28098.0,98628.0,,,,,,,,2.0,2680154.0,,,,,,,,,,,
196,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-04-04 13:41:24.000,2024-03-20 01:04:29,1637.0,3.0,323.0,60.0,189.0,115.0,195.0,2766.0,The machine learning toolkit for time series analysis in Python.,43.0,32,True,2023-12-12 14:35:12,0.6.3,25.0,tslearn,conda-forge/tslearn,,,['sklearn'],1206.0,1206.0,https://pypi.org/project/tslearn,390400.0,418358.0,https://anaconda.org/conda-forge/tslearn,2024-02-04 18:41:01.911,1286077.0,,,,,2.0,,,,,,,,,,,,
