,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
132,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-06-22 13:55:10.000,2021-11-17 17:52:52,3466.0,,3816.0,664.0,1675.0,120.0,1987.0,24667.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,34,False,2020-12-10 15:58:47,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],427.0,427.0,https://pypi.org/project/deepspeech,4196.0,21017.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,2833.0,,,,,2.0,1155131.0,,,,,,,,,,,
133,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-06-27 17:01:38.000,2024-06-27 10:37:28,35531.0,429.0,12527.0,946.0,24977.0,,,23450.0,Apache Flink Python API.,1876.0,34,True,,,,apache-flink,,,,,21.0,21.0,https://pypi.org/project/apache-flink,145162.0,145162.0,,,,,,,,3.0,,,,,,,,,,,,
134,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-06-17 22:44:13.000,2024-03-25 12:37:43,1333.0,,2163.0,334.0,1590.0,375.0,1859.0,14057.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,34,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1169.0,1169.0,https://pypi.org/project/horovod,136322.0,136322.0,,,,,,,,2.0,,,,,,stable/horovod,,,,,,
135,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2024-06-17 22:21:05.000,2024-06-01 19:40:44,3853.0,10.0,1135.0,193.0,2856.0,300.0,759.0,10959.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",156.0,34,True,2024-04-08 23:13:41,0.10.3,50.0,ludwig,,,,['tensorflow'],259.0,259.0,https://pypi.org/project/ludwig,2796.0,2796.0,,,,,,,,3.0,,,,,,,,,,,,
136,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2024-06-24 15:27:37.980,2024-06-21 23:36:58,2607.0,21.0,638.0,98.0,472.0,531.0,1233.0,9054.0,An open source multi-tool for exploring and publishing data.,78.0,34,True,2024-06-21 23:42:18,0.64.8,100.0,datasette,conda-forge/datasette,,,,1277.0,1277.0,https://pypi.org/project/datasette,38178.0,39142.0,https://anaconda.org/conda-forge/datasette,2024-06-24 15:27:37.980,36631.0,,,,,2.0,64.0,,,,,,,datasette,,,,
137,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2024-06-01 19:24:27.000,2024-05-05 04:04:50,542.0,47.0,2287.0,281.0,155.0,282.0,318.0,8152.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",50.0,34,True,2024-05-05 04:42:09,3.10.4,29.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,883902.0,887995.0,https://anaconda.org/conda-forge/speechrecognition,2024-05-06 02:00:59.322,188282.0,,,,,2.0,,,,,,,,,,,,
138,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2024-06-27 17:59:00.000,2024-06-27 16:02:14,20470.0,695.0,508.0,54.0,3066.0,444.0,1021.0,7841.0,"Visualize, create, and debug image and video datasets and model predictions.",126.0,34,True,2024-06-11 20:09:54,0.24.1,87.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",613.0,613.0,https://pypi.org/project/fiftyone,51044.0,51044.0,,,,,,,,2.0,,,,,,,,,,,,
139,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2024-06-27 17:56:28.000,2024-06-27 17:56:21,2895.0,5.0,2097.0,175.0,1152.0,18.0,1422.0,6657.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,191.0,34,True,2024-03-18 14:01:33,3.5.1,50.0,OpenNMT-py,,,,['pytorch'],281.0,281.0,https://pypi.org/project/OpenNMT-py,8324.0,8324.0,,,,,,,,2.0,,,,,,,,,,,,
140,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-06-27 14:42:41.000,2024-06-27 14:42:41,2377.0,45.0,636.0,94.0,264.0,462.0,553.0,5407.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",100.0,34,True,2024-06-19 08:03:59,1.16.2,100.0,clearml,,allegroai/trains,,,1161.0,1161.0,https://pypi.org/project/clearml,277216.0,277763.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30241.0,2.0,2619.0,,,,,,,,,,,
141,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-06-27 07:43:09.000,2024-06-16 21:21:27,12329.0,96.0,1104.0,102.0,1350.0,122.0,756.0,4590.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",137.0,34,True,2024-06-16 22:19:55,1.18.0,57.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,543.0,543.0,https://pypi.org/project/adversarial-robustness-toolbox,21949.0,22831.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-06-17 03:08:39.456,41469.0,,,,,1.0,,,,,,,,,,,,
142,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2024-06-27 13:29:37.000,2024-06-14 14:22:59,1705.0,26.0,599.0,60.0,1851.0,112.0,1261.0,4483.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,210.0,34,True,2024-04-01 10:35:11,0.5.0.post2,23.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],2996.0,2996.0,https://pypi.org/project/pytorch-ignite,213564.0,216138.0,https://anaconda.org/pytorch/ignite,2024-04-01 12:32:01.049,185366.0,,,,,3.0,,,,,,,,,,,,
143,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-06-27 11:49:26.000,2024-06-23 10:50:33,4089.0,140.0,1052.0,153.0,1669.0,362.0,889.0,3747.0,Fast data visualization and GUI tools for scientific / engineering applications.,282.0,34,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,9751.0,9751.0,https://pypi.org/project/pyqtgraph,213960.0,225456.0,https://anaconda.org/conda-forge/pyqtgraph,2024-05-02 20:24:38.556,551821.0,,,,,2.0,,,,,,,,,,,,
144,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-06-25 21:59:34.000,2024-06-12 22:39:37,1294.0,22.0,254.0,36.0,450.0,88.0,223.0,3681.0,Lightning fast forecasting with statistical and econometric models.,42.0,34,True,2024-05-24 17:17:13,1.7.5,30.0,statsforecast,conda-forge/statsforecast,,,,952.0,952.0,https://pypi.org/project/statsforecast,555768.0,558570.0,https://anaconda.org/conda-forge/statsforecast,2024-05-24 22:58:45.044,75670.0,,,,,1.0,,,,,,,,,,,,
145,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-06-27 17:38:28.000,2024-06-23 07:14:38,1515.0,23.0,358.0,90.0,758.0,129.0,448.0,3240.0,Quickly and accurately render even the largest data.,56.0,34,True,2024-05-31 10:06:24,0.16.2,35.0,datashader,conda-forge/datashader,,,,4314.0,4314.0,https://pypi.org/project/datashader,106977.0,126382.0,https://anaconda.org/conda-forge/datashader,2024-05-31 10:05:11.909,950891.0,,,,,2.0,,,,,,,,,,,,
146,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-06-27 16:03:25.000,2024-06-27 16:00:32,1907.0,80.0,375.0,53.0,1652.0,53.0,433.0,2992.0,Bayesian optimization in PyTorch.,117.0,34,True,2024-06-11 23:45:21,0.11.1,44.0,botorch,conda-forge/botorch,,,['pytorch'],1048.0,1048.0,https://pypi.org/project/botorch,142099.0,144538.0,https://anaconda.org/conda-forge/botorch,2024-06-12 03:41:05.820,112215.0,,,,,1.0,,,,,,,,,,,,
147,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-06-27 17:59:59.000,2024-06-27 16:06:22,3085.0,163.0,291.0,69.0,1820.0,56.0,644.0,2304.0,Adaptive Experimentation Platform.,169.0,34,True,2024-05-02 21:44:55,0.4.0,40.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],741.0,741.0,https://pypi.org/project/ax-platform,80532.0,81130.0,https://anaconda.org/conda-forge/ax-platform,2024-05-03 19:13:18.752,21539.0,,,,,1.0,,,,,,,,,,,,
148,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-06-27 17:41:18.000,2024-06-27 08:40:56,1052.0,51.0,391.0,60.0,1214.0,290.0,404.0,2293.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,110.0,34,True,2024-05-29 15:10:54,1.20.0,57.0,optimum,conda-forge/optimum,,,,2746.0,2746.0,https://pypi.org/project/optimum,703794.0,704447.0,https://anaconda.org/conda-forge/optimum,2024-05-29 19:43:21.254,16980.0,,,,,1.0,,,,,,,,,,,,
149,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-06-27 08:11:05.000,2024-06-27 08:10:02,5197.0,70.0,497.0,19.0,1303.0,976.0,654.0,2170.0,"This is the development home of the workflow management system Snakemake. For general information, see.",327.0,34,True,2024-06-11 09:34:40,8.14.0,260.0,snakemake,bioconda/snakemake,,,,2004.0,2004.0,https://pypi.org/project/snakemake,59156.0,69615.0,https://anaconda.org/bioconda/snakemake,2024-06-11 11:09:45.642,1087794.0,,,,,2.0,,,,,,,,,,,,
150,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-06-27 06:09:22.000,2024-05-22 05:11:40,4269.0,57.0,1064.0,154.0,1130.0,52.0,670.0,1804.0,Documentation and samples for ArcGIS API for Python.,91.0,34,True,2024-04-11 15:22:41,2.3.0,34.0,arcgis,,esridocker/arcgis-api-python-notebook,,,770.0,770.0,https://pypi.org/project/arcgis,70322.0,70446.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,3.0,11588.0,,,,,,,,,,,
151,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-06-26 07:29:43.000,2024-06-26 07:29:43,1189.0,16.0,344.0,68.0,609.0,245.0,356.0,1465.0,A Jupyter - Leaflet.js bridge.,89.0,34,True,2024-05-14 08:14:02,0.19.1,72.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],9611.0,9611.0,https://pypi.org/project/ipyleaflet,124595.0,158129.0,https://anaconda.org/conda-forge/ipyleaflet,2024-05-14 09:17:21.014,1177739.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,9499.0,,,,,,,
152,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2024-06-26 02:22:55.000,2024-02-11 16:39:29,1856.0,,199.0,32.0,212.0,20.0,400.0,1379.0,The ctypes-based simple ImageMagick binding for Python.,104.0,34,True,2023-11-04 01:41:17,0.6.13,25.0,wand,conda-forge/wand,,,,19148.0,19148.0,https://pypi.org/project/wand,767461.0,769086.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,53260.0,,,,,2.0,47397.0,,,,,,,,,,,
153,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2024-06-26 19:17:51.000,2024-06-25 11:51:57,883.0,9.0,329.0,45.0,1039.0,82.0,169.0,1206.0,Making text a first-class citizen in TensorFlow.,115.0,34,True,2024-03-11 20:48:59,2.16.1,56.0,tensorflow-text,,,,['tensorflow'],7007.0,7007.0,https://pypi.org/project/tensorflow-text,6545090.0,6545090.0,,,,,,,,2.0,,,,,,,,,,,,
154,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2024-06-27 18:19:01.000,2024-06-25 17:37:40,10315.0,62.0,556.0,70.0,2440.0,251.0,1784.0,1133.0,Machine learning for NeuroImaging in Python.,238.0,34,True,2024-04-09 09:15:50,0.10.4,24.0,nilearn,conda-forge/nilearn,,,['sklearn'],3255.0,3255.0,https://pypi.org/project/nilearn,47236.0,53666.0,https://anaconda.org/conda-forge/nilearn,2024-04-09 13:18:52.622,276294.0,,,,,2.0,194.0,,,,,,,,,,,
155,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2024-06-17 02:43:06.000,2024-05-30 14:50:18,14882.0,17.0,490.0,50.0,2295.0,395.0,961.0,741.0,Workflows and interfaces for neuroimaging packages.,256.0,34,True,2022-09-01 22:11:24,1.8.4,46.0,nipype,conda-forge/nipype,,,,4533.0,4533.0,https://pypi.org/project/nipype,147068.0,160852.0,https://anaconda.org/conda-forge/nipype,2023-09-22 18:28:24.915,634090.0,,,,,2.0,,,,,,,,,,,,
156,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-06-27 18:36:08.000,2024-06-27 18:36:05,4869.0,869.0,2710.0,262.0,4463.0,99.0,554.0,24926.0,You like pytorch? You like micrograd? You love tinygrad!.,316.0,33,True,2024-05-28 18:48:47,0.9.0,6.0,,,,,['pytorch'],74.0,74.0,,,,,,,,,,,1.0,,tinygrad/tinygrad,,,,,,,,,,
157,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2024-06-27 03:29:51.000,2024-06-27 03:29:51,2298.0,15.0,5184.0,504.0,163.0,1065.0,1364.0,21871.0,State-of-the-art 2D and 3D Face Analysis Project.,60.0,33,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],2295.0,2295.0,https://pypi.org/project/insightface,330132.0,588970.0,,,,,,,,2.0,3623734.0,,,,,,,,,,,
158,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-06-21 14:49:05.000,2024-05-18 14:08:15,800.0,9.0,4431.0,442.0,448.0,397.0,1729.0,17989.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,179.0,33,True,2023-10-10 12:57:04,1.1.5,16.0,fbprophet,conda-forge/prophet,,,,21.0,21.0,https://pypi.org/project/fbprophet,705922.0,737316.0,https://anaconda.org/conda-forge/prophet,2023-10-20 01:36:39.935,1191849.0,,,,,1.0,2632.0,,,,,,,,,,,
159,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-05-10 14:44:06.000,2023-10-26 05:31:53,3012.0,,1775.0,284.0,3506.0,391.0,1683.0,13870.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06,3.0,40.0,nni,,,,,668.0,668.0,https://pypi.org/project/nni,12284.0,12284.0,,,,,,,,2.0,,,,,,,,,,,,
160,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-05-07 09:56:24.000,2021-07-29 23:17:25,531.0,,1753.0,263.0,116.0,95.0,535.0,11393.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,5806.0,5806.0,https://pypi.org/project/lime,308926.0,311302.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,213897.0,,,,,1.0,,,,,,,,,,,,
161,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-05-15 17:55:00.000,2024-02-23 19:03:07,2440.0,,1524.0,287.0,432.0,279.0,639.0,9569.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,33,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],2822.0,2822.0,https://pypi.org/project/tpot,37028.0,42394.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,257605.0,,,,,2.0,,,,,,,,,,,,
162,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-06-27 14:39:57.000,2024-06-27 14:35:18,1164.0,17.0,1240.0,148.0,171.0,254.0,1275.0,8466.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,145.0,33,True,2024-06-27 11:32:25,0.7.7,18.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],860.0,860.0,https://pypi.org/project/pytorch3d,5683.0,9705.0,https://anaconda.org/pytorch3d/pytorch3d,2024-06-27 11:25:52.604,221261.0,,,,,2.0,,,,,,,,,,,,
163,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-06-27 18:34:01.000,2024-06-27 15:44:21,38983.0,459.0,856.0,148.0,9871.0,880.0,5329.0,7959.0,cuDF - GPU DataFrame Library.,287.0,33,True,2024-06-05 15:08:25,24.06.00,50.0,cudf,,,,,55.0,55.0,https://pypi.org/project/cudf,2996.0,2996.0,,,,,,,,2.0,,,,,,,,,,,,
164,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-06-27 17:59:54.000,2024-06-24 11:10:16,955.0,70.0,708.0,287.0,1265.0,251.0,381.0,7776.0,"Build and manage real-life ML, AI, and data science projects with ease!.",90.0,33,True,2024-06-20 18:42:58,2.12.5,119.0,metaflow,conda-forge/metaflow,,,,674.0,674.0,https://pypi.org/project/metaflow,435606.0,439500.0,https://anaconda.org/conda-forge/metaflow,2024-06-21 08:42:44.805,183034.0,,,,,2.0,,,,,,,,,,,,
165,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-06-26 07:32:10.000,2024-06-26 07:32:07,1214.0,52.0,815.0,60.0,979.0,239.0,1212.0,7532.0,A python library for user-friendly forecasting and anomaly detection on time series.,116.0,33,True,2024-06-19 16:22:16,0.30.0,43.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,644.0,644.0,https://pypi.org/project/u8darts,23370.0,24769.0,https://anaconda.org/conda-forge/u8darts-all,2024-06-21 14:16:42.811,48694.0,https://hub.docker.com/r/unit8/darts,2024-04-17 11:31:17.149896,,601.0,1.0,,,,,,,,,,,,
166,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-06-27 16:57:09.000,2024-06-27 16:57:09,2253.0,118.0,859.0,99.0,2520.0,285.0,1048.0,7392.0,Fast and Accurate ML in 3 Lines of Code.,122.0,33,True,2024-06-14 20:28:33,1.1.1,33.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",742.0,742.0,https://pypi.org/project/autogluon,89572.0,89717.0,,,,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,8555.0,2.0,,,,,,,,,,,,
167,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-06-26 18:13:45.000,2024-06-21 13:43:40,1379.0,30.0,851.0,155.0,1726.0,145.0,865.0,7119.0,An open source python library for automated feature engineering.,72.0,33,True,2024-05-14 18:59:20,1.31.0,100.0,featuretools,conda-forge/featuretools,,,,1672.0,1672.0,https://pypi.org/project/featuretools,53240.0,57215.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,190846.0,,,,,2.0,,,,,,,,,,,,
168,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-06-27 17:34:05.000,2024-06-26 21:47:51,32470.0,69.0,1970.0,385.0,6839.0,2739.0,6632.0,6776.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",266.0,33,True,,,,h2o,,,,,21.0,21.0,https://pypi.org/project/h2o,271325.0,271325.0,,,,,,,,2.0,,,,,,,,,,,,
169,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50.000,2024-06-27 11:36:38.000,2024-06-27 11:36:38,3067.0,589.0,1179.0,246.0,9067.0,868.0,1510.0,6191.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, Phi, etc.) on..",104.0,33,True,2023-11-13 02:02:20,2.4.0,19.0,bigdl,,,,,51.0,51.0,https://pypi.org/project/bigdl,2247.0,2253.0,,,,,,,,2.0,531.0,intel-analytics/ipex-llm,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
170,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-06-26 10:58:52.000,2024-06-26 10:58:52,3232.0,162.0,707.0,143.0,115.0,100.0,335.0,6121.0,Fit interpretable models. Explain blackbox machine learning.,46.0,33,True,2024-06-23 04:35:43,0.6.2,44.0,interpret,,,,['jupyter'],699.0,699.0,https://pypi.org/project/interpret,78725.0,78725.0,,,,,,,,1.0,,,,,,,,,,,,
171,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-04-01 08:16:02.000,2024-04-01 08:13:40,1215.0,4.0,641.0,63.0,133.0,56.0,437.0,5858.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",41.0,33,True,2024-04-01 08:16:02,2.5.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1601.0,1601.0,https://pypi.org/project/pytorch-metric-learning,519045.0,519262.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11544.0,,,,,1.0,,,,,,,,,,,,
172,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-06-25 19:04:48.000,2024-06-25 18:56:26,1101.0,18.0,468.0,249.0,776.0,191.0,335.0,4679.0,Model interpretability and understanding for PyTorch.,114.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],2175.0,2175.0,https://pypi.org/project/captum,224545.0,225570.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,30775.0,,,,,1.0,,,,,,,,,,,,
173,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-06-19 09:10:49.000,2024-06-19 09:10:48,7390.0,22.0,610.0,116.0,1175.0,315.0,1112.0,3250.0,High-performance interactive 2D/3D data visualization library.,196.0,33,True,2024-06-17 12:39:47,0.14.3,37.0,vispy,conda-forge/vispy,,,['jupyter'],1566.0,1566.0,https://pypi.org/project/vispy,90073.0,101636.0,https://anaconda.org/conda-forge/vispy,2024-06-17 18:49:49.669,520090.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,6.0,,,,,,,
174,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116,2021-10-12 13:32:38,1570.0,,517.0,63.0,546.0,254.0,393.0,2731.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,6099.0,6099.0,https://pypi.org/project/scikit-optimize,712355.0,728168.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,727414.0,,,,,2.0,,,,,,,,,,,,
