,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
138,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-05-14 22:00:46.000000,2024-05-14 22:00:38,2351.0,48.0,628.0,93.0,257.0,447.0,547.0,5297.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",96.0,34,True,2024-04-09 16:24:23,1.15.1,97.0,clearml,,allegroai/trains,,,1098.0,1098.0,https://pypi.org/project/clearml,290818.0,291371.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30238.0,2.0,2462.0,,,,,,,,,,,
139,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-05-16 17:29:37.000000,2024-05-06 14:43:44,12226.0,68.0,1102.0,101.0,1340.0,122.0,752.0,4504.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",135.0,34,True,2024-02-17 23:58:41,1.17.1,56.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,516.0,516.0,https://pypi.org/project/adversarial-robustness-toolbox,26801.0,27639.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-02-18 02:39:29.665,38558.0,,,,,1.0,,,,,,,,,,,,
140,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2024-05-13 14:55:28.000000,2024-05-10 10:20:27,1695.0,35.0,600.0,60.0,1841.0,111.0,1260.0,4459.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,210.0,34,True,2024-04-01 10:35:11,0.5.0.post2,23.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],2887.0,2887.0,https://pypi.org/project/pytorch-ignite,301356.0,303913.0,https://anaconda.org/pytorch/ignite,2024-04-01 12:32:01.049,181608.0,,,,,2.0,,,,,,,,,,,,
141,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-05-15 18:29:05.000000,2024-05-15 18:29:03,12139.0,57.0,1028.0,164.0,463.0,596.0,746.0,4138.0,Probabilistic reasoning and statistical analysis in TensorFlow.,493.0,34,True,2024-03-12 19:43:46,0.24.0,51.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,3939030.0,3942271.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-01-09 01:12:57.968,126431.0,,,,,1.0,,,,,,,,,,,,
142,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-05-16 15:24:49.000000,2024-05-16 15:24:41,4030.0,119.0,1046.0,151.0,1635.0,356.0,884.0,3705.0,Fast data visualization and GUI tools for scientific / engineering applications.,279.0,34,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,9471.0,9471.0,https://pypi.org/project/pyqtgraph,229315.0,240666.0,https://anaconda.org/conda-forge/pyqtgraph,2024-05-02 20:24:38.556,533540.0,,,,,2.0,,,,,,,,,,,,
143,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-05-16 17:42:36.000000,2024-05-02 18:05:35,1286.0,17.0,246.0,36.0,441.0,86.0,217.0,3594.0,Lightning fast forecasting with statistical and econometric models.,39.0,34,True,2024-04-08 16:43:54,1.7.4,29.0,statsforecast,conda-forge/statsforecast,,,,871.0,871.0,https://pypi.org/project/statsforecast,575071.0,577654.0,https://anaconda.org/conda-forge/statsforecast,2024-04-08 20:04:06.356,67180.0,,,,,1.0,,,,,,,,,,,,
144,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-05-16 11:30:21.000000,2024-05-15 15:49:16,1875.0,83.0,367.0,53.0,1617.0,56.0,421.0,2965.0,Bayesian optimization in PyTorch.,114.0,34,True,2024-05-01 20:17:51,0.11.0,43.0,botorch,conda-forge/botorch,,,['pytorch'],986.0,986.0,https://pypi.org/project/botorch,137201.0,139564.0,https://anaconda.org/conda-forge/botorch,2024-05-01 22:13:21.203,106360.0,,,,,1.0,,,,,,,,,,,,
145,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-05-16 14:34:50.000000,2024-05-15 15:06:40,1027.0,61.0,367.0,57.0,1182.0,265.0,397.0,2191.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,104.0,34,True,2024-05-09 11:17:31,1.19.2,56.0,optimum,conda-forge/optimum,,,,2408.0,2408.0,https://pypi.org/project/optimum,1140543.0,1141100.0,https://anaconda.org/conda-forge/optimum,2024-05-09 14:07:35.313,13936.0,,,,,1.0,,,,,,,,,,,,
146,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-05-16 08:26:07.000000,2024-05-16 08:22:53,5179.0,116.0,491.0,19.0,1277.0,956.0,644.0,2126.0,"This is the development home of the workflow management system Snakemake. For general information, see.",325.0,34,True,2024-05-16 08:26:08,8.11.5,256.0,snakemake,bioconda/snakemake,,,,1974.0,1974.0,https://pypi.org/project/snakemake,78273.0,88437.0,https://anaconda.org/bioconda/snakemake,2024-05-03 18:24:01.575,1046994.0,,,,,2.0,,,,,,,,,,,,
147,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-05-13 02:52:59.000000,2024-05-13 02:52:59,4263.0,56.0,1056.0,153.0,1117.0,51.0,656.0,1779.0,Documentation and samples for ArcGIS API for Python.,91.0,34,True,2024-04-11 15:22:41,2.3.0,34.0,arcgis,,esridocker/arcgis-api-python-notebook,,,752.0,752.0,https://pypi.org/project/arcgis,69445.0,69567.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,3.0,11265.0,,,,,,,,,,,
148,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-05-14 18:16:15.000000,2024-05-14 15:08:32,1184.0,13.0,345.0,67.0,604.0,239.0,353.0,1454.0,A Jupyter - Leaflet.js bridge.,88.0,34,True,2024-05-14 08:14:02,0.19.1,72.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],8858.0,8858.0,https://pypi.org/project/ipyleaflet,150563.0,184035.0,https://anaconda.org/conda-forge/ipyleaflet,2024-05-14 09:17:21.014,1138235.0,,,,,3.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,9759.0,,,,,,
149,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2024-03-26 18:33:29.000000,2024-02-11 16:39:29,1856.0,,199.0,32.0,212.0,20.0,399.0,1363.0,The ctypes-based simple ImageMagick binding for Python.,104.0,34,True,2023-11-04 01:41:17,0.6.13,25.0,wand,conda-forge/wand,,,,18871.0,18871.0,https://pypi.org/project/wand,808155.0,809640.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,44928.0,,,,,2.0,46052.0,,,,,,,,,,,
150,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2024-05-15 01:47:44.000000,2024-03-13 00:47:35,874.0,5.0,326.0,44.0,1022.0,81.0,169.0,1199.0,Making text a first-class citizen in TensorFlow.,113.0,34,True,2024-03-11 20:48:59,2.16.1,55.0,tensorflow-text,,,,['tensorflow'],6803.0,6803.0,https://pypi.org/project/tensorflow-text,7472093.0,7472093.0,,,,,,,,2.0,,,,,,,,,,,,
151,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2024-05-06 13:09:16.000000,2024-05-06 13:09:16,5858.0,92.0,250.0,37.0,806.0,101.0,403.0,627.0,Python package to access a cacophony of neuro-imaging file formats.,104.0,34,True,2024-02-27 04:17:30,5.2.1,40.0,nibabel,conda-forge/nibabel,,,,18882.0,18882.0,https://pypi.org/project/nibabel,502978.0,517969.0,https://anaconda.org/conda-forge/nibabel,2024-02-27 14:41:50.570,704582.0,,,,,2.0,,,,,,,,,,,,
152,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-05-16 13:05:29.000000,2024-05-16 05:54:32,3100.0,105.0,4236.0,377.0,3909.0,371.0,1204.0,38012.0,"Making large AI models cheaper, faster and more accessible.",178.0,33,True,2024-04-27 11:00:32,0.3.7,37.0,,,,,,369.0,369.0,,,,,,,,,,,2.0,,,,,,,,,,,,
153,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-02-18 05:01:17.000000,2021-11-17 17:52:52,3466.0,,3784.0,662.0,1674.0,118.0,1985.0,24425.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,33,False,2020-12-10 15:58:47,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],418.0,418.0,https://pypi.org/project/deepspeech,9043.0,25850.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,2682.0,,,,,2.0,1137607.0,,,,,,,,,,,
154,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-05-16 14:58:17.000000,2024-05-16 12:59:59,18235.0,1094.0,2698.0,380.0,4965.0,363.0,3424.0,21461.0,The platform for customizing AI from enterprise data.,826.0,33,True,2024-04-15 13:43:59,24.4.3.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,22341.0,22341.0,,,,,,,,3.0,,,,,,,,,,,,
155,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-05-04 20:00:03.000000,2023-10-18 07:33:05,791.0,,4412.0,437.0,442.0,395.0,1726.0,17842.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,173.0,33,True,2023-10-10 12:57:04,1.1.5,16.0,fbprophet,conda-forge/prophet,,,,21.0,21.0,https://pypi.org/project/fbprophet,805573.0,837090.0,https://anaconda.org/conda-forge/prophet,2023-10-20 01:36:39.935,1165087.0,,,,,1.0,2509.0,,,,,,,,,,,
156,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-05-16 13:44:17.000000,2024-05-16 00:42:09,532.0,211.0,836.0,134.0,628.0,97.0,319.0,14787.0,MLX: An array framework for Apple silicon.,97.0,33,True,2024-05-10 01:21:24,0.13.0,20.0,mlx,,,,,333.0,333.0,https://pypi.org/project/mlx,24102.0,24102.0,,,,,,,,3.0,,,,,,,,,,,,
157,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-03-27 20:19:41.000000,2024-03-25 12:37:43,1333.0,1.0,2161.0,333.0,1588.0,372.0,1858.0,13987.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,33,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1140.0,1140.0,https://pypi.org/project/horovod,66046.0,66046.0,,,,,,,,2.0,,,,,,,stable/horovod,,,,,
158,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-05-10 14:44:06.000000,2023-10-26 05:31:53,3012.0,,1773.0,284.0,3506.0,385.0,1682.0,13794.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06,3.0,40.0,nni,,,,,641.0,641.0,https://pypi.org/project/nni,17997.0,17997.0,,,,,,,,2.0,,,,,,,,,,,,
159,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2024-05-11 09:01:28.000000,2024-05-11 08:03:41,3802.0,27.0,887.0,136.0,174.0,106.0,1004.0,12191.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",96.0,33,True,2024-04-16 18:51:22,16.2.0,46.0,ocrmypdf,conda-forge/ocrmypdf,,,,818.0,818.0,https://pypi.org/project/ocrmypdf,102849.0,104881.0,https://anaconda.org/conda-forge/ocrmypdf,2023-06-16 19:24:58.228,64931.0,,,,,2.0,3320.0,,,,,,,ocrmypdf,ocrmypdf,,,
160,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-05-07 09:56:24.000000,2021-07-29 23:17:25,531.0,,1752.0,264.0,116.0,93.0,535.0,11326.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,5578.0,5578.0,https://pypi.org/project/lime,355686.0,357999.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,205938.0,,,,,1.0,,,,,,,,,,,,
161,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-05-15 17:55:00.000000,2024-02-23 19:03:07,2440.0,6.0,1518.0,287.0,432.0,279.0,638.0,9520.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,33,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],2753.0,2753.0,https://pypi.org/project/tpot,42815.0,48158.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,251161.0,,,,,2.0,,,,,,,,,,,,
162,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-03-20 22:02:13.000000,2024-03-20 22:02:12,1391.0,4.0,1376.0,302.0,894.0,137.0,759.0,9076.0,AutoML library for deep learning.,143.0,33,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,,['tensorflow'],675.0,675.0,https://pypi.org/project/autokeras,19482.0,19714.0,,,,,,,,2.0,18126.0,,,,,,,,,,,
163,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2024-05-06 02:00:59.322000,2024-05-05 04:04:50,542.0,55.0,2274.0,283.0,153.0,280.0,318.0,8072.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",50.0,33,True,2024-05-05 04:42:09,3.10.4,29.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,771743.0,775787.0,https://anaconda.org/conda-forge/speechrecognition,2024-05-06 02:00:59.322,181985.0,,,,,2.0,,,,,,,,,,,,
164,PyOD,yzhao062/pyod,ml-frameworks,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2024-05-16 01:08:15.000000,2024-03-16 17:36:36,1731.0,4.0,1311.0,148.0,227.0,183.0,146.0,7996.0,A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection).,50.0,33,True,2024-02-09 06:52:05,1.1.3,39.0,pyod,conda-forge/pyod,,,,3695.0,3695.0,https://pypi.org/project/pyod,718844.0,720875.0,https://anaconda.org/conda-forge/pyod,2024-02-09 07:53:55.073,97490.0,,,,,3.0,,,,,,,,,,,,
165,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-05-16 16:05:45.000000,2024-05-13 17:33:24,1200.0,57.0,797.0,61.0,963.0,249.0,1170.0,7365.0,A python library for user-friendly forecasting and anomaly detection on time series.,115.0,33,True,2024-04-17 11:16:10,0.29.0,42.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,610.0,610.0,https://pypi.org/project/u8darts,22324.0,23608.0,https://anaconda.org/conda-forge/u8darts-all,2024-04-18 00:03:59.716,43387.0,https://hub.docker.com/r/unit8/darts,2024-04-17 11:31:17.149896,,576.0,1.0,,,,,,,,,,,,
166,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-05-16 17:54:25.000000,2024-05-16 17:53:44,38756.0,429.0,831.0,145.0,9599.0,902.0,5232.0,7359.0,cuDF - GPU DataFrame Library.,282.0,33,True,2024-05-01 12:29:36,24.04.01,49.0,cudf,,,,,54.0,54.0,https://pypi.org/project/cudf,2979.0,2979.0,,,,,,,,2.0,,,,,,,,,,,,
167,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-05-16 11:04:04.000000,2024-05-16 11:04:04,2207.0,107.0,835.0,98.0,2469.0,330.0,968.0,7210.0,Fast and Accurate ML in 3 Lines of Code.,122.0,33,True,2024-05-02 19:05:27,0.8.3,32.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",694.0,694.0,https://pypi.org/project/autogluon,81823.0,81954.0,,,,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,7606.0,2.0,,,,,,,,,,,,
168,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-05-16 14:41:20.000000,2024-05-13 14:53:52,32443.0,91.0,1966.0,384.0,6814.0,2684.0,6599.0,6746.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",264.0,33,True,,,,h2o,,,,,21.0,21.0,https://pypi.org/project/h2o,309853.0,309853.0,,,,,,,,2.0,,,,,,,,,,,,
169,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50.000,2024-05-16 14:34:58.000000,2024-05-16 14:23:39,2801.0,637.0,1164.0,242.0,8780.0,810.0,1460.0,6064.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, etc.) on Intel..",99.0,33,True,2023-11-13 02:02:20,2.4.0,19.0,bigdl,,,,,51.0,51.0,https://pypi.org/project/bigdl,4109.0,4114.0,,,,,,,,2.0,473.0,,intel-analytics/ipex-llm,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
170,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-05-15 18:59:54.000000,2024-05-15 18:52:48,3129.0,144.0,703.0,143.0,105.0,97.0,332.0,6045.0,Fit interpretable models. Explain blackbox machine learning.,44.0,33,True,2024-04-14 22:32:49,0.6.1,43.0,interpret,,,,['jupyter'],674.0,674.0,https://pypi.org/project/interpret,81615.0,81615.0,,,,,,,,1.0,,,,,,,,,,,,
171,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-05-07 17:56:16.000000,2024-05-07 17:47:54,1090.0,36.0,458.0,244.0,763.0,185.0,333.0,4611.0,Model interpretability and understanding for PyTorch.,111.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],2054.0,2054.0,https://pypi.org/project/captum,225222.0,226081.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,24927.0,,,,,1.0,,,,,,,,,,,,
172,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-05-13 23:18:22.000000,2024-05-13 18:38:14,1151.0,18.0,583.0,119.0,872.0,290.0,1052.0,4097.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",166.0,33,True,2024-04-22 23:27:42,7.2,37.0,coremltools,conda-forge/coremltools,,,,3810.0,3810.0,https://pypi.org/project/coremltools,286225.0,287655.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,56414.0,,,,,2.0,9587.0,,,,,,,,,,,
173,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-05-15 03:12:08.000000,2023-12-03 03:47:34,490.0,,571.0,65.0,218.0,185.0,158.0,4043.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,33,True,2023-12-03 03:49:47,0.8.0,9.0,hnswlib,conda-forge/hnswlib,,,,6472.0,6472.0,https://pypi.org/project/hnswlib,912861.0,916684.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,156759.0,,,,,3.0,,,,,,,,,,,,
174,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-05-13 13:33:22.000000,2024-05-13 13:33:20,7376.0,13.0,609.0,116.0,1164.0,310.0,1110.0,3228.0,High-performance interactive 2D/3D data visualization library.,194.0,33,True,2024-03-14 16:50:16,0.14.2,36.0,vispy,conda-forge/vispy,,,['jupyter'],1517.0,1517.0,https://pypi.org/project/vispy,95482.0,106528.0,https://anaconda.org/conda-forge/vispy,2024-03-15 02:52:28.032,485654.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,9.0,,,,,,
175,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-05-10 04:35:01.000000,2024-05-10 04:35:00,1499.0,7.0,358.0,90.0,743.0,132.0,444.0,3216.0,Quickly and accurately render even the largest data.,55.0,33,True,2024-04-23 11:57:48,0.16.1,34.0,datashader,conda-forge/datashader,,,,4076.0,4076.0,https://pypi.org/project/datashader,107625.0,125698.0,https://anaconda.org/conda-forge/datashader,2024-04-23 12:02:45.109,867546.0,,,,,2.0,,,,,,,,,,,,
176,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-05-16 13:00:35.000000,2024-05-03 08:55:51,1404.0,124.0,432.0,58.0,1357.0,130.0,675.0,1721.0,The official Python client for the Huggingface Hub.,161.0,33,True,2024-05-02 12:46:42,0.23.0,71.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,34668991.0,34713598.0,https://anaconda.org/conda-forge/huggingface_hub,2024-05-03 19:11:46.697,1739709.0,,,,,2.0,,,,,,,,,,,,
177,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-05-13 13:11:16.000000,2024-05-11 01:06:41,2830.0,26.0,244.0,34.0,212.0,42.0,503.0,1239.0,Python interface for igraph.,75.0,33,True,2024-05-07 17:45:06,0.11.5,29.0,python-igraph,conda-forge/igraph,,,,3937.0,3937.0,https://pypi.org/project/python-igraph,235232.0,253316.0,https://anaconda.org/conda-forge/igraph,2024-05-07 18:54:37.635,529284.0,,,,,2.0,562815.0,,,,,,,,,,,
178,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-05-16 18:13:08.000000,2024-05-16 15:31:23,4450.0,854.0,2649.0,264.0,3935.0,105.0,505.0,24229.0,You like pytorch? You like micrograd? You love tinygrad!.,306.0,32,True,2024-01-09 18:16:07,0.8.0,5.0,,,,,['pytorch'],63.0,63.0,,,,,,,,,,,1.0,,,tinygrad/tinygrad,,,,,,,,,
179,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2024-05-15 06:40:00.000000,2024-05-08 07:52:03,2292.0,9.0,5111.0,502.0,159.0,1053.0,1357.0,21479.0,State-of-the-art 2D and 3D Face Analysis Project.,60.0,32,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],2113.0,2113.0,https://pypi.org/project/insightface,385502.0,627814.0,,,,,,,,2.0,3150061.0,,,,,,,,,,,
180,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-04-30 20:50:54.000000,2023-07-11 13:03:36,1421.0,,3642.0,755.0,1136.0,366.0,588.0,18950.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],505.0,505.0,https://pypi.org/project/magenta,3994.0,3994.0,,,,,,,,2.0,,,,,,,,,,,,
181,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000000,2020-10-14 16:36:49,6226.0,,4144.0,1005.0,1869.0,326.0,658.0,17112.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,989.0,989.0,https://pypi.org/project/zipline,2779.0,2953.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7685.0,,,,,1.0,,,,,,,,,,,,
