,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
82,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2024-11-18 21:38:55.000000,2024-11-05 09:26:35,2829.0,45.0,947.0,127.0,1967.0,275.0,663.0,9991.0,Geometric Computer Vision Library for Spatial AI.,274.0,38,True,2024-11-05 09:27:33,0.7.4,40.0,kornia,conda-forge/kornia,,,['pytorch'],12675.0,12675.0,https://pypi.org/project/kornia,1998029.0,2001401.0,https://anaconda.org/conda-forge/kornia,2024-11-05 13:20:30.148,157500.0,,,,,2.0,1536.0,,,,,,,,,,,
83,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2024-11-14 13:23:36.000000,2024-11-14 13:02:09,22298.0,295.0,2074.0,181.0,3391.0,290.0,2088.0,8514.0,End-to-End Speech Processing Toolkit.,460.0,38,True,2024-10-01 06:28:01,.202409,53.0,espnet,,,,,388.0,388.0,https://pypi.org/project/espnet,31064.0,31065.0,,,,,,,,1.0,82.0,,,,,,,,,,,
84,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2024-11-21 08:14:24.000000,2024-11-20 21:47:42,4883.0,255.0,630.0,86.0,2680.0,180.0,747.0,6145.0,Flax is a neural network library for JAX that is designed for flexibility.,245.0,38,True,2024-11-19 19:58:25,0.10.2,46.0,flax,conda-forge/flax,,,['jax'],10289.0,10289.0,https://pypi.org/project/flax,904283.0,906064.0,https://anaconda.org/conda-forge/flax,2024-11-20 00:54:51.479,78385.0,,,,,2.0,55.0,,,,,,,,,,,
85,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2024-11-21 16:06:06.000000,2024-11-21 11:00:29,10883.0,56.0,395.0,58.0,3112.0,1068.0,2242.0,2707.0,"With Holoviews, your data visualizes itself.",145.0,38,True,2024-11-04 15:56:57,1.20.0,82.0,holoviews,conda-forge/holoviews,,,['jupyter'],12895.0,12895.0,https://pypi.org/project/holoviews,499297.0,534845.0,https://anaconda.org/conda-forge/holoviews,2024-11-04 16:01:09.828,1869261.0,,,,,2.0,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,279.0,,,,,,
86,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-11-21 17:30:19.000000,2024-11-18 13:54:03,3544.0,386.0,1397.0,126.0,3919.0,278.0,1019.0,20663.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",126.0,37,True,2024-11-18 15:58:56,1.12.4,88.0,qdrant-client,,,,,115.0,115.0,https://pypi.org/project/qdrant-client,3368137.0,3374106.0,,,,,,,,2.0,256694.0,,,,,,,,,,,
87,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-11-21 11:35:01.000000,2024-11-14 01:59:45,3957.0,35.0,6828.0,436.0,5432.0,821.0,2461.0,16285.0,"Datasets, Transforms and Models specific to Computer Vision.",613.0,37,True,2024-10-17 16:22:28,0.20.0,45.0,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,15897481.0,15939231.0,https://anaconda.org/conda-forge/torchvision,2024-11-05 11:38:14.193,1818057.0,,,,,2.0,39267.0,,,,,,,,,,,
88,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2024-11-21 18:03:31.000000,2024-11-21 17:58:32,7543.0,572.0,2438.0,207.0,8331.0,51.0,2257.0,12173.0,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal,..",366.0,37,True,2024-11-14 18:57:24,2.0.0,50.0,nemo-toolkit,,,,['pytorch'],21.0,21.0,https://pypi.org/project/nemo-toolkit,183806.0,187858.0,,,,,,,,2.0,251241.0,,,,,,,,,,,
89,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2024-11-05 11:17:37.657000,2024-08-18 00:47:35,986.0,,1147.0,127.0,313.0,36.0,718.0,10301.0,Unsupervised text tokenizer for Neural Network-based text generation.,89.0,37,True,2024-02-19 16:08:39,0.2.0,27.0,sentencepiece,conda-forge/sentencepiece,,,,84016.0,84016.0,https://pypi.org/project/sentencepiece,21317560.0,21339642.0,https://anaconda.org/conda-forge/sentencepiece,2024-11-05 11:17:37.657,1116636.0,,,,,2.0,45707.0,,,,,,,,,,,
90,stable-baselines3,DLR-RM/stable-baselines3,reinforcement-learning,,https://github.com/DLR-RM/stable-baselines3,https://github.com/DLR-RM/stable-baselines3,MIT,2020-05-05 05:52:26.000,2024-11-18 14:58:51.000000,2024-11-18 14:40:36,865.0,8.0,1651.0,64.0,538.0,71.0,1418.0,9168.0,"PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms.",151.0,37,True,2024-11-18 10:33:26,2.4.0,25.0,stable-baselines3,,,,,6577.0,6577.0,https://pypi.org/project/stable-baselines3,673315.0,673315.0,,,,,,,,1.0,,,,,,,,,,,,
91,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2024-11-21 17:52:40.000000,2024-11-20 02:54:31,21897.0,875.0,558.0,62.0,3629.0,463.0,1071.0,8899.0,"Visualize, create, and debug image and video datasets and model predictions.",137.0,37,True,2024-11-08 16:29:11,1.0.2,93.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",739.0,739.0,https://pypi.org/project/fiftyone,85903.0,85903.0,,,,,,,,2.0,,,,,,,,,,,,
92,Gymnasium,Farama-Foundation/Gymnasium,reinforcement-learning,,https://github.com/Farama-Foundation/Gymnasium,https://github.com/Farama-Foundation/Gymnasium,MIT,2022-09-08 01:58:05.000,2024-11-19 09:52:00.000000,2024-11-19 09:48:11,2406.0,60.0,833.0,42.0,782.0,53.0,420.0,7412.0,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related..",512.0,37,True,2024-10-08 10:00:01,1.0.0,13.0,gymnasium,conda-forge/gymnasium,,,,10291.0,10291.0,https://pypi.org/project/gymnasium,1114581.0,1120262.0,https://anaconda.org/conda-forge/gymnasium,2024-10-23 02:08:50.477,130664.0,,,,,1.0,,,,,,,,,,,,
93,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2024-11-21 18:25:26.000000,2024-11-21 16:44:07,4762.0,313.0,600.0,47.0,5260.0,240.0,1103.0,2364.0,"PennyLane is a cross-platform Python library for quantum computing, quantum machine learning, and quantum chemistry...",188.0,37,True,2024-11-05 19:09:46,0.39.0,60.0,pennylane,conda-forge/pennylane,,,,1149.0,1149.0,https://pypi.org/project/pennylane,81572.0,86171.0,https://anaconda.org/conda-forge/pennylane,2024-07-09 13:59:12.283,165553.0,,,,,1.0,97.0,,,,,,,,,,,
94,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2024-10-23 08:30:07.000000,2024-10-14 02:48:52,1545.0,4.0,295.0,31.0,499.0,95.0,509.0,1504.0,Python library for reading and writing image data.,118.0,37,True,2024-10-14 02:49:03,2.36.0,70.0,imageio,conda-forge/imageio,,,,148083.0,148083.0,https://pypi.org/project/imageio,18565681.0,18703776.0,https://anaconda.org/conda-forge/imageio,2024-10-17 18:50:42.350,7179960.0,,,,,2.0,1380.0,,,,,,,,,,,
95,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2024-11-19 01:03:45.456000,2024-11-18 15:17:40,1568.0,18.0,196.0,47.0,618.0,28.0,775.0,1163.0,Fiona reads and writes geographic data files.,76.0,37,True,2024-09-16 20:20:31,1.10.1,51.0,fiona,conda-forge/fiona,,,,23392.0,23392.0,https://pypi.org/project/fiona,4838312.0,4957149.0,https://anaconda.org/conda-forge/fiona,2024-11-19 01:03:45.456,6179566.0,,,,,2.0,,,,,,,,,,,,
96,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2024-10-31 00:55:20.245000,2024-10-18 16:40:02,2327.0,3.0,6206.0,425.0,1348.0,1151.0,3052.0,30571.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,428.0,36,True,2022-06-27 19:32:58,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],3719.0,3719.0,https://pypi.org/project/fairseq,130541.0,132517.0,https://anaconda.org/conda-forge/fairseq,2024-10-31 00:55:20.245,102590.0,,,,,2.0,363.0,,,,,,,,,,,
97,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2024-08-21 02:01:07.000000,2024-02-05 13:23:18,2706.0,,8583.0,373.0,3161.0,1644.0,6723.0,29645.0,OpenMMLab Detection Toolbox and Benchmark.,455.0,36,True,2024-01-05 06:24:15,3.3.0,53.0,mmdet,,,,['pytorch'],3180.0,3180.0,https://pypi.org/project/mmdet,199972.0,199972.0,,,,,,,,2.0,,,,,,,,,,,,
98,imgaug,aleju/imgaug,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000,2024-07-30 01:38:33.000000,2020-06-01 14:58:26,2913.0,,2406.0,229.0,344.0,292.0,225.0,14421.0,Image augmentation for machine learning experiments.,36.0,36,False,2020-02-06 06:18:40,0.4.0,3.0,imgaug,conda-forge/imgaug,,,,22812.0,22812.0,https://pypi.org/project/imgaug,528722.0,531585.0,https://anaconda.org/conda-forge/imgaug,2023-06-16 16:15:24.882,186147.0,,,,,2.0,,,,,,,,,,,,
99,PySyft,OpenMined/PySyft,privacy-ml,,https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,Apache-2.0,2017-07-18 20:41:16.000,2024-11-18 10:57:01.000000,2024-11-03 12:40:00,33357.0,1280.0,1958.0,198.0,5862.0,7.0,3392.0,9526.0,Perform data science on data that remains in someone elses server.,515.0,36,True,2024-10-30 16:39:01,0.9.2,100.0,syft,,,,['pytorch'],1.0,1.0,https://pypi.org/project/syft,18552.0,18742.0,,,,,,,,1.0,2288.0,,,,,,,,,,,
100,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2024-11-19 07:53:40.000000,2024-11-19 07:52:37,700.0,18.0,344.0,69.0,128.0,29.0,151.0,8528.0,"Flexible and powerful tensor operations for readable and reliable code (for pytorch, jax, TF and others).",31.0,36,True,2024-04-28 04:07:18,0.8.0,14.0,einops,conda-forge/einops,,,,51485.0,51485.0,https://pypi.org/project/einops,5391104.0,5397105.0,https://anaconda.org/conda-forge/einops,2024-04-28 06:22:09.150,294056.0,,,,,2.0,,,,,,,,,,,,
101,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-11-21 07:37:57.000000,2024-11-13 12:59:59,1099.0,86.0,745.0,292.0,1474.0,244.0,422.0,8268.0,"Open Source Platform for developing, scaling and deploying serious ML, AI, and data science systems.",96.0,36,True,2024-11-13 13:01:52,2.12.30,135.0,metaflow,conda-forge/metaflow,,,,759.0,759.0,https://pypi.org/project/metaflow,1171592.0,1175992.0,https://anaconda.org/conda-forge/metaflow,2024-11-19 19:43:12.728,228822.0,,,,,2.0,,,,,,,,,,,,
102,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2024-11-21 09:48:05.000000,2024-11-21 09:48:03,3166.0,54.0,1071.0,89.0,3524.0,313.0,2778.0,5895.0,AI Toolkit for Healthcare Imaging.,210.0,36,True,2024-10-17 00:54:28,1.4.0,20.0,monai,conda-forge/monai,,,['pytorch'],3126.0,3126.0,https://pypi.org/project/monai,184964.0,185922.0,https://anaconda.org/conda-forge/monai,2024-10-17 00:39:44.050,33533.0,,,,,1.0,,,,,,,,,,,,
103,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-11-21 07:11:30.000000,2024-11-21 07:11:30,1200.0,29.0,630.0,126.0,956.0,331.0,1111.0,4444.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",179.0,36,True,2024-11-20 04:56:30,8.1,41.0,coremltools,conda-forge/coremltools,,,,4285.0,4285.0,https://pypi.org/project/coremltools,1194523.0,1196190.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,74929.0,,,,,2.0,11897.0,,,,,,,,,,,
104,argilla,argilla-io/argilla,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2024-11-21 16:39:13.000000,2024-11-21 15:38:53,3551.0,235.0,374.0,31.0,3366.0,108.0,2057.0,3993.0,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets.,104.0,36,True,2024-11-11 11:37:46,2.4.1,100.0,argilla,,,,,2801.0,2801.0,https://pypi.org/project/argilla,359981.0,359981.0,,,,,,,,2.0,,,,,,,,,,,,
105,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2024-11-21 13:03:34.000000,2024-11-13 18:47:29,8618.0,52.0,699.0,100.0,13366.0,28.0,859.0,3874.0,State of the Art Natural Language Processing.,113.0,36,True,2024-10-24 21:17:35,5.5.1,100.0,spark-nlp,,,,['spark'],523.0,523.0,https://pypi.org/project/spark-nlp,3933331.0,3933331.0,,,,,,,,2.0,,,,,,,,,,,,
106,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2024-11-21 17:24:12.000000,2024-11-20 21:53:28,4809.0,150.0,498.0,38.0,3786.0,540.0,1142.0,2730.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,167.0,36,True,2024-07-22 04:26:19,0.44.1,78.0,pyvista,conda-forge/pyvista,,,['jupyter'],3695.0,3695.0,https://pypi.org/project/pyvista,365002.0,375985.0,https://anaconda.org/conda-forge/pyvista,2024-07-20 12:44:44.232,581673.0,,,,,2.0,837.0,,,,,,,,,,,
107,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-11-21 14:03:16.000000,2024-11-21 14:03:14,1130.0,51.0,458.0,58.0,1326.0,323.0,432.0,2578.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,127.0,36,True,2024-10-29 17:44:37,1.23.3,67.0,optimum,conda-forge/optimum,,,,3908.0,3908.0,https://pypi.org/project/optimum,1294206.0,1295080.0,https://anaconda.org/conda-forge/optimum,2024-05-29 19:43:21.254,27121.0,,,,,1.0,,,,,,,,,,,,
108,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,,2013-11-04 16:36:27.000,2024-11-18 22:15:30.692000,2024-11-15 16:34:46,3915.0,40.0,528.0,147.0,1227.0,136.0,1692.0,2276.0,Rasterio reads and writes geospatial raster datasets.,160.0,36,True,2024-10-30 17:28:37,1.4.2,84.0,rasterio,conda-forge/rasterio,,,,13886.0,13886.0,https://pypi.org/project/rasterio,3580643.0,3663395.0,https://anaconda.org/conda-forge/rasterio,2024-11-18 22:15:30.692,3806240.0,,,,,2.0,975.0,,,,,,,,,,,
109,metrics,Lightning-AI/metrics,pytorch-utils,,https://github.com/Lightning-AI/torchmetrics,https://github.com/Lightning-AI/torchmetrics,Apache-2.0,2020-12-22 20:02:42.000,2024-11-19 08:24:16.000000,2024-11-19 08:24:16,1995.0,107.0,401.0,33.0,1723.0,66.0,817.0,2140.0,"Machine learning metrics for distributed, scalable PyTorch applications.",257.0,36,True,2024-11-12 19:29:02,1.6.0,53.0,metrics,conda-forge/torchmetrics,,,['pytorch'],32809.0,32809.0,https://pypi.org/project/metrics,4500.0,42758.0,https://anaconda.org/conda-forge/torchmetrics,2024-11-08 20:17:45.782,1677629.0,,,,,1.0,5793.0,,Lightning-AI/torchmetrics,,,,,,,,,
110,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-11-19 10:41:16.000000,2024-11-19 10:41:16,4962.0,403.0,1085.0,149.0,1381.0,73.0,708.0,1902.0,Documentation and samples for ArcGIS API for Python.,94.0,36,True,2024-09-24 16:57:38,2.4.0,36.0,arcgis,,esridocker/arcgis-api-python-notebook,,,855.0,855.0,https://pypi.org/project/arcgis,89372.0,89503.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,2.0,12925.0,,,,,,,,,,,
111,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2024-11-19 15:00:21.000000,2024-11-19 15:00:21,1569.0,12.0,404.0,49.0,1519.0,173.0,689.0,1613.0,Exploratory analysis of Bayesian models with Python.,163.0,36,True,2024-09-28 20:20:49,0.20.0,38.0,arviz,conda-forge/arviz,,,,8232.0,8232.0,https://pypi.org/project/arviz,1223001.0,1264652.0,https://anaconda.org/conda-forge/arviz,2024-09-29 12:11:02.561,2249050.0,,,,,1.0,164.0,,,,,,,,,,,
112,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-11-13 17:36:08.000000,2024-11-13 17:36:08,3117.0,51.0,362.0,54.0,1217.0,280.0,985.0,1434.0,Cartopy - a cartographic python library with matplotlib support.,128.0,36,True,2024-10-08 23:19:04,0.24.1,27.0,cartopy,conda-forge/cartopy,,,,6034.0,6034.0,https://pypi.org/project/cartopy,364949.0,443334.0,https://anaconda.org/conda-forge/cartopy,2024-10-07 23:20:51.384,4232797.0,,,,,2.0,,,,,,,,,,,,
113,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2024-11-18 21:17:31.000000,2024-11-18 21:16:02,1591.0,31.0,214.0,34.0,718.0,30.0,589.0,1066.0,Python interface to PROJ (cartographic projections and coordinate transformations library).,68.0,36,True,2024-10-01 04:38:30,3.7.0,54.0,pyproj,conda-forge/pyproj,,,,35968.0,35968.0,https://pypi.org/project/pyproj,9165975.0,9339165.0,https://anaconda.org/conda-forge/pyproj,2024-10-01 16:10:00.706,9005902.0,,,,,2.0,,,,,,,,,,,,
114,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-09-24 11:24:36.000000,2024-09-24 11:18:06,618.0,1.0,3113.0,315.0,260.0,405.0,597.0,24584.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,35,True,2024-09-24 11:24:36,1.7.2,23.0,easyocr,,,,,9516.0,9516.0,https://pypi.org/project/easyocr,591369.0,894187.0,,,,,,,,2.0,16049359.0,,,,,,,,,,,
115,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-11-20 07:29:53.000000,2024-11-20 07:29:53,36117.0,396.0,12827.0,943.0,25657.0,,,24145.0,Apache Flink Python API.,1943.0,35,True,,,,apache-flink,,,,,21.0,21.0,https://pypi.org/project/apache-flink,1515197.0,1515197.0,,,,,,,,2.0,,,,,,,,,,,,
116,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/serve,https://github.com/jina-ai/serve,Apache-2.0,2020-02-13 17:04:44.000,2024-11-12 23:03:58.000000,2024-11-12 23:03:56,8624.0,64.0,2197.0,213.0,4218.0,4.0,1939.0,21139.0,Build multimodal AI applications with cloud-native stack.,178.0,35,True,2024-11-12 08:26:45,3.28.0,100.0,jina,conda-forge/jina-core,jinaai/jina,,,,,https://pypi.org/project/jina,130466.0,163282.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,79666.0,https://hub.docker.com/r/jinaai/jina,2024-11-12 08:35:13.555896,8.0,1751055.0,2.0,,,jina-ai/serve,,,,,,,,,
117,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2024-11-21 16:41:38.000000,2024-11-21 09:25:35,3740.0,132.0,1897.0,144.0,4083.0,96.0,3484.0,17805.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",265.0,35,True,2024-11-11 15:15:42,1.26.4,100.0,haystack,,,,,639.0,639.0,https://pypi.org/project/haystack,6291.0,6291.0,,,,,,,,2.0,,,,,,,,,,,,
118,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2024-11-18 11:31:05.000000,2024-11-17 21:43:47,3909.0,51.0,1005.0,134.0,182.0,108.0,1091.0,14184.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",101.0,35,True,2024-11-17 04:46:13,16.6.2,46.0,ocrmypdf,conda-forge/ocrmypdf,,,,1063.0,1063.0,https://pypi.org/project/ocrmypdf,157343.0,159564.0,https://anaconda.org/conda-forge/ocrmypdf,2023-06-16 19:24:58.228,82888.0,,,,,2.0,5701.0,,,,,,,ocrmypdf,ocrmypdf,,,
119,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2024-11-15 11:08:13.000000,2024-11-08 11:38:49,6148.0,7.0,1739.0,204.0,1237.0,106.0,2222.0,13948.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,270.0,35,True,2024-07-25 12:21:58,0.14.0,26.0,flair,conda-forge/python-flair,,,['pytorch'],3627.0,3627.0,https://pypi.org/project/flair,96233.0,96887.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,34047.0,,,,,2.0,,-1.0,,,,,,,,,,
120,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2024-09-05 05:37:11.713000,2024-07-29 00:37:39,894.0,,1159.0,317.0,268.0,56.0,343.0,13267.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,35,True,2023-06-14 16:34:48,1.17.3,22.0,annoy,conda-forge/python-annoy,,,,4459.0,4459.0,https://pypi.org/project/annoy,1008807.0,1020170.0,https://anaconda.org/conda-forge/python-annoy,2024-09-05 05:37:11.713,568161.0,,,,,3.0,,,,,,,,,,,,
121,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2024-11-21 13:57:23.000000,2024-11-21 13:57:23,6271.0,17.0,3576.0,247.0,1750.0,1052.0,4553.0,11422.0,Open-source simulator for autonomous driving research.,192.0,35,True,2023-11-11 12:51:52,0.9.15,26.0,carla,,,,,849.0,849.0,https://pypi.org/project/carla,14670.0,14670.0,,,,,,,,1.0,,,,,,,,,,,,
122,PyOD,yzhao062/pyod,ml-frameworks,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2024-11-12 01:59:15.000000,2024-11-12 01:59:15,1870.0,7.0,1352.0,145.0,250.0,190.0,146.0,8597.0,"A Python Library for Outlier and Anomaly Detection, Integrating Classical and Deep Learning Techniques.",60.0,35,True,2024-09-06 03:26:33,2.0.2,41.0,pyod,conda-forge/pyod,,,,4426.0,4426.0,https://pypi.org/project/pyod,669283.0,671663.0,https://anaconda.org/conda-forge/pyod,2024-09-06 15:18:34.744,128532.0,,,,,2.0,,,,,,,,,,,,
123,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-11-21 18:13:45.000000,2024-11-21 14:43:47,39842.0,495.0,903.0,154.0,10839.0,945.0,5582.0,8461.0,cuDF - GPU DataFrame Library.,297.0,35,True,2024-10-29 18:24:22,24.10.01,57.0,cudf,,,,,57.0,57.0,https://pypi.org/project/cudf,3520.0,3520.0,,,,,,,,2.0,,,,,,,,,,,,
124,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-11-21 11:08:19.000000,2024-11-21 11:08:19,2405.0,115.0,914.0,97.0,2712.0,340.0,1118.0,8085.0,Fast and Accurate ML in 3 Lines of Code.,127.0,35,True,2024-06-14 20:28:33,1.1.1,33.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",879.0,879.0,https://pypi.org/project/autogluon,366042.0,366221.0,,,,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,11496.0,1.0,,-1.0,,,,,,,,,,
125,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2024-11-21 08:55:11.000000,2024-11-21 08:45:10,3366.0,151.0,782.0,77.0,3743.0,155.0,924.0,7170.0,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines,..",211.0,35,True,2024-11-21 08:55:11,1.3.14,100.0,bentoml,,,,,2204.0,2204.0,https://pypi.org/project/bentoml,129465.0,129483.0,,,,,,,,2.0,904.0,,,,,,,,,,,
