,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
152,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2025-01-27 08:02:08.000000,2025-01-22 14:55:23,12553.0,87.0,1161.0,99.0,1432.0,13.0,882.0,5016.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",141.0,34,True,2025-01-22 10:09:43,1.19.1,61.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,651.0,651.0,https://pypi.org/project/adversarial-robustness-toolbox,30590.0,31723.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2025-01-22 16:39:28.238,61182.0,,,,,1.0,,,,,,,,,,,,
153,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2025-01-26 21:43:16.496000,2025-01-26 15:57:33,1660.0,13.0,864.0,115.0,541.0,132.0,347.0,4956.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,112.0,34,True,2025-01-26 16:02:11,0.23.4,32.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],17341.0,17341.0,https://pypi.org/project/mlxtend,648779.0,655079.0,https://anaconda.org/conda-forge/mlxtend,2025-01-26 21:43:16.496,340235.0,,,,,1.0,,,,,,,,,,,,
154,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2025-01-27 23:22:17.000000,2025-01-27 23:19:51,1355.0,21.0,296.0,40.0,505.0,96.0,253.0,4114.0,Lightning fast forecasting with statistical and econometric models.,48.0,34,True,2024-11-26 23:42:56,2.0.0,35.0,statsforecast,conda-forge/statsforecast,,,,1404.0,1404.0,https://pypi.org/project/statsforecast,1045403.0,1049382.0,https://anaconda.org/conda-forge/statsforecast,2024-12-05 02:05:49.029,135286.0,,,,,1.0,,,,,,,,,,,,
155,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2025-01-30 17:52:23.000000,2025-01-30 01:06:05,2102.0,60.0,406.0,51.0,1856.0,62.0,490.0,3161.0,Bayesian optimization in PyTorch.,136.0,34,True,2024-09-17 16:27:30,0.12.0,46.0,botorch,conda-forge/botorch,,,['pytorch'],1316.0,1316.0,https://pypi.org/project/botorch,222981.0,225594.0,https://anaconda.org/conda-forge/botorch,2024-12-19 17:35:43.917,138519.0,,,,,2.0,,,,,,,,,,,,
156,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2025-01-30 10:23:14.000000,2025-01-30 10:15:51,3071.0,47.0,702.0,77.0,964.0,255.0,661.0,2813.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",134.0,34,True,2024-08-09 17:03:45,0.1.26,16.0,pgmpy,,,,,1350.0,1350.0,https://pypi.org/project/pgmpy,75963.0,75973.0,,,,,,,,1.0,589.0,,,,,,,,,,,
157,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2025-01-27 08:12:12.000000,2025-01-24 10:08:15,5382.0,45.0,540.0,20.0,1490.0,1071.0,716.0,2365.0,"This is the development home of the workflow management system Snakemake. For general information, see.",347.0,34,True,2025-01-08 19:26:07,8.27.1,290.0,snakemake,bioconda/snakemake,,,,2227.0,2227.0,https://pypi.org/project/snakemake,83280.0,95000.0,https://anaconda.org/bioconda/snakemake,2025-01-08 21:05:49.978,1300941.0,,,,,2.0,,,,,,,,,,,,
158,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-12-24 01:00:06.000000,2024-12-12 02:46:04,5965.0,48.0,706.0,88.0,6054.0,40.0,874.0,2127.0,TFX is an end-to-end platform for deploying production ML pipelines.,193.0,34,True,2024-12-11 18:57:33,1.16.0,96.0,tfx,,,,['tensorflow'],1682.0,1682.0,https://pypi.org/project/tfx,39047.0,39047.0,,,,,,,,2.0,,,,,,,,,,,,
159,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2025-01-16 14:48:46.000000,2025-01-16 14:48:46,6108.0,66.0,252.0,36.0,864.0,110.0,415.0,673.0,Python package to access a cacophony of neuro-imaging file formats.,106.0,34,True,2024-10-15 19:03:04,5.3.1,42.0,nibabel,conda-forge/nibabel,,,,24628.0,24628.0,https://pypi.org/project/nibabel,544040.0,559227.0,https://anaconda.org/conda-forge/nibabel,2024-12-12 17:03:50.685,835300.0,,,,,2.0,,,,,,,,,,,,
160,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2025-01-30 14:12:33.000000,2025-01-30 12:14:55,7663.0,1018.0,3048.0,271.0,7864.0,137.0,715.0,27708.0,You like pytorch? You like micrograd? You love tinygrad!.,364.0,33,True,2024-11-19 00:48:26,0.10.0,9.0,,,,,['pytorch'],158.0,158.0,,,,,,,,,,,2.0,,,,,tinygrad/tinygrad,,,,,,,
161,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2025-01-24 14:14:40.000000,2025-01-24 14:14:40,538.0,5.0,2873.0,390.0,126.0,222.0,561.0,26258.0,Deezer source separation library including pretrained models.,22.0,33,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],877.0,877.0,https://pypi.org/project/spleeter,25059.0,85756.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,102299.0,,,,,2.0,3720074.0,,,,,,2.0,,,,,
162,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-09-03 21:17:43.000000,2021-11-17 17:52:52,3466.0,,3890.0,674.0,1679.0,125.0,1986.0,25690.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,33,False,2020-12-10 15:58:47,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],494.0,494.0,https://pypi.org/project/deepspeech,24597.0,40858.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,3498.0,,,,,2.0,1229588.0,,,,,,,,,,,
163,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-12-21 10:45:53.176000,2021-07-29 23:17:25,531.0,,1786.0,262.0,118.0,100.0,535.0,11726.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,7245.0,7245.0,https://pypi.org/project/lime,172382.0,176844.0,https://anaconda.org/conda-forge/lime,2024-12-21 10:45:53.176,245462.0,,,,,1.0,,,,,,,,,,,,
164,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2025-01-20 11:16:12.000000,2024-12-25 06:44:36,2948.0,8.0,1675.0,92.0,1707.0,12.0,2140.0,8833.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",131.0,33,True,2024-11-05 11:28:52,2.10.0,20.0,paddleseg,,,,['paddle'],1354.0,1354.0,https://pypi.org/project/paddleseg,1903.0,1903.0,,,,,,,,2.0,,,,,,,,,,,,
165,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2025-01-29 14:28:29.442000,2025-01-27 02:12:34,6229.0,87.0,1185.0,124.0,1781.0,104.0,739.0,8775.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",98.0,33,True,2025-01-27 05:36:28,3.3.1,61.0,perspective-python,conda-forge/perspective,,,['jupyter'],159.0,159.0,https://pypi.org/project/perspective-python,21734.0,51857.0,https://anaconda.org/conda-forge/perspective,2025-01-29 14:28:29.442,1605409.0,,,,,2.0,8310.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,473.0,,,,,,,,
166,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2025-01-15 18:30:46.000000,2025-01-01 16:22:53,542.0,14.0,853.0,84.0,292.0,78.0,376.0,7904.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,33,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,52946.0,52946.0,https://pypi.org/project/tensorboardX,2627575.0,2650780.0,https://anaconda.org/conda-forge/tensorboardx,2024-12-20 17:16:01.349,1252800.0,,,,,2.0,455.0,,,,,,,,,,,
167,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2025-01-08 20:49:58.000000,2024-06-27 17:56:21,2895.0,,2097.0,177.0,1153.0,19.0,1429.0,6806.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,192.0,33,True,2024-03-18 14:01:33,3.5.1,50.0,OpenNMT-py,,,,['pytorch'],307.0,307.0,https://pypi.org/project/OpenNMT-py,12946.0,12946.0,,,,,,,,2.0,,,,,,,,,,,,
168,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2025-01-26 10:37:18.000000,2025-01-26 07:05:50,3619.0,174.0,723.0,145.0,133.0,102.0,353.0,6374.0,Fit interpretable models. Explain blackbox machine learning.,48.0,33,True,2025-01-06 17:00:17,0.6.9,50.0,interpret,,,,['jupyter'],824.0,824.0,https://pypi.org/project/interpret,162384.0,162384.0,,,,,,,,1.0,,,,,,,,,,,,
169,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2025-01-27 18:32:02.000000,2025-01-27 18:31:53,1109.0,15.0,390.0,81.0,551.0,55.0,466.0,5954.0,A scikit-learn compatible neural network library that wraps PyTorch.,66.0,33,True,2025-01-10 13:04:37,1.1.0,17.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1518.0,1518.0,https://pypi.org/project/skorch,127145.0,142383.0,https://anaconda.org/conda-forge/skorch,2025-01-11 10:57:22.047,792421.0,,,,,3.0,,,,,,,,,,,,
170,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2025-01-09 20:54:46.560000,2025-01-09 14:42:49,2349.0,15.0,1120.0,190.0,242.0,233.0,288.0,5940.0,Distributed Evolutionary Algorithms in Python.,90.0,33,True,,,7.0,deap,conda-forge/deap,,,,5742.0,5742.0,https://pypi.org/project/deap,199612.0,209212.0,https://anaconda.org/conda-forge/deap,2025-01-09 20:54:46.560,489619.0,,,,,2.0,,,,,,,,,,,,
171,ClearML,allegroai/clearml,ml-experiments,,https://github.com/clearml/clearml,https://github.com/clearml/clearml,Apache-2.0,2019-06-10 08:18:32.000,2025-01-29 21:19:57.000000,2025-01-29 21:19:50,2473.0,36.0,653.0,96.0,279.0,498.0,578.0,5795.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",102.0,33,True,2025-01-19 14:13:46,1.17.1,100.0,clearml,,allegroai/trains,,,1551.0,1551.0,https://pypi.org/project/clearml,361655.0,362154.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30361.0,2.0,3082.0,,,,clearml/clearml,,,,,,,
172,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2025-01-27 20:52:07.000000,2024-12-20 19:13:34,3885.0,5.0,863.0,56.0,1725.0,379.0,1272.0,4310.0,"Serve, optimize and scale PyTorch models in production.",218.0,33,True,2024-09-30 22:46:39,0.12.0,25.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],800.0,800.0,https://pypi.org/project/torchserve,48502.0,78476.0,https://anaconda.org/pytorch/torchserve,2024-09-30 18:57:10.837,444181.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,31.0,1389101.0,2.0,7613.0,,,,,,,,,,,
173,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2025-01-29 23:18:30.000000,2025-01-29 23:18:29,12212.0,36.0,1062.0,156.0,469.0,630.0,759.0,4289.0,Probabilistic reasoning and statistical analysis in TensorFlow.,498.0,33,True,2024-11-08 16:30:13,0.25.0,52.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],3.0,3.0,https://pypi.org/project/tensorflow-probability,1421146.0,1424607.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-05-27 12:58:13.692,162677.0,,,,,2.0,,,,,,,,,,,,
174,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2025-01-30 08:14:09.000000,2025-01-29 19:00:17,1550.0,22.0,365.0,91.0,797.0,134.0,458.0,3369.0,Quickly and accurately render even the largest data.,60.0,33,True,2024-07-04 16:40:09,0.16.3,36.0,datashader,conda-forge/datashader,,,,5411.0,5411.0,https://pypi.org/project/datashader,140127.0,163724.0,https://anaconda.org/conda-forge/datashader,2025-01-30 07:44:42.049,1321487.0,,,,,2.0,,,,,,,,,,,,
175,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2025-01-17 09:25:52.000000,2024-12-11 13:00:06,5345.0,1.0,273.0,78.0,799.0,14.0,133.0,2827.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",66.0,33,True,2025-01-13 12:46:29,release-v8.3.4,87.0,thinc,conda-forge/thinc,,,,59801.0,59801.0,https://pypi.org/project/thinc,8962518.0,9021751.0,https://anaconda.org/conda-forge/thinc,2024-12-03 05:26:04.520,3316633.0,,,,,3.0,792.0,,,,,,,,,,,
176,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-12-19 01:31:07.889000,2024-10-29 11:59:38,2311.0,,552.0,70.0,487.0,258.0,713.0,2401.0,Survival analysis in Python.,120.0,33,True,2024-10-29 12:00:17,0.30.0,100.0,lifelines,conda-forge/lifelines,,,,3310.0,3310.0,https://pypi.org/project/lifelines,2626106.0,2633188.0,https://anaconda.org/conda-forge/lifelines,2024-12-19 01:31:07.889,396644.0,,,,,2.0,,,,,,,,,,,,
177,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2025-01-30 17:11:13.000000,2025-01-30 16:58:20,1679.0,76.0,591.0,60.0,1640.0,146.0,900.0,2271.0,The official Python client for the Huggingface Hub.,214.0,33,True,2025-01-30 13:46:53,0.28.1,96.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,46390526.0,46446770.0,https://anaconda.org/conda-forge/huggingface_hub,2025-01-08 15:31:13.042,2643489.0,,,,,2.0,,,,,,,,,,,,
178,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2025-01-06 13:11:22.000000,2025-01-06 13:11:15,1875.0,2.0,199.0,33.0,215.0,22.0,403.0,1427.0,The ctypes-based simple ImageMagick binding for Python.,108.0,33,True,2023-11-04 01:41:17,0.6.13,25.0,wand,conda-forge/wand,,,,20236.0,20236.0,https://pypi.org/project/wand,1026397.0,1028671.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,102553.0,,,,,2.0,51624.0,,,,,,,,,,,
179,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2025-01-22 13:37:27.000000,2025-01-22 13:37:24,2937.0,15.0,245.0,36.0,235.0,44.0,515.0,1340.0,Python interface for igraph.,78.0,33,True,2024-10-28 12:48:20,0.11.8,31.0,python-igraph,conda-forge/igraph,,,,4308.0,4308.0,https://pypi.org/project/python-igraph,221302.0,240091.0,https://anaconda.org/conda-forge/igraph,2024-12-13 22:28:15.458,686443.0,,,,,2.0,566286.0,,,,,,,,,,,
180,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2025-01-29 12:26:42.819000,2025-01-29 06:25:33,1561.0,4.0,150.0,41.0,132.0,4.0,645.0,1174.0,A Python data analysis library that is optimized for humans instead of machines.,53.0,33,True,,,16.0,agate,conda-forge/agate,,,,4373.0,4373.0,https://pypi.org/project/agate,13864771.0,13871085.0,https://anaconda.org/conda-forge/agate,2025-01-29 12:26:42.819,277834.0,,,,,2.0,,,,,,,,,,,,
181,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2025-01-24 06:36:25.000000,2025-01-24 06:36:25,3786.0,39.0,4333.0,385.0,4260.0,400.0,1275.0,39033.0,"Making large AI models cheaper, faster and more accessible.",193.0,32,True,2025-01-03 03:53:16,0.4.7,47.0,,,,,,460.0,460.0,,,,,,,,,,,2.0,,,,,,,,,,,,
182,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2025-01-30 17:31:44.000000,2025-01-30 17:31:43,19036.0,245.0,4877.0,395.0,5826.0,79.0,4012.0,27121.0,AGIs query engine - Platform for building AI that can learn and answer questions over federated data.,867.0,32,True,2025-01-30 16:11:47,25.1.5.3,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,21838.0,21838.0,,,,,,,,3.0,,,,,,,,,,,,
183,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2024-12-05 07:41:28.000000,2024-12-05 07:41:28,2348.0,8.0,5416.0,517.0,184.0,1143.0,1386.0,24128.0,State-of-the-art 2D and 3D Face Analysis Project.,63.0,32,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],3307.0,3307.0,https://pypi.org/project/insightface,228960.0,531166.0,,,,,,,,2.0,6346340.0,,,,,,,,,,,
184,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2025-01-19 13:53:13.000000,2025-01-19 13:53:11,340.0,11.0,3127.0,153.0,58.0,128.0,142.0,21587.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",23.0,32,True,2025-01-19 13:53:13,1.9.2,100.0,vit-pytorch,,,,['pytorch'],590.0,590.0,https://pypi.org/project/vit-pytorch,28091.0,28091.0,,,,,,,,2.0,,,,,,,,,,,,
185,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2025-01-17 12:10:25.000000,2025-01-17 12:10:18,1423.0,1.0,3665.0,752.0,1142.0,373.0,589.0,19312.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],553.0,553.0,https://pypi.org/project/magenta,9215.0,9215.0,,,,,,,,2.0,,,,,,,,,,,,
186,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-10-28 18:51:40.000000,2024-10-20 08:37:57,818.0,,4505.0,449.0,469.0,432.0,1737.0,18791.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,183.0,32,True,2024-10-02 23:56:39,1.1.6-patched-pypi,18.0,fbprophet,conda-forge/prophet,,,,21.0,21.0,https://pypi.org/project/fbprophet,187075.0,217096.0,https://anaconda.org/conda-forge/prophet,2024-10-04 13:02:12.277,1349555.0,,,,,1.0,2928.0,,,,,,,,,,,
187,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000000,2020-10-14 16:36:49,6226.0,,4216.0,1018.0,1869.0,327.0,658.0,17969.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,1021.0,1021.0,https://pypi.org/project/zipline,2850.0,3033.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,9545.0,,,,,1.0,,,,,,,,,,,,
188,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2025-01-09 13:35:59.000000,2025-01-09 13:35:59,2010.0,15.0,2700.0,306.0,954.0,226.0,700.0,16239.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",136.0,32,True,2024-12-23 07:36:40,0.9.6,22.0,pyqlib,,,,['pytorch'],21.0,21.0,https://pypi.org/project/pyqlib,8104.0,8118.0,,,,,,,,1.0,773.0,,,,,,,,,,,
189,ivy,unifyai/ivy,ml-frameworks,,https://github.com/ivy-llc/ivy,https://github.com/ivy-llc/ivy,,2021-01-19 08:37:25.000,2025-01-23 14:25:20.000000,2025-01-23 14:25:19,18852.0,77.0,5670.0,69.0,11759.0,942.0,15959.0,14010.0,Convert Machine Learning Code Between Frameworks.,1481.0,32,True,2025-01-22 20:14:24,1.0.0.3,36.0,ivy,,,,,,,https://pypi.org/project/ivy,22262.0,22262.0,,,,,,,,3.0,,,,,ivy-llc/ivy,,,,,,,
190,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2025-01-13 23:00:16.000000,2024-10-17 22:52:09,3861.0,,1158.0,193.0,2870.0,38.0,1037.0,11286.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",157.0,32,True,2024-07-30 00:11:51,0.10.4,51.0,ludwig,,,,['tensorflow'],291.0,291.0,https://pypi.org/project/ludwig,2296.0,2296.0,,,,,,,,3.0,,,,,,,,,,,,
191,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,,2034.0,280.0,3401.0,50.0,1494.0,10497.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,219.0,32,False,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],264.0,264.0,https://pypi.org/project/parlai,3036.0,3036.0,,,,,,,,2.0,,,,,,,,,,,,
192,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2025-01-02 20:27:51.226000,2024-02-23 19:03:07,2440.0,,1546.0,289.0,434.0,285.0,639.0,9823.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,32,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],3179.0,3179.0,https://pypi.org/project/tpot,40050.0,45224.0,https://anaconda.org/conda-forge/tpot,2025-01-02 20:27:51.226,284581.0,,,,,2.0,,,,,,,,,,,,
193,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-11-27 22:22:10.016000,2024-08-01 18:55:53,10421.0,,1864.0,350.0,3432.0,132.0,1140.0,8518.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,338.0,32,True,2024-08-01 19:02:07,9.10.0,30.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,1.0,1.0,https://pypi.org/project/vowpalwabbit,34508.0,40173.0,https://anaconda.org/conda-forge/vowpalwabbit,2024-11-27 22:22:10.016,288940.0,,,,,3.0,,,,,,,,,,,,
194,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2025-01-02 00:15:54.000000,2024-12-27 08:12:38,393.0,7.0,1496.0,130.0,172.0,7.0,363.0,8046.0,A Python implementation of global optimization with gaussian processes.,47.0,32,True,2024-12-23 09:50:53,2.0.3,20.0,bayesian-optimization,,,,,3262.0,3262.0,https://pypi.org/project/bayesian-optimization,372703.0,372704.0,,,,,,,,2.0,170.0,,,,bayesian-optimization/BayesianOptimization,,,,,,,
195,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2025-01-30 15:13:51.000000,2024-12-24 06:19:04,4785.0,70.0,868.0,139.0,504.0,93.0,819.0,7353.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",69.0,32,True,2024-12-29 06:54:23,1.10.1,28.0,stanza,stanfordnlp/stanza,,,,3448.0,3448.0,https://pypi.org/project/stanza,266381.0,266525.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,8377.0,,,,,2.0,,,,,,,,,,,,
