,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
140,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2024-05-23 16:08:22.000000,2024-05-23 15:54:46,1700.0,40.0,599.0,60.0,1846.0,111.0,1260.0,4464.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,210.0,34,True,2024-04-01 10:35:11,0.5.0.post2,23.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],2906.0,2906.0,https://pypi.org/project/pytorch-ignite,301732.0,304299.0,https://anaconda.org/pytorch/ignite,2024-04-01 12:32:01.049,182324.0,,,,,2.0,,,,,,,,,,,,
141,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-05-15 18:29:05.000000,2024-05-15 18:29:03,12139.0,55.0,1029.0,164.0,463.0,596.0,746.0,4140.0,Probabilistic reasoning and statistical analysis in TensorFlow.,493.0,34,True,2024-03-12 19:43:46,0.24.0,51.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,3959716.0,3962979.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-01-09 01:12:57.968,127288.0,,,,,1.0,,,,,,,,,,,,
142,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-05-17 00:01:43.000000,2024-05-17 00:01:43,1152.0,18.0,583.0,119.0,872.0,289.0,1058.0,4111.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",167.0,34,True,2024-04-22 23:27:42,7.2,37.0,coremltools,conda-forge/coremltools,,,,3835.0,3835.0,https://pypi.org/project/coremltools,322688.0,324138.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,57193.0,,,,,2.0,9640.0,,,,,,,,,,,
143,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-05-23 14:37:05.000000,2024-05-23 14:37:01,4034.0,114.0,1048.0,151.0,1641.0,357.0,884.0,3711.0,Fast data visualization and GUI tools for scientific / engineering applications.,279.0,34,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,9518.0,9518.0,https://pypi.org/project/pyqtgraph,229914.0,241331.0,https://anaconda.org/conda-forge/pyqtgraph,2024-05-02 20:24:38.556,536635.0,,,,,2.0,,,,,,,,,,,,
144,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-05-23 17:46:39.000000,2024-05-02 18:05:35,1286.0,16.0,247.0,36.0,442.0,87.0,218.0,3601.0,Lightning fast forecasting with statistical and econometric models.,39.0,34,True,2024-04-08 16:43:54,1.7.4,29.0,statsforecast,conda-forge/statsforecast,,,,888.0,888.0,https://pypi.org/project/statsforecast,581976.0,584619.0,https://anaconda.org/conda-forge/statsforecast,2024-04-08 20:04:06.356,68718.0,,,,,1.0,,,,,,,,,,,,
145,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-05-23 17:42:00.000000,2024-05-23 13:16:55,1505.0,13.0,358.0,90.0,752.0,130.0,447.0,3221.0,Quickly and accurately render even the largest data.,55.0,34,True,2024-04-23 11:57:48,0.16.1,34.0,datashader,conda-forge/datashader,,,,4122.0,4122.0,https://pypi.org/project/datashader,114077.0,132489.0,https://anaconda.org/conda-forge/datashader,2024-04-23 12:02:45.109,883781.0,,,,,2.0,,,,,,,,,,,,
146,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-05-23 17:25:19.000000,2024-05-23 17:21:21,1879.0,82.0,367.0,53.0,1621.0,56.0,421.0,2971.0,Bayesian optimization in PyTorch.,114.0,34,True,2024-05-01 20:17:51,0.11.0,43.0,botorch,conda-forge/botorch,,,['pytorch'],995.0,995.0,https://pypi.org/project/botorch,149160.0,151548.0,https://anaconda.org/conda-forge/botorch,2024-05-01 22:13:21.203,107501.0,,,,,1.0,,,,,,,,,,,,
147,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-05-23 16:00:53.000000,2024-05-23 13:58:55,1029.0,54.0,367.0,58.0,1189.0,270.0,395.0,2209.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,104.0,34,True,2024-05-09 11:17:31,1.19.2,56.0,optimum,conda-forge/optimum,,,,2463.0,2463.0,https://pypi.org/project/optimum,1113262.0,1113838.0,https://anaconda.org/conda-forge/optimum,2024-05-09 14:07:35.313,14400.0,,,,,1.0,,,,,,,,,,,,
148,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-05-23 07:06:43.000000,2024-05-22 14:51:53,5182.0,106.0,492.0,19.0,1282.0,968.0,644.0,2129.0,"This is the development home of the workflow management system Snakemake. For general information, see.",326.0,34,True,2024-05-17 05:20:33,8.11.6,256.0,snakemake,bioconda/snakemake,,,,1976.0,1976.0,https://pypi.org/project/snakemake,57282.0,67509.0,https://anaconda.org/bioconda/snakemake,2024-05-03 18:24:01.575,1053454.0,,,,,2.0,,,,,,,,,,,,
149,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-05-23 10:11:59.000000,2024-05-22 05:11:40,4269.0,61.0,1059.0,153.0,1122.0,56.0,656.0,1777.0,Documentation and samples for ArcGIS API for Python.,91.0,34,True,2024-04-11 15:22:41,2.3.0,34.0,arcgis,,esridocker/arcgis-api-python-notebook,,,758.0,758.0,https://pypi.org/project/arcgis,67023.0,67146.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,2.0,11316.0,,,,,,,,,,,
150,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-05-14 18:16:15.000000,2024-05-14 15:08:32,1184.0,13.0,345.0,67.0,604.0,240.0,353.0,1454.0,A Jupyter - Leaflet.js bridge.,88.0,34,True,2024-05-14 08:14:02,0.19.1,72.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],8983.0,8983.0,https://pypi.org/project/ipyleaflet,152342.0,186164.0,https://anaconda.org/conda-forge/ipyleaflet,2024-05-14 09:17:21.014,1145269.0,,,,,2.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,9963.0,,,,,,,
151,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2024-03-26 18:33:29.000000,2024-02-11 16:39:29,1856.0,,198.0,32.0,212.0,20.0,399.0,1364.0,The ctypes-based simple ImageMagick binding for Python.,104.0,34,True,2023-11-04 01:41:17,0.6.13,25.0,wand,conda-forge/wand,,,,18908.0,18908.0,https://pypi.org/project/wand,842521.0,844034.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,46311.0,,,,,2.0,46282.0,,,,,,,,,,,
152,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2024-05-20 19:53:50.000000,2024-03-13 00:47:35,874.0,5.0,327.0,44.0,1028.0,81.0,169.0,1200.0,Making text a first-class citizen in TensorFlow.,113.0,34,True,2024-03-11 20:48:59,2.16.1,55.0,tensorflow-text,,,,['tensorflow'],6831.0,6831.0,https://pypi.org/project/tensorflow-text,7642662.0,7642662.0,,,,,,,,2.0,,,,,,,,,,,,
153,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2024-05-13 19:31:12.000000,2024-04-20 13:16:16,1546.0,8.0,212.0,35.0,687.0,30.0,572.0,999.0,Python interface to PROJ (cartographic projections and coordinate transformations library).,65.0,34,True,2023-09-21 01:26:52,3.6.1,52.0,pyproj,conda-forge/pyproj,,,,30094.0,30094.0,https://pypi.org/project/pyproj,8704009.0,8869754.0,https://anaconda.org/conda-forge/pyproj,2024-05-01 02:52:24.565,7624285.0,,,,,2.0,,,,,,,,,,,,
154,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2024-05-21 22:33:48.000000,2024-05-06 13:09:16,5858.0,75.0,250.0,37.0,807.0,101.0,403.0,629.0,Python package to access a cacophony of neuro-imaging file formats.,104.0,34,True,2024-02-27 04:17:30,5.2.1,40.0,nibabel,conda-forge/nibabel,,,,19046.0,19046.0,https://pypi.org/project/nibabel,505296.0,520361.0,https://anaconda.org/conda-forge/nibabel,2024-02-27 14:41:50.570,708068.0,,,,,2.0,,,,,,,,,,,,
155,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-02-18 05:01:17.000000,2021-11-17 17:52:52,3466.0,,3793.0,661.0,1674.0,119.0,1985.0,24458.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,33,False,2020-12-10 15:58:47,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],419.0,419.0,https://pypi.org/project/deepspeech,5030.0,21874.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,2707.0,,,,,2.0,1140068.0,,,,,,,,,,,
156,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-05-23 18:10:27.000000,2024-05-23 16:52:46,4508.0,881.0,2661.0,266.0,4007.0,93.0,521.0,24279.0,You like pytorch? You like micrograd? You love tinygrad!.,307.0,33,True,2024-01-09 18:16:07,0.8.0,5.0,,,,,['pytorch'],64.0,64.0,,,,,,,,,,,1.0,,tinygrad/tinygrad,,,,,,,,,,
157,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-05-23 09:03:45.000000,2024-05-23 08:39:01,18302.0,1044.0,2713.0,379.0,4983.0,359.0,3431.0,21515.0,The platform for customizing AI from enterprise data.,826.0,33,True,2024-05-22 11:21:02,24.5.4.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,18663.0,18663.0,,,,,,,,3.0,,,,,,,,,,,,
158,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-05-18 14:08:15.000000,2024-05-18 14:08:15,800.0,9.0,4413.0,437.0,444.0,392.0,1729.0,17866.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,179.0,33,True,2023-10-10 12:57:04,1.1.5,16.0,fbprophet,conda-forge/prophet,,,,21.0,21.0,https://pypi.org/project/fbprophet,811693.0,843334.0,https://anaconda.org/conda-forge/prophet,2023-10-20 01:36:39.935,1169669.0,,,,,1.0,2520.0,,,,,,,,,,,
159,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-05-23 07:48:04.000000,2024-05-23 03:01:44,549.0,211.0,841.0,136.0,643.0,95.0,327.0,14880.0,MLX: An array framework for Apple silicon.,99.0,33,True,2024-05-17 03:52:14,0.13.1,21.0,mlx,,,,,347.0,347.0,https://pypi.org/project/mlx,21681.0,21681.0,,,,,,,,3.0,,,,,,,,,,,,
160,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-03-27 20:19:41.000000,2024-03-25 12:37:43,1333.0,1.0,2161.0,333.0,1588.0,371.0,1859.0,13991.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,33,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1145.0,1145.0,https://pypi.org/project/horovod,63390.0,63390.0,,,,,,,,2.0,,,,,,stable/horovod,,,,,,
161,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-05-10 14:44:06.000000,2023-10-26 05:31:53,3012.0,,1774.0,284.0,3506.0,385.0,1682.0,13809.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06,3.0,40.0,nni,,,,,646.0,646.0,https://pypi.org/project/nni,16511.0,16511.0,,,,,,,,2.0,,,,,,,,,,,,
162,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2024-05-23 07:14:18.000000,2024-05-21 08:39:30,3812.0,35.0,891.0,136.0,174.0,106.0,1008.0,12272.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",96.0,33,True,2024-05-21 09:05:17,16.3.1,46.0,ocrmypdf,conda-forge/ocrmypdf,,,,824.0,824.0,https://pypi.org/project/ocrmypdf,98175.0,100240.0,https://anaconda.org/conda-forge/ocrmypdf,2023-06-16 19:24:58.228,65775.0,,,,,2.0,3418.0,,,,,,,ocrmypdf,ocrmypdf,,,
163,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-05-07 09:56:24.000000,2021-07-29 23:17:25,531.0,,1752.0,264.0,116.0,93.0,535.0,11334.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,5618.0,5618.0,https://pypi.org/project/lime,353878.0,356206.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,207280.0,,,,,1.0,,,,,,,,,,,,
164,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-05-15 17:55:00.000000,2024-02-23 19:03:07,2440.0,,1519.0,287.0,432.0,279.0,638.0,9533.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,33,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],2762.0,2762.0,https://pypi.org/project/tpot,42828.0,48198.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,252418.0,,,,,2.0,,,,,,,,,,,,
165,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-03-20 22:02:13.000000,2024-03-20 22:02:12,1391.0,4.0,1377.0,302.0,894.0,137.0,759.0,9084.0,AutoML library for deep learning.,143.0,33,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,,['tensorflow'],675.0,675.0,https://pypi.org/project/autokeras,19306.0,19538.0,,,,,,,,2.0,18144.0,,,,,,,,,,,
166,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2024-05-16 20:28:31.000000,2024-05-05 04:04:50,542.0,55.0,2278.0,282.0,154.0,281.0,318.0,8087.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",50.0,33,True,2024-05-05 04:42:09,3.10.4,29.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,811340.0,815412.0,https://anaconda.org/conda-forge/speechrecognition,2024-05-06 02:00:59.322,183263.0,,,,,2.0,,,,,,,,,,,,
167,PyOD,yzhao062/pyod,ml-frameworks,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2024-05-22 00:18:00.000000,2024-03-16 17:36:36,1731.0,4.0,1311.0,148.0,228.0,183.0,146.0,8016.0,A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection).,50.0,33,True,2024-02-09 06:52:05,1.1.3,39.0,pyod,conda-forge/pyod,,,,3722.0,3722.0,https://pypi.org/project/pyod,709995.0,712053.0,https://anaconda.org/conda-forge/pyod,2024-02-09 07:53:55.073,98826.0,,,,,3.0,,,,,,,,,,,,
168,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-05-23 18:08:00.000000,2024-05-23 13:59:55,38785.0,414.0,838.0,146.0,9655.0,874.0,5277.0,7453.0,cuDF - GPU DataFrame Library.,285.0,33,True,2024-05-01 12:29:36,24.04.01,49.0,cudf,,,,,55.0,55.0,https://pypi.org/project/cudf,3250.0,3250.0,,,,,,,,2.0,,,,,,,,,,,,
169,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-05-23 01:30:29.000000,2024-05-16 18:33:34,1201.0,58.0,800.0,61.0,966.0,254.0,1171.0,7388.0,A python library for user-friendly forecasting and anomaly detection on time series.,115.0,33,True,2024-04-17 11:16:10,0.29.0,42.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,617.0,617.0,https://pypi.org/project/u8darts,21109.0,22423.0,https://anaconda.org/conda-forge/u8darts-all,2024-04-18 00:03:59.716,44432.0,https://hub.docker.com/r/unit8/darts,2024-04-17 11:31:17.149896,,580.0,1.0,,,,,,,,,,,,
170,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-05-23 03:01:55.000000,2024-05-22 19:56:20,2216.0,108.0,836.0,98.0,2476.0,333.0,974.0,7245.0,Fast and Accurate ML in 3 Lines of Code.,122.0,33,True,2024-05-02 19:05:27,0.8.3,32.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",699.0,699.0,https://pypi.org/project/autogluon,74515.0,74648.0,,,,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,7715.0,2.0,,,,,,,,,,,,
171,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-05-23 17:34:18.000000,2024-05-13 14:53:52,32443.0,85.0,1970.0,384.0,6818.0,2749.0,6601.0,6751.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",264.0,33,True,,,,h2o,,,,,21.0,21.0,https://pypi.org/project/h2o,302369.0,302369.0,,,,,,,,2.0,,,,,,,,,,,,
172,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50.000,2024-05-23 17:40:13.000000,2024-05-23 16:18:20,2841.0,601.0,1166.0,242.0,8821.0,816.0,1473.0,6091.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, etc.) on Intel..",99.0,33,True,2023-11-13 02:02:20,2.4.0,19.0,bigdl,,,,,51.0,51.0,https://pypi.org/project/bigdl,2421.0,2426.0,,,,,,,,2.0,484.0,intel-analytics/ipex-llm,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
173,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-05-22 20:27:36.000000,2024-05-22 20:27:20,3138.0,152.0,705.0,143.0,106.0,97.0,332.0,6057.0,Fit interpretable models. Explain blackbox machine learning.,44.0,33,True,2024-04-14 22:32:49,0.6.1,43.0,interpret,,,,['jupyter'],679.0,679.0,https://pypi.org/project/interpret,79679.0,79679.0,,,,,,,,1.0,,,,,,,,,,,,
174,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-05-07 17:56:16.000000,2024-05-07 17:47:54,1090.0,34.0,461.0,245.0,763.0,186.0,333.0,4623.0,Model interpretability and understanding for PyTorch.,111.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],2072.0,2072.0,https://pypi.org/project/captum,225123.0,225994.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,25287.0,,,,,1.0,,,,,,,,,,,,
175,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-05-20 02:14:43.000000,2023-12-03 03:47:34,490.0,,576.0,65.0,218.0,186.0,158.0,4054.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,33,True,2023-12-03 03:49:47,0.8.0,9.0,hnswlib,conda-forge/hnswlib,,,,6496.0,6496.0,https://pypi.org/project/hnswlib,915097.0,919008.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,160391.0,,,,,3.0,,,,,,,,,,,,
176,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-05-20 12:34:50.000000,2024-05-20 12:34:48,7378.0,15.0,609.0,116.0,1165.0,310.0,1110.0,3230.0,High-performance interactive 2D/3D data visualization library.,194.0,33,True,2024-03-14 16:50:16,0.14.2,36.0,vispy,conda-forge/vispy,,,['jupyter'],1525.0,1525.0,https://pypi.org/project/vispy,90959.0,102166.0,https://anaconda.org/conda-forge/vispy,2024-05-17 02:25:53.125,492568.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,13.0,,,,,,,
177,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-05-23 09:28:39.000000,2024-05-22 12:49:07,1410.0,123.0,438.0,59.0,1361.0,130.0,677.0,1729.0,The official Python client for the Huggingface Hub.,162.0,33,True,2024-05-21 16:25:42,0.23.1,72.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,34849741.0,34894816.0,https://anaconda.org/conda-forge/huggingface_hub,2024-05-03 19:11:46.697,1757925.0,,,,,3.0,,,,,,,,,,,,
178,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-05-21 12:00:02.000000,2024-05-19 16:09:04,2833.0,28.0,244.0,34.0,215.0,43.0,504.0,1242.0,Python interface for igraph.,75.0,33,True,2024-05-07 17:45:06,0.11.5,29.0,python-igraph,conda-forge/igraph,,,,3946.0,3946.0,https://pypi.org/project/python-igraph,228474.0,246635.0,https://anaconda.org/conda-forge/igraph,2024-05-07 18:54:37.635,532712.0,,,,,2.0,562823.0,,,,,,,,,,,
179,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2024-05-15 06:40:00.000000,2024-05-08 07:52:03,2292.0,9.0,5120.0,504.0,159.0,1054.0,1358.0,21529.0,State-of-the-art 2D and 3D Face Analysis Project.,60.0,32,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],2141.0,2141.0,https://pypi.org/project/insightface,381425.0,629684.0,,,,,,,,2.0,3227369.0,,,,,,,,,,,
180,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-05-20 14:56:42.000000,2023-07-11 13:03:36,1421.0,,3645.0,755.0,1136.0,366.0,588.0,18961.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],508.0,508.0,https://pypi.org/project/magenta,4207.0,4207.0,,,,,,,,2.0,,,,,,,,,,,,
181,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000000,2020-10-14 16:36:49,6226.0,,4146.0,1004.0,1869.0,326.0,658.0,17127.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,991.0,991.0,https://pypi.org/project/zipline,2797.0,2973.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7755.0,,,,,1.0,,,,,,,,,,,,
182,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-03-19 22:44:23.623000,2023-12-09 05:39:53,576.0,,2267.0,219.0,245.0,97.0,417.0,9972.0,A little word cloud generator in Python.,72.0,32,True,2023-12-09 13:50:41,1.9.3,13.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1960403.0,1970841.0,https://anaconda.org/conda-forge/wordcloud,2024-03-19 22:44:23.623,480153.0,,,,,2.0,,,,,,,,,,,,
183,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-04-08 20:21:16.000000,2024-04-08 20:21:10,864.0,2.0,1275.0,420.0,87.0,32.0,161.0,9697.0,TensorFlow-based neural network library.,59.0,32,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1289.0,1289.0,https://pypi.org/project/dm-sonnet,29388.0,29916.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,28547.0,,,,,3.0,,google-deepmind/sonnet,,,,,,,,,,
