,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
168,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-02-16 20:10:11.000000,2024-02-16 20:10:10,7363.0,38.0,602.0,117.0,1159.0,311.0,1106.0,3196.0,High-performance interactive 2D/3D data visualization library.,193.0,33,True,2023-10-03 22:23:12,0.14.1,35.0,vispy,conda-forge/vispy,,,['jupyter'],1429.0,1429.0,https://pypi.org/project/vispy,92387.0,103319.0,https://anaconda.org/conda-forge/vispy,2023-10-04 03:59:45.400,458988.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,4.0,,,,,,
169,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-02-13 11:58:20.000000,2024-02-13 11:57:59,1492.0,4.0,357.0,91.0,737.0,128.0,441.0,3169.0,Quickly and accurately render even the largest data.,55.0,33,True,2023-10-26 15:10:16,0.16.0,33.0,datashader,conda-forge/datashader,,,,3677.0,3677.0,https://pypi.org/project/datashader,495720.0,512487.0,https://anaconda.org/conda-forge/datashader,2023-10-27 12:10:53.716,771301.0,,,,,2.0,,,,,,,,,,,,
170,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-03-07 16:59:11.000000,2024-03-07 16:59:10,2970.0,36.0,349.0,55.0,1131.0,271.0,939.0,1332.0,Cartopy - a cartographic python library with matplotlib support.,125.0,33,True,2023-08-05 00:46:57,0.22.0,24.0,cartopy,conda-forge/cartopy,,,,4531.0,4531.0,https://pypi.org/project/cartopy,225580.0,299741.0,https://anaconda.org/conda-forge/cartopy,2023-10-24 18:58:07.197,3411427.0,,,,,2.0,,,,,,,,,,,,
171,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-02-24 12:51:59.000000,2022-06-10 09:12:18,238.0,,12993.0,1565.0,227.0,730.0,584.0,51277.0,The worlds simplest facial recognition api for Python and the command line.,54.0,32,False,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],21.0,21.0,https://pypi.org/project/face_recognition,83893.0,84377.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,19773.0,,,,,2.0,1227.0,,,,,,,,,,,
172,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2024-03-07 07:25:27.000000,2024-02-10 14:20:58,4668.0,34.0,3092.0,247.0,714.0,50.0,938.0,27518.0,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",164.0,32,True,2023-12-12 15:11:16,0.22.0,98.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",,,https://pypi.org/project/tts,98825.0,154552.0,https://anaconda.org/conda-forge/tts,2023-06-16 19:27:41.222,10465.0,,,,,2.0,1993228.0,,,,,,,,,,,
173,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-03-07 17:49:18.000000,2024-03-07 17:49:17,3733.0,702.0,2502.0,260.0,3055.0,97.0,427.0,22634.0,You like pytorch? You like micrograd? You love tinygrad!.,283.0,32,True,2024-01-09 18:16:07,0.8.0,5.0,,,,,['pytorch'],48.0,48.0,,,,,,,,,,,1.0,,,tinygrad/tinygrad,,,,,,,,,
174,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-01-23 01:48:22.000000,2023-07-11 13:03:36,1421.0,,3628.0,758.0,1134.0,359.0,588.0,18879.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],498.0,498.0,https://pypi.org/project/magenta,3475.0,3475.0,,,,,,,,2.0,,,,,,,,,,,,
175,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000000,2021-07-29 23:17:25,531.0,,1743.0,263.0,114.0,89.0,535.0,11185.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,5150.0,5150.0,https://pypi.org/project/lime,327122.0,329398.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,198030.0,,,,,1.0,,,,,,,,,,,,
176,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-01-17 08:31:39.000000,2023-12-09 05:39:53,576.0,5.0,2265.0,221.0,245.0,94.0,416.0,9883.0,A little word cloud generator in Python.,72.0,32,True,2023-12-09 13:50:41,1.9.3,13.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1469006.0,1479426.0,https://anaconda.org/conda-forge/wordcloud,2023-12-11 13:49:34.986,458508.0,,,,,2.0,,,,,,,,,,,,
177,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-03-07 14:41:06.000000,2024-03-07 13:55:02,10409.0,11.0,1867.0,350.0,3422.0,129.0,1133.0,8386.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,336.0,32,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,55126.0,58552.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-10-08 10:19:04.401,140492.0,,,,,3.0,,,,,,,,,,,,
178,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-03-05 02:36:12.000000,2024-03-05 02:30:37,1143.0,20.0,1204.0,146.0,160.0,236.0,1236.0,8142.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,139.0,32,True,2024-02-22 18:30:39,0.7.6,17.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],732.0,732.0,https://pypi.org/project/pytorch3d,5303.0,8994.0,https://anaconda.org/pytorch3d/pytorch3d,2023-10-31 20:03:11.190,191949.0,,,,,2.0,,,,,,,,,,,,
179,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-03-07 02:35:01.000000,2024-03-06 12:05:52,2898.0,5.0,1606.0,87.0,1629.0,186.0,1828.0,8097.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",118.0,32,True,2023-10-18 03:54:18,2.9.0,19.0,paddleseg,,,,['paddle'],1134.0,1134.0,https://pypi.org/project/paddleseg,2080.0,2080.0,,,,,,,,2.0,,,,,,,,,,,,
180,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2024-03-07 08:06:16.000000,2024-03-01 05:10:21,4343.0,127.0,843.0,141.0,476.0,85.0,772.0,6981.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,32,True,2024-03-01 06:47:02,1.8.1,22.0,stanza,stanfordnlp/stanza,,,,2520.0,2520.0,https://pypi.org/project/stanza,192547.0,192700.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,7347.0,,,,,2.0,,,,,,,,,,,,
181,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-12-16 19:25:54.000000,2023-12-16 19:23:13,1208.0,16.0,632.0,65.0,131.0,51.0,434.0,5675.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",40.0,32,True,2023-12-16 19:24:49,2.4.1,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1274.0,1274.0,https://pypi.org/project/pytorch-metric-learning,404478.0,404702.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11212.0,,,,,1.0,,,,,,,,,,,,
182,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2024-02-24 17:59:41.000000,2024-02-23 15:26:08,1639.0,4.0,828.0,119.0,524.0,125.0,337.0,4731.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,104.0,32,True,2024-01-05 08:47:39,0.23.1,29.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],12458.0,12458.0,https://pypi.org/project/mlxtend,612844.0,619633.0,https://anaconda.org/conda-forge/mlxtend,2024-01-05 18:58:45.309,298720.0,,,,,2.0,,,,,,,,,,,,
183,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-03-07 17:35:19.000000,2024-03-07 17:35:19,2157.0,16.0,273.0,44.0,2124.0,310.0,652.0,4656.0,Aim An easy-to-use & supercharged open-source experiment tracker.,62.0,32,True,2024-02-07 09:25:26,3.18.1,56.0,aim,conda-forge/aim,,,,462.0,462.0,https://pypi.org/project/aim,113382.0,114703.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,42300.0,,,,,2.0,,,,,,,,,,,,
184,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-03-05 02:29:38.000000,2024-03-05 02:21:08,1059.0,9.0,460.0,233.0,734.0,174.0,331.0,4469.0,Model interpretability and understanding for PyTorch.,108.0,32,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],1854.0,1854.0,https://pypi.org/project/captum,196606.0,197399.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,21416.0,,,,,1.0,,,,,,,,,,,,
185,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-02-23 23:38:39.000000,2024-02-23 23:38:38,1423.0,31.0,448.0,55.0,768.0,33.0,476.0,3575.0,NeuralProphet: A simple forecasting package.,52.0,32,True,2024-02-23 20:22:32,0.8.0,34.0,neuralprophet,,,,['pytorch'],395.0,395.0,https://pypi.org/project/neuralprophet,93505.0,93505.0,,,,,,,,2.0,,,,,,,,,,,,
186,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-03-07 13:57:32.000000,2024-02-27 20:07:45,1636.0,6.0,322.0,60.0,187.0,117.0,192.0,2750.0,The machine learning toolkit for time series analysis in Python.,43.0,32,True,2023-12-12 14:35:12,0.6.3,25.0,tslearn,conda-forge/tslearn,,,['sklearn'],1169.0,1169.0,https://pypi.org/project/tslearn,367049.0,395490.0,https://anaconda.org/conda-forge/tslearn,2024-02-04 18:41:01.911,1279857.0,,,,,2.0,,,,,,,,,,,,
187,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-03-07 16:10:18.000000,2024-03-04 07:40:36,2937.0,15.0,676.0,78.0,857.0,235.0,629.0,2587.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",125.0,32,True,2023-10-16 21:49:45,0.1.24,14.0,pgmpy,,,,,875.0,875.0,https://pypi.org/project/pgmpy,45364.0,45370.0,,,,,,,,2.0,311.0,,,,,,,,,,,
188,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2024-02-26 14:51:30.000000,2023-12-18 19:57:13,1353.0,11.0,300.0,22.0,45.0,30.0,200.0,2153.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,32,True,2023-12-17 19:42:14,0.4.5,78.0,explainerdashboard,conda-forge/explainerdashboard,,,,445.0,445.0,https://pypi.org/project/explainerdashboard,82469.0,83567.0,https://anaconda.org/conda-forge/explainerdashboard,2023-12-17 21:59:52.942,42844.0,,,,,1.0,,,,,,,,,,,,
189,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-03-07 17:25:48.000000,2024-03-07 10:47:16,1310.0,97.0,378.0,59.0,1237.0,112.0,628.0,1555.0,The official Python client for the Huggingface Hub.,140.0,32,True,2024-03-06 12:14:05,0.21.4,67.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,26264717.0,26307612.0,https://anaconda.org/conda-forge/huggingface_hub,2024-03-07 11:26:56.212,1587143.0,,,,,3.0,,,,,,,,,,,,
190,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2024-02-23 12:54:27.000000,2024-02-23 12:54:19,825.0,8.0,310.0,120.0,777.0,178.0,166.0,1452.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",84.0,32,True,2024-02-08 02:06:46,0.8.0,21.0,tensorflow-model-optimization,,,,['tensorflow'],3568.0,3568.0,https://pypi.org/project/tensorflow-model-optimization,973232.0,973232.0,,,,,,,,2.0,,,,,,,,,,,,
191,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-03-07 17:13:08.000000,2024-03-01 13:56:48,13170.0,351.0,272.0,35.0,1753.0,375.0,623.0,985.0,Python package for earth-observing satellite data processing.,150.0,32,True,2024-02-21 11:28:27,0.47.0,62.0,satpy,conda-forge/satpy,,,,122.0,122.0,https://pypi.org/project/satpy,51760.0,55832.0,https://anaconda.org/conda-forge/satpy,2024-02-21 15:57:59.122,183262.0,,,,,3.0,,,,,,,,,,,,
192,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-03-07 18:05:25.000000,2024-03-07 17:57:46,11403.0,164.0,229.0,57.0,12052.0,167.0,2171.0,922.0,Cloud-native genomic dataframes and batch computing.,92.0,32,True,2024-02-20 17:25:34,0.2.128,100.0,hail,,,,['spark'],125.0,125.0,https://pypi.org/project/hail,59348.0,59348.0,,,,,,,,2.0,,,,,,,,,,,,
193,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-01-07 01:32:14.000000,2023-07-13 08:50:20,531.0,,2680.0,385.0,119.0,201.0,561.0,24615.0,Deezer source separation library including pretrained models.,19.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],664.0,664.0,https://pypi.org/project/spleeter,13731.0,71822.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,79399.0,,,,,2.0,2997989.0,,,,,,,,,,,
194,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-03-07 16:44:17.000000,2024-03-07 16:28:36,2459.0,316.0,1005.0,113.0,2613.0,180.0,795.0,16558.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",96.0,31,True,2024-03-07 17:46:25,1.8.1,64.0,qdrant-client,,,,,,,https://pypi.org/project/qdrant-client,367364.0,367822.0,,,,,,,,3.0,16032.0,,,,,,,,,,,
195,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,,2021-01-19 08:37:25.000,2024-03-07 17:04:52.000000,2024-03-07 16:09:33,17900.0,706.0,5856.0,69.0,11575.0,953.0,15777.0,13963.0,The Unified AI Framework.,1465.0,31,True,,,15.0,ivy,,,,,,,https://pypi.org/project/ivy,2702.0,2702.0,,,,,,,,3.0,,,,,,,,,,,,
196,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-03-07 17:34:12.000000,2024-03-07 17:34:11,370.0,331.0,726.0,116.0,437.0,83.0,224.0,13073.0,MLX: An array framework for Apple silicon.,82.0,31,True,2024-02-29 20:02:55,0.5.0,11.0,mlx,,,,,182.0,182.0,https://pypi.org/project/mlx,15660.0,15660.0,,,,,,,,3.0,,,,,,,,,,,,
197,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2061.0,188.0,1005.0,573.0,713.0,12425.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,31,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1544.0,1544.0,https://pypi.org/project/paddlehub,4561.0,4572.0,,,,,,,,2.0,664.0,,,,,,,,,,,
198,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-12-23 01:58:33.000000,2023-10-02 22:40:55,1387.0,,1378.0,303.0,889.0,129.0,759.0,9048.0,AutoML library for deep learning.,143.0,31,True,2023-01-28 18:28:09,1.1.0,58.0,autokeras,,,,['tensorflow'],640.0,640.0,https://pypi.org/project/autokeras,15485.0,15719.0,,,,,,,,2.0,17795.0,,,,,,,,,,,
199,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2024-03-01 16:46:55.000000,2024-02-27 21:52:54,2452.0,21.0,954.0,204.0,2277.0,225.0,832.0,8289.0,Deep universal probabilistic programming with Python and PyTorch.,150.0,31,True,2024-02-19 18:02:43,1.9.0,34.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,332339.0,336340.0,https://anaconda.org/conda-forge/pyro-ppl,2024-02-20 17:06:11.848,144056.0,,,,,2.0,,,,,,,,,,,,
200,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-03-07 14:02:20.000000,2024-03-07 01:25:23,1566.0,87.0,627.0,81.0,678.0,88.0,234.0,8046.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",45.0,31,True,2024-03-07 14:02:20,2.6.1,12.0,cleanlab,conda-forge/cleanlab,,,,273.0,273.0,https://pypi.org/project/cleanlab,12399.0,12977.0,https://anaconda.org/conda-forge/cleanlab,2024-02-18 22:31:50.965,20230.0,,,,,2.0,,,,,,,,,,,,
201,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2024-02-25 13:10:20.000000,2023-12-06 12:55:15,486.0,,2242.0,284.0,142.0,278.0,315.0,7927.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",49.0,31,True,2023-12-06 13:10:51,3.10.1,26.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,693133.0,697254.0,https://anaconda.org/conda-forge/speechrecognition,2023-12-06 16:25:19.819,177215.0,,,,,2.0,,,,,,,,,,,,
202,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-11-12 14:28:03.000000,2023-11-12 14:28:03,528.0,,851.0,86.0,274.0,73.0,376.0,7768.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,31,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,40529.0,40529.0,https://pypi.org/project/tensorboardX,2570949.0,2596885.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1140972.0,,,,,2.0,413.0,,,,,,,,,,,
203,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-03-06 16:25:01.000000,2024-03-06 05:23:22,360.0,5.0,1430.0,134.0,134.0,12.0,320.0,7351.0,A Python implementation of global optimization with gaussian processes.,44.0,31,True,2023-04-25 21:59:23,1.4.3,13.0,bayesian-optimization,,,,,2409.0,2409.0,https://pypi.org/project/bayesian-optimization,291726.0,291727.0,,,,,,,,2.0,143.0,,bayesian-optimization/BayesianOptimization,,,,,,,,,
204,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-03-07 16:49:35.000000,2024-02-27 04:15:58,5936.0,80.0,937.0,111.0,1622.0,85.0,631.0,7334.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2024-02-27 08:59:42,2.8.1,50.0,perspective-python,conda-forge/perspective,,,['jupyter'],115.0,115.0,https://pypi.org/project/perspective-python,8457.0,20753.0,https://anaconda.org/conda-forge/perspective,2024-02-27 15:34:19.566,522388.0,,,,,2.0,2321.0,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,398.0,,,,,,
205,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-03-07 13:53:03.000000,2023-12-27 14:04:05,2705.0,1.0,1118.0,209.0,1047.0,19.0,615.0,6490.0,An open source library for deep learning end-to-end dialog systems and chatbots.,76.0,31,True,2023-12-27 14:49:16,1.5.0,62.0,deeppavlov,,,,['tensorflow'],377.0,377.0,https://pypi.org/project/deeppavlov,11187.0,11187.0,,,,,,,,2.0,,,deeppavlov/DeepPavlov,,,,,,,,,
206,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1796.0,198.0,206.0,12.0,1343.0,6293.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1479.0,1479.0,https://pypi.org/project/tensorpack,10604.0,10962.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10342.0,,,,,3.0,163.0,,,,,,,,,,,
207,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2024-02-02 08:20:24.000000,2023-07-28 00:16:45,2332.0,,1080.0,191.0,234.0,225.0,281.0,5494.0,Distributed Evolutionary Algorithms in Python.,87.0,31,True,,,6.0,deap,conda-forge/deap,,,,4488.0,4488.0,https://pypi.org/project/deap,193062.0,201807.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,358550.0,,,,,2.0,,,,,,,,,,,,
208,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000000,2020-07-15 13:46:58,1184.0,,1555.0,304.0,294.0,149.0,268.0,5372.0,Portfolio and risk analytics in Python.,59.0,31,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,970.0,970.0,https://pypi.org/project/pyfolio,10248.0,10424.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12901.0,,,,,1.0,,,,,,,,,,,,
209,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-03-07 17:30:14.000000,2024-03-07 14:33:49,29667.0,435.0,1534.0,183.0,2063.0,19.0,1568.0,4708.0,"mlpack: a fast, header-only C++ machine learning library.",311.0,31,True,2023-11-27 18:45:09,4.3.0,46.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,4285.0,8024.0,https://anaconda.org/conda-forge/mlpack,2023-11-29 00:35:31.566,168271.0,,,,,3.0,,,,,,,,,,,,
210,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-03-06 08:29:44.000000,2024-03-01 21:17:57,3853.0,14.0,503.0,85.0,549.0,99.0,466.0,4665.0,Online machine learning in Python.,110.0,31,True,2023-12-05 09:29:54,0.21.0,14.0,river,conda-forge/river,,,,434.0,434.0,https://pypi.org/project/river,33917.0,35444.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,53457.0,,,,,2.0,,,,,,,,,,,,
211,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-03-07 14:28:38.963000,2024-03-06 14:52:20,787.0,13.0,369.0,74.0,284.0,57.0,508.0,4483.0,Visualizer for pandas data structures.,30.0,31,True,2024-03-07 14:03:25,3.11.0,142.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",1043.0,1043.0,https://pypi.org/project/dtale,55386.0,61165.0,https://anaconda.org/conda-forge/dtale,2024-03-07 14:28:38.963,265863.0,,,,,2.0,,,,,,,,,,,,
