,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
83,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2024-10-10 11:52:52.000000,2024-10-10 11:31:20,22150.0,457.0,2061.0,180.0,3376.0,280.0,2081.0,8398.0,End-to-End Speech Processing Toolkit.,452.0,38,True,2024-10-01 06:28:01,.202409,53.0,espnet,,,,82.0,36728.0,379.0,379.0,https://pypi.org/project/espnet,36727.0,,,,1.0,,,,,,,,,,,,,,,,
84,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-10-08 04:45:28.000000,2024-10-08 04:45:28,1883.0,9.0,2197.0,163.0,876.0,84.0,1036.0,6891.0,Python Data. Leaflet.js Maps.,170.0,38,True,2024-06-16 15:21:45,0.17.0,28.0,folium,conda-forge/folium,,,,1543992.0,44232.0,44232.0,https://pypi.org/project/folium,1474275.0,https://anaconda.org/conda-forge/folium,2024-06-17 06:35:28.582,3137271.0,2.0,,,,,,,,,,,,,,,,
85,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2024-10-17 15:59:16.000000,2024-10-16 23:24:10,4786.0,198.0,620.0,86.0,2625.0,170.0,736.0,6045.0,Flax is a neural network library for JAX that is designed for flexibility.,242.0,38,True,2024-10-16 23:25:57,0.10.0,44.0,flax,conda-forge/flax,,['jax'],55.0,839707.0,9604.0,9604.0,https://pypi.org/project/flax,837997.0,https://anaconda.org/conda-forge/flax,2024-08-27 20:55:17.110,73525.0,2.0,,,,,,,,,,,,,,,,
86,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2024-10-14 08:54:47.452000,2024-10-14 02:48:52,1545.0,9.0,291.0,30.0,496.0,93.0,507.0,1472.0,Python library for reading and writing image data.,118.0,38,True,2024-10-14 02:49:03,2.36.0,70.0,imageio,conda-forge/imageio,,,1339.0,37030078.0,143647.0,143647.0,https://pypi.org/project/imageio,36892354.0,https://anaconda.org/conda-forge/imageio,2024-10-14 08:54:47.452,7023049.0,1.0,,,,,,,,,,,,,,,,
87,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2024-10-17 17:58:36.000000,2024-10-17 17:58:31,42484.0,849.0,26950.0,2021.0,48494.0,,,39502.0,Apache Spark Python API.,3133.0,37,True,,,34.0,pyspark,conda-forge/pyspark,,['spark'],,30585555.0,,,https://pypi.org/project/pyspark,30518812.0,https://anaconda.org/conda-forge/pyspark,2024-03-03 13:07:40.821,3470651.0,2.0,,,,,,,,,,stable/spark,,,,,,
88,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2024-08-21 02:01:07.000000,2024-02-05 13:23:18,2706.0,,8536.0,371.0,3157.0,1617.0,6717.0,29347.0,OpenMMLab Detection Toolbox and Benchmark.,455.0,37,True,2024-01-05 06:24:15,3.3.0,53.0,mmdet,,,['pytorch'],,180812.0,3060.0,3060.0,https://pypi.org/project/mmdet,180812.0,,,,2.0,,,,,,,,,,,,,,,,
89,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2024-10-16 01:55:04.000000,2024-06-20 12:51:40,1687.0,,2817.0,378.0,471.0,2.0,1903.0,14846.0,Python Echarts Plotting Library.,44.0,37,True,2024-06-20 15:50:49,2.0.6,5.0,pyecharts,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],70.0,141346.0,4510.0,4510.0,https://pypi.org/project/pyecharts,141343.0,,,,2.0,,,,,,,,,,,,,,,,
90,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2024-10-16 11:09:02.000000,2024-10-11 11:07:14,6144.0,64.0,1734.0,203.0,1232.0,104.0,2220.0,13879.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,270.0,37,True,2024-07-25 12:21:58,0.14.0,26.0,flair,conda-forge/python-flair,,['pytorch'],,102298.0,3566.0,3566.0,https://pypi.org/project/flair,101663.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,32426.0,2.0,,,,,,,,,,,,,,,,
91,Gymnasium,Farama-Foundation/Gymnasium,reinforcement-learning,,https://github.com/Farama-Foundation/Gymnasium,https://github.com/Farama-Foundation/Gymnasium,MIT,2022-09-08 01:58:05.000,2024-10-17 09:45:17.000000,2024-10-17 09:41:33,2384.0,48.0,783.0,40.0,757.0,47.0,410.0,7080.0,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related..",498.0,37,True,2024-10-08 10:00:01,1.0.0,13.0,gymnasium,conda-forge/gymnasium,,,,989294.0,9452.0,9452.0,https://pypi.org/project/gymnasium,983791.0,https://anaconda.org/conda-forge/gymnasium,2024-04-05 06:05:26.736,121074.0,1.0,,,,,,,,,,,,,,,,
92,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2024-10-17 14:34:14.000000,2024-10-16 14:48:15,10857.0,40.0,393.0,60.0,3084.0,1065.0,2231.0,2696.0,"With Holoviews, your data visualizes itself.",145.0,37,True,2024-07-05 07:22:34,1.19.1,81.0,holoviews,conda-forge/holoviews,,['jupyter'],,710720.0,12380.0,12380.0,https://pypi.org/project/holoviews,675443.0,https://anaconda.org/conda-forge/holoviews,2024-07-07 07:21:50.008,1821524.0,2.0,,,,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,248.0,,,,,,,
93,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2024-10-17 12:45:17.000000,2024-10-17 12:45:16,4748.0,203.0,484.0,36.0,3690.0,532.0,1133.0,2658.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,163.0,37,True,2024-07-22 04:26:19,0.44.1,78.0,pyvista,conda-forge/pyvista,,['jupyter'],835.0,330238.0,3534.0,3534.0,https://pypi.org/project/pyvista,319398.0,https://anaconda.org/conda-forge/pyvista,2024-07-20 12:44:44.232,563206.0,2.0,,,,,,,,,,,,,,,,
94,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2024-10-14 07:13:59.000000,2024-10-10 15:14:02,1563.0,23.0,196.0,47.0,610.0,29.0,774.0,1155.0,Fiona reads and writes geographic data files.,76.0,37,True,2024-09-16 20:20:31,1.10.1,51.0,fiona,conda-forge/fiona,,,,5372795.0,22870.0,22870.0,https://pypi.org/project/fiona,5253955.0,https://anaconda.org/conda-forge/fiona,2024-09-18 13:16:30.929,6060867.0,2.0,,,,,,,,,,,,,,,,
95,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2024-10-03 15:50:44.000000,2024-10-03 15:50:44,2326.0,3.0,6187.0,427.0,1348.0,1142.0,3050.0,30338.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,428.0,36,True,2022-06-27 19:32:58,0.12.2,16.0,fairseq,conda-forge/fairseq,,['pytorch'],360.0,147754.0,3612.0,3612.0,https://pypi.org/project/fairseq,145863.0,https://anaconda.org/conda-forge/fairseq,2024-09-22 22:23:30.593,96275.0,2.0,,,,,,,,,,,,,,,,
96,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-09-24 11:24:36.000000,2024-09-24 11:18:06,618.0,3.0,3079.0,314.0,259.0,398.0,594.0,24122.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,36,True,2024-09-24 11:24:36,1.7.2,23.0,easyocr,,,,15249004.0,748396.0,8817.0,8817.0,https://pypi.org/project/easyocr,455146.0,,,,2.0,,,,,,,,,,,,,,,,
97,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-10-17 14:46:26.000000,2024-10-11 18:15:45,3375.0,358.0,1355.0,122.0,3718.0,256.0,1005.0,20168.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",122.0,36,True,2024-10-11 19:38:48,1.12.1,85.0,qdrant-client,,,,231035.0,3217127.0,114.0,114.0,https://pypi.org/project/qdrant-client,3211627.0,,,,2.0,,,,,,,,,,,,,,-1.0,,
98,imgaug,aleju/imgaug,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000,2024-07-30 01:38:33.000000,2020-06-01 14:58:26,2913.0,,2400.0,229.0,341.0,292.0,225.0,14372.0,Image augmentation for machine learning experiments.,36.0,36,False,2020-02-06 06:18:40,0.4.0,3.0,imgaug,conda-forge/imgaug,,,,547544.0,22134.0,22134.0,https://pypi.org/project/imgaug,544719.0,https://anaconda.org/conda-forge/imgaug,2023-06-16 16:15:24.882,180826.0,2.0,,,,,,,,,,,,,,,,
99,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2024-10-17 17:55:37.000000,2024-10-17 17:22:40,7314.0,546.0,2374.0,206.0,7947.0,44.0,2222.0,11843.0,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal,..",356.0,36,True,2024-08-15 21:55:14,r2.0.0rc1,49.0,nemo-toolkit,,,['pytorch'],275686.0,144850.0,21.0,21.0,https://pypi.org/project/nemo-toolkit,140331.0,,,,2.0,,,,,,,,,,,,,,,,
100,PySyft,OpenMined/PySyft,privacy-ml,,https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,Apache-2.0,2017-07-18 20:41:16.000,2024-10-15 14:39:13.000000,2024-10-15 14:38:06,33332.0,1921.0,1957.0,199.0,5855.0,6.0,3390.0,9474.0,Perform data science on data that remains in someone elses server.,515.0,36,True,2024-09-04 20:09:29,0.9.1,100.0,syft,,,['pytorch'],2310.0,18848.0,1.0,1.0,https://pypi.org/project/syft,18638.0,,,,1.0,,,,,,,,,,,,,,,,
101,stable-baselines3,DLR-RM/stable-baselines3,reinforcement-learning,,https://github.com/DLR-RM/stable-baselines3,https://github.com/DLR-RM/stable-baselines3,MIT,2020-05-05 05:52:26.000,2024-10-07 09:24:47.000000,2024-10-07 09:24:47,859.0,8.0,1631.0,62.0,533.0,68.0,1405.0,8945.0,"PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms.",151.0,36,True,2024-04-27 13:11:37,2.3.2,24.0,stable-baselines3,,,,,612405.0,6312.0,6312.0,https://pypi.org/project/stable-baselines3,612405.0,,,,2.0,,,,,,,,,,,,,,,,
102,PyCaret,pycaret/pycaret,hyperopt,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2024-08-30 03:35:21.000000,2024-08-30 03:34:11,5357.0,40.0,1743.0,134.0,1020.0,370.0,1948.0,8887.0,"An open-source, low-code machine learning library in Python.",141.0,36,True,2024-04-28 18:46:27,3.3.2,29.0,pycaret,conda-forge/pycaret,,,714.0,285106.0,6470.0,6470.0,https://pypi.org/project/pycaret,283968.0,https://anaconda.org/conda-forge/pycaret,2024-04-25 15:07:46.052,56211.0,1.0,,,,,,,,,,,,,,,,
103,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2024-10-17 16:57:36.000000,2024-10-17 14:45:24,21424.0,746.0,547.0,58.0,3411.0,459.0,1063.0,8776.0,"Visualize, create, and debug image and video datasets and model predictions.",133.0,36,True,2024-10-14 14:23:30,1.0.1,92.0,fiftyone,,,"['tensorflow', 'pytorch', 'jupyter']",,88958.0,711.0,711.0,https://pypi.org/project/fiftyone,88958.0,,,,2.0,,,,,,,,,,,,,,,,
104,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2024-10-13 22:42:35.000000,2024-10-13 22:41:32,698.0,21.0,344.0,67.0,126.0,29.0,149.0,8441.0,"Flexible and powerful tensor operations for readable and reliable code (for pytorch, jax, TF and others).",30.0,36,True,2024-04-28 04:07:18,0.8.0,14.0,einops,conda-forge/einops,,,,5345160.0,47878.0,47878.0,https://pypi.org/project/einops,5339308.0,https://anaconda.org/conda-forge/einops,2024-04-28 06:22:09.150,280915.0,2.0,,,,,,,,,,,,,,,,
105,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2024-10-17 00:39:44.050000,2024-10-16 17:10:16,3147.0,70.0,1049.0,90.0,3497.0,299.0,2762.0,5760.0,AI Toolkit for Healthcare Imaging.,205.0,36,True,2024-10-17 00:54:28,1.4.0,20.0,monai,conda-forge/monai,,['pytorch'],,153657.0,2961.0,2961.0,https://pypi.org/project/monai,152747.0,https://anaconda.org/conda-forge/monai,2024-10-17 00:39:44.050,30956.0,1.0,,,,,,,,,,,,,,,,
106,argilla,argilla-io/argilla,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2024-10-17 16:00:32.000000,2024-10-17 09:32:29,3453.0,224.0,360.0,30.0,3291.0,120.0,2020.0,3889.0,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets.,96.0,36,True,2024-10-08 09:45:50,2.3.1,100.0,argilla,,,,,402975.0,2751.0,2751.0,https://pypi.org/project/argilla,402975.0,,,,2.0,,,,,,,,,,,,,,,,
107,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2024-10-17 18:16:26.000000,2024-10-17 18:13:08,4625.0,287.0,590.0,46.0,5063.0,236.0,1088.0,2316.0,"PennyLane is a cross-platform Python library for quantum computing, quantum machine learning, and quantum chemistry...",185.0,36,True,2024-09-03 22:39:43,0.38.0,59.0,pennylane,conda-forge/pennylane,,,96.0,76871.0,1096.0,1096.0,https://pypi.org/project/pennylane,72504.0,https://anaconda.org/conda-forge/pennylane,2024-07-09 13:59:12.283,152831.0,1.0,,,,,,,,,,,,,,,,
108,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,,2013-11-04 16:36:27.000,2024-10-17 15:30:54.000000,2024-10-07 17:42:22,3894.0,35.0,523.0,147.0,1212.0,130.0,1681.0,2242.0,Rasterio reads and writes geospatial raster datasets.,159.0,36,True,2024-10-01 13:34:26,1.4.1,83.0,rasterio,conda-forge/rasterio,,,966.0,3653567.0,13376.0,13376.0,https://pypi.org/project/rasterio,3572377.0,https://anaconda.org/conda-forge/rasterio,2024-10-01 11:13:22.492,3653219.0,2.0,,,,,,,,,,,,,,,,
109,metrics,Lightning-AI/metrics,pytorch-utils,,https://github.com/Lightning-AI/torchmetrics,https://github.com/Lightning-AI/torchmetrics,Apache-2.0,2020-12-22 20:02:42.000,2024-10-16 08:21:02.000000,2024-10-15 18:33:40,1949.0,99.0,396.0,32.0,1682.0,72.0,800.0,2114.0,"Machine learning metrics for distributed, scalable PyTorch applications.",253.0,36,True,2024-10-10 12:04:35,1.4.3,49.0,metrics,conda-forge/torchmetrics,,['pytorch'],5692.0,43479.0,31269.0,31269.0,https://pypi.org/project/metrics,5951.0,https://anaconda.org/conda-forge/torchmetrics,2024-09-14 06:48:05.562,1608065.0,1.0,,,,,,Lightning-AI/torchmetrics,,,,,,,,,,
110,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2024-10-08 21:42:17.000000,2024-10-08 21:42:17,1568.0,14.0,395.0,48.0,1518.0,173.0,687.0,1600.0,Exploratory analysis of Bayesian models with Python.,163.0,36,True,2024-09-28 20:20:49,0.20.0,38.0,arviz,conda-forge/arviz,,,159.0,1649478.0,7812.0,7812.0,https://pypi.org/project/arviz,1607501.0,https://anaconda.org/conda-forge/arviz,2024-09-29 12:11:02.561,2224720.0,1.0,,,,,,,,,,,,,,,,
111,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2024-10-10 01:18:22.000000,2024-10-10 01:16:59,1583.0,30.0,210.0,34.0,714.0,29.0,590.0,1051.0,Python interface to PROJ (cartographic projections and coordinate transformations library).,66.0,36,True,2024-10-01 04:38:30,3.7.0,54.0,pyproj,conda-forge/pyproj,,,,9896750.0,34586.0,34586.0,https://pypi.org/project/pyproj,9724954.0,https://anaconda.org/conda-forge/pyproj,2024-10-01 16:10:00.706,8761623.0,2.0,,,,,,,,,,,,,,,,
112,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-08-21 06:22:36.000000,2022-06-10 09:12:18,238.0,,13225.0,1565.0,232.0,755.0,588.0,53148.0,The worlds simplest facial recognition api for Python and the command line.,54.0,35,False,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,['pytorch'],1390.0,132699.0,3364.0,3364.0,https://pypi.org/project/face_recognition,132114.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,27970.0,2.0,,,,,,,,,,,,,,,,
113,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2024-08-16 12:07:14.000000,2024-02-10 14:20:58,4668.0,,4058.0,286.0,749.0,84.0,1028.0,34701.0,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",166.0,35,True,2023-12-12 15:11:16,0.22.0,98.0,tts,conda-forge/tts,,"['pytorch', 'tensorflow']",3398360.0,204827.0,1795.0,1795.0,https://pypi.org/project/tts,125303.0,https://anaconda.org/conda-forge/tts,2023-06-16 19:27:41.222,17763.0,1.0,,,,,,,,,,,,,,,,
114,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-09-03 21:17:43.000000,2021-11-17 17:52:52,3466.0,,3848.0,670.0,1677.0,125.0,1987.0,25233.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,35,False,2020-12-10 15:58:47,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,['tensorflow'],1197139.0,60872.0,458.0,458.0,https://pypi.org/project/deepspeech,44391.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,3204.0,1.0,,,,,,,,,,,,,,,,
115,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2024-10-09 12:26:05.000000,2024-09-11 08:45:28,9010.0,43.0,3041.0,273.0,1292.0,163.0,703.0,18984.0,Best Practices on Recommendation Systems.,136.0,35,True,2024-05-01 13:41:20,1.2.0,13.0,recommenders,,,,592.0,30105.0,123.0,123.0,https://pypi.org/project/recommenders,30097.0,,,,1.0,,,,,,recommenders-team/recommenders,,,,,,,,,,
116,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2024-10-17 13:41:00.000000,2024-10-17 09:41:10,3693.0,167.0,1852.0,139.0,4037.0,105.0,3431.0,17167.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",263.0,35,True,2024-10-10 08:53:02,2.6.1,100.0,haystack,,,,,6453.0,569.0,569.0,https://pypi.org/project/haystack,6453.0,,,,2.0,,,,,,,,,,,,,,,,
117,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2024-09-05 05:37:11.713000,2024-07-29 00:37:39,894.0,4.0,1150.0,318.0,268.0,55.0,343.0,13176.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,35,True,2023-06-14 16:34:48,1.17.3,22.0,annoy,conda-forge/python-annoy,,,,1082366.0,4330.0,4330.0,https://pypi.org/project/annoy,1071411.0,https://anaconda.org/conda-forge/python-annoy,2024-09-05 05:37:11.713,536807.0,3.0,,,,,,,,,,,,,,,,
118,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2024-10-08 13:55:40.000000,2024-10-07 17:40:57,2659.0,49.0,671.0,101.0,495.0,552.0,1263.0,9466.0,An open source multi-tool for exploring and publishing data.,80.0,35,True,2024-10-07 17:38:03,0.65,100.0,datasette,conda-forge/datasette,,,68.0,70391.0,1333.0,1333.0,https://pypi.org/project/datasette,69307.0,https://anaconda.org/conda-forge/datasette,2024-10-08 05:31:37.168,45508.0,1.0,,,,,,,,,,,datasette,,,,,
119,PyOD,yzhao062/pyod,ml-frameworks,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2024-09-06 16:48:34.000000,2024-09-05 19:08:20,1865.0,5.0,1346.0,144.0,248.0,188.0,146.0,8509.0,"A Python Library for Outlier and Anomaly Detection, Integrating Classical and Deep Learning Techniques.",60.0,35,True,2024-09-06 03:26:33,2.0.2,41.0,pyod,conda-forge/pyod,,,,656820.0,4287.0,4287.0,https://pypi.org/project/pyod,654485.0,https://anaconda.org/conda-forge/pyod,2024-09-06 15:18:34.744,123781.0,2.0,,,,,,,,,,,,,,,,
120,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-10-17 17:30:15.000000,2024-10-17 16:52:06,39651.0,516.0,885.0,153.0,10615.0,948.0,5515.0,8350.0,cuDF - GPU DataFrame Library.,295.0,35,True,2024-10-09 15:25:13,24.10.00,56.0,cudf,,,,,3307.0,57.0,57.0,https://pypi.org/project/cudf,3307.0,,,,1.0,,,,,,,,,,,,,,,,
121,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-10-17 13:07:00.000000,2024-10-16 15:53:54,1077.0,103.0,735.0,288.0,1437.0,243.0,417.0,8119.0,"Open Source Platform for developing, scaling and deploying serious ML, AI, and data science systems.",96.0,35,True,2024-10-07 18:18:37,2.12.25,133.0,metaflow,conda-forge/metaflow,,,,902413.0,733.0,733.0,https://pypi.org/project/metaflow,898114.0,https://anaconda.org/conda-forge/metaflow,2024-10-08 15:30:55.152,219271.0,2.0,,,,,,,,,,,,,,,,
122,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2024-10-17 00:38:01.000000,2024-10-17 00:38:01,3315.0,143.0,774.0,78.0,3691.0,154.0,916.0,7071.0,"The easiest way to serve AI apps and models - Build reliable Inference APIs, LLM apps, Multi-model chains, RAG..",207.0,35,True,2024-10-16 05:34:47,1.3.9,100.0,bentoml,,,,1109.0,111665.0,2104.0,2104.0,https://pypi.org/project/bentoml,111644.0,,,,2.0,,,,,,,,,,,,,,,,
123,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2024-10-17 17:25:03.000000,2024-10-17 17:25:03,10542.0,42.0,1622.0,143.0,2441.0,464.0,1238.0,5442.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",248.0,35,True,2024-04-03 16:21:23,2.8.0,20.0,deepchem,conda-forge/deepchem,,['tensorflow'],,91434.0,441.0,441.0,https://pypi.org/project/deepchem,89313.0,https://anaconda.org/conda-forge/deepchem,2024-04-05 16:46:45.105,110330.0,1.0,,,,,,,,,,,,,,,,
124,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2024-10-14 10:55:07.000000,2024-10-14 10:40:24,1730.0,21.0,609.0,59.0,1878.0,113.0,1266.0,4516.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,214.0,35,True,2024-08-13 12:45:05,0.5.1,24.0,pytorch-ignite,pytorch/ignite,,['pytorch'],,227980.0,3281.0,3281.0,https://pypi.org/project/pytorch-ignite,225340.0,https://anaconda.org/pytorch/ignite,2024-08-13 12:46:51.642,200696.0,2.0,,,,,,,,,,,,,,,,
125,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2024-08-11 15:17:42.000000,2024-07-24 14:28:18,965.0,1.0,822.0,91.0,218.0,118.0,686.0,4492.0,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",49.0,35,True,2024-06-17 17:55:00,84,74.0,opencv-python,,,,,16310601.0,452702.0,452702.0,https://pypi.org/project/opencv-python,16310601.0,,,,2.0,,,,,,,,,,,,,,,,
126,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-10-17 17:46:07.000000,2024-10-14 15:49:53,1187.0,27.0,619.0,126.0,937.0,330.0,1096.0,4393.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",178.0,35,True,2024-09-16 20:50:54,8.0,40.0,coremltools,conda-forge/coremltools,,,11766.0,616977.0,4191.0,4191.0,https://pypi.org/project/coremltools,615346.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,71706.0,2.0,,,,,,,,,,,,,,,,
