,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
162,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-08-14 18:03:22.451,2024-08-01 18:55:53,10421.0,6.0,1861.0,351.0,3428.0,130.0,1138.0,8452.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,337.0,33,True,2024-08-01 19:02:07,9.10.0,30.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,65841.0,,,https://pypi.org/project/vowpalwabbit,61307.0,https://anaconda.org/conda-forge/vowpalwabbit,2024-08-14 18:03:22.451,208606.0,3.0,,,,,,,,,,,,,,,,
163,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-08-29 02:27:27.000,2024-08-29 02:27:26,6057.0,62.0,1105.0,121.0,1690.0,89.0,688.0,8209.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",94.0,33,True,2024-08-26 05:02:41,3.0.1,53.0,perspective-python,conda-forge/perspective,,['jupyter'],3730.0,31106.0,137.0,137.0,https://pypi.org/project/perspective-python,6752.0,https://anaconda.org/conda-forge/perspective,2024-08-24 00:07:23.633,983407.0,2.0,,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,4400.0,,,,,,,
164,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-08-29 18:10:39.000,2024-08-29 18:10:39,2295.0,70.0,881.0,101.0,2569.0,326.0,1072.0,7598.0,Fast and Accurate ML in 3 Lines of Code.,125.0,33,True,2024-06-14 20:28:33,1.1.1,33.0,autogluon,,https://auto.gluon.ai,"['pytorch', 'sklearn']",,88077.0,795.0,795.0,https://pypi.org/project/autogluon,87919.0,,,,2.0,autogluon/autogluon,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,9655.0,,,,,,,,,,,
165,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-08-19 18:04:27.000,2024-06-21 13:43:40,1379.0,9.0,855.0,155.0,1729.0,146.0,865.0,7171.0,An open source python library for automated feature engineering.,72.0,33,True,2024-05-14 18:59:20,1.31.0,100.0,featuretools,conda-forge/featuretools,,,,61282.0,1742.0,1742.0,https://pypi.org/project/featuretools,57245.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,201871.0,2.0,,,,,,,,,,,,,,,,
166,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-08-29 17:26:28.000,2024-08-28 13:07:06,32506.0,50.0,1975.0,384.0,6862.0,2759.0,6655.0,6848.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",268.0,33,True,,,,h2o,,,,,333070.0,21.0,21.0,https://pypi.org/project/h2o,333070.0,,,,2.0,,,,,,,,,,,,,,,,
167,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-08-29 01:47:17.000,2024-08-29 01:46:26,3327.0,169.0,714.0,144.0,121.0,100.0,341.0,6191.0,Fit interpretable models. Explain blackbox machine learning.,46.0,33,True,2024-08-07 19:00:36,0.6.3,45.0,interpret,,,['jupyter'],,83833.0,729.0,729.0,https://pypi.org/project/interpret,83833.0,,,,1.0,,,,,,,,,,,,,,,,
168,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-08-22 17:46:02.000,2024-08-22 17:38:55,1117.0,25.0,477.0,266.0,796.0,199.0,338.0,4776.0,Model interpretability and understanding for PyTorch.,116.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,['pytorch'],,268767.0,2306.0,2306.0,https://pypi.org/project/captum,267013.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,56145.0,1.0,,,,,,,,,,,,,,,,
169,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-08-25 10:10:15.000,2024-08-25 10:10:15,2015.0,49.0,889.0,104.0,1680.0,362.0,1257.0,4421.0,Python tools for geographic data.,231.0,33,True,2024-07-02 12:26:55,1.0.1,39.0,geopandas,conda-forge/geopandas,,['pandas'],2663.0,6652253.0,,,https://pypi.org/project/geopandas,6574166.0,https://anaconda.org/conda-forge/geopandas,2024-07-02 15:18:57.572,3903012.0,3.0,,,,,,,,,,,,,,-7.0,,
170,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-08-18 13:16:01.000,2024-08-08 09:18:37,1519.0,7.0,360.0,90.0,763.0,132.0,448.0,3292.0,Quickly and accurately render even the largest data.,56.0,33,True,2024-07-04 16:40:09,0.16.3,36.0,datashader,conda-forge/datashader,,,,135625.0,4650.0,4650.0,https://pypi.org/project/datashader,114683.0,https://anaconda.org/conda-forge/datashader,2024-07-08 10:48:31.985,1068069.0,2.0,,,,,,,,,,,,,,,,
171,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-08-27 09:55:50.000,2024-08-27 09:55:50,7396.0,12.0,610.0,115.0,1181.0,321.0,1116.0,3286.0,High-performance interactive 2D/3D data visualization library.,198.0,33,True,2024-06-17 12:39:47,0.14.3,37.0,vispy,conda-forge/vispy,,['jupyter'],,208736.0,1652.0,1652.0,https://pypi.org/project/vispy,196385.0,https://anaconda.org/conda-forge/vispy,2024-06-17 18:49:49.669,579420.0,2.0,,,,,,,vispy,https://www.npmjs.com/package/vispy,23.0,,,,,,,
172,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2024-07-31 10:32:06.000,2024-06-03 20:04:41,5325.0,1.0,270.0,78.0,796.0,18.0,125.0,2814.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",63.0,33,True,2024-07-31 10:46:43,release-v8.3.0,81.0,thinc,conda-forge/thinc,,,52.0,9666289.0,51842.0,51842.0,https://pypi.org/project/thinc,9607035.0,https://anaconda.org/conda-forge/thinc,2024-07-14 15:52:37.957,3021983.0,3.0,,,,,,,,,,,,,,,,
173,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116,2021-10-12 13:32:38,1570.0,,517.0,63.0,546.0,254.0,393.0,2737.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,868178.0,6401.0,6401.0,https://pypi.org/project/scikit-optimize,852769.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,739666.0,2.0,,,,,,,,,,,,,,,,
174,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-08-14 19:45:19.000,2024-08-14 19:45:19,2979.0,26.0,683.0,74.0,892.0,257.0,631.0,2688.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",127.0,33,True,2024-08-09 17:03:45,0.1.26,16.0,pgmpy,,,,496.0,67646.0,1132.0,1132.0,https://pypi.org/project/pgmpy,67637.0,,,,1.0,,,,,,,,,,,,,,,,
175,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-08-29 16:23:54.000,2024-08-29 15:45:19,1080.0,40.0,417.0,56.0,1259.0,313.0,412.0,2425.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,116.0,33,True,2024-08-16 13:25:20,1.21.4,62.0,optimum,conda-forge/optimum,,,,892284.0,3244.0,3244.0,https://pypi.org/project/optimum,891514.0,https://anaconda.org/conda-forge/optimum,2024-05-29 19:43:21.254,21563.0,2.0,,,,,,,,,,,,,,,,
176,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-06-27 16:03:16.815,2024-06-26 15:35:26,2300.0,7.0,540.0,69.0,483.0,254.0,710.0,2335.0,Survival analysis in Python.,118.0,33,True,2024-06-26 15:36:26,0.29.0,100.0,lifelines,conda-forge/lifelines,,,,717806.0,2821.0,2821.0,https://pypi.org/project/lifelines,710748.0,https://anaconda.org/conda-forge/lifelines,2024-06-27 16:03:16.815,359983.0,2.0,,,,,,,,,,,,,,,,
177,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-08-29 13:54:03.000,2024-08-29 13:54:01,1533.0,108.0,503.0,58.0,1473.0,129.0,770.0,1949.0,The official Python client for the Huggingface Hub.,188.0,33,True,2024-08-19 15:17:05,0.24.6,83.0,huggingface_hub,conda-forge/huggingface_hub,,,,40311098.0,,,https://pypi.org/project/huggingface_hub,40261947.0,https://anaconda.org/conda-forge/huggingface_hub,2024-08-19 22:26:15.558,2064367.0,3.0,,,,,,,,,,,,,,,,
178,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-08-21 06:38:39.000,2024-07-22 07:57:37,1193.0,7.0,349.0,67.0,616.0,253.0,358.0,1481.0,A Jupyter - Leaflet.js bridge.,90.0,33,True,2024-07-22 08:00:52,0.19.2,73.0,ipyleaflet,conda-forge/ipyleaflet,,['jupyter'],,271154.0,10658.0,10658.0,https://pypi.org/project/ipyleaflet,240357.0,https://anaconda.org/conda-forge/ipyleaflet,2024-07-22 12:26:50.743,1235467.0,3.0,,,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,6573.0,,,,,,,
179,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2024-08-01 09:45:41.000,2024-05-30 14:50:18,14882.0,,496.0,50.0,2299.0,403.0,962.0,746.0,Workflows and interfaces for neuroimaging packages.,256.0,33,True,2022-09-01 22:11:24,1.8.4,43.0,nipype,conda-forge/nipype,,,,173532.0,4830.0,4830.0,https://pypi.org/project/nipype,173532.0,https://anaconda.org/conda-forge/nipype,,,2.0,,,,,,,,,,,,,,,,
180,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-08-29 11:42:04.000,2024-08-28 12:09:41,18603.0,236.0,4778.0,395.0,5292.0,112.0,3773.0,26113.0,The platform for building AI from enterprise data.,837.0,32,True,2024-08-27 14:38:41,24.8.4.0,100.0,mindsdb,,,['pytorch'],,12919.0,,,https://pypi.org/project/mindsdb,12919.0,,,,3.0,,,,,,,,,,,,,,,,
181,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-08-22 20:39:52.000,2024-05-18 14:08:15,800.0,,4451.0,450.0,456.0,409.0,1729.0,18228.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,179.0,32,True,2023-10-10 12:57:04,1.1.5,16.0,fbprophet,conda-forge/prophet,,,2736.0,342056.0,21.0,21.0,https://pypi.org/project/fbprophet,311076.0,https://anaconda.org/conda-forge/prophet,2023-10-20 01:36:39.935,1238010.0,2.0,,,,,,,,,,,,,,,,
182,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000,2020-10-14 16:36:49,6226.0,,4184.0,1006.0,1869.0,326.0,658.0,17441.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,2620.0,1007.0,1007.0,https://pypi.org/project/zipline,2440.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,8496.0,1.0,,,,,,,,,,,,,,,,
183,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-08-29 17:41:56.000,2024-08-28 23:39:11,674.0,113.0,925.0,140.0,774.0,92.0,403.0,16284.0,MLX: An array framework for Apple silicon.,114.0,32,True,2024-08-24 17:19:28,0.17.1,32.0,mlx,,,,,25214.0,528.0,528.0,https://pypi.org/project/mlx,25214.0,,,,3.0,,,,,,,,,,,,,,,,
184,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000,2023-11-03 14:30:00,4358.0,,2035.0,283.0,3401.0,50.0,1494.0,10460.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,218.0,32,True,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,['pytorch'],,3951.0,252.0,252.0,https://pypi.org/project/parlai,3951.0,,,,2.0,,,,,,,,,,,,,,,,
185,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-07-30 21:21:24.000,2024-04-08 20:21:10,864.0,,1281.0,423.0,88.0,32.0,161.0,9741.0,TensorFlow-based neural network library.,59.0,32,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,['tensorflow'],,16914.0,1330.0,1330.0,https://pypi.org/project/dm-sonnet,16340.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,32752.0,3.0,,,,,,google-deepmind/sonnet,,,,,,,,,,
186,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-07-25 10:51:05.000,2024-02-23 19:03:07,2440.0,,1531.0,287.0,434.0,280.0,639.0,9647.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,32,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,['sklearn'],,46231.0,2921.0,2921.0,https://pypi.org/project/tpot,40901.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,266507.0,2.0,,,,,,,,,,,,,,,,
187,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-08-29 17:03:47.000,2024-08-29 17:03:46,1732.0,80.0,710.0,89.0,792.0,92.0,270.0,9343.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",49.0,32,True,2024-06-25 23:10:38,2.6.6,17.0,cleanlab,conda-forge/cleanlab,,,,23543.0,366.0,366.0,https://pypi.org/project/cleanlab,22840.0,https://anaconda.org/conda-forge/cleanlab,2024-06-26 17:29:18.404,28133.0,2.0,,,,,,,,,,,,,,,,
188,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-03-20 22:02:13.000,2024-03-20 22:02:12,1391.0,,1370.0,302.0,894.0,142.0,759.0,9102.0,AutoML library for deep learning.,143.0,32,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,['tensorflow'],18706.0,31908.0,725.0,725.0,https://pypi.org/project/autokeras,31678.0,,,,2.0,,,,,,,,,,,,,,,,
189,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-08-23 06:18:30.000,2024-08-23 06:11:11,2922.0,6.0,1662.0,90.0,1672.0,226.0,1870.0,8526.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",126.0,32,True,2023-10-18 03:54:18,2.9.0,19.0,paddleseg,,,['paddle'],,1677.0,1263.0,1263.0,https://pypi.org/project/paddleseg,1677.0,,,,2.0,,,,,,,,,,,,,,,,
190,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2024-06-16 00:44:29.000,2023-11-12 14:28:03,528.0,,853.0,84.0,275.0,74.0,376.0,7845.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,32,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,438.0,2656051.0,47443.0,47443.0,https://pypi.org/project/tensorboardX,2631398.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1207755.0,2.0,,,,,,,,,,,,,,,,
191,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2024-08-10 02:46:11.000,2024-05-07 13:49:33,2334.0,,1099.0,192.0,238.0,232.0,285.0,5733.0,Distributed Evolutionary Algorithms in Python.,88.0,32,True,,,6.0,deap,conda-forge/deap,,,,213009.0,5127.0,5127.0,https://pypi.org/project/deap,203765.0,https://anaconda.org/conda-forge/deap,2024-05-18 12:01:53.615,425245.0,2.0,,,,,,,,,,,,,,,,
192,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-08-29 12:26:33.000,2024-08-29 12:26:27,2209.0,29.0,310.0,43.0,2177.0,348.0,664.0,5108.0,Aim An easy-to-use & supercharged open-source experiment tracker.,76.0,32,True,2024-08-14 09:46:54,3.24.0,65.0,aim,conda-forge/aim,,,,104548.0,654.0,654.0,https://pypi.org/project/aim,102690.0,https://anaconda.org/conda-forge/aim,2024-06-14 16:22:37.168,68773.0,2.0,,,,,,,,,,,,,,,,
193,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-08-29 01:52:44.000,2024-08-29 01:52:44,30213.0,259.0,1574.0,183.0,2165.0,10.0,1609.0,4996.0,"mlpack: a fast, header-only C++ machine learning library.",321.0,32,True,2024-05-28 21:17:12,4.4.0,47.0,mlpack,conda-forge/mlpack,,,,8819.0,,,https://pypi.org/project/mlpack,4211.0,https://anaconda.org/conda-forge/mlpack,2024-05-29 13:49:41.651,230444.0,3.0,,,,,,,,,,,,,,,,
194,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-08-23 17:55:31.000,2024-08-23 17:55:30,12168.0,28.0,1043.0,163.0,465.0,613.0,753.0,4230.0,Probabilistic reasoning and statistical analysis in TensorFlow.,496.0,32,True,2024-03-12 19:43:46,0.24.0,51.0,tensorflow-probability,conda-forge/tensorflow-probability,,['tensorflow'],,1597039.0,1.0,1.0,https://pypi.org/project/tensorflow-probability,1593693.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-05-27 12:58:13.692,140538.0,2.0,,,,,,,,,,,,,,,,
195,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2024-08-27 18:29:54.000,2024-08-23 19:32:52,3889.0,31.0,530.0,58.0,908.0,329.0,977.0,3511.0,A highly efficient implementation of Gaussian Processes in PyTorch.,135.0,32,True,2024-06-27 15:53:07,1.12,33.0,gpytorch,conda-forge/gpytorch,,['pytorch'],,236122.0,2292.0,2292.0,https://pypi.org/project/gpytorch,232741.0,https://anaconda.org/conda-forge/gpytorch,2024-06-28 20:37:43.289,172466.0,2.0,,,,,,,,,,,,,,,,
196,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-06-18 00:15:23.000,2024-05-03 16:54:19,704.0,,270.0,44.0,827.0,73.0,285.0,3128.0,PyTorch extensions for high performance and large scale training.,75.0,32,True,2022-12-11 18:09:19,0.4.13,35.0,fairscale,conda-forge/fairscale,,['pytorch'],,482696.0,6081.0,6081.0,https://pypi.org/project/fairscale,474281.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,277696.0,2.0,,,,,,,,,,,,,,,,
197,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-08-20 10:04:51.000,2024-08-20 08:04:50,1245.0,63.0,245.0,29.0,1092.0,61.0,486.0,2906.0,A python library for self-supervised learning on images.,42.0,32,True,2024-08-20 10:04:51,1.5.12,100.0,lightly,,,['pytorch'],,30768.0,302.0,302.0,https://pypi.org/project/lightly,30768.0,,,,2.0,,,,,,,,,,,,,,,,
198,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2024-08-29 18:18:09.000,2024-08-29 18:14:43,2055.0,232.0,389.0,29.0,2182.0,50.0,114.0,1851.0,Pytorch domain library for recommendation systems.,258.0,32,True,2024-07-23 18:00:18,0.8.0,16.0,torchrec,,,,,11463.0,129.0,129.0,https://pypi.org/project/torchrec,11463.0,,,,1.0,,,,,,,,,,,,,,,,
199,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2024-07-31 17:39:21.000,2024-07-31 17:39:21,4358.0,131.0,282.0,79.0,669.0,16.0,634.0,1305.0,PySAL: Python Spatial Analysis Library Meta-Package.,79.0,32,True,2024-07-30 17:42:50,24.07,37.0,pysal,conda-forge/pysal,,,,46497.0,1621.0,1621.0,https://pypi.org/project/pysal,34891.0,https://anaconda.org/conda-forge/pysal,2024-07-30 21:31:48.610,568731.0,3.0,,,,,,,,,,,,,,,,
200,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-08-29 12:35:06.000,2024-08-29 12:35:06,13923.0,295.0,282.0,34.0,1841.0,391.0,657.0,1048.0,Python package for earth-observing satellite data processing.,160.0,32,True,2024-08-15 13:15:16,0.51.0,66.0,satpy,conda-forge/satpy,,,,12204.0,139.0,139.0,https://pypi.org/project/satpy,7903.0,https://anaconda.org/conda-forge/satpy,2024-08-15 19:19:25.115,215096.0,3.0,,,,,,,,,,,,,,,,
201,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-08-29 15:51:12.000,2024-08-29 15:51:12,11555.0,56.0,236.0,57.0,12255.0,200.0,2210.0,964.0,Cloud-native genomic dataframes and batch computing.,95.0,32,True,2024-08-12 18:22:08,0.2.130.post1,100.0,hail,,,['spark'],,196330.0,140.0,140.0,https://pypi.org/project/hail,196330.0,,,,2.0,,,,,,,,,,,,,,,,
202,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2024-08-13 00:14:45.000,2024-07-26 13:09:43,5902.0,40.0,249.0,37.0,823.0,104.0,404.0,642.0,Python package to access a cacophony of neuro-imaging file formats.,104.0,32,True,2024-02-27 04:17:30,5.2.1,40.0,nibabel,conda-forge/nibabel,,,,643637.0,21012.0,21012.0,https://pypi.org/project/nibabel,628473.0,https://anaconda.org/conda-forge/nibabel,2024-02-27 14:41:50.570,758238.0,2.0,,,,,,,,,,,,,,,,
203,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-08-04 12:17:57.000,2023-07-13 08:50:20,531.0,,2788.0,385.0,122.0,208.0,561.0,25564.0,Deezer source separation library including pretrained models.,19.0,31,False,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,['tensorflow'],3363860.0,77982.0,768.0,768.0,https://pypi.org/project/spleeter,18396.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,90596.0,2.0,,,,,,,,,,,,,,,,
204,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2024-08-28 19:21:37.000,2024-08-28 19:21:31,321.0,14.0,2908.0,146.0,54.0,122.0,139.0,19432.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",21.0,31,True,2024-08-28 19:21:37,1.7.12,100.0,vit-pytorch,,,['pytorch'],,18423.0,516.0,516.0,https://pypi.org/project/vit-pytorch,18423.0,,,,2.0,,,,,,,,,,,,,,,,
205,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-08-01 02:26:10.000,2024-08-01 02:26:04,1422.0,1.0,3649.0,754.0,1140.0,367.0,589.0,19070.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,31,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,['tensorflow'],,3996.0,524.0,524.0,https://pypi.org/project/magenta,3996.0,,,,2.0,,,,,,,,,,,,,,,,
206,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2024-08-14 06:59:28.000,2024-08-14 06:59:28,1993.0,18.0,2540.0,295.0,937.0,213.0,690.0,15095.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",133.0,31,True,2024-05-24 08:17:09,0.9.5,21.0,pyqlib,,,['pytorch'],639.0,1698.0,21.0,21.0,https://pypi.org/project/pyqlib,1685.0,,,,1.0,,,,,,,,,,,,,,,,
