,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
172,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-10-03 12:10:52.000,2024-10-03 12:10:52,1574.0,109.0,526.0,58.0,1519.0,140.0,807.0,2020.0,The official Python client for the Huggingface Hub.,199.0,33,True,2024-09-23 13:28:43,0.25.1,86.0,huggingface_hub,conda-forge/huggingface_hub,,,,43399457.0,,,https://pypi.org/project/huggingface_hub,43350028.0,https://anaconda.org/conda-forge/huggingface_hub,2024-09-23 21:01:59.161,2174904.0,3.0,,,,,,,,,,,,,,,,
173,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-08-21 06:38:39.000,2024-07-22 07:57:37,1193.0,4.0,350.0,67.0,616.0,255.0,359.0,1486.0,A Jupyter - Leaflet.js bridge.,90.0,33,True,2024-07-22 08:00:52,0.19.2,73.0,ipyleaflet,conda-forge/ipyleaflet,,['jupyter'],,314770.0,11449.0,11449.0,https://pypi.org/project/ipyleaflet,283204.0,https://anaconda.org/conda-forge/ipyleaflet,2024-07-22 12:26:50.743,1262278.0,3.0,,,,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,7750.0,,,,,,
174,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-09-25 19:28:03.000,2024-09-25 19:28:03,3080.0,26.0,356.0,54.0,1194.0,280.0,970.0,1414.0,Cartopy - a cartographic python library with matplotlib support.,127.0,33,True,2024-04-10 17:45:12,0.23.0,25.0,cartopy,conda-forge/cartopy,,,,398829.0,5711.0,5711.0,https://pypi.org/project/cartopy,321997.0,https://anaconda.org/conda-forge/cartopy,2024-09-12 21:24:51.674,4072129.0,2.0,,,,,,,,,,,,,,,,
175,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2024-08-01 09:45:41.000,2024-05-30 14:50:18,14882.0,,496.0,50.0,2314.0,405.0,962.0,746.0,Workflows and interfaces for neuroimaging packages.,256.0,33,True,2022-09-01 22:11:24,1.8.4,46.0,nipype,conda-forge/nipype,,,,218195.0,4970.0,4970.0,https://pypi.org/project/nipype,204424.0,https://anaconda.org/conda-forge/nipype,2023-09-22 18:28:24.915,688551.0,2.0,,,,,,,,,,,,,,,,
176,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2024-10-02 19:08:11.000,2024-10-02 19:08:11,6021.0,140.0,250.0,37.0,846.0,105.0,406.0,649.0,Python package to access a cacophony of neuro-imaging file formats.,105.0,33,True,2024-02-27 04:17:30,5.2.1,40.0,nibabel,conda-forge/nibabel,,,,1418263.0,21756.0,21756.0,https://pypi.org/project/nibabel,1403373.0,https://anaconda.org/conda-forge/nibabel,2024-02-27 14:41:50.570,774309.0,2.0,,,,,,,,,,,,,,,,
177,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-10-03 15:22:08.000,2024-10-03 08:34:49,18671.0,202.0,4783.0,400.0,5386.0,105.0,3798.0,26403.0,The platform for building AI from enterprise data.,842.0,32,True,2024-10-01 11:01:18,24.10.1.0,100.0,mindsdb,,,['pytorch'],,25656.0,,,https://pypi.org/project/mindsdb,25656.0,,,,3.0,,,,,,,,,,,,,,,,
178,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2024-08-28 19:21:37.000,2024-08-28 19:21:31,321.0,13.0,2958.0,151.0,54.0,124.0,140.0,19890.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",21.0,32,True,2024-08-28 19:21:37,1.7.12,100.0,vit-pytorch,,,['pytorch'],,18266.0,532.0,532.0,https://pypi.org/project/vit-pytorch,18266.0,,,,2.0,,,,,,,,,,,,,,,,
179,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000,2020-10-14 16:36:49,6226.0,,4190.0,1011.0,1869.0,326.0,658.0,17561.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,3695.0,1008.0,1008.0,https://pypi.org/project/zipline,3517.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,8723.0,1.0,,,,,,,,,,,,,,,,
180,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-10-03 09:41:32.000,2024-09-30 14:00:39,718.0,121.0,951.0,144.0,821.0,91.0,431.0,16619.0,MLX: An array framework for Apple silicon.,119.0,32,True,2024-09-27 21:10:04,0.18.0,34.0,mlx,,,,,31340.0,586.0,586.0,https://pypi.org/project/mlx,31340.0,,,,3.0,,,,,,,,,,,,,,,,
181,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-07-25 20:32:21.000,2021-07-29 23:17:25,531.0,,1766.0,261.0,117.0,99.0,535.0,11542.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,398282.0,6400.0,6400.0,https://pypi.org/project/lime,395838.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,229784.0,2.0,,,,,,,,,,,,,,,,
182,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000,2023-11-03 14:30:00,4358.0,,2033.0,283.0,3401.0,50.0,1494.0,10478.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,218.0,32,True,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,['pytorch'],,3348.0,253.0,253.0,https://pypi.org/project/parlai,3348.0,,,,2.0,,,,,,,,,,,,,,,,
183,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-10-01 18:34:33.000,2024-04-08 20:21:10,864.0,,1288.0,422.0,89.0,32.0,161.0,9757.0,TensorFlow-based neural network library.,59.0,32,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,['tensorflow'],,21744.0,1343.0,1343.0,https://pypi.org/project/dm-sonnet,21168.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,34014.0,3.0,,,,,,,google-deepmind/sonnet,,,,,,,,,
184,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-09-30 16:34:15.000,2024-09-30 16:34:14,1741.0,50.0,718.0,89.0,801.0,94.0,271.0,9450.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",51.0,32,True,2024-09-26 16:45:26,2.7.0,18.0,cleanlab,conda-forge/cleanlab,,,,26319.0,381.0,381.0,https://pypi.org/project/cleanlab,25601.0,https://anaconda.org/conda-forge/cleanlab,2024-06-26 17:29:18.404,30169.0,2.0,,,,,,,,,,,,,,,,
185,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-09-05 15:50:55.744,2024-08-01 18:55:53,10421.0,4.0,1862.0,352.0,3428.0,131.0,1138.0,8470.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,338.0,32,True,2024-08-01 19:02:07,9.10.0,30.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,55249.0,,,https://pypi.org/project/vowpalwabbit,50583.0,https://anaconda.org/conda-forge/vowpalwabbit,2024-09-05 15:50:55.744,223979.0,3.0,,,,,,,,,,,,,,,,
186,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2024-09-03 22:18:55.000,2023-11-12 14:28:03,528.0,,853.0,84.0,276.0,74.0,376.0,7859.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,32,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,447.0,3254684.0,48663.0,48663.0,https://pypi.org/project/tensorboardX,3230835.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1216089.0,2.0,,,,,,,,,,,,,,,,
187,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2024-09-22 18:07:58.000,2024-09-12 23:27:08,4682.0,109.0,861.0,140.0,498.0,92.0,803.0,7249.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,32,True,2024-09-12 23:17:21,1.9.2,26.0,stanza,stanfordnlp/stanza,,,,305995.0,3111.0,3111.0,https://pypi.org/project/stanza,305851.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,7924.0,2.0,,,,,,,,,,,,,,,,
188,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2024-06-27 17:56:28.000,2024-06-27 17:56:21,2895.0,,2104.0,177.0,1152.0,15.0,1429.0,6731.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,191.0,32,True,2024-03-18 14:01:33,3.5.1,50.0,OpenNMT-py,,,['pytorch'],,9110.0,290.0,290.0,https://pypi.org/project/OpenNMT-py,9110.0,,,,2.0,,,,,,,,,,,,,,,,
189,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50.000,2024-09-30 00:58:13.000,2024-09-29 10:08:49,3493.0,377.0,1208.0,250.0,9577.0,986.0,1587.0,6550.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, Phi, MiniCPM,..",108.0,32,True,2024-08-22 09:06:57,2.1.0,19.0,bigdl,,,,638.0,24268.0,,,https://pypi.org/project/bigdl,24261.0,,,,2.0,,,,,,,intel-analytics/ipex-llm,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
190,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2024-09-03 13:46:04.210,2024-05-07 13:49:33,2334.0,,1102.0,191.0,238.0,232.0,285.0,5792.0,Distributed Evolutionary Algorithms in Python.,88.0,32,True,,,6.0,deap,conda-forge/deap,,,,348333.0,5273.0,5273.0,https://pypi.org/project/deap,339144.0,https://anaconda.org/conda-forge/deap,2024-09-03 13:46:04.210,441072.0,2.0,,,,,,,,,,,,,,,,
191,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-10-03 16:16:53.000,2024-10-02 16:35:21,2213.0,21.0,311.0,44.0,2188.0,358.0,664.0,5165.0,Aim An easy-to-use & supercharged open-source experiment tracker.,76.0,32,True,2024-10-02 17:28:03,3.25.0,66.0,aim,conda-forge/aim,,,,175905.0,689.0,689.0,https://pypi.org/project/aim,173896.0,https://anaconda.org/conda-forge/aim,2024-06-14 16:22:37.168,78357.0,2.0,,,,,,,,,,,,,,,,
192,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-10-02 16:51:27.000,2024-10-02 16:51:26,30379.0,282.0,1580.0,183.0,2185.0,8.0,1612.0,5048.0,"mlpack: a fast, header-only C++ machine learning library.",323.0,32,True,2024-09-18 13:09:07,4.5.0,48.0,mlpack,conda-forge/mlpack,,,,10880.0,,,https://pypi.org/project/mlpack,6103.0,https://anaconda.org/conda-forge/mlpack,2024-09-22 00:54:14.076,248430.0,3.0,,,,,,,,,,,,,,,,
193,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-09-11 22:07:01.000,2024-09-11 22:02:54,3912.0,34.0,530.0,81.0,603.0,108.0,495.0,5024.0,Online machine learning in Python.,121.0,32,True,2024-07-09 02:21:03,0.21.2,16.0,river,conda-forge/river,,,,73518.0,560.0,560.0,https://pypi.org/project/river,71609.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,80184.0,2.0,,,,,,,,,,,,,,,,
194,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-08-11 18:38:37.000,2024-06-17 19:23:44,491.0,,609.0,64.0,223.0,206.0,162.0,4306.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,32,True,2023-12-03 03:49:47,0.8.0,9.0,hnswlib,conda-forge/hnswlib,,,,989269.0,6991.0,6991.0,https://pypi.org/project/hnswlib,984165.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,234818.0,3.0,,,,,,,,,,,,,,,,
195,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2024-08-26 09:22:38.000,2024-08-26 09:20:38,1348.0,4.0,368.0,69.0,371.0,99.0,460.0,4227.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",105.0,32,True,2024-08-26 09:22:38,0.8.6,14.0,sacred,conda-forge/sacred,,,,204714.0,3195.0,3195.0,https://pypi.org/project/sacred,204527.0,https://anaconda.org/conda-forge/sacred,2023-11-28 14:54:27.704,6576.0,2.0,,,,,,,,,,,,,,,,
196,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2024-10-03 15:19:21.000,2024-10-03 10:50:41,1112.0,18.0,348.0,58.0,1379.0,80.0,184.0,3942.0,A Python toolbox for performing gradient-free optimization.,57.0,32,True,2024-09-25 16:22:54,1.0.5,34.0,nevergrad,conda-forge/nevergrad,,,,81096.0,746.0,746.0,https://pypi.org/project/nevergrad,80077.0,https://anaconda.org/conda-forge/nevergrad,2024-01-09 16:02:07.312,54023.0,2.0,,,,,,,,,,,,,,,,
197,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/sktime/pytorch-forecasting,https://github.com/sktime/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2024-10-03 16:49:54.000,2024-10-03 16:49:54,1903.0,112.0,607.0,41.0,899.0,476.0,304.0,3896.0,Time series forecasting with PyTorch.,52.0,32,True,2024-09-09 09:08:32,1.1.1,33.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,55838.0,436.0,436.0,https://pypi.org/project/pytorch-forecasting,54527.0,https://anaconda.org/conda-forge/pytorch-forecasting,2023-06-16 19:21:40.268,64244.0,2.0,,,,,,,sktime/pytorch-forecasting,,,,,,,,,
198,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2024-09-27 22:14:33.000,2024-09-27 22:14:33,3900.0,29.0,534.0,58.0,914.0,337.0,979.0,3539.0,A highly efficient implementation of Gaussian Processes in PyTorch.,135.0,32,True,2024-09-06 21:42:56,1.13,34.0,gpytorch,conda-forge/gpytorch,,['pytorch'],,265298.0,2367.0,2367.0,https://pypi.org/project/gpytorch,261961.0,https://anaconda.org/conda-forge/gpytorch,2024-09-07 18:14:18.267,176908.0,2.0,,,,,,,,,,,,,,,,
199,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-09-23 13:51:37.000,2024-09-23 13:51:35,7399.0,9.0,610.0,115.0,1185.0,323.0,1115.0,3304.0,High-performance interactive 2D/3D data visualization library.,198.0,32,True,2024-06-17 12:39:47,0.14.3,37.0,vispy,conda-forge/vispy,,['jupyter'],,431680.0,1692.0,1692.0,https://pypi.org/project/vispy,419322.0,https://anaconda.org/conda-forge/vispy,2024-09-04 12:47:04.775,605405.0,2.0,,,,,,,,vispy,https://www.npmjs.com/package/vispy,3.0,,,,,,
200,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-08-30 20:15:08.000,2024-05-03 16:54:19,704.0,,274.0,46.0,828.0,74.0,285.0,3165.0,PyTorch extensions for high performance and large scale training.,75.0,32,True,2022-12-11 18:09:19,0.4.13,35.0,fairscale,conda-forge/fairscale,,['pytorch'],,560074.0,6370.0,6370.0,https://pypi.org/project/fairscale,551462.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,301442.0,2.0,,,,,,,,,,,,,,,,
201,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-10-03 13:09:55.000,2024-10-03 13:09:54,1254.0,58.0,255.0,29.0,1106.0,68.0,490.0,3066.0,A python library for self-supervised learning on images.,43.0,32,True,2024-09-24 08:48:24,1.5.13,100.0,lightly,,,['pytorch'],,30765.0,318.0,318.0,https://pypi.org/project/lightly,30765.0,,,,2.0,,,,,,,,,,,,,,,,
202,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116,2021-10-12 13:32:38,1570.0,,517.0,63.0,546.0,254.0,393.0,2741.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,960828.0,6598.0,6598.0,https://pypi.org/project/scikit-optimize,945936.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,744608.0,2.0,,,,,,,,,,,,,,,,
203,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-09-05 19:07:36.000,2024-09-05 19:07:36,2302.0,2.0,545.0,70.0,486.0,257.0,710.0,2349.0,Survival analysis in Python.,119.0,32,True,2024-06-26 15:36:26,0.29.0,100.0,lifelines,conda-forge/lifelines,,,,802932.0,2938.0,2938.0,https://pypi.org/project/lifelines,795976.0,https://anaconda.org/conda-forge/lifelines,2024-06-27 16:03:16.815,368711.0,2.0,,,,,,,,,,,,,,,,
204,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2024-09-07 01:20:44.000,2024-09-07 01:20:42,565.0,12.0,157.0,42.0,80.0,6.0,130.0,2049.0,a python library for doing approximate and phonetic matching of strings.,32.0,32,True,,,16.0,jellyfish,conda-forge/jellyfish,,,,5659236.0,10663.0,10663.0,https://pypi.org/project/jellyfish,5639564.0,https://anaconda.org/conda-forge/jellyfish,2024-09-06 22:00:00.405,1022951.0,2.0,,,,,,,,,,,,,,,,
205,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-09-17 00:19:55.000,2024-09-17 00:19:55,953.0,9.0,251.0,46.0,349.0,152.0,141.0,1982.0,Evaluate: A library for easily evaluating machine learning models and datasets.,129.0,32,True,2024-09-11 10:17:30,0.4.3,11.0,evaluate,,,,,2478995.0,12791.0,12791.0,https://pypi.org/project/evaluate,2478995.0,,,,2.0,,,,,,,,,,,,,,,,
206,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2024-10-03 11:34:45.000,2024-10-03 04:44:45,2149.0,205.0,408.0,32.0,2293.0,54.0,117.0,1889.0,Pytorch domain library for recommendation systems.,272.0,32,True,2024-07-23 18:00:18,0.8.0,17.0,torchrec,,,,,20433.0,139.0,139.0,https://pypi.org/project/torchrec,20433.0,,,,1.0,,,,,,,,,,,,,,,,
207,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2024-09-25 16:29:21.000,2024-09-25 16:23:34,731.0,15.0,328.0,45.0,384.0,58.0,235.0,1684.0,Training PyTorch models with differential privacy.,81.0,32,True,2024-08-03 10:32:36,1.5.2,24.0,opacus,conda-forge/opacus,,['pytorch'],120.0,226669.0,874.0,874.0,https://pypi.org/project/opacus,226142.0,https://anaconda.org/conda-forge/opacus,2024-08-05 12:31:17.057,17327.0,2.0,,,,,,,,,,,,,,,,
208,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2024-10-01 17:37:14.000,2024-10-01 17:37:14,4364.0,113.0,281.0,79.0,670.0,17.0,634.0,1319.0,PySAL: Python Spatial Analysis Library Meta-Package.,79.0,32,True,2024-07-30 17:42:50,24.07,37.0,pysal,conda-forge/pysal,,,,57562.0,1657.0,1657.0,https://pypi.org/project/pysal,46252.0,https://anaconda.org/conda-forge/pysal,2024-07-30 21:31:48.610,576833.0,3.0,,,,,,,,,,,,,,,,
209,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-10-02 13:52:03.000,2024-10-02 13:52:03,13999.0,236.0,285.0,34.0,1860.0,393.0,664.0,1055.0,Python package for earth-observing satellite data processing.,162.0,32,True,2024-08-15 13:15:16,0.51.0,66.0,satpy,conda-forge/satpy,,,,13320.0,143.0,143.0,https://pypi.org/project/satpy,9047.0,https://anaconda.org/conda-forge/satpy,2024-08-15 19:19:25.115,222238.0,3.0,,,,,,,,,,,,,,,,
210,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-08-04 12:17:57.000,2023-07-13 08:50:20,531.0,,2808.0,387.0,123.0,211.0,561.0,25701.0,Deezer source separation library including pretrained models.,19.0,31,False,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,['tensorflow'],3432173.0,78690.0,790.0,790.0,https://pypi.org/project/spleeter,19911.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,93083.0,2.0,,,,,,,,,,,,,,,,
211,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-08-01 02:26:10.000,2024-08-01 02:26:04,1422.0,1.0,3651.0,752.0,1140.0,368.0,589.0,19116.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,31,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,['tensorflow'],,6051.0,530.0,530.0,https://pypi.org/project/magenta,6051.0,,,,2.0,,,,,,,,,,,,,,,,
212,ivy,unifyai/ivy,ml-frameworks,,https://github.com/ivy-llc/ivy,https://github.com/ivy-llc/ivy,,2021-01-19 08:37:25.000,2024-10-03 16:35:40.000,2024-10-03 09:52:39,18686.0,357.0,5745.0,70.0,11739.0,937.0,15949.0,14023.0,Convert Machine Learning Code Between Frameworks.,1479.0,31,True,,,24.0,ivy,,,,,3349.0,,,https://pypi.org/project/ivy,3349.0,,,,3.0,,,,,,,ivy-llc/ivy,,,,,,,,,
213,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000,2024-08-07 03:17:23,2667.0,2.0,2069.0,182.0,1006.0,570.0,727.0,12688.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",70.0,31,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,['paddle'],794.0,5154.0,1726.0,1726.0,https://pypi.org/project/paddlehub,5143.0,,,,2.0,,,,,,,,,,,,,,,,
214,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-07-25 10:51:05.000,2024-02-23 19:03:07,2440.0,,1538.0,287.0,434.0,282.0,639.0,9688.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,31,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,['sklearn'],,50560.0,2994.0,2994.0,https://pypi.org/project/tpot,45360.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,270430.0,2.0,,,,,,,,,,,,,,,,
215,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-03-20 22:02:13.000,2024-03-20 22:02:12,1391.0,,1375.0,302.0,894.0,142.0,759.0,9124.0,AutoML library for deep learning.,143.0,31,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,['tensorflow'],18852.0,22803.0,736.0,736.0,https://pypi.org/project/autokeras,22576.0,,,,2.0,,,,,,,,,,,,,,,,
