,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
318,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,,2012-08-24 16:14:59.000,2023-11-22 19:57:21.457,2023-11-21 23:43:00,614.0,,115.0,76.0,66.0,16.0,120.0,3675.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,28,True,2021-08-23 21:02:05,6.0.3,12.0,ftfy,conda-forge/ftfy,,,,17527.0,17527.0,https://pypi.org/project/ftfy,4140691.0,4148107.0,https://anaconda.org/conda-forge/ftfy,2023-11-22 19:57:21.457,281827.0,,,,,3.0,,,,,,,,,,,,
319,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2024-03-11 20:14:24.000,2024-03-11 20:14:17,1773.0,49.0,558.0,39.0,813.0,440.0,282.0,3522.0,Time series forecasting with PyTorch.,45.0,28,True,2023-04-10 19:56:20,1.0.0,31.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,,,https://pypi.org/project/pytorch-forecasting,70904.0,72194.0,https://anaconda.org/conda-forge/pytorch-forecasting,2023-06-16 19:21:40.268,54197.0,,,,,3.0,,,,,,,,,,,,
320,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2024-03-08 08:34:00.000,2024-01-10 09:28:24,484.0,1.0,504.0,36.0,506.0,,,3459.0,Framework agnostic sliced/tiled inference + interactive ui + error analysis plots.,37.0,28,True,2023-11-05 22:58:54,0.11.15,88.0,sahi,conda-forge/sahi,,,,944.0,944.0,https://pypi.org/project/sahi,112220.0,114692.0,https://anaconda.org/conda-forge/sahi,2023-11-06 10:35:24.165,54012.0,,,,,3.0,22591.0,,,,,,,,,,,
321,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2024-03-06 05:54:35.000,2024-02-22 12:17:17,1487.0,11.0,232.0,16.0,1731.0,245.0,726.0,3282.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,28,True,2024-01-31 13:08:55,0.18.1,60.0,deepchecks,,,,,346.0,346.0,https://pypi.org/project/deepchecks,42898.0,42925.0,,,,,,,,2.0,809.0,,,,,,,,,,,
322,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2023-07-08 17:08:15.000,2022-04-29 04:19:24,1698.0,,362.0,47.0,1084.0,1.0,353.0,3214.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,,['pytorch'],1077.0,1077.0,https://pypi.org/project/catalyst,12126.0,12126.0,,,,,,,,3.0,,,,,,,,,,,,
323,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000,2023-11-22 23:34:56.000,2023-06-20 03:14:12,435.0,,284.0,34.0,475.0,33.0,30.0,2931.0,torch-optimizer -- collection of optimizers for Pytorch.,26.0,28,True,2021-10-31 02:57:04,0.3.0,20.0,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],1118.0,1118.0,https://pypi.org/project/torch_optimizer,129854.0,130128.0,https://anaconda.org/conda-forge/torch-optimizer,2023-06-16 19:25:40.043,9610.0,,,,,2.0,,,,,,,,,,,,
324,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2024-01-06 17:57:28.000,2024-01-06 17:57:28,619.0,2.0,328.0,47.0,120.0,62.0,135.0,2790.0,A python library for decision tree visualization and model interpretation.,26.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,1079.0,1079.0,https://pypi.org/project/dtreeviz,137403.0,139048.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,65833.0,,,,,2.0,,,,,,,,,,,,
325,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2023-09-13 13:50:05.000,2018-08-19 12:37:47,130.0,,274.0,67.0,59.0,21.0,39.0,2381.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,28,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],4558.0,4558.0,https://pypi.org/project/scikit-plot,440733.0,442852.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,169536.0,,,,,2.0,,,,,,,,,,,,
326,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-03-13 23:47:42.000,2024-03-13 23:47:36,5568.0,129.0,679.0,89.0,5805.0,33.0,852.0,2064.0,TFX is an end-to-end platform for deploying production ML pipelines.,182.0,28,True,2023-09-06 18:31:57,1.14.0,91.0,tfx,,,,['tensorflow'],,,https://pypi.org/project/tfx,57122.0,57122.0,,,,,,,,3.0,,,,,,,,,,,,
327,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2024-03-13 14:43:11.000,2024-03-13 14:43:10,847.0,12.0,377.0,37.0,871.0,149.0,293.0,1769.0,A Python package to assess and improve fairness of machine learning models.,81.0,28,True,2023-12-19 14:14:09,0.10.0,14.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,251381.0,252156.0,https://anaconda.org/conda-forge/fairlearn,2023-12-20 11:56:56.090,31017.0,,,,,2.0,,,,,,,,,,,,
328,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,,2011-04-06 02:53:31.000,2024-02-16 20:09:56.000,2024-02-16 20:09:51,1590.0,4.0,277.0,54.0,137.0,65.0,182.0,1719.0,"CUDA integration for Python, plus shiny features.",81.0,28,True,2024-01-03 16:54:41,2024.1,7.0,pycuda,conda-forge/pycuda,,,,2718.0,2718.0,https://pypi.org/project/pycuda,37089.0,44967.0,https://anaconda.org/conda-forge/pycuda,2024-01-06 20:33:04.514,283608.0,,,,,3.0,,,,,,,,,,,,
329,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-02-13 11:22:02.000,2024-02-13 11:18:32,1805.0,17.0,373.0,52.0,125.0,41.0,421.0,1649.0,Reinforcement Learning environments based on the 1993 game Doom.,54.0,28,True,2023-12-16 00:56:59,1.2.3,29.0,vizdoom,,,,,227.0,227.0,https://pypi.org/project/vizdoom,1249.0,1371.0,,,,,,,,2.0,11787.0,Farama-Foundation/ViZDoom,,,,,,,,,,
330,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2024-02-21 04:48:51.425,2024-02-20 20:42:34,706.0,7.0,218.0,45.0,126.0,37.0,165.0,1560.0,Natural Gradient Boosting for Probabilistic Prediction.,50.0,28,True,2024-02-21 02:20:47,0.5.1,24.0,ngboost,conda-forge/ngboost,,,,182.0,182.0,https://pypi.org/project/ngboost,34624.0,35706.0,https://anaconda.org/conda-forge/ngboost,2024-02-21 04:48:51.425,47374.0,,,,,3.0,269.0,,,,,,,,,,,
331,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2023-09-26 23:11:11.000,2023-09-26 23:11:11,163.0,,176.0,34.0,72.0,19.0,52.0,1438.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,8.0,28,True,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,,['pytorch'],2613.0,2613.0,https://pypi.org/project/torchsde,1604235.0,1604745.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,19414.0,,,,,2.0,,,,,,,,,,,,
332,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-02-16 09:48:48.000,2024-02-16 09:33:00,569.0,40.0,393.0,31.0,49.0,12.0,121.0,1365.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,28.0,28,True,2024-02-16 09:48:48,2.3.2,4.0,minisom,,,,,547.0,547.0,https://pypi.org/project/minisom,24497.0,24497.0,,,,,,,,2.0,,,,,,,,,,,,
333,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2023-12-19 11:34:09.090,2023-12-19 06:28:04,1472.0,2.0,154.0,32.0,245.0,,,1310.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",22.0,28,True,2023-12-19 07:41:39,1.3.4,43.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],1529.0,1529.0,https://pypi.org/project/spacy-transformers,210651.0,211652.0,https://anaconda.org/conda-forge/spacy-transformers,2023-12-19 11:34:09.090,28028.0,,,,,3.0,,,,,,,,,,,,
334,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2024-01-31 21:10:59.000,2020-10-14 13:22:39,167.0,,339.0,71.0,87.0,26.0,26.0,1209.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,28,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,1323.0,1323.0,https://pypi.org/project/empyrical,31011.0,31368.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,26112.0,,,,,2.0,,,,,,,,,,,,
335,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2024-02-05 16:23:19.000,2024-02-05 16:23:18,30109.0,1.0,154.0,20.0,748.0,283.0,408.0,1151.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",595.0,28,True,2023-10-25 14:19:59,rel-2.9.3,85.0,aesara,conda-forge/aesara,,,,596.0,596.0,https://pypi.org/project/aesara,73862.0,100293.0,https://anaconda.org/conda-forge/aesara,2023-10-25 16:56:57.335,977964.0,,,,,3.0,,,,,,,,,,,,
336,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-03-11 08:27:06.000,2024-03-09 14:15:38,492.0,11.0,107.0,23.0,332.0,30.0,263.0,1113.0,Extra blocks for scikit-learn pipelines.,63.0,28,True,2024-01-29 20:20:07,0.7.4,37.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],132.0,132.0,https://pypi.org/project/scikit-lego,26933.0,27937.0,https://anaconda.org/conda-forge/scikit-lego,2023-07-19 07:17:55.286,46224.0,,,,,2.0,,,,,,,,,,,,
337,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000,2023-04-19 21:43:19,547.0,,172.0,35.0,86.0,76.0,122.0,894.0,A scikit-learn based module for multi-label et. al. classification.,28.0,28,True,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],1490.0,1490.0,https://pypi.org/project/scikit-multilearn,75927.0,75927.0,,,,,,,,2.0,,,,,,,,,,,,
338,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-01-01 17:28:43.000,2023-11-06 00:17:47,493.0,,116.0,33.0,127.0,24.0,74.0,868.0,Python bindings and utilities for GeoJSON.,56.0,28,True,,,11.0,geojson,conda-forge/geojson,,,,16699.0,16699.0,https://pypi.org/project/geojson,1727421.0,1787815.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,785134.0,,,,,3.0,,,,,,,,,,,,
339,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2024-01-10 16:03:56.000,2024-01-10 16:03:56,666.0,3.0,100.0,14.0,94.0,69.0,62.0,831.0,A Python nearest neighbor descent for approximate nearest neighbors.,27.0,28,True,2023-11-20 18:03:16,release-0.5.11,23.0,pynndescent,conda-forge/pynndescent,,,,5709.0,5709.0,https://pypi.org/project/pynndescent,942283.0,982393.0,https://anaconda.org/conda-forge/pynndescent,2023-11-20 21:14:19.693,1764870.0,,,,,3.0,,,,,,,,,,,,
340,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2024-02-06 01:48:14.000,2024-02-06 01:48:11,3707.0,8.0,320.0,66.0,681.0,37.0,526.0,815.0,The Classical Language Toolkit.,120.0,28,True,2023-12-27 08:38:14,1.2.1,74.0,cltk,,,,,255.0,255.0,https://pypi.org/project/cltk,1759.0,1759.0,,,,,,,,3.0,56.0,,,,,,,,,,,
341,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2024-03-14 14:59:24.000,2024-03-14 08:04:36,1339.0,22.0,124.0,25.0,462.0,11.0,129.0,794.0,A Comparative Framework for Multimodal Recommender Systems.,19.0,28,True,2024-03-05 06:52:53,2.0.0,50.0,cornac,conda-forge/cornac,,,,202.0,202.0,https://pypi.org/project/cornac,114204.0,122107.0,https://anaconda.org/conda-forge/cornac,2024-03-05 22:37:34.614,355670.0,,,,,2.0,,,,,,,,,,,,
342,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2024-03-13 18:52:55.000,2024-03-13 18:52:54,954.0,15.0,160.0,49.0,83.0,24.0,144.0,748.0,Library for exploring and validating machine learning data.,26.0,28,True,2023-08-14 06:29:46,1.14.0,43.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",839.0,839.0,https://pypi.org/project/tensorflow-data-validation,201550.0,201559.0,,,,,,,,3.0,643.0,,,,,,,,,,,
343,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2024-03-13 19:37:31.000,2024-02-06 03:22:42,1674.0,27.0,258.0,42.0,1332.0,263.0,362.0,686.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",107.0,28,True,2024-02-06 04:35:56,0.36.0,43.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,3268614.0,3268614.0,,,,,,,,3.0,,,,,,,,,,,,
344,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2023-12-23 16:11:47.000,2023-12-23 16:11:39,302.0,1.0,2681.0,141.0,44.0,113.0,132.0,17397.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",20.0,27,True,2023-12-23 16:11:47,1.6.5,100.0,vit-pytorch,,,,['pytorch'],414.0,414.0,https://pypi.org/project/vit-pytorch,17660.0,17660.0,,,,,,,,3.0,,,,,,,,,,,,
345,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-02-28 15:48:01.000,2023-10-12 07:20:40,1894.0,,1004.0,228.0,455.0,53.0,265.0,16228.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,54006.0,54413.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,15.0,22802.0,3.0,,,,,,,,,,,,
346,pandas-ai,gventuri/pandas-ai,others,,https://github.com/Sinaptik-AI/pandas-ai,https://github.com/Sinaptik-AI/pandas-ai,,2023-04-22 12:58:01.000,2024-03-14 17:24:50.000,2024-03-13 21:27:45,849.0,180.0,898.0,86.0,388.0,208.0,300.0,10386.0,"Chat with your database (SQL, CSV, pandas, polars, mongodb, noSQL, etc). PandasAI makes data analysis conversational..",69.0,27,True,2024-03-13 21:46:33,2.0.12,100.0,pandas-ai,,,,,2746.0,2746.0,https://pypi.org/project/pandas-ai,,,,,,,,,,2.0,,Sinaptik-AI/pandas-ai,,,,,,,,,,
347,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2023-07-09 00:54:49.000,2023-04-19 16:47:52,581.0,,1125.0,352.0,79.0,48.0,231.0,7893.0,StarCraft II Learning Environment.,39.0,27,True,2022-07-13 12:08:43,4.0,6.0,pysc2,,,,,707.0,707.0,https://pypi.org/project/pysc2,2276.0,2669.0,,,,,,,,2.0,31117.0,google-deepmind/pysc2,,,,,,,,,,
348,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2024-02-12 19:58:33.000,2024-02-12 19:58:33,1768.0,7.0,728.0,129.0,268.0,428.0,331.0,6847.0,Uniform Manifold Approximation and Projection.,128.0,27,True,2023-11-18 01:10:29,release-0.5.5,28.0,umap-learn,conda-forge/umap-learn,,,,1.0,1.0,https://pypi.org/project/umap-learn,716397.0,767919.0,https://anaconda.org/conda-forge/umap-learn,2024-02-04 15:29:26.812,2318502.0,,,,,3.0,,,,,,,,,,,,
349,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2024-03-08 18:59:49.000,2024-03-08 18:59:48,594.0,9.0,726.0,85.0,325.0,55.0,318.0,4681.0,Uplift modeling and causal inference with machine learning algorithms.,60.0,27,True,2024-02-22 19:20:29,0.15.0,13.0,causalml,,,,,182.0,182.0,https://pypi.org/project/causalml,88293.0,88293.0,,,,,,,,2.0,,,,,,,,,,,,
350,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2024-02-17 16:51:26.000,2024-02-11 19:34:10,1245.0,10.0,579.0,61.0,81.0,75.0,559.0,4511.0,Time series Timeseries Deep Learning Machine Learning Pytorch fastai | State-of-the-art Deep Learning library for Time..,24.0,27,True,2024-02-11 18:51:14,0.3.9,14.0,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,14380.0,14380.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,,
351,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-03-09 16:20:29.000,2023-09-01 03:04:11,1137.0,,712.0,60.0,1013.0,131.0,739.0,3987.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",85.0,27,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,,['pytorch'],116.0,116.0,https://pypi.org/project/mmocr,5208.0,5208.0,,,,,,,,3.0,,,,,,,,,,,,
352,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2024-03-05 19:35:28.000,2023-10-12 08:57:51,209.0,,308.0,85.0,94.0,43.0,32.0,3462.0,Python library that makes it easy for data scientists to create charts.,25.0,27,True,2023-10-12 09:01:22,4.0.5,25.0,chartify,conda-forge/chartify,,,,76.0,76.0,https://pypi.org/project/chartify,10508.0,10969.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,29534.0,,,,,3.0,,,,,,,,,,,,
353,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2024-02-22 20:56:35.000,2024-02-22 20:56:32,1181.0,40.0,454.0,61.0,711.0,5.0,517.0,3371.0,On-device wake word detection powered by deep learning.,37.0,27,True,2023-10-26 19:17:54,3.0,14.0,pvporcupine,,,,,28.0,28.0,https://pypi.org/project/pvporcupine,5860.0,5860.0,,,,,,,,3.0,,,,,,,,,,,,
354,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-03-11 20:04:26.000,2024-03-11 20:03:07,1196.0,3.0,403.0,83.0,54.0,57.0,202.0,3343.0,A library of reinforcement learning components and agents.,84.0,27,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],190.0,190.0,https://pypi.org/project/dm-acme,1620.0,1823.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,8149.0,,,,,2.0,,google-deepmind/acme,,,,,,,,,,
355,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2024-02-12 06:44:22.000,2020-04-27 18:40:41,522.0,,1004.0,167.0,215.0,43.0,146.0,3031.0,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,679.0,679.0,https://pypi.org/project/alphalens,1602.0,1880.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,20366.0,,,,,3.0,,,,,,,,,,,,
356,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2023-09-14 20:07:18.000,2021-10-29 06:15:49,2535.0,,414.0,64.0,932.0,295.0,745.0,2866.0,StellarGraph - Machine Learning on Graphs.,37.0,27,False,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,,['tensorflow'],255.0,255.0,https://pypi.org/project/stellargraph,4087.0,4087.0,,,,,,,,2.0,,,,,,,,,,,,
357,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2023-12-04 12:10:57.449,2023-11-29 13:26:08,135.0,,263.0,52.0,19.0,35.0,97.0,2808.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,27,True,2023-11-29 13:30:45,2.3.1,13.0,sweetviz,conda-forge/sweetviz,,,,2073.0,2073.0,https://pypi.org/project/sweetviz,76894.0,77637.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,27525.0,,,,,3.0,,,,,,,,,,,,
358,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-03-11 15:15:19.188,2021-10-12 13:32:38,1570.0,,512.0,65.0,546.0,254.0,393.0,2713.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,27,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,,,https://pypi.org/project/scikit-optimize,645953.0,662304.0,https://anaconda.org/conda-forge/scikit-optimize,2024-03-11 15:15:19.188,703124.0,,,,,3.0,,,,,,,,,,,,
359,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2024-03-12 03:07:27.000,2024-03-12 03:07:23,3526.0,25.0,330.0,154.0,1172.0,21.0,60.0,2681.0,Neural Network Libraries.,75.0,27,True,2023-12-07 00:57:13,1.38.0,73.0,nnabla,,,,,,,https://pypi.org/project/nnabla,9270.0,9281.0,,,,,,,,3.0,908.0,,,,,,,,,,,
360,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-03-04 15:26:06.000,2022-09-28 17:12:28,249.0,,298.0,29.0,320.0,76.0,38.0,2630.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,27,False,2022-09-28 06:56:26,0.2.10,2.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],864.0,864.0,https://pypi.org/project/lazypredict,19262.0,19351.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,2782.0,,,,,3.0,,,,,,,,,,,,
361,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2024-01-21 16:47:04.000,2024-01-21 16:46:47,1134.0,3.0,333.0,44.0,57.0,64.0,207.0,2331.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,True,2023-06-01 22:20:25,1.3,4.0,spektral,,,,['tensorflow'],273.0,273.0,https://pypi.org/project/spektral,6843.0,6843.0,,,,,,,,2.0,,,,,,,,,,,,
362,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2024-03-11 01:04:24.000,2024-03-08 14:56:57,654.0,6.0,243.0,52.0,644.0,136.0,225.0,2275.0,Algorithms for explaining machine learning models.,21.0,27,True,2024-01-22 16:23:03,0.9.5,32.0,alibi,,,,,563.0,563.0,https://pypi.org/project/alibi,25917.0,25917.0,,,,,,,,2.0,,,,,,,,,,,,
363,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-03-09 01:57:52.000,2024-01-30 18:07:43,695.0,34.0,228.0,36.0,146.0,7.0,140.0,2263.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,27,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,163.0,163.0,https://pypi.org/project/norfair,10247.0,10254.0,,,,,,,,3.0,296.0,,,,,,,,,,,
