,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
165,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-04-10 08:08:40.000000,2024-04-05 22:35:54,12206.0,68.0,1094.0,101.0,1334.0,125.0,746.0,4427.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",133.0,33,True,2024-02-17 23:58:41,1.17.1,56.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,506.0,506.0,https://pypi.org/project/adversarial-robustness-toolbox,28841.0,29658.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-02-18 02:39:29.665,36805.0,,,,,1.0,,,,,,,,,,,,
166,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-04-10 21:26:01.000000,2024-04-10 21:25:59,12129.0,81.0,1025.0,163.0,463.0,595.0,745.0,4126.0,Probabilistic reasoning and statistical analysis in TensorFlow.,489.0,33,True,2024-03-12 19:43:46,0.24.0,51.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,3008431.0,3011666.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-01-09 01:12:57.968,122943.0,,,,,1.0,,,,,,,,,,,,
167,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-04-11 06:02:44.000000,2024-04-11 06:02:44,1146.0,24.0,575.0,115.0,867.0,283.0,1040.0,4030.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",165.0,33,True,2023-11-01 14:46:14,7.1,36.0,coremltools,conda-forge/coremltools,,,,3706.0,3706.0,https://pypi.org/project/coremltools,196614.0,198016.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,53996.0,,,,,2.0,9265.0,,,,,,,,,,,
168,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-03-22 23:25:46.000000,2023-12-03 03:47:34,490.0,,562.0,65.0,216.0,183.0,156.0,3982.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,33,True,2023-12-03 03:49:47,0.8.0,9.0,hnswlib,conda-forge/hnswlib,,,,6269.0,6269.0,https://pypi.org/project/hnswlib,736086.0,739595.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,140381.0,,,,,3.0,,,,,,,,,,,,
169,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-04-11 00:29:46.000000,2024-04-08 16:41:17,1275.0,17.0,238.0,37.0,430.0,82.0,210.0,3510.0,Lightning fast forecasting with statistical and econometric models.,38.0,33,True,2024-04-08 16:43:54,1.7.4,29.0,statsforecast,conda-forge/statsforecast,,,,799.0,799.0,https://pypi.org/project/statsforecast,502841.0,505317.0,https://anaconda.org/conda-forge/statsforecast,2024-04-08 20:04:06.356,61901.0,,,,,1.0,,,,,,,,,,,,
170,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-03-21 13:59:09.000000,2024-03-21 13:59:08,7368.0,18.0,607.0,116.0,1161.0,311.0,1108.0,3212.0,High-performance interactive 2D/3D data visualization library.,194.0,33,True,2024-03-14 16:50:16,0.14.2,36.0,vispy,conda-forge/vispy,,,['jupyter'],1477.0,1477.0,https://pypi.org/project/vispy,88823.0,99638.0,https://anaconda.org/conda-forge/vispy,2024-03-15 02:52:28.032,464721.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,8.0,,,,,,
171,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-04-05 04:29:46.000000,2024-04-04 13:00:31,2941.0,12.0,677.0,76.0,859.0,236.0,629.0,2609.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",125.0,33,True,2024-03-08 20:41:28,0.1.25,15.0,pgmpy,,,,,904.0,904.0,https://pypi.org/project/pgmpy,60049.0,60055.0,,,,,,,,1.0,320.0,,,,,,,,,,,
172,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-03-07 12:10:22.000000,2024-03-07 12:10:22,2293.0,5.0,537.0,69.0,481.0,242.0,702.0,2281.0,Survival analysis in Python.,117.0,33,True,2024-01-03 22:00:43,0.28.0,100.0,lifelines,conda-forge/lifelines,,,,2355.0,2355.0,https://pypi.org/project/lifelines,488830.0,495636.0,https://anaconda.org/conda-forge/lifelines,2023-09-13 16:31:11.545,319889.0,,,,,2.0,,,,,,,,,,,,
173,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-04-11 16:56:59.000000,2024-04-11 09:44:49,1358.0,105.0,414.0,58.0,1323.0,128.0,651.0,1641.0,The official Python client for the Huggingface Hub.,154.0,33,True,2024-03-29 12:06:45,0.22.2,70.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,31123818.0,31167192.0,https://anaconda.org/conda-forge/huggingface_hub,2024-04-01 15:52:56.313,1648230.0,,,,,2.0,,,,,,,,,,,,
174,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-04-11 18:00:07.000000,2024-03-01 15:29:40,1173.0,5.0,346.0,66.0,600.0,236.0,349.0,1450.0,A Jupyter - Leaflet.js bridge.,88.0,33,True,2024-01-23 17:51:37,0.18.2,70.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],8144.0,8144.0,https://pypi.org/project/ipyleaflet,139401.0,171804.0,https://anaconda.org/conda-forge/ipyleaflet,2024-01-23 20:31:49.209,1113398.0,,,,,3.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,8714.0,,,,,,
175,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-02-24 12:51:59.000000,2022-06-10 09:12:18,238.0,,13025.0,1568.0,227.0,731.0,584.0,51645.0,The worlds simplest facial recognition api for Python and the command line.,54.0,32,False,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],21.0,21.0,https://pypi.org/project/face_recognition,201091.0,201571.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,20056.0,,,,,2.0,1228.0,,,,,,,,,,,
176,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-04-11 18:16:51.000000,2024-04-11 15:49:52,4111.0,741.0,2590.0,264.0,3501.0,96.0,478.0,23605.0,You like pytorch? You like micrograd? You love tinygrad!.,297.0,32,True,2024-01-09 18:16:07,0.8.0,5.0,,,,,['pytorch'],61.0,61.0,,,,,,,,,,,1.0,,,tinygrad/tinygrad,,,,,,,,,
177,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2024-04-09 08:20:42.000000,2023-12-24 05:29:03,2283.0,,5063.0,499.0,154.0,1040.0,1355.0,21116.0,State-of-the-art 2D and 3D Face Analysis Project.,58.0,32,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],1949.0,1949.0,https://pypi.org/project/insightface,436518.0,662871.0,,,,,,,,2.0,2716237.0,,,,,,,,,,,
178,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-04-03 20:11:26.000000,2023-07-11 13:03:36,1421.0,,3638.0,755.0,1135.0,362.0,588.0,18917.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],500.0,500.0,https://pypi.org/project/magenta,3156.0,3156.0,,,,,,,,2.0,,,,,,,,,,,,
179,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-04-11 17:05:06.000000,2024-04-01 14:00:47,2500.0,327.0,1115.0,115.0,2766.0,194.0,831.0,17669.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",98.0,32,True,2024-04-01 15:08:49,1.8.4,67.0,qdrant-client,,,,,,,https://pypi.org/project/qdrant-client,415096.0,415755.0,,,,,,,,3.0,23725.0,,,,,,,,,,,
180,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-03-27 20:19:41.000000,2024-03-25 12:37:43,1333.0,1.0,2158.0,334.0,1588.0,368.0,1857.0,13927.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,32,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1127.0,1127.0,https://pypi.org/project/horovod,53095.0,53095.0,,,,,,,,2.0,,,,,,,stable/horovod,,,,,
181,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-04-11 17:43:03.000000,2024-04-11 14:27:53,468.0,272.0,775.0,125.0,553.0,84.0,277.0,13820.0,MLX: An array framework for Apple silicon.,89.0,32,True,2024-03-28 23:19:13,0.9.0,15.0,mlx,,,,,259.0,259.0,https://pypi.org/project/mlx,16840.0,16840.0,,,,,,,,3.0,,,,,,,,,,,,
182,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000000,2021-07-29 23:17:25,531.0,,1745.0,263.0,114.0,90.0,535.0,11248.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,5346.0,5346.0,https://pypi.org/project/lime,379408.0,381684.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,200326.0,,,,,2.0,,,,,,,,,,,,
183,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-03-19 22:44:23.623000,2023-12-09 05:39:53,576.0,,2263.0,220.0,245.0,96.0,416.0,9935.0,A little word cloud generator in Python.,72.0,32,True,2023-12-09 13:50:41,1.9.3,13.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1612182.0,1622490.0,https://anaconda.org/conda-forge/wordcloud,2024-03-19 22:44:23.623,463893.0,,,,,2.0,,,,,,,,,,,,
184,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-04-08 20:21:16.000000,2024-04-08 20:21:10,864.0,2.0,1269.0,419.0,87.0,32.0,159.0,9691.0,TensorFlow-based neural network library.,59.0,32,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1267.0,1267.0,https://pypi.org/project/dm-sonnet,24547.0,25059.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,27148.0,,,,,3.0,,,google-deepmind/sonnet,,,,,,,,,
185,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-04-11 16:05:04.000000,2024-04-10 21:24:18,1601.0,99.0,642.0,84.0,714.0,91.0,248.0,8379.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",46.0,32,True,2024-03-19 22:08:25,2.6.3,14.0,cleanlab,conda-forge/cleanlab,,,,293.0,293.0,https://pypi.org/project/cleanlab,13961.0,14539.0,https://anaconda.org/conda-forge/cleanlab,2024-03-25 10:23:11.703,20812.0,,,,,2.0,,,,,,,,,,,,
186,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-04-10 04:32:13.000000,2024-04-03 01:11:50,1150.0,21.0,1218.0,147.0,166.0,241.0,1249.0,8251.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,142.0,32,True,2024-02-22 18:30:39,0.7.6,17.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],770.0,770.0,https://pypi.org/project/pytorch3d,7050.0,10853.0,https://anaconda.org/pytorch3d/pytorch3d,2023-10-31 20:03:11.190,201565.0,,,,,2.0,,,,,,,,,,,,
187,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-04-11 09:06:51.000000,2024-03-08 03:19:52,2899.0,4.0,1624.0,87.0,1640.0,207.0,1834.0,8201.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",119.0,32,True,2023-10-18 03:54:18,2.9.0,19.0,paddleseg,,,,['paddle'],1160.0,1160.0,https://pypi.org/project/paddleseg,2855.0,2855.0,,,,,,,,2.0,,,,,,,,,,,,
188,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2024-02-11 06:38:37.000000,2024-02-11 06:36:31,669.0,1.0,326.0,68.0,107.0,31.0,136.0,7873.0,"Flexible and powerful tensor operations for readable and reliable code (for pytorch, jax, TF and others).",26.0,32,True,2023-10-01 01:13:00,0.7.0,13.0,einops,conda-forge/einops,,,,30984.0,30984.0,https://pypi.org/project/einops,6615164.0,6619885.0,https://anaconda.org/conda-forge/einops,2023-10-01 10:01:09.036,198317.0,,,,,3.0,,,,,,,,,,,,
189,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2024-04-11 07:12:26.000000,2024-03-01 05:10:21,4343.0,101.0,843.0,141.0,479.0,97.0,774.0,7031.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,32,True,2024-03-01 06:47:02,1.8.1,22.0,stanza,stanfordnlp/stanza,,,,2639.0,2639.0,https://pypi.org/project/stanza,201320.0,201470.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,7391.0,,,,,2.0,,,,,,,,,,,,
190,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-03-13 10:47:19.000000,2024-03-13 09:36:57,2708.0,3.0,1117.0,209.0,1048.0,20.0,615.0,6529.0,An open source library for deep learning end-to-end dialog systems and chatbots.,77.0,32,True,2024-03-13 10:47:20,1.6.0,63.0,deeppavlov,,,,['tensorflow'],382.0,382.0,https://pypi.org/project/deeppavlov,9037.0,9037.0,,,,,,,,2.0,,,deeppavlov/DeepPavlov,,,,,,,,,
191,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-04-01 08:16:02.000000,2024-04-01 08:13:40,1215.0,6.0,636.0,63.0,133.0,54.0,435.0,5740.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",41.0,32,True,2024-04-01 08:16:02,2.5.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1380.0,1380.0,https://pypi.org/project/pytorch-metric-learning,349108.0,349329.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11293.0,,,,,1.0,,,,,,,,,,,,
192,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2024-03-31 13:12:23.000000,2024-03-31 13:12:23,1645.0,8.0,832.0,118.0,527.0,126.0,340.0,4756.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,106.0,32,True,2024-01-05 08:47:39,0.23.1,29.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],12865.0,12865.0,https://pypi.org/project/mlxtend,802958.0,809640.0,https://anaconda.org/conda-forge/mlxtend,2024-01-05 18:58:45.309,300713.0,,,,,2.0,,,,,,,,,,,,
193,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-04-10 20:02:08.000000,2024-03-22 10:52:33,2173.0,29.0,277.0,43.0,2137.0,315.0,654.0,4744.0,Aim An easy-to-use & supercharged open-source experiment tracker.,64.0,32,True,2024-03-22 10:54:33,3.19.2,59.0,aim,conda-forge/aim,,,,506.0,506.0,https://pypi.org/project/aim,68584.0,69885.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,42963.0,,,,,2.0,,,,,,,,,,,,
194,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-04-03 16:13:47.000000,2024-03-15 01:19:18,1424.0,31.0,454.0,56.0,771.0,40.0,475.0,3621.0,NeuralProphet: A simple forecasting package.,52.0,32,True,2024-02-23 20:22:32,0.8.0,34.0,neuralprophet,,,,['pytorch'],414.0,414.0,https://pypi.org/project/neuralprophet,121999.0,121999.0,,,,,,,,2.0,,,,,,,,,,,,
195,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-04-10 11:53:08.000000,2024-04-10 11:53:08,1496.0,6.0,358.0,90.0,740.0,129.0,441.0,3198.0,Quickly and accurately render even the largest data.,55.0,32,True,2023-10-26 15:10:16,0.16.0,33.0,datashader,conda-forge/datashader,,,,3866.0,3866.0,https://pypi.org/project/datashader,96081.0,113375.0,https://anaconda.org/conda-forge/datashader,2023-10-27 12:10:53.716,812842.0,,,,,2.0,,,,,,,,,,,,
196,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2024-04-11 13:23:57.000000,2024-04-11 13:16:35,834.0,45.0,351.0,42.0,910.0,34.0,284.0,2968.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",45.0,32,True,2024-03-04 14:50:47,0.8.1,15.0,python-doctr,,,,"['tensorflow', 'pytorch']",277.0,277.0,https://pypi.org/project/python-doctr,28086.0,99534.0,,,,,,,,2.0,2715040.0,,,,,,,,,,,
197,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-04-11 04:37:47.000000,2024-04-06 01:15:39,702.0,3.0,252.0,43.0,816.0,72.0,285.0,2855.0,PyTorch extensions for high performance and large scale training.,74.0,32,True,2022-12-11 18:09:19,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],4700.0,4700.0,https://pypi.org/project/fairscale,485623.0,491703.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,176330.0,,,,,2.0,,,,,,,,,,,,
198,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-04-04 13:41:24.000000,2024-03-20 01:04:29,1637.0,3.0,324.0,60.0,189.0,116.0,195.0,2773.0,The machine learning toolkit for time series analysis in Python.,43.0,32,True,2023-12-12 14:35:12,0.6.3,25.0,tslearn,conda-forge/tslearn,,,['sklearn'],1210.0,1210.0,https://pypi.org/project/tslearn,365512.0,393527.0,https://anaconda.org/conda-forge/tslearn,2024-02-04 18:41:01.911,1288729.0,,,,,2.0,,,,,,,,,,,,
199,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2024-04-04 16:01:23.000000,2024-03-18 20:30:45,1372.0,19.0,315.0,22.0,47.0,31.0,202.0,2219.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,32,True,2024-03-18 21:01:54,0.4.7,81.0,explainerdashboard,conda-forge/explainerdashboard,,,,464.0,464.0,https://pypi.org/project/explainerdashboard,125494.0,126573.0,https://anaconda.org/conda-forge/explainerdashboard,2024-03-18 22:16:35.129,43168.0,,,,,2.0,,,,,,,,,,,,
200,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2024-03-28 19:21:09.000000,2024-03-28 19:19:25,204.0,13.0,252.0,57.0,74.0,48.0,225.0,1927.0,A Python wrapper for the tesseract-ocr API.,30.0,32,True,2024-03-28 16:57:33,2.6.3,17.0,tesserocr,conda-forge/tesserocr,,,,956.0,956.0,https://pypi.org/project/tesserocr,61068.0,63528.0,https://anaconda.org/conda-forge/tesserocr,2023-06-16 16:18:15.161,132799.0,,,,,2.0,163.0,,,,,,,,,,,
201,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2024-04-11 18:10:53.000000,2024-04-11 17:19:28,1670.0,206.0,342.0,28.0,1734.0,32.0,101.0,1714.0,Pytorch domain library for recommendation systems.,223.0,32,True,2024-01-30 23:40:14,0.6.0,13.0,torchrec,,,,,101.0,101.0,https://pypi.org/project/torchrec,12991.0,12991.0,,,,,,,,1.0,,,,,,,,,,,,
202,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2024-04-04 02:09:59.000000,2024-04-04 02:09:55,826.0,8.0,312.0,120.0,779.0,178.0,167.0,1460.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",84.0,32,True,2024-02-08 02:06:46,0.8.0,21.0,tensorflow-model-optimization,,,,['tensorflow'],3660.0,3660.0,https://pypi.org/project/tensorflow-model-optimization,913289.0,913289.0,,,,,,,,2.0,,,,,,,,,,,,
203,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-04-11 17:50:11.000000,2024-04-11 17:50:11,11442.0,163.0,230.0,55.0,12099.0,176.0,2181.0,933.0,Cloud-native genomic dataframes and batch computing.,92.0,32,True,2024-04-10 20:35:48,0.2.130,100.0,hail,,,,['spark'],127.0,127.0,https://pypi.org/project/hail,39270.0,39270.0,,,,,,,,2.0,,,,,,,,,,,,
204,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-03-17 08:58:36.000000,2023-07-13 08:50:20,531.0,,2702.0,384.0,120.0,203.0,560.0,24822.0,Deezer source separation library including pretrained models.,19.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],678.0,678.0,https://pypi.org/project/spleeter,14195.0,72444.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,79663.0,,,,,2.0,3064322.0,,,,,,,,,,,
205,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2069.0,186.0,1005.0,568.0,719.0,12486.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,31,False,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1578.0,1578.0,https://pypi.org/project/paddlehub,6670.0,6681.0,,,,,,,,2.0,672.0,,,,,,,,,,,
206,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2024-04-09 14:20:56.000000,2024-04-09 14:05:35,2464.0,28.0,958.0,201.0,2293.0,226.0,836.0,8336.0,Deep universal probabilistic programming with Python and PyTorch.,154.0,31,True,2024-02-19 18:02:43,1.9.0,34.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,288062.0,292208.0,https://anaconda.org/conda-forge/pyro-ppl,2024-02-20 17:06:11.848,153423.0,,,,,2.0,,,,,,,,,,,,
207,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-11-12 14:28:03.000000,2023-11-12 14:28:03,528.0,,853.0,86.0,274.0,73.0,376.0,7789.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,31,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,41969.0,41969.0,https://pypi.org/project/tensorboardX,2284543.0,2310112.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1150405.0,,,,,2.0,413.0,,,,,,,,,,,
