,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
137,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-03-17 13:13:19.000,2024-03-17 13:07:40,2326.0,68.0,616.0,93.0,253.0,436.0,530.0,5149.0,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",93.0,34,True,2024-02-21 14:44:28,1.14.4,95.0,clearml,,allegroai/trains,,,999.0,999.0,https://pypi.org/project/clearml,316000.0,316569.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30237.0,2.0,2238.0,,,,,,,,,,,
138,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-03-20 13:32:44.000,2024-03-16 12:24:21,3946.0,69.0,1033.0,152.0,1596.0,354.0,873.0,3634.0,Fast data visualization and GUI tools for scientific / engineering applications.,275.0,34,True,2024-03-07 18:06:04,pyqtgraph-0.13.4,14.0,pyqtgraph,conda-forge/pyqtgraph,,,,9057.0,9057.0,https://pypi.org/project/pyqtgraph,230782.0,242129.0,https://anaconda.org/conda-forge/pyqtgraph,2024-03-07 20:24:16.458,510618.0,,,,,2.0,,,,,,,,,,,,
139,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-03-21 18:06:59.000,2024-03-21 18:01:34,1824.0,63.0,354.0,55.0,1565.0,51.0,408.0,2928.0,Bayesian optimization in PyTorch.,110.0,34,True,2024-02-27 05:58:28,0.10.0,42.0,botorch,conda-forge/botorch,,,['pytorch'],902.0,902.0,https://pypi.org/project/botorch,192542.0,194880.0,https://anaconda.org/conda-forge/botorch,2024-02-27 09:02:55.942,100535.0,,,,,1.0,,,,,,,,,,,,
140,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-03-07 12:10:22.000,2024-03-07 12:10:22,2293.0,19.0,534.0,69.0,481.0,242.0,702.0,2264.0,Survival analysis in Python.,117.0,34,True,2024-01-03 22:00:43,0.28.0,100.0,lifelines,conda-forge/lifelines,,,,2287.0,2287.0,https://pypi.org/project/lifelines,483021.0,489893.0,https://anaconda.org/conda-forge/lifelines,2023-09-13 16:31:11.545,316148.0,,,,,2.0,,,,,,,,,,,,
141,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-03-21 17:56:53.000,2024-03-21 17:46:57,2915.0,143.0,284.0,68.0,1640.0,33.0,598.0,2245.0,Adaptive Experimentation Platform.,166.0,34,True,2024-03-01 16:10:42,0.3.7,39.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],675.0,675.0,https://pypi.org/project/ax-platform,158179.0,158716.0,https://anaconda.org/conda-forge/ax-platform,2024-03-02 16:28:38.668,17748.0,,,,,1.0,,,,,,,,,,,,
142,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2024-03-21 18:23:15.000,2024-03-21 18:23:14,4026.0,217.0,527.0,47.0,4278.0,209.0,920.0,2082.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,164.0,34,True,2024-03-11 21:09:24,0.35.1,56.0,pennylane,conda-forge/pennylane,,,,802.0,802.0,https://pypi.org/project/pennylane,55925.0,57216.0,https://anaconda.org/conda-forge/pennylane,2024-03-19 12:55:56.428,36120.0,,,,,1.0,73.0,,,,,,,,,,,
143,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-03-21 16:35:30.000,2024-03-19 09:57:38,5112.0,140.0,480.0,20.0,1217.0,935.0,619.0,2076.0,"This is the development home of the workflow management system Snakemake. For general information, see.",319.0,34,True,2024-03-19 09:58:20,8.9.0,246.0,snakemake,bioconda/snakemake,,,,1909.0,1909.0,https://pypi.org/project/snakemake,163215.0,173080.0,https://anaconda.org/bioconda/snakemake,2024-03-19 11:17:42.759,996436.0,,,,,2.0,,,,,,,,,,-1.0,,
144,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-03-21 15:43:09.000,2024-03-20 08:22:58,993.0,73.0,337.0,54.0,1135.0,227.0,386.0,2057.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,101.0,34,True,2024-02-18 02:19:37,1.17.1,51.0,optimum,conda-forge/optimum,,,,1887.0,1887.0,https://pypi.org/project/optimum,1061953.0,1062466.0,https://anaconda.org/conda-forge/optimum,2024-02-18 04:42:34.186,11815.0,,,,,1.0,,,,,,,,,,,,
145,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-03-21 04:25:22.000,2024-03-17 09:58:07,3000.0,60.0,350.0,55.0,1144.0,272.0,943.0,1339.0,Cartopy - a cartographic python library with matplotlib support.,125.0,34,True,2023-08-05 00:46:57,0.22.0,24.0,cartopy,conda-forge/cartopy,,,,4594.0,4594.0,https://pypi.org/project/cartopy,242058.0,316520.0,https://anaconda.org/conda-forge/cartopy,2023-10-24 18:58:07.197,3425277.0,,,,,2.0,,,,,,,,,,,,
146,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2024-03-21 14:31:35.000,2024-03-21 12:58:33,10249.0,86.0,542.0,71.0,2354.0,242.0,1739.0,1095.0,Machine learning for NeuroImaging in Python.,234.0,34,True,2024-01-29 09:22:59,0.10.3,23.0,nilearn,conda-forge/nilearn,,,['sklearn'],2970.0,2970.0,https://pypi.org/project/nilearn,65367.0,71905.0,https://anaconda.org/conda-forge/nilearn,2024-01-29 13:01:39.700,261391.0,,,,,2.0,159.0,,,,,,,,,,,
147,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2024-03-12 01:11:40.000,2024-03-12 01:11:39,5804.0,44.0,249.0,37.0,797.0,100.0,399.0,616.0,Python package to access a cacophony of neuro-imaging file formats.,102.0,34,True,2024-02-27 04:17:30,5.2.1,40.0,nibabel,conda-forge/nibabel,,,,17746.0,17746.0,https://pypi.org/project/nibabel,484842.0,500053.0,https://anaconda.org/conda-forge/nibabel,2024-02-27 14:41:50.570,684525.0,,,,,2.0,,,,,,,,,,,,
148,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-03-21 10:07:23.000,2024-03-21 10:07:22,3031.0,108.0,4156.0,376.0,3718.0,356.0,1177.0,37242.0,"Making large AI models cheaper, faster and more accessible.",170.0,33,True,2024-03-07 15:38:25,0.3.6,36.0,,,,,,302.0,302.0,,,,,,,,,,,2.0,,,,,,,,,,,,
149,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2024-03-11 08:31:49.000,2024-03-11 08:27:00,1505.0,9.0,6861.0,381.0,652.0,393.0,3046.0,28352.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",266.0,33,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1663.0,1663.0,https://pypi.org/project/detectron2,,5129.0,https://anaconda.org/conda-forge/detectron2,2024-01-18 08:57:46.349,225693.0,,,,,2.0,,,,,,,,,,,,
150,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-03-21 18:00:06.000,2024-03-21 12:31:46,17579.0,960.0,2621.0,376.0,4793.0,373.0,3353.0,20242.0,The platform for customizing AI from enterprise data.,822.0,33,True,2024-03-20 16:17:06,24.3.4.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,14553.0,14553.0,,,,,,,,3.0,,,,,,,,,,,,
151,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000,2020-10-14 16:36:49,6226.0,,4142.0,1005.0,1869.0,325.0,658.0,16985.0,"Zipline, a Pythonic Algorithmic Trading Library.",160.0,33,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,985.0,985.0,https://pypi.org/project/zipline,2645.0,2823.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7479.0,,,,,1.0,,,,,,,,,,,,
152,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-03-21 17:11:07.000,2024-01-05 20:03:59,1332.0,1.0,2156.0,336.0,1587.0,367.0,1857.0,13889.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,33,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1109.0,1109.0,https://pypi.org/project/horovod,67153.0,67153.0,,,,,,,,2.0,,,,,,stable/horovod,,,,,,
153,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-03-07 11:44:47.000,2023-10-26 05:31:53,3012.0,,1771.0,285.0,3504.0,371.0,1677.0,13660.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06,3.0,40.0,nni,,,,,593.0,593.0,https://pypi.org/project/nni,15575.0,15575.0,,,,,,,,2.0,,,,,,,,,,,,
154,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-01-02 11:17:53.000,2024-01-02 11:17:47,862.0,3.0,1271.0,419.0,85.0,32.0,159.0,9685.0,TensorFlow-based neural network library.,58.0,33,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1253.0,1253.0,https://pypi.org/project/dm-sonnet,24359.0,24879.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,27085.0,,,,,3.0,,google-deepmind/sonnet,,,,,,,,,,
155,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-02-26 15:57:08.680,2024-02-23 19:03:07,2440.0,6.0,1512.0,289.0,430.0,277.0,637.0,9463.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,118.0,33,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],2655.0,2655.0,https://pypi.org/project/tpot,41762.0,47218.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,245528.0,,,,,2.0,,,,,,,,,,,,
156,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-03-20 22:02:13.000,2024-03-20 22:02:12,1391.0,4.0,1378.0,302.0,894.0,132.0,759.0,9055.0,AutoML library for deep learning.,143.0,33,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,,['tensorflow'],650.0,650.0,https://pypi.org/project/autokeras,17275.0,17510.0,,,,,,,,2.0,17890.0,,,,,,,,,,,
157,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-03-21 16:14:42.000,2024-03-21 15:41:34,10411.0,13.0,1865.0,350.0,3422.0,129.0,1133.0,8394.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,336.0,33,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,68834.0,72269.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-10-08 10:19:04.401,140862.0,,,,,3.0,,,,,,,,,,,,
158,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-03-19 06:35:41.000,2024-03-08 03:19:52,2899.0,5.0,1618.0,87.0,1633.0,196.0,1829.0,8151.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",119.0,33,True,2023-10-18 03:54:18,2.9.0,19.0,paddleseg,,,,['paddle'],1144.0,1144.0,https://pypi.org/project/paddleseg,2785.0,2785.0,,,,,,,,2.0,,,,,,,,,,,,
159,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-03-20 11:41:54.000,2024-03-20 11:41:53,873.0,59.0,677.0,279.0,1154.0,244.0,365.0,7477.0,"Build and manage real-life ML, AI, and data science projects with ease!.",83.0,33,True,2024-03-14 17:27:14,2.11.5,102.0,metaflow,conda-forge/metaflow,,,,610.0,610.0,https://pypi.org/project/metaflow,217098.0,220773.0,https://anaconda.org/conda-forge/metaflow,2024-03-15 15:30:47.142,161720.0,,,,,2.0,,,,,,,,,,,,
160,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-03-21 17:32:08.000,2024-03-21 13:48:42,38514.0,502.0,813.0,147.0,9331.0,961.0,5042.0,7145.0,cuDF - GPU DataFrame Library.,274.0,33,True,2024-02-27 15:12:35,24.02.02,47.0,cudf,,,,,52.0,52.0,https://pypi.org/project/cudf,2754.0,2754.0,,,,,,,,2.0,,,,,,,,,,,,
161,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-03-19 18:34:21.000,2024-03-19 18:34:20,1349.0,34.0,835.0,158.0,1692.0,169.0,824.0,6990.0,An open source python library for automated feature engineering.,72.0,33,True,2024-02-26 17:28:49,1.30.0,100.0,featuretools,conda-forge/featuretools,,,,1562.0,1562.0,https://pypi.org/project/featuretools,55144.0,59078.0,https://anaconda.org/conda-forge/featuretools,2024-02-27 14:54:50.393,177070.0,,,,,2.0,,,,,,,,,,,,
162,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-03-21 07:36:39.000,2024-03-14 16:44:49,32389.0,97.0,1958.0,384.0,6786.0,2670.0,6575.0,6677.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",262.0,33,True,,,,h2o,,,,,21.0,21.0,https://pypi.org/project/h2o,364641.0,364641.0,,,,,,,,2.0,,,,,,,,,,,,
163,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-03-18 15:56:58.000,2024-03-16 08:56:38,3022.0,122.0,696.0,140.0,99.0,89.0,327.0,5961.0,Fit interpretable models. Explain blackbox machine learning.,42.0,33,True,2024-03-18 15:53:29,0.6.0,42.0,interpret,,,,['jupyter'],641.0,641.0,https://pypi.org/project/interpret,86615.0,86615.0,,,,,,,,1.0,,,,,,,,,,,,
164,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-03-08 17:29:10.000,2023-12-16 19:23:13,1208.0,,634.0,65.0,132.0,52.0,434.0,5694.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",40.0,33,True,2023-12-16 19:24:49,2.4.1,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1314.0,1314.0,https://pypi.org/project/pytorch-metric-learning,476587.0,476811.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11237.0,,,,,1.0,,,,,,,,,,,,
165,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-03-21 18:03:27.000,2024-03-21 17:04:24,1071.0,20.0,461.0,234.0,745.0,175.0,333.0,4491.0,Model interpretability and understanding for PyTorch.,110.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],1898.0,1898.0,https://pypi.org/project/captum,216923.0,217727.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,21725.0,,,,,1.0,,,,,,,,,,,,
166,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-03-21 07:20:28.000,2024-03-20 20:32:26,12187.0,63.0,1085.0,100.0,1327.0,122.0,746.0,4387.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",133.0,33,True,2024-02-17 23:58:41,1.17.1,56.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,493.0,493.0,https://pypi.org/project/adversarial-robustness-toolbox,26243.0,27069.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-02-18 02:39:29.665,36385.0,,,,,1.0,,,,,,,,,,,,
167,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-03-20 17:57:46.000,2024-03-20 17:57:44,12110.0,76.0,1026.0,164.0,463.0,590.0,744.0,4056.0,Probabilistic reasoning and statistical analysis in TensorFlow.,487.0,33,True,2024-03-12 19:43:46,0.24.0,51.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,3138541.0,3141836.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-01-09 01:12:57.968,121940.0,,,,,1.0,,,,,,,,,,,,
168,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-03-19 23:55:15.000,2024-03-19 23:55:14,1137.0,19.0,566.0,114.0,857.0,274.0,1038.0,3992.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",162.0,33,True,2023-11-01 14:46:14,7.1,36.0,coremltools,conda-forge/coremltools,,,,3660.0,3660.0,https://pypi.org/project/coremltools,194962.0,196391.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,53768.0,,,,,2.0,9233.0,,,,,,,,,,,
169,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-03-04 07:54:57.000,2023-12-03 03:47:34,490.0,,551.0,66.0,215.0,179.0,154.0,3930.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,33,True,2023-12-03 03:49:47,0.8.0,9.0,hnswlib,conda-forge/hnswlib,,,,6139.0,6139.0,https://pypi.org/project/hnswlib,824576.0,827999.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,133531.0,,,,,3.0,,,,,,,,,,,,
170,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-03-20 17:26:25.000,2024-03-08 17:56:57,1272.0,30.0,233.0,36.0,427.0,82.0,207.0,3459.0,Lightning fast forecasting with statistical and econometric models.,38.0,33,True,2024-02-05 21:44:48,1.7.3,28.0,statsforecast,conda-forge/statsforecast,,,,752.0,752.0,https://pypi.org/project/statsforecast,576318.0,578824.0,https://anaconda.org/conda-forge/statsforecast,2024-02-06 03:02:36.606,60156.0,,,,,1.0,,,,,,,,,,,,
171,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-03-21 13:59:09.000,2024-03-21 13:59:08,7368.0,30.0,604.0,117.0,1161.0,310.0,1107.0,3201.0,High-performance interactive 2D/3D data visualization library.,194.0,33,True,2024-03-14 16:50:16,0.14.2,36.0,vispy,conda-forge/vispy,,,['jupyter'],1445.0,1445.0,https://pypi.org/project/vispy,94016.0,104998.0,https://anaconda.org/conda-forge/vispy,2024-03-15 02:52:28.032,460966.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,7.0,,,,,,,
172,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-03-08 13:48:08.000,2024-03-01 15:29:40,1173.0,8.0,344.0,66.0,599.0,235.0,348.0,1448.0,A Jupyter - Leaflet.js bridge.,88.0,33,True,2024-01-23 17:51:37,0.18.2,70.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],7772.0,7772.0,https://pypi.org/project/ipyleaflet,141698.0,177578.0,https://anaconda.org/conda-forge/ipyleaflet,2024-01-23 20:31:49.209,1107699.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,11800.0,,,,,,,
173,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-03-20 12:01:21.000,2024-03-19 20:59:54,13236.0,229.0,274.0,35.0,1758.0,379.0,625.0,993.0,Python package for earth-observing satellite data processing.,152.0,33,True,2024-02-21 11:28:27,0.47.0,62.0,satpy,conda-forge/satpy,,,,122.0,122.0,https://pypi.org/project/satpy,62704.0,66792.0,https://anaconda.org/conda-forge/satpy,2024-02-21 15:57:59.122,183962.0,,,,,3.0,,,,,,,,,,,,
174,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-02-24 12:51:59.000,2022-06-10 09:12:18,238.0,,13012.0,1565.0,227.0,731.0,584.0,51397.0,The worlds simplest facial recognition api for Python and the command line.,54.0,32,False,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],21.0,21.0,https://pypi.org/project/face_recognition,115220.0,115706.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,19848.0,,,,,2.0,1227.0,,,,,,,,,,,
175,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-03-21 18:17:09.000,2024-03-21 18:12:27,3889.0,693.0,2533.0,264.0,3238.0,95.0,458.0,23046.0,You like pytorch? You like micrograd? You love tinygrad!.,290.0,32,True,2024-01-09 18:16:07,0.8.0,5.0,,,,,['pytorch'],51.0,51.0,,,,,,,,,,,2.0,,tinygrad/tinygrad,,,,,,,,,,
176,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-01-23 01:48:22.000,2023-07-11 13:03:36,1421.0,,3629.0,755.0,1134.0,361.0,588.0,18892.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],499.0,499.0,https://pypi.org/project/magenta,3623.0,3623.0,,,,,,,,2.0,,,,,,,,,,,,
177,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-03-21 17:21:04.000,2024-03-21 17:21:03,405.0,292.0,747.0,121.0,474.0,87.0,239.0,13395.0,MLX: An array framework for Apple silicon.,86.0,32,True,2024-03-14 19:34:42,0.7.0,13.0,mlx,,,,,222.0,222.0,https://pypi.org/project/mlx,19739.0,19739.0,,,,,,,,3.0,,,,,,,,,,,,
178,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000,2021-07-29 23:17:25,531.0,,1744.0,263.0,114.0,89.0,535.0,11216.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,5227.0,5227.0,https://pypi.org/project/lime,332442.0,334724.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,198616.0,,,,,2.0,,,,,,,,,,,,
179,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-03-19 22:44:23.623,2023-12-09 05:39:53,576.0,,2263.0,222.0,245.0,96.0,416.0,9909.0,A little word cloud generator in Python.,72.0,32,True,2023-12-09 13:50:41,1.9.3,13.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1461217.0,1471672.0,https://anaconda.org/conda-forge/wordcloud,2024-03-19 22:44:23.623,460030.0,,,,,2.0,,,,,,,,,,,,
180,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-03-18 23:01:54.000,2024-03-12 13:59:31,1145.0,18.0,1210.0,147.0,162.0,239.0,1242.0,8185.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,140.0,32,True,2024-02-22 18:30:39,0.7.6,17.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],750.0,750.0,https://pypi.org/project/pytorch3d,6883.0,10649.0,https://anaconda.org/pytorch3d/pytorch3d,2023-10-31 20:03:11.190,195832.0,,,,,2.0,,,,,,,,,,,,
