,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
135,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2024-04-28 06:22:09.150,2024-04-28 03:56:14,675.0,7.0,329.0,68.0,110.0,30.0,138.0,7956.0,"Flexible and powerful tensor operations for readable and reliable code (for pytorch, jax, TF and others).",26.0,34,True,2024-04-28 04:07:18,0.8.0,14.0,einops,conda-forge/einops,,,,33649.0,33649.0,https://pypi.org/project/einops,7179432.0,7184275.0,https://anaconda.org/conda-forge/einops,2024-04-28 06:22:09.150,208276.0,,,,,2.0,,,,,,,,,,,,
136,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-05-09 17:38:49.000,2024-05-08 22:20:11,911.0,64.0,695.0,280.0,1203.0,252.0,370.0,7631.0,"Build and manage real-life ML, AI, and data science projects with ease!.",88.0,34,True,2024-05-08 22:22:39,2.11.15,112.0,metaflow,conda-forge/metaflow,,,,640.0,640.0,https://pypi.org/project/metaflow,537290.0,540965.0,https://anaconda.org/conda-forge/metaflow,2024-05-09 09:11:54.860,169091.0,,,,,2.0,,,,,,,,,,,,
137,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-05-09 15:42:11.000,2024-05-09 15:42:10,1362.0,39.0,844.0,158.0,1707.0,171.0,831.0,7051.0,An open source python library for automated feature engineering.,72.0,34,True,2024-02-26 17:28:49,1.30.0,100.0,featuretools,conda-forge/featuretools,,,,1626.0,1626.0,https://pypi.org/project/featuretools,57215.0,61081.0,https://anaconda.org/conda-forge/featuretools,2024-02-27 14:54:50.393,181739.0,,,,,1.0,,,,,,,,,,,,
138,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-05-08 20:41:19.000,2024-05-08 20:41:13,2348.0,52.0,627.0,93.0,257.0,452.0,541.0,5281.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",94.0,34,True,2024-04-09 16:24:23,1.15.1,97.0,clearml,,allegroai/trains,,,1088.0,1088.0,https://pypi.org/project/clearml,297405.0,297958.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30238.0,2.0,2448.0,,,,,,,,,,,
139,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-05-07 13:51:52.000,2024-05-06 14:43:44,12226.0,77.0,1098.0,101.0,1339.0,122.0,752.0,4489.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",135.0,34,True,2024-02-17 23:58:41,1.17.1,56.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,514.0,514.0,https://pypi.org/project/adversarial-robustness-toolbox,27904.0,28733.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-02-18 02:39:29.665,38172.0,,,,,1.0,,,,,,,,,,,,
140,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2024-05-09 16:03:34.000,2024-05-08 08:17:10,1693.0,34.0,601.0,60.0,1840.0,111.0,1259.0,4460.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,210.0,34,True,2024-04-01 10:35:11,0.5.0.post2,23.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],2861.0,2861.0,https://pypi.org/project/pytorch-ignite,251003.0,253552.0,https://anaconda.org/pytorch/ignite,2024-04-01 12:32:01.049,181013.0,,,,,2.0,,,,,,,,,,,,
141,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-05-07 08:03:38.000,2024-05-07 08:03:36,12138.0,68.0,1028.0,164.0,463.0,596.0,746.0,4134.0,Probabilistic reasoning and statistical analysis in TensorFlow.,493.0,34,True,2024-03-12 19:43:46,0.24.0,51.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,3823025.0,3826249.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-01-09 01:12:57.968,125736.0,,,,,1.0,,,,,,,,,,,,
142,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-05-05 12:54:38.000,2024-04-29 15:18:33,4015.0,126.0,1045.0,151.0,1633.0,356.0,882.0,3693.0,Fast data visualization and GUI tools for scientific / engineering applications.,279.0,34,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,9405.0,9405.0,https://pypi.org/project/pyqtgraph,230173.0,241458.0,https://anaconda.org/conda-forge/pyqtgraph,2024-05-02 20:24:38.556,530436.0,,,,,2.0,,,,,,,,,,,,
143,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-05-08 19:44:37.000,2024-05-02 18:05:35,1286.0,17.0,244.0,36.0,440.0,86.0,217.0,3587.0,Lightning fast forecasting with statistical and econometric models.,39.0,34,True,2024-04-08 16:43:54,1.7.4,29.0,statsforecast,conda-forge/statsforecast,,,,859.0,859.0,https://pypi.org/project/statsforecast,559841.0,562373.0,https://anaconda.org/conda-forge/statsforecast,2024-04-08 20:04:06.356,65857.0,,,,,1.0,,,,,,,,,,,,
144,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-05-09 17:10:23.000,2024-05-09 00:43:55,1866.0,83.0,365.0,53.0,1610.0,58.0,418.0,2960.0,Bayesian optimization in PyTorch.,112.0,34,True,2024-05-01 20:17:51,0.11.0,43.0,botorch,conda-forge/botorch,,,['pytorch'],982.0,982.0,https://pypi.org/project/botorch,124377.0,126722.0,https://anaconda.org/conda-forge/botorch,2024-05-01 22:13:21.203,105526.0,,,,,1.0,,,,,,,,,,,,
145,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-05-09 17:01:14.000,2024-05-09 16:57:03,3028.0,190.0,290.0,68.0,1761.0,44.0,614.0,2276.0,Adaptive Experimentation Platform.,168.0,34,True,2024-05-02 21:44:55,0.4.0,40.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],708.0,708.0,https://pypi.org/project/ax-platform,91042.0,91587.0,https://anaconda.org/conda-forge/ax-platform,2024-05-03 19:13:18.752,19084.0,,,,,1.0,,-1.0,,,,,,,,,,
146,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-05-09 14:07:35.313,2024-05-09 10:58:50,1026.0,68.0,362.0,57.0,1181.0,258.0,396.0,2174.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,104.0,34,True,2024-05-09 11:17:31,1.19.2,56.0,optimum,conda-forge/optimum,,,,2337.0,2337.0,https://pypi.org/project/optimum,1122442.0,1122985.0,https://anaconda.org/conda-forge/optimum,2024-05-09 14:07:35.313,13593.0,,,,,1.0,,,,,,,,,,,,
147,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-05-09 15:21:45.000,2024-05-07 16:39:52,5169.0,110.0,491.0,19.0,1269.0,955.0,643.0,2117.0,"This is the development home of the workflow management system Snakemake. For general information, see.",325.0,34,True,2024-05-03 12:11:11,8.11.3,256.0,snakemake,bioconda/snakemake,,,,1969.0,1969.0,https://pypi.org/project/snakemake,98318.0,108421.0,https://anaconda.org/bioconda/snakemake,2024-05-03 18:24:01.575,1040614.0,,,,,2.0,,,,,,,,,,,,
148,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-05-09 01:37:33.000,2024-04-24 16:43:22,4261.0,56.0,1054.0,153.0,1117.0,65.0,638.0,1777.0,Documentation and samples for ArcGIS API for Python.,91.0,34,True,2024-04-11 15:22:41,2.3.0,34.0,arcgis,,esridocker/arcgis-api-python-notebook,,,750.0,750.0,https://pypi.org/project/arcgis,75451.0,75572.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,3.0,11201.0,,,,,,,,,,,
149,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2024-05-02 20:10:29.000,2024-03-13 00:47:35,874.0,5.0,324.0,44.0,1020.0,80.0,169.0,1198.0,Making text a first-class citizen in TensorFlow.,113.0,34,True,2024-03-11 20:48:59,2.16.1,55.0,tensorflow-text,,,,['tensorflow'],6777.0,6777.0,https://pypi.org/project/tensorflow-text,7221617.0,7221617.0,,,,,,,,2.0,,,,,,,,,,,,
150,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2024-05-06 13:09:16.000,2024-05-06 13:09:16,5858.0,92.0,250.0,37.0,806.0,100.0,403.0,625.0,Python package to access a cacophony of neuro-imaging file formats.,104.0,34,True,2024-02-27 04:17:30,5.2.1,40.0,nibabel,conda-forge/nibabel,,,,18732.0,18732.0,https://pypi.org/project/nibabel,496322.0,511247.0,https://anaconda.org/conda-forge/nibabel,2024-02-27 14:41:50.570,701483.0,,,,,2.0,,,,,,,,,,,,
151,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-05-09 12:04:25.000,2024-05-09 12:04:25,3094.0,99.0,4227.0,377.0,3888.0,372.0,1201.0,37974.0,"Making large AI models cheaper, faster and more accessible.",178.0,33,True,2024-04-27 11:00:32,0.3.7,37.0,,,,,,368.0,368.0,,,,,,,,,,,2.0,,,,,,,,,,,,
152,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-02-18 05:01:17.000,2021-11-17 17:52:52,3466.0,,3774.0,663.0,1674.0,118.0,1985.0,24383.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,33,False,2020-12-10 15:58:47,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],417.0,417.0,https://pypi.org/project/deepspeech,8445.0,25208.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,2659.0,,,,,2.0,1134623.0,,,,,,,,,,,
153,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-05-09 16:59:43.000,2024-05-09 14:21:52,18173.0,1110.0,2696.0,379.0,4948.0,360.0,3416.0,21390.0,The platform for customizing AI from enterprise data.,826.0,33,True,2024-04-15 13:43:59,24.4.3.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,21081.0,21081.0,,,,,,,,3.0,,,,,,,,,,,,
154,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-05-04 20:00:03.000,2023-10-18 07:33:05,791.0,,4409.0,437.0,442.0,394.0,1726.0,17809.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,173.0,33,True,2023-10-10 12:57:04,1.1.5,16.0,fbprophet,conda-forge/prophet,,,,21.0,21.0,https://pypi.org/project/fbprophet,815145.0,846549.0,https://anaconda.org/conda-forge/prophet,2023-10-20 01:36:39.935,1160890.0,,,,,1.0,2499.0,,,,,,,,,,,
155,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-05-09 16:36:03.000,2024-05-09 16:36:02,511.0,211.0,825.0,135.0,602.0,99.0,312.0,14493.0,MLX: An array framework for Apple silicon.,95.0,33,True,2024-05-02 23:38:18,0.12.2,19.0,mlx,,,,,319.0,319.0,https://pypi.org/project/mlx,23295.0,23295.0,,,,,,,,3.0,,,,,,,,,,,,
156,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-03-27 20:19:41.000,2024-03-25 12:37:43,1333.0,1.0,2162.0,333.0,1588.0,372.0,1857.0,13968.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,33,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1138.0,1138.0,https://pypi.org/project/horovod,66870.0,66870.0,,,,,,,,2.0,,,,,,,stable/horovod,,,,,
157,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-05-08 17:53:27.000,2023-10-26 05:31:53,3012.0,,1773.0,284.0,3506.0,384.0,1681.0,13778.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06,3.0,40.0,nni,,,,,635.0,635.0,https://pypi.org/project/nni,17199.0,17199.0,,,,,,,,2.0,,,,,,,,,,,,
158,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2024-05-08 07:52:11.000,2024-05-08 07:39:27,3800.0,38.0,884.0,136.0,174.0,102.0,1004.0,12121.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",96.0,33,True,2024-04-16 18:51:22,16.2.0,46.0,ocrmypdf,conda-forge/ocrmypdf,,,,808.0,808.0,https://pypi.org/project/ocrmypdf,103058.0,105070.0,https://anaconda.org/conda-forge/ocrmypdf,2023-06-16 19:24:58.228,64416.0,,,,,2.0,3252.0,,,,,,,ocrmypdf,ocrmypdf,,,
159,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-05-07 09:56:24.000,2021-07-29 23:17:25,531.0,,1751.0,264.0,116.0,92.0,535.0,11315.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,5531.0,5531.0,https://pypi.org/project/lime,343910.0,346210.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,204758.0,,,,,1.0,,,,,,,,,,,,
160,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-04-22 20:10:59.000,2024-02-23 19:03:07,2440.0,6.0,1516.0,288.0,431.0,279.0,638.0,9515.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,33,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],2741.0,2741.0,https://pypi.org/project/tpot,43553.0,48875.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,250140.0,,,,,2.0,,,,,,,,,,,,
161,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-03-20 22:02:13.000,2024-03-20 22:02:12,1391.0,4.0,1376.0,302.0,894.0,136.0,759.0,9074.0,AutoML library for deep learning.,143.0,33,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,,['tensorflow'],673.0,673.0,https://pypi.org/project/autokeras,18692.0,18923.0,,,,,,,,2.0,18069.0,,,,,,,,,,,
162,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-05-09 17:56:27.000,2024-05-09 17:55:59,10413.0,10.0,1862.0,349.0,3424.0,131.0,1134.0,8409.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,336.0,33,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,100019.0,103540.0,https://anaconda.org/conda-forge/vowpalwabbit,2024-04-26 11:19:26.965,151403.0,,,,,3.0,,,,,,,,,,,,
163,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2024-05-06 02:00:59.322,2024-05-05 04:04:50,542.0,55.0,2271.0,283.0,153.0,281.0,317.0,8063.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",50.0,33,True,2024-05-05 04:42:09,3.10.4,29.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,765212.0,769235.0,https://anaconda.org/conda-forge/speechrecognition,2024-05-06 02:00:59.322,181056.0,,,,,2.0,,,,,,,,,,,,
164,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-05-09 09:36:09.000,2024-05-07 19:26:02,1198.0,57.0,794.0,61.0,962.0,247.0,1169.0,7321.0,A python library for user-friendly forecasting and anomaly detection on time series.,115.0,33,True,2024-04-17 11:16:10,0.29.0,42.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,605.0,605.0,https://pypi.org/project/u8darts,22671.0,23935.0,https://anaconda.org/conda-forge/u8darts-all,2024-04-18 00:03:59.716,42723.0,https://hub.docker.com/r/unit8/darts,2024-04-17 11:31:17.149896,,569.0,1.0,,,,,,,,,,,,
165,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-05-09 18:15:15.000,2024-05-09 17:18:31,38717.0,414.0,832.0,145.0,9561.0,992.0,5122.0,7317.0,cuDF - GPU DataFrame Library.,281.0,33,True,2024-05-01 12:29:36,24.04.01,49.0,cudf,,,,,53.0,53.0,https://pypi.org/project/cudf,3005.0,3005.0,,,,,,,,2.0,,,,,,,,,,,,
166,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-05-08 02:19:26.000,2024-05-08 02:19:20,2206.0,110.0,831.0,98.0,2463.0,326.0,965.0,7187.0,Fast and Accurate ML in 3 Lines of Code.,122.0,33,True,2024-05-02 19:05:27,0.8.3,32.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",685.0,685.0,https://pypi.org/project/autogluon,82800.0,82930.0,,,,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,7552.0,2.0,,,,,,,,,,,,
167,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-05-09 15:09:19.000,2024-05-07 21:36:26,32439.0,96.0,1966.0,384.0,6813.0,2683.0,6597.0,6744.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",264.0,33,True,,,,h2o,,,,,21.0,21.0,https://pypi.org/project/h2o,313521.0,313521.0,,,,,,,,2.0,,,,,,,,,,,,
168,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50.000,2024-05-09 13:10:44.000,2024-05-09 11:50:04,2755.0,591.0,1158.0,243.0,8720.0,801.0,1447.0,6029.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, etc.) on Intel..",99.0,33,True,2023-11-13 02:02:20,2.4.0,19.0,bigdl,,,,,51.0,51.0,https://pypi.org/project/bigdl,6620.0,6625.0,,,,,,,,2.0,466.0,,intel-analytics/ipex-llm,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
169,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-05-06 20:59:56.000,2024-05-05 18:52:21,3126.0,142.0,698.0,140.0,105.0,97.0,331.0,6011.0,Fit interpretable models. Explain blackbox machine learning.,44.0,33,True,2024-04-14 22:32:49,0.6.1,43.0,interpret,,,,['jupyter'],673.0,673.0,https://pypi.org/project/interpret,82742.0,82742.0,,,,,,,,1.0,,,,,,,,,,,,
170,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-05-07 17:56:16.000,2024-05-07 17:47:54,1090.0,36.0,457.0,240.0,763.0,183.0,333.0,4597.0,Model interpretability and understanding for PyTorch.,111.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],2037.0,2037.0,https://pypi.org/project/captum,224668.0,225513.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,24527.0,,,,,1.0,,,,,,,,,,,,
171,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-04-30 07:51:39.000,2024-04-30 07:51:39,1150.0,19.0,582.0,118.0,871.0,287.0,1052.0,4086.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",165.0,33,True,2024-04-22 23:27:42,7.2,37.0,coremltools,conda-forge/coremltools,,,,3789.0,3789.0,https://pypi.org/project/coremltools,271647.0,273062.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,55794.0,,,,,2.0,9440.0,,,,,,,,,,,
172,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-04-13 17:37:46.000,2023-12-03 03:47:34,490.0,,569.0,65.0,217.0,184.0,158.0,4034.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,33,True,2023-12-03 03:49:47,0.8.0,9.0,hnswlib,conda-forge/hnswlib,,,,6432.0,6432.0,https://pypi.org/project/hnswlib,887316.0,891034.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,152438.0,,,,,3.0,,,,,,,,,,,,
173,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-04-17 14:03:11.000,2024-04-17 14:03:11,7374.0,18.0,608.0,116.0,1163.0,310.0,1109.0,3225.0,High-performance interactive 2D/3D data visualization library.,194.0,33,True,2024-03-14 16:50:16,0.14.2,36.0,vispy,conda-forge/vispy,,,['jupyter'],1506.0,1506.0,https://pypi.org/project/vispy,98042.0,108980.0,https://anaconda.org/conda-forge/vispy,2024-03-15 02:52:28.032,480769.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,12.0,,,,,,
174,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-05-09 12:13:32.000,2024-04-19 12:38:42,1498.0,8.0,358.0,90.0,743.0,131.0,443.0,3211.0,Quickly and accurately render even the largest data.,55.0,33,True,2024-04-23 11:57:48,0.16.1,34.0,datashader,conda-forge/datashader,,,,4028.0,4028.0,https://pypi.org/project/datashader,103297.0,121061.0,https://anaconda.org/conda-forge/datashader,2024-04-23 12:02:45.109,852680.0,,,,,2.0,,,,,,,,,,,,
175,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-05-08 14:54:38.000,2024-05-03 08:55:51,1404.0,128.0,430.0,58.0,1354.0,128.0,674.0,1706.0,The official Python client for the Huggingface Hub.,161.0,33,True,2024-05-02 12:46:42,0.23.0,71.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,34525999.0,34570123.0,https://anaconda.org/conda-forge/huggingface_hub,2024-05-03 19:11:46.697,1720862.0,,,,,2.0,,,,,,,,,,,,
176,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-04-24 11:50:07.575,2024-04-24 08:13:45,1179.0,8.0,345.0,67.0,603.0,240.0,352.0,1454.0,A Jupyter - Leaflet.js bridge.,88.0,33,True,2024-04-23 15:55:28,0.19.0,71.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],8730.0,8730.0,https://pypi.org/project/ipyleaflet,149286.0,182243.0,https://anaconda.org/conda-forge/ipyleaflet,2024-04-24 11:50:07.575,1132351.0,,,,,3.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,9367.0,,,,,,
177,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2024-03-26 18:33:29.000,2024-02-11 16:39:29,1856.0,1.0,199.0,32.0,212.0,20.0,398.0,1362.0,The ctypes-based simple ImageMagick binding for Python.,104.0,33,True,2023-11-04 01:41:17,0.6.13,25.0,wand,conda-forge/wand,,,,18832.0,18832.0,https://pypi.org/project/wand,793519.0,794981.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,43812.0,,,,,2.0,45835.0,-1.0,,,,,,,,,,
