,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
119,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2024-09-19 18:10:06.000,2024-09-19 18:10:04,3247.0,99.0,768.0,78.0,3649.0,153.0,914.0,6989.0,"The easiest way to serve AI apps and models - Build reliable Inference APIs, LLM apps, Multi-model chains, RAG..",206.0,35,True,2024-09-10 06:34:38,1.3.5,100.0,bentoml,,,,1188.0,111199.0,2035.0,2035.0,https://pypi.org/project/bentoml,111177.0,,,,2.0,,,,,,,,,,,,,,,,
120,Gymnasium,Farama-Foundation/Gymnasium,reinforcement-learning,,https://github.com/Farama-Foundation/Gymnasium,https://github.com/Farama-Foundation/Gymnasium,MIT,2022-09-08 01:58:05.000,2024-09-19 17:20:35.000,2024-09-19 14:58:52,2354.0,38.0,759.0,39.0,721.0,53.0,392.0,6811.0,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related..",489.0,35,True,2024-05-21 09:00:47,1.0.0a2,12.0,gymnasium,conda-forge/gymnasium,,,,842719.0,8853.0,8853.0,https://pypi.org/project/gymnasium,837244.0,https://anaconda.org/conda-forge/gymnasium,2024-04-05 06:05:26.736,114994.0,2.0,,,,,,,,,,,,,,,,
121,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2024-05-28 15:38:50.650,2024-05-28 14:28:56,865.0,,1227.0,142.0,500.0,32.0,562.0,6805.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,84.0,35,True,2024-05-28 15:13:16,0.12.3,37.0,imbalanced-learn,conda-forge/imbalanced-learn,,['sklearn'],,11142594.0,31969.0,31969.0,https://pypi.org/project/imbalanced-learn,11130587.0,https://anaconda.org/conda-forge/imbalanced-learn,2024-05-28 15:38:50.650,612372.0,1.0,,,,,,,,,,,,,,,,
122,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2024-09-14 10:22:21.000,2024-09-14 10:06:56,1723.0,18.0,605.0,59.0,1871.0,113.0,1266.0,4513.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,214.0,35,True,2024-08-13 12:45:05,0.5.1,24.0,pytorch-ignite,pytorch/ignite,,['pytorch'],,153786.0,3192.0,3192.0,https://pypi.org/project/pytorch-ignite,151164.0,https://anaconda.org/pytorch/ignite,2024-08-13 12:46:51.642,196666.0,2.0,,,,,,,,,,,,,,,,
123,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2024-08-11 15:17:42.000,2024-07-24 14:28:18,965.0,2.0,815.0,91.0,217.0,113.0,685.0,4441.0,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",49.0,35,True,2024-06-17 17:55:00,84,74.0,opencv-python,,,,,17674341.0,441136.0,441136.0,https://pypi.org/project/opencv-python,17674341.0,,,,2.0,,,,,,,,,,,,,,,,
124,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-09-18 16:48:16.000,2024-09-17 18:08:30,1181.0,22.0,613.0,123.0,924.0,323.0,1090.0,4331.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",176.0,35,True,2024-09-16 20:50:54,8.0,40.0,coremltools,conda-forge/coremltools,,,11005.0,494564.0,4119.0,4119.0,https://pypi.org/project/coremltools,492959.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,69314.0,2.0,,,,,,,,,,,,,,,,
125,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2024-09-19 18:17:02.000,2024-09-18 14:10:48,3870.0,75.0,834.0,57.0,1691.0,361.0,1263.0,4188.0,"Serve, optimize and scale PyTorch models in production.",214.0,35,True,2024-07-18 18:56:54,0.11.1,24.0,torchserve,pytorch/torchserve,,['pytorch'],6214.0,80425.0,717.0,717.0,https://pypi.org/project/torchserve,52846.0,https://anaconda.org/pytorch/torchserve,2024-07-18 17:18:59.921,257665.0,2.0,pytorch/torchserve,https://hub.docker.com/r/pytorch/torchserve,2024-07-18 18:10:34.554819,28.0,1333492.0,,,,,,,,,,,
126,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2024-09-17 16:27:38.000,2024-08-01 18:14:49,2387.0,17.0,209.0,63.0,145.0,82.0,587.0,3971.0,A Grammar of Graphics for Python.,111.0,35,True,2024-05-10 08:15:43,0.13.6,24.0,plotnine,conda-forge/plotnine,,,,2887439.0,8680.0,8680.0,https://pypi.org/project/plotnine,2879603.0,https://anaconda.org/conda-forge/plotnine,2024-05-10 08:18:51.149,399652.0,2.0,,,,,,,,,,,,,,,,
127,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2024-09-19 18:03:50.000,2024-09-01 18:18:11,8568.0,25.0,696.0,97.0,13314.0,33.0,853.0,3812.0,State of the Art Natural Language Processing.,113.0,35,True,2024-08-29 12:23:33,5.4.2,100.0,spark-nlp,,,['spark'],,3998851.0,499.0,499.0,https://pypi.org/project/spark-nlp,3998851.0,,,,2.0,,,,,,,,,,,,,,,,
128,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2024-09-12 19:54:01.000,2024-09-12 19:53:51,5342.0,17.0,270.0,78.0,796.0,15.0,128.0,2819.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",63.0,35,True,2024-09-12 21:25:50,release-v9.1.1,83.0,thinc,conda-forge/thinc,,,235.0,10800392.0,52865.0,52865.0,https://pypi.org/project/thinc,10741406.0,https://anaconda.org/conda-forge/thinc,2024-07-14 15:52:37.957,3067210.0,2.0,,,,,,,,,,,,,,,,
129,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,,2013-11-04 16:36:27.000,2024-09-18 10:55:04.549,2024-09-10 03:59:11,3887.0,35.0,521.0,146.0,1196.0,125.0,1672.0,2224.0,Rasterio reads and writes geospatial raster datasets.,158.0,35,True,2024-09-04 04:51:20,1.3.11,81.0,rasterio,conda-forge/rasterio,,,930.0,3156337.0,13017.0,13017.0,https://pypi.org/project/rasterio,3076069.0,https://anaconda.org/conda-forge/rasterio,2024-09-18 10:55:04.549,3531449.0,2.0,,,,,,,,,,,,,,,,
130,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/intel/scikit-learn-intelex,https://github.com/intel/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2024-09-19 15:31:03.000,2024-09-19 08:47:10,1823.0,117.0,169.0,30.0,1775.0,47.0,190.0,1207.0,Intel(R) Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,82.0,35,True,2024-09-18 12:49:48,2024.7.0,30.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,['sklearn'],,97335.0,12031.0,12031.0,https://pypi.org/project/scikit-learn-intelex,89073.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2024-08-20 09:58:15.356,338776.0,1.0,,,,,,,,,,,,,,,,
131,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2024-09-18 16:21:50.000,2024-09-18 16:21:50,10361.0,50.0,564.0,70.0,2487.0,251.0,1813.0,1165.0,Machine learning for NeuroImaging in Python.,241.0,35,True,2024-04-09 09:15:50,0.10.4,24.0,nilearn,conda-forge/nilearn,,['sklearn'],209.0,60840.0,3438.0,3438.0,https://pypi.org/project/nilearn,54489.0,https://anaconda.org/conda-forge/nilearn,2024-04-09 13:18:52.622,291949.0,2.0,,,,,,,,,,,,,,,,
132,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2024-09-18 18:08:56.919,2024-09-16 21:02:10,1569.0,17.0,210.0,34.0,704.0,29.0,586.0,1042.0,Python interface to PROJ (cartographic projections and coordinate transformations library).,65.0,35,True,2023-09-21 01:26:52,3.6.1,52.0,pyproj,conda-forge/pyproj,,,,9088069.0,33573.0,33573.0,https://pypi.org/project/pyproj,8916913.0,https://anaconda.org/conda-forge/pyproj,2024-09-18 18:08:56.919,8557814.0,2.0,,,,,,,,,,,,,,,,
133,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-09-19 02:53:34.000,2024-09-19 02:45:32,3699.0,260.0,4305.0,384.0,4171.0,388.0,1262.0,38624.0,"Making large AI models cheaper, faster and more accessible.",193.0,34,True,2024-09-19 02:53:35,0.4.4,44.0,,,,,,,413.0,413.0,,,,,,2.0,,,,,,,,,,,,,,,,
134,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2024-09-09 22:31:14.000,2024-09-09 22:27:36,1530.0,5.0,7054.0,386.0,681.0,431.0,3066.0,30009.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",272.0,34,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,['pytorch'],,8280.0,2010.0,2010.0,https://pypi.org/project/detectron2,,https://anaconda.org/conda-forge/detectron2,2024-08-26 11:04:11.128,414039.0,2.0,,,,,,,,,,,,,,,,
135,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2024-05-19 03:10:51.802,2024-03-13 15:16:33,391.0,,4553.0,846.0,268.0,467.0,611.0,25853.0,Library for fast text representation and classification.,68.0,34,True,2020-04-28 09:51:33,0.9.2,4.0,fasttext,conda-forge/fasttext,,,,1725232.0,6578.0,6578.0,https://pypi.org/project/fasttext,1723140.0,https://anaconda.org/conda-forge/fasttext,2024-05-19 03:10:51.802,100423.0,2.0,,,,,,,,,,,,,,,,
136,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-09-03 21:17:43.000,2021-11-17 17:52:52,3466.0,,3834.0,671.0,1678.0,124.0,1987.0,25096.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,34,False,2020-12-10 15:58:47,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,['tensorflow'],1180496.0,24617.0,450.0,450.0,https://pypi.org/project/deepspeech,8141.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,3114.0,2.0,,,,,,,,,,,,,,,,
137,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-09-19 17:41:07.000,2024-09-19 17:41:06,35841.0,345.0,12723.0,947.0,25347.0,,,23851.0,Apache Flink Python API.,1912.0,34,True,,,,apache-flink,,,,,100709.0,21.0,21.0,https://pypi.org/project/apache-flink,100709.0,,,,3.0,,,,,,,,,,,,,,,,
138,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-08-14 05:22:49.000,2024-07-25 01:00:20,617.0,2.0,3061.0,315.0,258.0,389.0,594.0,23768.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,34,True,2023-09-04 11:53:04,1.7.1,22.0,easyocr,,,,14468310.0,761654.0,8216.0,8216.0,https://pypi.org/project/easyocr,477962.0,,,,2.0,,,,,,,,,,,,,,,,
139,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-08-31 11:57:00.000,2024-08-31 11:55:45,1340.0,7.0,2171.0,334.0,1601.0,381.0,1860.0,14166.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",173.0,34,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,148851.0,1223.0,1223.0,https://pypi.org/project/horovod,148851.0,,,,2.0,,,,,,,,,,stable/horovod,,,,,,
140,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2024-09-15 23:43:40.000,2024-09-15 23:43:35,3868.0,32.0,984.0,136.0,180.0,110.0,1063.0,13653.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",100.0,34,True,2024-08-31 09:35:44,16.5.0,46.0,ocrmypdf,conda-forge/ocrmypdf,,,5029.0,130905.0,985.0,985.0,https://pypi.org/project/ocrmypdf,128730.0,https://anaconda.org/conda-forge/ocrmypdf,2023-06-16 19:24:58.228,76944.0,2.0,,,,,,,,,,,ocrmypdf,ocrmypdf,,,,
141,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-09-19 17:13:23.000,2024-09-19 17:13:23,1045.0,91.0,725.0,285.0,1384.0,239.0,416.0,8058.0,"Build and manage real-life ML, AI, and data science projects with ease!.",93.0,34,True,2024-09-19 16:15:32,2.12.21,128.0,metaflow,conda-forge/metaflow,,,,876418.0,721.0,721.0,https://pypi.org/project/metaflow,872189.0,https://anaconda.org/conda-forge/metaflow,2024-09-17 05:12:56.084,211471.0,2.0,,,,,,,,,,,,,,,,
142,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-09-08 09:09:00.000,2024-09-08 09:09:00,378.0,18.0,1477.0,129.0,157.0,12.0,349.0,7809.0,A Python implementation of global optimization with gaussian processes.,47.0,34,True,2024-07-10 12:01:51,1.5.1,15.0,bayesian-optimization,,,,156.0,455383.0,2933.0,2933.0,https://pypi.org/project/bayesian-optimization,455382.0,,,,1.0,,,,,,bayesian-optimization/BayesianOptimization,,,,,,,,,,
143,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-09-11 20:27:12.000,2024-09-11 20:27:12,1230.0,15.0,642.0,63.0,137.0,59.0,445.0,5950.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",42.0,34,True,2024-07-24 12:39:36,2.6.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,['pytorch'],,910650.0,1826.0,1826.0,https://pypi.org/project/pytorch-metric-learning,910439.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11827.0,1.0,,,,,,,,,,,,,,,,
144,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-09-17 12:01:32.000,2024-09-17 12:01:32,2424.0,49.0,637.0,95.0,272.0,482.0,562.0,5578.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",100.0,34,True,2024-08-27 19:48:22,1.16.4,100.0,clearml,,,,2780.0,335239.0,1284.0,1284.0,https://pypi.org/project/clearml,334715.0,,,,2.0,allegroai/trains,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30247.0,,,,,,,,,,,
145,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-09-16 21:51:01.000,2024-08-29 20:55:31,12385.0,56.0,1129.0,99.0,1376.0,126.0,757.0,4765.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",138.0,34,True,2024-07-03 17:29:44,1.18.1,58.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,30133.0,585.0,585.0,https://pypi.org/project/adversarial-robustness-toolbox,29172.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-09-12 19:33:28.595,48079.0,1.0,,,,,,,,,,,,,,,,
146,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-09-10 14:00:56.000,2024-09-08 06:20:16,4165.0,77.0,1071.0,153.0,1717.0,384.0,895.0,3850.0,Fast data visualization and GUI tools for scientific / engineering applications.,287.0,34,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,292943.0,10221.0,10221.0,https://pypi.org/project/pyqtgraph,281346.0,https://anaconda.org/conda-forge/pyqtgraph,2024-05-02 20:24:38.556,591488.0,2.0,,,,,,,,,,,,,,,,
147,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-09-19 15:43:20.000,2024-09-19 15:39:21,1998.0,94.0,383.0,51.0,1744.0,53.0,463.0,3064.0,Bayesian optimization in PyTorch.,129.0,34,True,2024-09-17 16:27:30,0.12.0,46.0,botorch,conda-forge/botorch,,['pytorch'],,197532.0,1147.0,1147.0,https://pypi.org/project/botorch,195017.0,https://anaconda.org/conda-forge/botorch,2024-07-23 15:58:22.505,123249.0,1.0,,,,,,,,,,,,,,,,
148,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-09-19 13:20:50.000,2024-09-18 20:48:34,1096.0,49.0,433.0,55.0,1277.0,319.0,415.0,2461.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,122.0,34,True,2024-09-10 21:37:01,1.22.0,63.0,optimum,conda-forge/optimum,,,,889379.0,3378.0,3378.0,https://pypi.org/project/optimum,888586.0,https://anaconda.org/conda-forge/optimum,2024-05-29 19:43:21.254,23017.0,2.0,,,,,,,,,,,,,,,,
149,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-09-19 07:08:10.000,2024-09-18 17:49:37,3265.0,182.0,298.0,69.0,2011.0,19.0,714.0,2347.0,Adaptive Experimentation Platform.,174.0,34,True,2024-07-23 19:07:14,0.4.1,41.0,ax-platform,conda-forge/ax-platform,,['pytorch'],,99014.0,797.0,797.0,https://pypi.org/project/ax-platform,98332.0,https://anaconda.org/conda-forge/ax-platform,2024-07-24 14:52:58.388,26632.0,1.0,,,,,,,,,,,,,,,,
150,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-09-19 14:21:41.000,2024-09-19 14:21:17,5289.0,94.0,521.0,19.0,1380.0,1032.0,682.0,2240.0,"This is the development home of the workflow management system Snakemake. For general information, see.",342.0,34,True,2024-09-09 16:04:30,8.20.3,270.0,snakemake,bioconda/snakemake,,,,113308.0,2073.0,2073.0,https://pypi.org/project/snakemake,102418.0,https://anaconda.org/bioconda/snakemake,2024-09-09 17:00:51.616,1165242.0,2.0,,,,,,,,,,,,,,,,
151,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-09-10 22:49:32.000,2024-09-10 22:48:11,5818.0,156.0,694.0,87.0,5997.0,43.0,857.0,2104.0,TFX is an end-to-end platform for deploying production ML pipelines.,189.0,34,True,2024-05-13 20:43:40,1.15.1,94.0,tfx,,,['tensorflow'],,29654.0,1558.0,1558.0,https://pypi.org/project/tfx,29654.0,,,,2.0,,,,,,,,,,,,,,,,
152,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-09-19 17:00:59.000,2024-09-06 15:46:30,4383.0,77.0,1079.0,151.0,1300.0,67.0,683.0,1872.0,Documentation and samples for ArcGIS API for Python.,91.0,34,True,2024-07-09 18:02:58,2.3.1,35.0,arcgis,,,,12164.0,74380.0,823.0,823.0,https://pypi.org/project/arcgis,74254.0,,,,3.0,esridocker/arcgis-api-python-notebook,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,,,,,,,,,,,
153,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-09-18 16:35:11.000,2024-09-18 16:35:10,3074.0,36.0,354.0,55.0,1187.0,280.0,970.0,1411.0,Cartopy - a cartographic python library with matplotlib support.,127.0,34,True,2024-04-10 17:45:12,0.23.0,25.0,cartopy,conda-forge/cartopy,,,,370039.0,5614.0,5614.0,https://pypi.org/project/cartopy,292505.0,https://anaconda.org/conda-forge/cartopy,2024-09-12 21:24:51.674,4031801.0,2.0,,,,,,,,,,,,,,,,
154,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2024-07-08 02:24:05.000,2024-02-11 16:39:29,1856.0,,196.0,32.0,212.0,21.0,401.0,1396.0,The ctypes-based simple ImageMagick binding for Python.,104.0,34,True,2023-11-04 01:41:17,0.6.13,25.0,wand,conda-forge/wand,,,49717.0,848977.0,19598.0,19598.0,https://pypi.org/project/wand,847082.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,72317.0,2.0,,,,,,,,,,,,,,,,
155,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-09-16 13:17:44.000,2024-09-04 13:45:43,2902.0,58.0,243.0,35.0,225.0,44.0,510.0,1281.0,Python interface for igraph.,75.0,34,True,2024-07-08 23:36:26,0.11.6,30.0,python-igraph,conda-forge/igraph,,,563847.0,403789.0,4113.0,4113.0,https://pypi.org/project/python-igraph,385518.0,https://anaconda.org/conda-forge/igraph,2024-06-28 12:12:37.634,598271.0,2.0,,,,,,,,,,,,,,,,
156,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2024-09-17 00:22:09.000,2024-09-05 06:54:23,889.0,8.0,332.0,42.0,1052.0,87.0,169.0,1222.0,Making text a first-class citizen in TensorFlow.,116.0,34,True,2024-07-15 22:42:38,2.17.0,57.0,tensorflow-text,,,['tensorflow'],,6493457.0,7333.0,7333.0,https://pypi.org/project/tensorflow-text,6493457.0,,,,2.0,,,,,,,,,,,,,,,,
157,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-09-19 14:35:59.000,2024-09-19 14:34:42,5990.0,1187.0,2842.0,274.0,5803.0,103.0,615.0,26176.0,You like pytorch? You like micrograd? You love tinygrad!.,335.0,33,True,2024-08-13 23:19:48,0.9.2,8.0,,,,['pytorch'],,,97.0,97.0,,,,,,2.0,,,,,,tinygrad/tinygrad,,,,,,,,,,
158,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2024-09-18 07:38:07.000,2024-09-18 07:38:07,2334.0,38.0,5279.0,511.0,175.0,1090.0,1371.0,22864.0,State-of-the-art 2D and 3D Face Analysis Project.,61.0,33,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,['mxnet'],4648496.0,586182.0,2698.0,2698.0,https://pypi.org/project/insightface,312742.0,,,,2.0,,,,,,,,,,,,,,,,
159,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-07-25 20:32:21.000,2021-07-29 23:17:25,531.0,,1760.0,263.0,117.0,99.0,535.0,11520.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,393280.0,6283.0,6283.0,https://pypi.org/project/lime,390830.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,227931.0,1.0,,,,,,,,,,,,,,,,
160,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2024-09-11 16:58:54.000,2024-08-21 07:05:41,3857.0,4.0,1146.0,194.0,2865.0,297.0,766.0,11092.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",157.0,33,True,2024-07-30 00:11:51,0.10.4,51.0,ludwig,,,['tensorflow'],,3880.0,271.0,271.0,https://pypi.org/project/ludwig,3880.0,,,,3.0,,,,,,,,,,,,,,,,
161,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-09-13 14:58:15.228,2024-09-13 09:31:49,1175.0,13.0,1264.0,148.0,175.0,239.0,1334.0,8683.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,149.0,33,True,2024-09-13 14:37:23,V0.7.8,19.0,pytorch3d,pytorch3d/pytorch3d,,['pytorch'],,16290.0,959.0,959.0,https://pypi.org/project/pytorch3d,12060.0,https://anaconda.org/pytorch3d/pytorch3d,2024-09-13 14:58:15.228,245353.0,2.0,,,,,,,,,,,,,,,,
