,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
130,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/intel/scikit-learn-intelex,https://github.com/intel/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2024-09-12 12:31:17.000000,2024-09-10 18:41:55,1817.0,119.0,168.0,30.0,1762.0,46.0,190.0,1206.0,Intel(R) Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,81.0,35,True,2024-08-13 15:40:01,2024.6.0,29.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,['sklearn'],,110438.0,11979.0,11979.0,https://pypi.org/project/scikit-learn-intelex,102246.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2024-08-20 09:58:15.356,335873.0,1.0,,,,,,,,,,,,,,,,
131,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2024-09-10 03:49:23.000000,2024-08-30 12:40:09,1568.0,18.0,210.0,33.0,703.0,29.0,586.0,1040.0,Python interface to PROJ (cartographic projections and coordinate transformations library).,65.0,35,True,2023-09-21 01:26:52,3.6.1,52.0,pyproj,conda-forge/pyproj,,,,8945845.0,33356.0,33356.0,https://pypi.org/project/pyproj,8775637.0,https://anaconda.org/conda-forge/pyproj,2024-09-04 08:35:41.569,8510420.0,2.0,,,,,,,,,,,,,,,,
132,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-09-11 09:25:14.000000,2024-09-11 09:25:14,3679.0,263.0,4298.0,384.0,4166.0,391.0,1259.0,38592.0,"Making large AI models cheaper, faster and more accessible.",193.0,34,True,2024-09-10 02:39:50,0.4.3,43.0,,,,,,,409.0,409.0,,,,,,2.0,,,,,,,,,,,,,,,,
133,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2024-09-09 22:31:14.000000,2024-09-09 22:27:36,1530.0,6.0,7054.0,386.0,681.0,430.0,3066.0,29956.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",272.0,34,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,['pytorch'],,8139.0,1993.0,1993.0,https://pypi.org/project/detectron2,,https://anaconda.org/conda-forge/detectron2,2024-08-26 11:04:11.128,406977.0,2.0,,,,,,,,,,,,,,,,
134,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2024-05-19 03:10:51.802000,2024-03-13 15:16:33,391.0,,4551.0,846.0,268.0,467.0,611.0,25842.0,Library for fast text representation and classification.,68.0,34,True,2020-04-28 09:51:33,0.9.2,4.0,fasttext,conda-forge/fasttext,,,,1724102.0,6555.0,6555.0,https://pypi.org/project/fasttext,1722031.0,https://anaconda.org/conda-forge/fasttext,2024-05-19 03:10:51.802,99414.0,2.0,,,,,,,,,,,,,,,,
135,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-09-03 21:17:43.000000,2021-11-17 17:52:52,3466.0,,3832.0,670.0,1678.0,124.0,1987.0,25059.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,34,False,2020-12-10 15:58:47,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,['tensorflow'],1178514.0,24078.0,449.0,449.0,https://pypi.org/project/deepspeech,7629.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,3094.0,2.0,,,,,,,,,,,,,,,,
136,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-09-12 17:24:02.000000,2024-09-12 17:24:02,35796.0,314.0,12705.0,948.0,25307.0,,,23828.0,Apache Flink Python API.,1909.0,34,True,,,,apache-flink,,,,,116792.0,21.0,21.0,https://pypi.org/project/apache-flink,116792.0,,,,3.0,,,,,,,,,,,,,,,,
137,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-08-14 05:22:49.000000,2024-07-25 01:00:20,617.0,2.0,3052.0,315.0,258.0,387.0,594.0,23673.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,34,True,2023-09-04 11:53:04,1.7.1,22.0,easyocr,,,,14258674.0,721019.0,8089.0,8089.0,https://pypi.org/project/easyocr,441438.0,,,,2.0,,,,,,,,,,,,,,,,
138,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-08-31 11:57:00.000000,2024-08-31 11:55:45,1340.0,7.0,2171.0,334.0,1601.0,381.0,1860.0,14158.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",173.0,34,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,149395.0,1220.0,1220.0,https://pypi.org/project/horovod,149395.0,,,,2.0,,,,,,,,,,stable/horovod,,,,,,
139,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2024-09-05 08:46:33.000000,2024-09-05 08:46:26,3867.0,33.0,981.0,136.0,180.0,109.0,1062.0,13588.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",100.0,34,True,2024-08-31 09:35:44,16.5.0,46.0,ocrmypdf,conda-forge/ocrmypdf,,,4961.0,129290.0,975.0,975.0,https://pypi.org/project/ocrmypdf,127135.0,https://anaconda.org/conda-forge/ocrmypdf,2023-06-16 19:24:58.228,76288.0,2.0,,,,,,,,,,,ocrmypdf,ocrmypdf,,-1.0,,
140,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-09-11 22:15:42.000000,2024-09-11 22:09:43,1172.0,17.0,1261.0,148.0,174.0,236.0,1328.0,8662.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,149.0,34,True,2024-06-27 11:32:25,0.7.7,18.0,pytorch3d,pytorch3d/pytorch3d,,['pytorch'],,16460.0,949.0,949.0,https://pypi.org/project/pytorch3d,12277.0,https://anaconda.org/pytorch3d/pytorch3d,2024-06-27 11:25:52.604,242648.0,2.0,,,,,,,,,,,,,,,,
141,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-09-12 16:53:57.000000,2024-09-11 14:14:07,1031.0,84.0,723.0,285.0,1368.0,240.0,411.0,8028.0,"Build and manage real-life ML, AI, and data science projects with ease!.",93.0,34,True,2024-09-04 22:18:48,2.12.19,127.0,metaflow,conda-forge/metaflow,,,,794106.0,720.0,720.0,https://pypi.org/project/metaflow,789915.0,https://anaconda.org/conda-forge/metaflow,2024-09-05 20:40:59.821,209553.0,2.0,,,,,,,,,,,,,,,,
142,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-09-11 20:27:12.000000,2024-09-11 20:27:12,1230.0,15.0,642.0,63.0,137.0,58.0,445.0,5944.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",42.0,34,True,2024-07-24 12:39:36,2.6.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,['pytorch'],,950895.0,1813.0,1813.0,https://pypi.org/project/pytorch-metric-learning,950685.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11802.0,1.0,,,,,,,,,,,,,,,,
143,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-09-12 06:38:53.000000,2024-09-12 06:38:34,2422.0,51.0,637.0,96.0,268.0,481.0,561.0,5566.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",100.0,34,True,2024-08-27 19:48:22,1.16.4,100.0,clearml,,,,2768.0,330106.0,1273.0,1273.0,https://pypi.org/project/clearml,329583.0,,,,2.0,allegroai/trains,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30244.0,,,,,,,,,,,
144,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-09-05 07:21:42.000000,2024-08-29 20:55:31,12385.0,63.0,1127.0,100.0,1376.0,126.0,757.0,4752.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",138.0,34,True,2024-07-03 17:29:44,1.18.1,58.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,28611.0,583.0,583.0,https://pypi.org/project/adversarial-robustness-toolbox,27659.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-07-03 22:45:10.329,47626.0,1.0,,,,,,,,,,,,,,,,
145,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-09-11 03:59:05.000000,2024-09-11 03:56:41,1310.0,16.0,266.0,39.0,464.0,94.0,235.0,3848.0,Lightning fast forecasting with statistical and econometric models.,44.0,34,True,2024-07-17 21:36:25,1.7.6,31.0,statsforecast,conda-forge/statsforecast,,,,806765.0,1100.0,1100.0,https://pypi.org/project/statsforecast,803747.0,https://anaconda.org/conda-forge/statsforecast,2024-07-18 06:07:43.894,90562.0,1.0,,,,,,,,,,,,,,,,
146,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-09-10 14:00:56.000000,2024-09-08 06:20:16,4165.0,85.0,1071.0,153.0,1716.0,380.0,895.0,3845.0,Fast data visualization and GUI tools for scientific / engineering applications.,287.0,34,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,271176.0,10175.0,10175.0,https://pypi.org/project/pyqtgraph,259635.0,https://anaconda.org/conda-forge/pyqtgraph,2024-05-02 20:24:38.556,588623.0,2.0,,,,,,,,,,,,,,,,
147,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-09-12 14:15:00.000000,2024-09-12 14:11:56,1985.0,85.0,383.0,51.0,1735.0,57.0,458.0,3057.0,Bayesian optimization in PyTorch.,125.0,34,True,2024-07-22 20:53:39,0.11.3,45.0,botorch,conda-forge/botorch,,['pytorch'],,207027.0,1135.0,1135.0,https://pypi.org/project/botorch,204529.0,https://anaconda.org/conda-forge/botorch,2024-07-23 15:58:22.505,122428.0,1.0,,,,,,,,,,,,,,,,
148,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-09-12 14:49:35.000000,2024-09-11 07:41:00,1091.0,45.0,425.0,55.0,1272.0,320.0,413.0,2454.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,120.0,34,True,2024-09-10 21:37:01,1.22.0,63.0,optimum,conda-forge/optimum,,,,888272.0,3336.0,3336.0,https://pypi.org/project/optimum,887494.0,https://anaconda.org/conda-forge/optimum,2024-05-29 19:43:21.254,22567.0,2.0,,,,,,,,,,,,,,,,
149,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-09-12 07:29:48.000000,2024-09-11 22:43:00,3256.0,177.0,298.0,69.0,2003.0,19.0,714.0,2343.0,Adaptive Experimentation Platform.,174.0,34,True,2024-07-23 19:07:14,0.4.1,41.0,ax-platform,conda-forge/ax-platform,,['pytorch'],,98140.0,793.0,793.0,https://pypi.org/project/ax-platform,97467.0,https://anaconda.org/conda-forge/ax-platform,2024-07-24 14:52:58.388,26268.0,1.0,,,,,,,,,,,,,,,,
150,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-09-09 17:00:51.616000,2024-09-09 16:03:43,5285.0,90.0,519.0,19.0,1375.0,1028.0,682.0,2232.0,"This is the development home of the workflow management system Snakemake. For general information, see.",342.0,34,True,2024-09-09 16:04:30,8.20.3,270.0,snakemake,bioconda/snakemake,,,,109456.0,2066.0,2066.0,https://pypi.org/project/snakemake,98633.0,https://anaconda.org/bioconda/snakemake,2024-09-09 17:00:51.616,1158167.0,2.0,,,,,,,,,,,,,,,,
151,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-09-10 22:49:32.000000,2024-09-10 22:48:11,5818.0,161.0,692.0,87.0,5997.0,41.0,857.0,2105.0,TFX is an end-to-end platform for deploying production ML pipelines.,189.0,34,True,2024-05-13 20:43:40,1.15.1,94.0,tfx,,,['tensorflow'],,31274.0,1555.0,1555.0,https://pypi.org/project/tfx,31274.0,,,,2.0,,,,,,,,,,,,,,,,
152,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-09-12 18:09:03.000000,2024-09-06 15:46:30,4383.0,80.0,1078.0,152.0,1279.0,66.0,683.0,1866.0,Documentation and samples for ArcGIS API for Python.,91.0,34,True,2024-07-09 18:02:58,2.3.1,35.0,arcgis,,,,12125.0,72360.0,821.0,821.0,https://pypi.org/project/arcgis,72234.0,,,,3.0,esridocker/arcgis-api-python-notebook,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,,,,,,,,,,,
153,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-09-03 20:55:53.000000,2024-09-03 20:55:53,3070.0,35.0,354.0,55.0,1185.0,280.0,969.0,1408.0,Cartopy - a cartographic python library with matplotlib support.,127.0,34,True,2024-04-10 17:45:12,0.23.0,25.0,cartopy,conda-forge/cartopy,,,,381762.0,5584.0,5584.0,https://pypi.org/project/cartopy,304658.0,https://anaconda.org/conda-forge/cartopy,2024-05-16 22:28:29.744,4009419.0,2.0,,,,,,,,,,,,,,,,
154,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2024-07-08 02:24:05.000000,2024-02-11 16:39:29,1856.0,,197.0,32.0,212.0,20.0,401.0,1393.0,The ctypes-based simple ImageMagick binding for Python.,104.0,34,True,2023-11-04 01:41:17,0.6.13,25.0,wand,conda-forge/wand,,,49529.0,801792.0,19571.0,19571.0,https://pypi.org/project/wand,799926.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,70733.0,2.0,,,,,,,,,,,,,,,,
155,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-09-04 13:45:48.000000,2024-09-04 13:45:43,2902.0,63.0,243.0,35.0,224.0,44.0,510.0,1282.0,Python interface for igraph.,75.0,34,True,2024-07-08 23:36:26,0.11.6,30.0,python-igraph,conda-forge/igraph,,,563841.0,262638.0,4100.0,4100.0,https://pypi.org/project/python-igraph,244430.0,https://anaconda.org/conda-forge/igraph,2024-06-28 12:12:37.634,595187.0,2.0,,,,,,,,,,,,,,,,
156,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2024-09-12 17:59:31.000000,2024-09-05 06:54:23,889.0,8.0,332.0,42.0,1051.0,86.0,169.0,1222.0,Making text a first-class citizen in TensorFlow.,116.0,34,True,2024-07-15 22:42:38,2.17.0,57.0,tensorflow-text,,,['tensorflow'],,6312095.0,7309.0,7309.0,https://pypi.org/project/tensorflow-text,6312095.0,,,,2.0,,,,,,,,,,,,,,,,
157,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2024-09-12 06:02:08.000000,2024-09-12 06:02:08,10354.0,50.0,564.0,70.0,2482.0,254.0,1806.0,1161.0,Machine learning for NeuroImaging in Python.,241.0,34,True,2024-04-09 09:15:50,0.10.4,24.0,nilearn,conda-forge/nilearn,,['sklearn'],209.0,58625.0,3417.0,3417.0,https://pypi.org/project/nilearn,52298.0,https://anaconda.org/conda-forge/nilearn,2024-04-09 13:18:52.622,290857.0,2.0,,,,,,,,,,,,,,,,
158,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-09-12 12:09:31.000000,2024-09-12 12:08:02,5903.0,1181.0,2830.0,273.0,5698.0,100.0,613.0,26112.0,You like pytorch? You like micrograd? You love tinygrad!.,333.0,33,True,2024-08-13 23:19:48,0.9.2,8.0,,,,['pytorch'],,,96.0,96.0,,,,,,2.0,,,,,,tinygrad/tinygrad,,,,,,,,,,
159,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2024-08-30 11:23:11.000000,2024-08-30 11:23:11,2332.0,39.0,5272.0,512.0,174.0,1087.0,1371.0,22807.0,State-of-the-art 2D and 3D Face Analysis Project.,61.0,33,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,['mxnet'],4563821.0,599276.0,2661.0,2661.0,https://pypi.org/project/insightface,330816.0,,,,2.0,,,,,,,,,,,,,,,,
160,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000000,2023-10-26 05:31:53,3012.0,,1775.0,284.0,3507.0,400.0,1684.0,13981.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06,3.0,40.0,nni,,,,,14702.0,719.0,719.0,https://pypi.org/project/nni,14702.0,,,,2.0,,,,,,,,,,,,,,,,
161,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-07-25 20:32:21.000000,2021-07-29 23:17:25,531.0,,1761.0,263.0,117.0,99.0,535.0,11509.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,393954.0,6235.0,6235.0,https://pypi.org/project/lime,391514.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,226986.0,1.0,,,,,,,,,,,,,,,,
162,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2024-09-11 16:58:54.000000,2024-08-21 07:05:41,3857.0,4.0,1144.0,193.0,2865.0,297.0,766.0,11084.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",157.0,33,True,2024-07-30 00:11:51,0.10.4,51.0,ludwig,,,['tensorflow'],,3522.0,270.0,270.0,https://pypi.org/project/ludwig,3522.0,,,,3.0,,,,,,,,,,,,,,,,
163,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-09-12 00:59:58.000000,2024-09-03 05:23:45,6065.0,70.0,1126.0,122.0,1700.0,95.0,691.0,8273.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",94.0,33,True,2024-09-03 06:53:38,3.0.3,53.0,perspective-python,conda-forge/perspective,,['jupyter'],3888.0,37415.0,142.0,142.0,https://pypi.org/project/perspective-python,10787.0,https://anaconda.org/conda-forge/perspective,2024-08-24 00:07:23.633,1155485.0,2.0,,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,3695.0,,,,,,,
164,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-09-08 09:09:00.000000,2024-09-08 09:09:00,378.0,18.0,1475.0,129.0,157.0,12.0,349.0,7795.0,A Python implementation of global optimization with gaussian processes.,47.0,33,True,2024-07-10 12:01:51,1.5.1,15.0,bayesian-optimization,,,,155.0,426492.0,2914.0,2914.0,https://pypi.org/project/bayesian-optimization,426491.0,,,,2.0,,,,,,bayesian-optimization/BayesianOptimization,,,,,,,,,,
165,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-09-11 21:56:38.000000,2024-09-11 21:56:38,2302.0,60.0,883.0,100.0,2580.0,327.0,1079.0,7649.0,Fast and Accurate ML in 3 Lines of Code.,125.0,33,True,2024-06-14 20:28:33,1.1.1,33.0,autogluon,,https://auto.gluon.ai,"['pytorch', 'sklearn']",,101645.0,813.0,813.0,https://pypi.org/project/autogluon,101485.0,,,,2.0,autogluon/autogluon,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,9928.0,,,,,,,,,,,
166,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-09-02 17:04:17.000000,2024-06-21 13:43:40,1379.0,6.0,856.0,155.0,1730.0,146.0,865.0,7188.0,An open source python library for automated feature engineering.,72.0,33,True,2024-05-14 18:59:20,1.31.0,100.0,featuretools,conda-forge/featuretools,,,,75043.0,1756.0,1756.0,https://pypi.org/project/featuretools,71040.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,204171.0,2.0,,,,,,,,,,,,,,,,
167,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-09-12 00:36:34.000000,2024-09-11 22:26:19,32512.0,49.0,1974.0,383.0,6866.0,2761.0,6656.0,6860.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",268.0,33,True,,,,h2o,,,,,301678.0,21.0,21.0,https://pypi.org/project/h2o,301678.0,,,,2.0,,,,,,,,,,,,,,,,
168,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-09-12 07:09:20.000000,2024-09-12 07:08:00,3374.0,180.0,714.0,144.0,123.0,100.0,341.0,6210.0,Fit interpretable models. Explain blackbox machine learning.,46.0,33,True,2024-08-07 19:00:36,0.6.3,45.0,interpret,,,['jupyter'],,88335.0,734.0,734.0,https://pypi.org/project/interpret,88335.0,,,,1.0,,,,,,,,,,,,,,,,
169,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-09-12 14:30:19.000000,2024-09-12 14:23:56,1124.0,29.0,481.0,268.0,807.0,199.0,338.0,4805.0,Model interpretability and understanding for PyTorch.,117.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,['pytorch'],,247745.0,2340.0,2340.0,https://pypi.org/project/captum,245882.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,61488.0,1.0,,,,,,,,,,,,,,,,
170,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-08-16 14:16:04.000000,2024-08-16 14:16:04,1353.0,40.0,317.0,59.0,244.0,56.0,444.0,3618.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,41.0,33,True,2024-07-09 04:43:23,1.13.0,27.0,stumpy,conda-forge/stumpy,,,,304602.0,871.0,871.0,https://pypi.org/project/stumpy,284629.0,https://anaconda.org/conda-forge/stumpy,2024-07-09 04:54:55.949,1018666.0,1.0,,,,,,,,,,,,,,,,
171,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-09-10 15:54:36.000000,2024-08-08 09:18:37,1519.0,5.0,360.0,90.0,764.0,132.0,448.0,3296.0,Quickly and accurately render even the largest data.,56.0,33,True,2024-07-04 16:40:09,0.16.3,36.0,datashader,conda-forge/datashader,,,,139693.0,4709.0,4709.0,https://pypi.org/project/datashader,118422.0,https://anaconda.org/conda-forge/datashader,2024-07-08 10:48:31.985,1106137.0,2.0,,,,,,,,,,,,,,,,
172,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-09-04 12:47:04.775000,2024-08-27 09:55:50,7396.0,10.0,610.0,115.0,1182.0,322.0,1115.0,3292.0,High-performance interactive 2D/3D data visualization library.,198.0,33,True,2024-06-17 12:39:47,0.14.3,37.0,vispy,conda-forge/vispy,,['jupyter'],,205962.0,1666.0,1666.0,https://pypi.org/project/vispy,193626.0,https://anaconda.org/conda-forge/vispy,2024-09-04 12:47:04.775,591752.0,2.0,,,,,,,vispy,https://www.npmjs.com/package/vispy,8.0,,,,,,,
173,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-09-10 10:47:26.000000,2024-09-10 10:24:00,2986.0,26.0,681.0,74.0,894.0,257.0,633.0,2700.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",127.0,33,True,2024-08-09 17:03:45,0.1.26,16.0,pgmpy,,,,502.0,80364.0,1151.0,1151.0,https://pypi.org/project/pgmpy,80355.0,,,,1.0,,,,,,,,,,,,,,,,
