,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
175,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-11-07 16:17:09.000,2024-11-06 11:43:23,2218.0,15.0,315.0,46.0,2193.0,363.0,664.0,5208.0,Aim An easy-to-use & supercharged open-source experiment tracker.,76.0,33,True,2024-11-06 12:12:10,3.25.1,67.0,aim,conda-forge/aim,,,,727.0,727.0,https://pypi.org/project/aim,1024537.0,1026631.0,https://anaconda.org/conda-forge/aim,2024-06-14 16:22:37.168,83764.0,,,,,2.0,,,,,,,,,,,,
176,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-10-26 00:18:04.000,2024-10-03 19:24:18,3913.0,18.0,538.0,83.0,605.0,110.0,495.0,5073.0,Online machine learning in Python.,121.0,33,True,2024-07-09 02:21:03,0.21.2,16.0,river,conda-forge/river,,,,585.0,585.0,https://pypi.org/project/river,754421.0,756398.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,85043.0,,,,,2.0,,,,,,,,,,,,
177,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-11-06 01:12:46.000,2024-11-06 01:12:46,4201.0,67.0,1076.0,154.0,1737.0,386.0,900.0,3898.0,Fast data visualization and GUI tools for scientific / engineering applications.,295.0,33,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,10567.0,10567.0,https://pypi.org/project/pyqtgraph,361492.0,373006.0,https://anaconda.org/conda-forge/pyqtgraph,2024-05-02 20:24:38.556,610275.0,,,,,2.0,,,,,,,,,,,,
178,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-11-05 15:25:37.000,2024-11-05 14:03:29,1608.0,102.0,542.0,59.0,1557.0,135.0,840.0,2098.0,The official Python client for the Huggingface Hub.,205.0,33,True,2024-10-28 14:49:11,0.26.2,90.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,47487249.0,47538280.0,https://anaconda.org/conda-forge/huggingface_hub,2024-10-29 14:27:12.142,2296423.0,,,,,3.0,,,,,,,,,,,,
179,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-11-06 15:32:58.000,2024-11-01 19:44:03,11600.0,52.0,241.0,55.0,12326.0,206.0,2217.0,982.0,Cloud-native genomic dataframes and batch computing.,97.0,33,True,2024-10-04 20:32:46,0.2.133,100.0,hail,,,,['spark'],146.0,146.0,https://pypi.org/project/hail,64584.0,64584.0,,,,,,,,2.0,,,,,,,,,,,,
180,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-11-07 16:28:18.000,2024-11-06 14:15:57,18806.0,240.0,4855.0,399.0,5563.0,125.0,3941.0,26749.0,The platform for building AI from enterprise data.,861.0,32,True,2024-11-05 17:11:57,24.11.1.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,19170.0,19170.0,,,,,,,,3.0,,,,,,,,,,,,
181,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2024-10-31 13:48:33.000,2024-10-31 13:48:24,329.0,14.0,3005.0,155.0,54.0,125.0,141.0,20436.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",21.0,32,True,2024-10-31 13:48:33,1.8.7,100.0,vit-pytorch,,,,['pytorch'],550.0,550.0,https://pypi.org/project/vit-pytorch,32961.0,32961.0,,,,,,,,2.0,,,,,,,,,,,,
182,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000,2020-10-14 16:36:49,6226.0,,4198.0,1016.0,1869.0,327.0,658.0,17689.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,1015.0,1015.0,https://pypi.org/project/zipline,3137.0,3316.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,8976.0,,,,,1.0,,,,,,,,,,,,
183,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-11-07 18:00:08.000,2024-11-07 01:10:33,785.0,150.0,983.0,148.0,890.0,97.0,457.0,17046.0,MLX: An array framework for Apple silicon.,127.0,32,True,2024-11-05 21:23:04,0.20.0,40.0,mlx,,,,,643.0,643.0,https://pypi.org/project/mlx,40736.0,40736.0,,,,,,,,3.0,,,,,,,,,,,,
184,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-08-31 11:57:00.000,2024-08-31 11:55:45,1340.0,1.0,2187.0,335.0,1603.0,383.0,1860.0,14246.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",173.0,32,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1251.0,1251.0,https://pypi.org/project/horovod,97627.0,97627.0,,,,,,,,2.0,,,,,,stable/horovod,,,,,,
185,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-07-25 20:32:21.000,2021-07-29 23:17:25,531.0,,1772.0,261.0,117.0,99.0,535.0,11596.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,6631.0,6631.0,https://pypi.org/project/lime,438642.0,441109.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,234443.0,,,,,2.0,,,,,,,,,,,,
186,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000,2023-11-03 14:30:00,4358.0,,2034.0,283.0,3401.0,50.0,1494.0,10488.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,218.0,32,True,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],257.0,257.0,https://pypi.org/project/parlai,3820.0,3820.0,,,,,,,,2.0,,,,,,,,,,,,
187,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2024-10-30 07:16:34.000,2024-09-12 23:27:08,4682.0,55.0,864.0,142.0,499.0,95.0,804.0,7284.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,32,True,2024-09-12 23:17:21,1.9.2,26.0,stanza,stanfordnlp/stanza,,,,3190.0,3190.0,https://pypi.org/project/stanza,250291.0,250436.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,8127.0,,,,,2.0,,,,,,,,,,,,
188,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-11-06 17:03:57.000,2024-06-21 13:43:40,1379.0,,864.0,158.0,1731.0,148.0,865.0,7256.0,An open source python library for automated feature engineering.,73.0,32,True,2024-05-14 18:59:20,1.31.0,100.0,featuretools,conda-forge/featuretools,,,,1809.0,1809.0,https://pypi.org/project/featuretools,97801.0,101837.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,213908.0,,,,,2.0,,,,,,,,,,,,
189,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2024-06-27 17:56:28.000,2024-06-27 17:56:21,2895.0,,2106.0,179.0,1152.0,16.0,1429.0,6762.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,191.0,32,True,2024-03-18 14:01:33,3.5.1,50.0,OpenNMT-py,,,,['pytorch'],298.0,298.0,https://pypi.org/project/OpenNMT-py,11454.0,11454.0,,,,,,,,2.0,,,,,,,,,,,,
190,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2024-09-03 13:46:04.210,2024-05-07 13:49:33,2334.0,,1107.0,191.0,238.0,233.0,285.0,5840.0,Distributed Evolutionary Algorithms in Python.,88.0,32,True,,,6.0,deap,conda-forge/deap,,,,5412.0,5412.0,https://pypi.org/project/deap,310600.0,319858.0,https://anaconda.org/conda-forge/deap,2024-09-03 13:46:04.210,453678.0,,,,,2.0,,,,,,,,,,,,
191,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-11-07 00:23:28.000,2024-11-07 00:23:28,30500.0,265.0,1586.0,184.0,2201.0,11.0,1612.0,5102.0,"mlpack: a fast, header-only C++ machine learning library.",324.0,32,True,2024-09-18 13:09:07,4.5.0,48.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,12369.0,17332.0,https://anaconda.org/conda-forge/mlpack,2024-09-22 00:54:14.076,263084.0,,,,,3.0,,,,,,,,,,,,
192,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2024-11-05 19:19:36.709,2024-11-05 14:13:36,1652.0,6.0,856.0,116.0,536.0,131.0,344.0,4902.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,109.0,32,True,2024-11-05 14:14:47,0.23.2,30.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],15821.0,15821.0,https://pypi.org/project/mlxtend,600366.0,606676.0,https://anaconda.org/conda-forge/mlxtend,2024-11-05 19:19:36.709,328162.0,,,,,1.0,,,,,,,,,,2.0,,
193,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2024-10-22 09:21:38.000,2024-10-22 09:21:38,1351.0,7.0,369.0,70.0,375.0,99.0,460.0,4249.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",106.0,32,True,2024-08-26 09:22:38,0.8.6,14.0,sacred,conda-forge/sacred,,,,3247.0,3247.0,https://pypi.org/project/sacred,104006.0,104197.0,https://anaconda.org/conda-forge/sacred,2023-11-28 14:54:27.704,6899.0,,,,,2.0,,,,,,,,,,,,
194,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/sktime/pytorch-forecasting,https://github.com/sktime/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2024-11-06 12:19:00.000,2024-11-06 12:18:59,1910.0,119.0,620.0,42.0,910.0,478.0,307.0,3982.0,Time series forecasting with PyTorch.,55.0,32,True,2024-09-09 09:08:32,1.1.1,33.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,445.0,445.0,https://pypi.org/project/pytorch-forecasting,52918.0,54246.0,https://anaconda.org/conda-forge/pytorch-forecasting,2023-06-16 19:21:40.268,66426.0,,,,,2.0,,sktime/pytorch-forecasting,,,,,,,,,,
195,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2024-10-12 16:14:34.000,2024-10-12 16:14:31,1115.0,17.0,349.0,58.0,1380.0,80.0,184.0,3957.0,A Python toolbox for performing gradient-free optimization.,57.0,32,True,2024-09-25 16:22:54,1.0.5,34.0,nevergrad,conda-forge/nevergrad,,,,776.0,776.0,https://pypi.org/project/nevergrad,134177.0,135201.0,https://anaconda.org/conda-forge/nevergrad,2024-01-09 16:02:07.312,55315.0,,,,,2.0,,,,,,,,,,,,
196,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-11-03 16:06:54.000,2024-11-03 16:06:44,1359.0,7.0,317.0,60.0,245.0,60.0,450.0,3659.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,41.0,32,True,2024-07-09 04:43:23,1.13.0,27.0,stumpy,conda-forge/stumpy,,,,924.0,924.0,https://pypi.org/project/stumpy,233713.0,253211.0,https://anaconda.org/conda-forge/stumpy,2024-07-09 04:54:55.949,1033424.0,,,,,2.0,,,,,,,,,,,,
197,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2024-11-01 20:17:04.000,2024-09-27 22:14:33,3900.0,18.0,537.0,58.0,915.0,337.0,981.0,3569.0,A highly efficient implementation of Gaussian Processes in PyTorch.,135.0,32,True,2024-09-06 21:42:56,1.13,34.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],2448.0,2448.0,https://pypi.org/project/gpytorch,270467.0,273838.0,https://anaconda.org/conda-forge/gpytorch,2024-09-07 18:14:18.267,182075.0,,,,,2.0,,,,,,,,,,,,
198,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-10-14 12:43:50.000,2024-10-07 18:43:00,7401.0,6.0,611.0,115.0,1190.0,325.0,1115.0,3323.0,High-performance interactive 2D/3D data visualization library.,198.0,32,True,2024-06-17 12:39:47,0.14.3,37.0,vispy,conda-forge/vispy,,,['jupyter'],1735.0,1735.0,https://pypi.org/project/vispy,271889.0,284533.0,https://anaconda.org/conda-forge/vispy,2024-09-04 12:47:04.775,631815.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,8.0,,,,,,,
199,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-11-07 13:18:12.000,2024-11-07 13:18:11,1288.0,50.0,280.0,29.0,1149.0,68.0,511.0,3157.0,A python library for self-supervised learning on images.,59.0,32,True,2024-11-07 08:33:15,1.5.14,100.0,lightly,,,,['pytorch'],334.0,334.0,https://pypi.org/project/lightly,40809.0,40809.0,,,,,,,,2.0,,,,,,,,,,,,
200,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2024-11-04 19:42:21.000,2024-11-04 14:48:16,1203.0,30.0,353.0,37.0,543.0,99.0,445.0,3074.0,Scalable and user friendly neural forecasting algorithms.,48.0,32,True,2024-09-20 17:37:44,1.7.5,21.0,neuralforecast,conda-forge/neuralforecast,,,,243.0,243.0,https://pypi.org/project/neuralforecast,62522.0,63289.0,https://anaconda.org/conda-forge/neuralforecast,2024-09-20 23:37:40.226,24568.0,,,,,2.0,,,,,,,,,,,,
201,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116,2021-10-12 13:32:38,1570.0,,516.0,63.0,546.0,254.0,393.0,2744.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,6814.0,6814.0,https://pypi.org/project/scikit-optimize,965409.0,980119.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,750252.0,,,,,2.0,,,,,,,,,,,,
202,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-09-17 00:19:55.000,2024-09-17 00:19:55,953.0,9.0,255.0,48.0,350.0,156.0,141.0,2028.0,Evaluate: A library for easily evaluating machine learning models and datasets.,129.0,32,True,2024-09-11 10:17:30,0.4.3,11.0,evaluate,,,,,13836.0,13836.0,https://pypi.org/project/evaluate,2261090.0,2261090.0,,,,,,,,2.0,,,,,,,,,,,,
203,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2024-11-07 11:34:54.000,2024-11-06 22:11:47,2205.0,200.0,424.0,34.0,2364.0,58.0,120.0,1935.0,Pytorch domain library for recommendation systems.,286.0,32,True,2024-10-21 22:05:16,1.0.0-rc3,19.0,torchrec,,,,,147.0,147.0,https://pypi.org/project/torchrec,42461.0,42461.0,,,,,,,,1.0,,,,,,,,,,,,
204,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2024-11-05 15:34:16.000,2024-11-04 09:49:32,2893.0,56.0,184.0,27.0,728.0,91.0,461.0,1672.0,A Python library for learning and evaluating knowledge graph embeddings.,41.0,32,True,2024-10-29 16:35:05,1.11.0,21.0,pykeen,,,,,249.0,249.0,https://pypi.org/project/pykeen,12396.0,12400.0,,,,,,,,2.0,217.0,,,,,,,,,,,
205,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2024-11-07 15:51:45.000,2024-11-04 21:34:23,4432.0,166.0,49.0,169.0,589.0,151.0,474.0,1568.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,32,True,2024-10-25 16:22:16,4.5.1,82.0,lets-plot,,,,,133.0,133.0,https://pypi.org/project/lets-plot,62857.0,62878.0,,,,,,,,2.0,1297.0,,,,,,,,,,,
206,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-10-21 08:31:36.000,2024-10-21 08:31:36,1194.0,1.0,349.0,67.0,616.0,261.0,360.0,1487.0,A Jupyter - Leaflet.js bridge.,90.0,32,True,2024-07-22 08:00:52,0.19.2,73.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],12086.0,12086.0,https://pypi.org/project/ipyleaflet,202394.0,233716.0,https://anaconda.org/conda-forge/ipyleaflet,2024-07-22 12:26:50.743,1291930.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,7398.0,,,,,,,
207,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2024-11-06 08:59:15.000,2024-11-05 17:47:01,1157.0,24.0,247.0,50.0,546.0,26.0,186.0,1337.0,ARCH models in Python.,35.0,32,True,2024-11-04 15:56:53,7.2.0,49.0,arch,conda-forge/arch-py,,,,2078.0,2078.0,https://pypi.org/project/arch,487165.0,495182.0,https://anaconda.org/conda-forge/arch-py,2024-11-05 00:36:23.711,424923.0,,,,,1.0,,,,,,,,,,,,
208,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2024-07-30 07:34:33.171,2024-07-30 00:56:56,1557.0,,150.0,40.0,133.0,4.0,644.0,1172.0,A Python data analysis library that is optimized for humans instead of machines.,53.0,32,True,,,15.0,agate,conda-forge/agate,,,,4017.0,4017.0,https://pypi.org/project/agate,11384198.0,11390099.0,https://anaconda.org/conda-forge/agate,2024-07-30 07:34:33.171,247871.0,,,,,2.0,,,,,,,,,,,,
209,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-11-07 14:47:16.000,2024-11-07 14:47:13,730.0,28.0,108.0,26.0,588.0,351.0,457.0,1129.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",50.0,32,True,2024-10-17 08:19:52,0.11.1,22.0,hvplot,conda-forge/hvplot,,,,6048.0,6048.0,https://pypi.org/project/hvplot,212713.0,225293.0,https://anaconda.org/conda-forge/hvplot,2024-10-17 10:29:45.764,666742.0,,,,,2.0,,,,,,,,,,,,
210,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-11-07 12:50:47.000,2024-11-07 12:50:47,14199.0,274.0,288.0,34.0,1894.0,403.0,673.0,1068.0,Python package for earth-observing satellite data processing.,170.0,32,True,2024-10-23 10:47:05,0.52.1,68.0,satpy,conda-forge/satpy,,,,149.0,149.0,https://pypi.org/project/satpy,12389.0,16731.0,https://anaconda.org/conda-forge/satpy,2024-10-23 14:08:22.801,230155.0,,,,,3.0,,,,,,,,,,,,
211,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-10-29 16:47:11.000,2024-10-29 16:47:10,533.0,2.0,2831.0,386.0,125.0,214.0,561.0,25886.0,Deezer source separation library including pretrained models.,21.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],818.0,818.0,https://pypi.org/project/spleeter,23552.0,82797.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,95818.0,,,,,2.0,3516620.0,,,,,,,,,,,
212,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-08-01 02:26:10.000,2024-08-01 02:26:04,1422.0,,3651.0,753.0,1140.0,371.0,589.0,19167.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,31,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],538.0,538.0,https://pypi.org/project/magenta,7331.0,7331.0,,,,,,,,2.0,,,,,,,,,,,,
213,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000,2024-08-07 03:17:23,2667.0,,2068.0,182.0,1006.0,570.0,727.0,12720.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",70.0,31,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1759.0,1759.0,https://pypi.org/project/paddlehub,5671.0,5682.0,,,,,,,,2.0,805.0,,,,,,,,,,,
214,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-10-28 18:05:43.000,2024-10-28 18:05:38,865.0,1.0,1290.0,423.0,89.0,32.0,161.0,9772.0,TensorFlow-based neural network library.,59.0,31,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1354.0,1354.0,https://pypi.org/project/dm-sonnet,23216.0,23805.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,35387.0,,,,,3.0,,google-deepmind/sonnet,,,,,,,,,,
215,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-07-25 10:51:05.000,2024-02-23 19:03:07,2440.0,,1544.0,288.0,434.0,282.0,639.0,9729.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,31,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],3057.0,3057.0,https://pypi.org/project/tpot,46740.0,51925.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,274820.0,,,,,2.0,,,,,,,,,,,,
216,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-10-23 14:54:18.000,2024-10-23 14:54:18,1743.0,21.0,738.0,90.0,803.0,94.0,271.0,9682.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",52.0,31,True,2024-09-26 16:45:26,2.7.0,18.0,cleanlab,conda-forge/cleanlab,,,,400.0,400.0,https://pypi.org/project/cleanlab,27869.0,28607.0,https://anaconda.org/conda-forge/cleanlab,2024-06-26 17:29:18.404,31766.0,,,,,2.0,,,,,,,,,,,,
217,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-11-05 17:02:12.000,2024-11-05 17:02:12,1393.0,2.0,1377.0,301.0,897.0,143.0,759.0,9145.0,AutoML library for deep learning.,145.0,31,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,,['tensorflow'],758.0,758.0,https://pypi.org/project/autokeras,31131.0,31356.0,,,,,,,,2.0,18960.0,,,,,,,,,,,
218,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2024-11-02 21:06:21.000,2024-11-02 21:06:21,2496.0,11.0,964.0,200.0,2328.0,231.0,847.0,8549.0,Deep universal probabilistic programming with Python and PyTorch.,158.0,31,True,2024-06-02 00:37:00,1.9.1,35.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,357335.0,361933.0,https://anaconda.org/conda-forge/pyro-ppl,2024-06-03 00:37:06.159,202330.0,,,,,2.0,,,,,,,,,,,,
219,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2024-11-04 08:44:59.011,2024-11-01 07:23:05,1189.0,10.0,1326.0,100.0,661.0,660.0,527.0,8391.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,129.0,31,True,,,4.0,,conda-forge/nvidia-apex,,,['pytorch'],2802.0,2802.0,,,7059.0,https://anaconda.org/conda-forge/nvidia-apex,2024-11-04 08:44:59.011,345893.0,,,,,2.0,,,,,,,,,,,,
