,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
82,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2024-05-30 14:37:46.000,2024-05-30 12:49:18,10774.0,65.0,386.0,60.0,2994.0,1044.0,2180.0,2643.0,"With Holoviews, your data visualizes itself.",142.0,38,True,2024-02-13 10:17:52,1.18.3,79.0,holoviews,conda-forge/holoviews,,,['jupyter'],10582.0,10582.0,https://pypi.org/project/holoviews,492742.0,526961.0,https://anaconda.org/conda-forge/holoviews,2024-02-12 17:18:29.765,1597775.0,,,,,2.0,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,224.0,,,,,,,
83,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2024-05-27 07:39:22.000,2024-05-20 22:32:01,1526.0,44.0,196.0,47.0,568.0,30.0,757.0,1132.0,Fiona reads and writes geographic data files.,74.0,38,True,2024-03-08 16:14:09,1.9.6,48.0,fiona,conda-forge/fiona,,,,20275.0,20275.0,https://pypi.org/project/fiona,6113817.0,6234528.0,https://anaconda.org/conda-forge/fiona,2024-05-21 17:04:26.616,5552729.0,,,,,2.0,,,,,,,,,,,,
84,imgaug,aleju/imgaug,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000,2024-04-06 08:14:32.000,2020-06-01 14:58:26,2913.0,,2378.0,233.0,338.0,288.0,224.0,14199.0,Image augmentation for machine learning experiments.,36.0,37,False,2020-02-06 06:18:40,0.4.0,3.0,imgaug,conda-forge/imgaug,,,,19959.0,19959.0,https://pypi.org/project/imgaug,454815.0,457479.0,https://anaconda.org/conda-forge/imgaug,2023-06-16 16:15:24.882,157226.0,,,,,2.0,,,,,,,,,,,,
85,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2024-05-30 17:14:49.000,2024-05-24 14:42:05,5955.0,55.0,1712.0,202.0,1192.0,81.0,2189.0,13634.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,261.0,37,True,2023-12-18 09:29:22,0.13.1,25.0,flair,conda-forge/python-flair,,,['pytorch'],3283.0,3283.0,https://pypi.org/project/flair,265980.0,266524.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,25034.0,,,,,2.0,,,,,,,,,,,,
86,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2024-05-30 16:30:52.000,2024-05-30 02:58:14,21325.0,380.0,1995.0,176.0,3291.0,247.0,2069.0,7978.0,End-to-End Speech Processing Toolkit.,426.0,37,True,2024-02-06 03:28:17,.202402,52.0,espnet,,,,,329.0,329.0,https://pypi.org/project/espnet,43049.0,43050.0,,,,,,,,1.0,79.0,,,,,,,,,,,
87,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-05-30 17:51:32.000,2024-05-30 04:41:52,28497.0,163.0,749.0,127.0,6163.0,509.0,1666.0,7876.0,NumPy & SciPy for GPU.,365.0,37,True,2024-04-19 07:40:12,13.1.0,100.0,cupy,conda-forge/cupy,cupy/cupy,,,2068.0,2068.0,https://pypi.org/project/cupy,21725.0,101469.0,https://anaconda.org/conda-forge/cupy,2024-04-29 17:22:48.759,3663045.0,https://hub.docker.com/r/cupy/cupy,2024-04-19 07:42:49.196765,11.0,63010.0,1.0,174805.0,,,,,,,,,,,
88,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2024-05-28 15:38:50.650,2024-05-28 14:28:56,865.0,10.0,1224.0,141.0,500.0,25.0,559.0,6726.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,84.0,37,True,2024-05-28 15:13:16,0.12.3,37.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],27753.0,27753.0,https://pypi.org/project/imbalanced-learn,11829351.0,11841415.0,https://anaconda.org/conda-forge/imbalanced-learn,2024-05-28 15:38:50.650,567027.0,,,,,1.0,,,,,,,,,,,,
89,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2024-05-20 10:55:33.000,2024-05-11 06:28:19,1530.0,9.0,286.0,31.0,488.0,95.0,497.0,1425.0,Python library for reading and writing image data.,111.0,37,True,2024-04-22 02:22:40,2.34.1,66.0,imageio,conda-forge/imageio,,,,128006.0,128006.0,https://pypi.org/project/imageio,22200361.0,22339274.0,https://anaconda.org/conda-forge/imageio,2024-04-22 04:44:13.491,6389320.0,,,,,2.0,1053.0,,,,,,,,,,,
90,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2024-05-29 20:57:00.000,2024-02-10 14:20:58,4668.0,,3508.0,266.0,733.0,79.0,956.0,30291.0,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",165.0,36,True,2023-12-12 15:11:16,0.22.0,98.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",1288.0,1288.0,https://pypi.org/project/tts,115683.0,174131.0,https://anaconda.org/conda-forge/tts,2023-06-16 19:27:41.222,12188.0,,,,,1.0,2206092.0,,,,,,,,,,,
91,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-05-30 17:02:43.000,2024-05-28 12:22:14,2795.0,614.0,1187.0,118.0,3032.0,180.0,910.0,18398.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",108.0,36,True,2024-05-28 12:43:45,1.9.4,72.0,qdrant-client,,,,,114.0,114.0,https://pypi.org/project/qdrant-client,1465465.0,1466530.0,,,,,,,,2.0,39439.0,,,,,,,,,,,
92,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2024-03-27 09:20:02.000,2024-03-03 06:50:21,1649.0,2.0,2802.0,378.0,458.0,10.0,1856.0,14539.0,Python Echarts Plotting Library.,42.0,36,True,2024-03-03 07:03:55,2.0.5,4.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],4154.0,4154.0,https://pypi.org/project/pyecharts,181235.0,181238.0,,,,,,,,2.0,50.0,,,,,,,,,,,
93,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2024-05-30 17:13:58.000,2024-05-30 16:47:42,3416.0,211.0,1646.0,126.0,3703.0,112.0,3140.0,14100.0,"LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",245.0,36,True,2024-05-30 17:14:20,2.2.0-rc2,98.0,haystack,,,,,278.0,278.0,https://pypi.org/project/haystack,4292.0,4292.0,,,,,,,,2.0,24.0,,,,,,,,,,,
94,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2024-05-30 18:15:32.000,2024-05-28 11:43:20,6219.0,61.0,3295.0,243.0,1602.0,1016.0,4155.0,10640.0,Open-source simulator for autonomous driving research.,187.0,36,True,2023-11-11 12:51:52,0.9.15,26.0,carla,,,,,718.0,718.0,https://pypi.org/project/carla,12533.0,12533.0,,,,,,,,1.0,,,,,,,,,,,,
95,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2024-05-20 08:13:52.000,2024-05-20 08:13:52,1458.0,187.0,1822.0,135.0,197.0,5.0,1035.0,10412.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",62.0,36,True,2024-05-02 07:29:37,0.0.91,11.0,deepface,,,,,3202.0,3202.0,https://pypi.org/project/deepface,63049.0,63049.0,,,,,,,,2.0,,,,,,,,,,,,
96,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2024-05-30 17:57:49.000,2024-05-30 17:25:07,6533.0,343.0,2117.0,193.0,6597.0,54.0,2041.0,10305.0,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal,..",317.0,36,True,2024-02-28 06:18:16,1.23.0,47.0,nemo-toolkit,,,,['pytorch'],21.0,21.0,https://pypi.org/project/nemo-toolkit,48965.0,52125.0,,,,,,,,2.0,176995.0,,,,,,,,,,,
97,PySyft,OpenMined/PySyft,privacy-ml,,https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,Apache-2.0,2017-07-18 20:41:16.000,2024-05-30 18:17:52.000,2024-05-30 17:55:40,29722.0,2447.0,1951.0,198.0,5392.0,2.0,3385.0,9301.0,Perform data science on data that remains in someone elses server.,512.0,36,True,2024-04-03 12:17:16,0.8.6,100.0,syft,,,,['pytorch'],1.0,1.0,https://pypi.org/project/syft,10303.0,10581.0,,,,,,,,1.0,2505.0,,,,,,,,,,,
98,trl,huggingface/trl,reinforcement-learning,,https://github.com/huggingface/trl,https://github.com/huggingface/trl,Apache-2.0,2020-03-27 10:54:55.000,2024-05-30 13:44:11.000,2024-05-29 18:29:38,746.0,113.0,999.0,75.0,753.0,59.0,864.0,8394.0,Train transformer language models with reinforcement learning.,179.0,36,True,2024-04-22 08:59:58,0.8.6,33.0,trl,,,,,2496.0,2496.0,https://pypi.org/project/trl,483428.0,483428.0,,,,,,,,1.0,,,,,,,,,,,,
99,stable-baselines3,DLR-RM/stable-baselines3,reinforcement-learning,,https://github.com/DLR-RM/stable-baselines3,https://github.com/DLR-RM/stable-baselines3,MIT,2020-05-05 05:52:26.000,2024-05-29 11:57:42.000,2024-05-15 13:59:32,845.0,14.0,1530.0,61.0,518.0,70.0,1336.0,8133.0,"PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms.",146.0,36,True,2024-04-27 13:11:37,2.3.2,24.0,stable-baselines3,,,,,5451.0,5451.0,https://pypi.org/project/stable-baselines3,138193.0,138193.0,,,,,,,,1.0,,,,,,,,,,,,
100,Gymnasium,Farama-Foundation/Gymnasium,reinforcement-learning,,https://github.com/Farama-Foundation/Gymnasium,https://github.com/Farama-Foundation/Gymnasium,MIT,2022-09-08 01:58:05.000,2024-05-29 09:52:47.000,2024-05-29 09:48:09,2310.0,71.0,689.0,39.0,670.0,50.0,350.0,5972.0,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related..",477.0,36,True,2024-05-21 09:00:47,1.0.0a2,12.0,gymnasium,conda-forge/gymnasium,,,,6792.0,6792.0,https://pypi.org/project/gymnasium,543043.0,546695.0,https://anaconda.org/conda-forge/gymnasium,2024-04-05 06:05:26.736,62085.0,,,,,1.0,,,,,,,,,,,,
101,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2024-05-30 17:04:47.000,2024-05-30 13:58:51,3046.0,82.0,970.0,89.0,3360.0,267.0,2671.0,5427.0,AI Toolkit for Healthcare Imaging.,189.0,36,True,2024-05-21 08:24:42,1.3.1,18.0,monai,conda-forge/monai,,,['pytorch'],2300.0,2300.0,https://pypi.org/project/monai,145954.0,146781.0,https://anaconda.org/conda-forge/monai,2024-05-21 06:44:33.713,24001.0,,,,,1.0,,,,,,,,,,,,
102,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2024-05-30 17:10:19.000,2024-05-29 16:54:30,10469.0,143.0,1572.0,148.0,2301.0,446.0,1236.0,5196.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",240.0,36,True,2024-04-03 16:21:23,2.8.0,20.0,deepchem,conda-forge/deepchem,,,['tensorflow'],372.0,372.0,https://pypi.org/project/deepchem,24106.0,26374.0,https://anaconda.org/conda-forge/deepchem,2024-04-05 16:46:45.105,106634.0,,,,,1.0,,,,,,,,,,,,
103,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2024-05-30 13:15:51.000,2024-05-30 12:46:29,956.0,3.0,783.0,88.0,207.0,105.0,663.0,4228.0,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",48.0,36,True,2023-12-31 11:17:16,80,72.0,opencv-python,,,,,396952.0,396952.0,https://pypi.org/project/opencv-python,14155970.0,14155970.0,,,,,,,,2.0,,,,,,,,,,,,
104,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2024-05-30 17:24:05.000,2024-05-30 17:15:13,2356.0,72.0,204.0,64.0,135.0,70.0,567.0,3862.0,A Grammar of Graphics for Python.,108.0,36,True,2024-05-10 08:15:43,0.13.6,24.0,plotnine,conda-forge/plotnine,,,,7712.0,7712.0,https://pypi.org/project/plotnine,3234117.0,3241842.0,https://anaconda.org/conda-forge/plotnine,2024-05-10 08:18:51.149,363080.0,,,,,2.0,,,,,,,,,,,,
105,argilla,argilla-io/argilla,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2024-05-30 17:47:18.000,2024-05-30 17:46:39,3039.0,155.0,313.0,25.0,2818.0,151.0,1770.0,3161.0,"Argilla is a collaboration platform for AI engineers and domain experts that require high-quality outputs, full data..",89.0,36,True,2024-05-30 15:46:15,1.29.0,100.0,argilla,,,,,2502.0,2502.0,https://pypi.org/project/argilla,511168.0,511168.0,,,,,,,,2.0,,,,,,,,,,,,
106,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2024-05-30 17:37:36.000,2024-05-29 23:38:35,4424.0,268.0,434.0,36.0,3297.0,493.0,1080.0,2406.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,159.0,36,True,2024-05-14 08:59:37,0.43.8,74.0,pyvista,conda-forge/pyvista,,,['jupyter'],3001.0,3001.0,https://pypi.org/project/pyvista,283396.0,293662.0,https://anaconda.org/conda-forge/pyvista,2024-05-14 14:55:18.741,482067.0,,,,,2.0,796.0,,,,,,,,,,,
107,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2024-05-28 16:59:00.000,2024-05-10 09:11:35,1542.0,14.0,371.0,47.0,1492.0,165.0,678.0,1538.0,Exploratory analysis of Bayesian models with Python.,158.0,36,True,2024-04-04 21:13:07,0.18.0,36.0,arviz,conda-forge/arviz,,,,6594.0,6594.0,https://pypi.org/project/arviz,2228742.0,2273062.0,https://anaconda.org/conda-forge/arviz,2024-04-08 15:25:03.090,2127303.0,,,,,1.0,136.0,,,,,,,,,,,
108,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2024-05-29 13:18:36.000,2024-03-13 13:24:17,2322.0,1.0,6069.0,421.0,1335.0,1106.0,3044.0,29468.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,425.0,35,True,2022-06-27 19:32:58,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],3176.0,3176.0,https://pypi.org/project/fairseq,292971.0,294460.0,https://anaconda.org/conda-forge/fairseq,2024-05-17 03:12:57.351,68335.0,,,,,2.0,333.0,,,,,,,,,,,
109,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-05-30 09:13:44.000,2023-09-04 11:42:16,615.0,,2918.0,306.0,248.0,365.0,589.0,22387.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",128.0,35,True,2023-09-04 11:53:04,1.7.1,22.0,easyocr,,,,,6559.0,6559.0,https://pypi.org/project/easyocr,258932.0,498875.0,,,,,,,,2.0,11277345.0,,,,,,,,,,,
110,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2024-05-30 15:14:19.000,2024-05-20 08:56:40,8907.0,67.0,2963.0,271.0,1249.0,156.0,683.0,18193.0,Best Practices on Recommendation Systems.,131.0,35,True,2024-05-01 13:41:20,1.2.0,13.0,recommenders,,,,,112.0,112.0,https://pypi.org/project/recommenders,27384.0,27391.0,,,,,,,,1.0,494.0,recommenders-team/recommenders,,,,,,,,,,
111,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2024-05-02 09:05:39.790,2023-08-20 17:38:53,890.0,,1133.0,317.0,267.0,51.0,343.0,12799.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,35,True,2023-06-14 16:34:48,1.17.3,22.0,annoy,conda-forge/python-annoy,,,,3903.0,3903.0,https://pypi.org/project/annoy,1139100.0,1148582.0,https://anaconda.org/conda-forge/python-annoy,2024-05-02 09:05:39.790,417217.0,,,,,3.0,,,,,,,,,,,,
112,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2024-05-17 09:36:48.000,2022-12-08 17:49:19,746.0,,996.0,134.0,230.0,291.0,272.0,8451.0,Manipulate audio with a simple and easy high level interface.,95.0,35,False,2021-03-10 02:10:41,0.25.1,31.0,pydub,conda-forge/pydub,,,,58227.0,58227.0,https://pypi.org/project/pydub,4698264.0,4699741.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,96055.0,,,,,2.0,,,,,,,,,,,,
113,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2024-05-30 15:39:29.000,2024-05-30 14:44:08,20368.0,1019.0,503.0,53.0,2979.0,440.0,1015.0,6833.0,"Visualize, create, and debug image and video datasets and model predictions.",125.0,35,True,2024-05-29 19:19:20,0.24.0,86.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",583.0,583.0,https://pypi.org/project/fiftyone,58401.0,58401.0,,,,,,,,2.0,,,,,,,,,,,,
114,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2024-05-30 09:55:36.000,2024-05-30 04:01:20,3106.0,147.0,741.0,74.0,3476.0,215.0,821.0,6652.0,"The easiest way to serve AI/ML models in production - Build Model Inference Service, LLM APIs, Multi-model Inference..",200.0,35,True,2024-05-16 09:39:50,1.2.16,100.0,bentoml,,,,,1814.0,1814.0,https://pypi.org/project/bentoml,103923.0,103953.0,,,,,,,,2.0,1615.0,,,,,,,,,,,
115,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2024-05-28 13:55:25.000,2024-05-15 16:51:14,2891.0,10.0,2091.0,175.0,1149.0,17.0,1421.0,6626.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,192.0,35,True,2024-03-18 14:01:33,3.5.1,50.0,OpenNMT-py,,,,['pytorch'],274.0,274.0,https://pypi.org/project/OpenNMT-py,10682.0,10682.0,,,,,,,,2.0,,,,,,,,,,,,
116,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2024-05-30 18:00:51.000,2024-05-21 22:44:00,3778.0,83.0,805.0,58.0,1578.0,338.0,1243.0,4020.0,"Serve, optimize and scale PyTorch models in production.",195.0,35,True,2024-05-17 03:59:56,0.11.0,23.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],660.0,660.0,https://pypi.org/project/torchserve,52198.0,78851.0,https://anaconda.org/pytorch/torchserve,2024-05-16 18:53:25.751,184421.0,https://hub.docker.com/r/pytorch/torchserve,2024-05-16 18:48:58.030552,25.0,1252621.0,2.0,5723.0,,,,,,,,,,,
117,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2024-05-30 14:11:39.000,2024-05-27 14:06:00,8514.0,32.0,692.0,100.0,13238.0,40.0,832.0,3724.0,State of the Art Natural Language Processing.,112.0,35,True,2024-04-05 17:44:10,5.3.3,100.0,spark-nlp,,,,['spark'],434.0,434.0,https://pypi.org/project/spark-nlp,4137754.0,4137754.0,,,,,,,,2.0,,,,,,,,,,,,
118,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2024-05-14 19:20:12.000,2024-04-23 07:20:16,5324.0,9.0,270.0,79.0,791.0,16.0,124.0,2801.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",63.0,35,True,2024-04-19 11:40:18,9.0.0,78.0,thinc,conda-forge/thinc,,,,47685.0,47685.0,https://pypi.org/project/thinc,10144598.0,10203079.0,https://anaconda.org/conda-forge/thinc,2024-05-11 21:24:32.807,2807090.0,,,,,2.0,,,,,,,,,,,,
119,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,,2013-11-04 16:36:27.000,2024-05-21 07:32:22.456,2024-05-10 14:45:37,3850.0,19.0,516.0,147.0,1157.0,130.0,1640.0,2154.0,Rasterio reads and writes geospatial raster datasets.,157.0,35,True,2024-04-12 18:29:54,1.3.10,77.0,rasterio,conda-forge/rasterio,,,,11589.0,11589.0,https://pypi.org/project/rasterio,2682959.0,2757905.0,https://anaconda.org/conda-forge/rasterio,2024-05-21 07:32:22.456,2997531.0,,,,,2.0,862.0,,,,,,,,,,,
120,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2024-05-30 18:05:02.000,2024-05-30 15:53:41,4200.0,227.0,543.0,45.0,4544.0,226.0,977.0,2142.0,"PennyLane is a cross-platform Python library for quantum computing, quantum machine learning, and quantum chemistry...",168.0,35,True,2024-05-06 22:02:48,0.36.0,57.0,pennylane,conda-forge/pennylane,,,,907.0,907.0,https://pypi.org/project/pennylane,53304.0,55051.0,https://anaconda.org/conda-forge/pennylane,2024-05-07 13:17:23.986,52393.0,,,,,1.0,78.0,,,,,,,,,,,
121,metrics,Lightning-AI/metrics,pytorch-utils,,https://github.com/Lightning-AI/torchmetrics,https://github.com/Lightning-AI/torchmetrics,Apache-2.0,2020-12-22 20:02:42.000,2024-05-30 13:53:30.000,2024-05-30 12:30:00,1796.0,107.0,380.0,26.0,1522.0,79.0,748.0,1980.0,"Torchmetrics - Machine learning metrics for distributed, scalable PyTorch applications.",241.0,35,True,2024-05-15 11:24:52,1.4.0.post0,46.0,metrics,conda-forge/torchmetrics,,,['pytorch'],25362.0,25362.0,https://pypi.org/project/metrics,4500.0,40374.0,https://anaconda.org/conda-forge/torchmetrics,2024-05-16 05:28:17.806,1358058.0,,,,,1.0,5169.0,Lightning-AI/torchmetrics,,,,,,,,,,
122,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-05-26 07:12:48.000,2024-05-21 16:16:06,3029.0,61.0,356.0,55.0,1164.0,273.0,957.0,1367.0,Cartopy - a cartographic python library with matplotlib support.,126.0,35,True,2024-04-10 17:45:12,0.23.0,25.0,cartopy,conda-forge/cartopy,,,,4973.0,4973.0,https://pypi.org/project/cartopy,223407.0,298457.0,https://anaconda.org/conda-forge/cartopy,2024-05-16 22:28:29.744,3602418.0,,,,,2.0,,,,,,,,,,,,
123,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/intel/scikit-learn-intelex,https://github.com/intel/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2024-05-30 18:12:16.000,2024-05-30 16:08:46,1680.0,82.0,165.0,29.0,1580.0,44.0,179.0,1169.0,Intel(R) Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,79.0,35,True,2024-05-16 14:22:44,2024.4.0,27.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],10794.0,10794.0,https://pypi.org/project/scikit-learn-intelex,102764.0,110056.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2024-04-19 14:33:00.666,269806.0,,,,,1.0,,,,,,,,,,,,
124,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2024-05-30 15:23:24.000,2024-05-30 14:50:18,14882.0,58.0,486.0,50.0,2293.0,394.0,960.0,738.0,Workflows and interfaces for neuroimaging packages.,256.0,35,True,2022-09-01 22:11:24,1.8.4,46.0,nipype,conda-forge/nipype,,,,4407.0,4407.0,https://pypi.org/project/nipype,169922.0,183657.0,https://anaconda.org/conda-forge/nipype,2023-09-22 18:28:24.915,618087.0,,,,,2.0,,,,,,,,,,,,
125,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-05-30 12:11:17.000,2024-05-30 05:48:46,3356.0,270.0,4248.0,379.0,3943.0,375.0,1205.0,38116.0,"Making large AI models cheaper, faster and more accessible.",185.0,34,True,2024-04-27 11:00:32,0.3.7,37.0,,,,,,374.0,374.0,,,,,,,,,,,2.0,,,,,,,,,,,,
